T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00806,-0.00115,-0.00414,0.1372,0.12087,0.00102,-0.06344,-0.06448,-0.09285,-0.14269,0.15312,-0.00062,0.44732,-0.0812,0.56348,-0.07448,-0.11441,0.00076,0.09033,-0.01505,-0.08278,-0.28229,0.0428,5.81843,1.12283,-0.41747,-0.17325,0.02185,0.22419,-0.00284,-0.0131,-0.00956,-0.01144,-0.13976,-0.01994,0.00309,-0.00437,-0.00438,0.00249,-0.00553
0.02,0.00427,-0.00216,-0.00441,0.15124,0.13526,0.00709,-0.08378,-0.07269,-0.1,-0.1524,0.19689,-0.00029,0.38609,-0.08738,0.48953,-0.08442,-0.11422,-0.00746,0.09682,-0.23565,-0.031,-0.12898,0.05891,6.73273,1.28735,-0.4729,-0.18196,0.02758,0.3063,-0.00585,-0.02123,-0.01468,-0.01478,-0.1482,-0.03921,-0.05068,-0.00599,-0.01144,0.00518,-0.00408
0.04,-0.00152,-0.00359,-0.00467,0.16674,0.15202,0.01587,-0.11092,-0.08239,-0.107,-0.16252,0.25486,0.00019,0.27997,-0.0955,0.35777,-0.09666,-0.11075,-0.01835,0.10483,-0.54824,0.04759,0.117,0.07921,7.83433,1.48575,-0.53959,-0.18862,0.035,0.41687,-0.01008,-0.03245,-0.02173,-0.01923,-0.15571,-0.06586,-0.12563,-0.00819,-0.02129,0.00883,-0.00189
0.06,-0.0092,-0.00538,-0.00491,0.18248,0.16994,0.0272,-0.14337,-0.09324,-0.11263,-0.17326,0.32582,0.00076,0.13286,-0.10643,0.17003,-0.10988,-0.10055,-0.03158,0.11404,-0.93743,0.15082,0.45082,0.10214,9.0438,1.70367,-0.61345,-0.19197,0.043,0.54764,-0.01545,-0.04617,-0.03027,-0.02446,-0.16128,-0.0983,-0.21544,-0.01088,-0.03323,0.01295,0.00083
0.08,-0.01859,-0.00746,-0.00512,0.1967,0.18725,0.04077,-0.17899,-0.10459,-0.11538,-0.1844,0.40704,0.00137,-0.05027,-0.12085,-0.07077,-0.12245,-0.08025,-0.04651,0.12395,-1.38108,0.27519,0.86468,0.12553,10.24788,1.92077,-0.68841,-0.19033,0.05036,0.68786,-0.02179,-0.06151,-0.03973,-0.03006,-0.16347,-0.1343,-0.31214,-0.01394,-0.04637,0.01698,0.00386
0.1,-0.02943,-0.00973,-0.00524,0.20726,0.20191,0.05609,-0.21532,-0.1155,-0.11367,-0.19528,0.49454,0.00197,-0.26508,-0.13919,-0.36225,-0.13274,-0.0475,-0.06216,0.13411,-1.85388,0.41664,1.35109,0.14683,11.31353,2.11362,-0.75723,-0.18176,0.05592,0.82632,-0.02883,-0.07753,-0.04946,-0.03558,-0.16067,-0.17144,-0.40756,-0.0172,-0.05976,0.0204,0.00694
0.12,-0.04141,-0.01208,-0.00526,0.21192,0.21183,0.07262,-0.24991,-0.12486,-0.10608,-0.20482,0.58327,0.00252,-0.50894,-0.16167,-0.7034,-0.13946,-0.00168,-0.07716,0.14437,-2.33004,0.57106,1.90505,0.16327,12.10338,2.25865,-0.81253,-0.16435,0.05882,0.95293,-0.03627,-0.09329,-0.05889,-0.04061,-0.15128,-0.20734,-0.49429,-0.02048,-0.07251,0.0228,0.00992
0.14,-0.05419,-0.01442,-0.00512,0.20865,0.21526,0.08972,-0.28058,-0.13148,-0.09165,-0.21173,0.66756,0.00297,-0.78148,-0.18836,-1.09474,-0.14205,0.05557,-0.08975,0.1551,-2.78562,0.7346,2.52515,0.17205,12.49249,2.33541,-0.84786,-0.13663,0.05866,1.06008,-0.04373,-0.10795,-0.06753,-0.04485,-0.13402,-0.2399,-0.56651,-0.02361,-0.08391,0.02392,0.01264
0.16,-0.06741,-0.01664,-0.0048,0.19598,0.21106,0.10672,-0.3057,-0.13426,-0.07014,-0.21466,0.74146,0.00331,-1.08495,-0.21935,-1.53815,-0.14094,0.12008,-0.09783,0.16736,-3.20073,0.90387,3.21399,0.17052,12.38548,2.32964,-0.85881,-0.0979,0.05562,1.14368,-0.05085,-0.12087,-0.07506,-0.04816,-0.10829,-0.2675,-0.62052,-0.0264,-0.09351,0.02378,0.01507
0.18,-0.08067,-0.01866,-0.00428,0.1733,0.19897,0.12295,-0.3244,-0.13233,-0.04217,-0.21244,0.79935,0.00353,-1.42437,-0.25482,-2.03635,-0.13786,0.18535,-0.09906,0.18294,-3.56168,1.07609,3.9775,0.15635,11.73191,2.23588,-0.84386,-0.04857,0.05045,1.20373,-0.05724,-0.13162,-0.08136,-0.05054,-0.07437,-0.28913,-0.65516,-0.02874,-0.10112,0.02258,0.01722
