T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00061,-0.00035,-0.00018,0.01411,0.01494,0.00365,0.00858,-0.00715,-0.0108,-0.0317,0.00679,-0.00042,-0.03044,0.00458,0.00017,-0.00023,0.00973,0.04861,-0.00104,0.054,-0.02619,-0.00047,-0.01356,0.02549,0.07335,-0.00396,-0.02199,0.01502,0.08899,-0.00304,0.00164,0.00284,-0.00659,-0.02051,-0.03261,-0.12053,0.00042,0.00251,0.00941,0.0062
0.02,0.00031,-0.00048,-7e-05,0.01533,0.0171,0.00376,0.00959,-0.00829,-0.01386,-0.0332,0.00742,-0.0004,-0.02634,0.00311,0.0002,-0.00026,0.01514,0.05286,-0.00165,0.07476,-0.02968,-0.00059,-0.01769,0.02975,0.08205,-0.00652,-0.02384,0.02231,0.12603,-0.00319,0.00147,-7e-05,-0.00929,-0.02238,-0.04133,-0.15627,9e-05,0.00313,0.01282,0.00812
0.04,-0.00013,-0.00065,7e-05,0.01647,0.01961,0.00382,0.01076,-0.00966,-0.01783,-0.03428,0.00812,-0.00035,-0.01906,0.00094,0.00028,-0.0003,0.0224,0.05708,-0.00239,0.10351,-0.03388,-0.00074,-0.02322,0.03479,0.0918,-0.01014,-0.02567,0.03215,0.17576,-0.0033,0.00118,-0.00427,-0.01291,-0.02432,-0.05268,-0.20304,-0.0004,0.00392,0.01735,0.01065
0.06,-0.00067,-0.00086,0.00022,0.01734,0.02221,0.00377,0.01201,-0.01116,-0.02253,-0.03468,0.00886,-0.00028,-0.00839,-0.00196,0.00042,-0.00034,0.03108,0.06072,-0.00313,0.13977,-0.03846,-0.00092,-0.02999,0.03998,0.1018,-0.01474,-0.02725,0.04398,0.23526,-0.00333,0.00077,-0.0096,-0.01723,-0.02611,-0.06595,-0.25807,-0.00105,0.00485,0.02275,0.01364
0.08,-0.0013,-0.00108,0.00035,0.01768,0.02454,0.00358,0.01323,-0.01264,-0.02768,-0.03407,0.00961,-0.00018,0.00582,-0.00554,0.00063,-0.00039,0.04055,0.06305,-0.00369,0.18243,-0.043,-0.00111,-0.03768,0.04457,0.11089,-0.02015,-0.02829,0.05702,0.30042,-0.00322,0.00025,-0.01578,-0.02199,-0.02745,-0.08016,-0.31741,-0.00183,0.00586,0.02865,0.01688
0.1,-0.00195,-0.00131,0.00045,0.01722,0.02622,0.0032,0.01426,-0.01393,-0.03291,-0.0321,0.01029,-5e-05,0.02362,-0.00971,0.00092,-0.00044,0.05012,0.06322,-0.00393,0.22987,-0.04701,-0.0013,-0.0459,0.04773,0.11769,-0.02616,-0.02844,0.07034,0.36654,-0.00292,-0.00036,-0.0225,-0.02683,-0.02799,-0.09417,-0.37643,-0.00273,0.00685,0.03465,0.02013
0.12,-0.0026,-0.00151,0.00049,0.01567,0.02688,0.0026,0.01497,-0.01485,-0.03781,-0.0284,0.01082,0.0001,0.045,-0.01431,0.00132,-0.0005,0.05903,0.06034,-0.0037,0.28017,-0.04999,-0.00147,-0.05419,0.04872,0.12071,-0.03254,-0.02732,0.08302,0.42894,-0.0024,-0.00106,-0.02943,-0.03142,-0.02739,-0.10683,-0.43044,-0.00371,0.00777,0.04029,0.02314
0.14,-0.00323,-0.00168,0.00044,0.01274,0.0262,0.00179,0.01521,-0.01525,-0.04196,-0.02273,0.01108,0.00027,0.06981,-0.01909,0.00185,-0.00055,0.0666,0.05365,-0.00289,0.33123,-0.05156,-0.00161,-0.06207,0.04694,0.11859,-0.03903,-0.02459,0.0942,0.48338,-0.00164,-0.00184,-0.03624,-0.03542,-0.02536,-0.11711,-0.47507,-0.00474,0.00851,0.04516,0.02566
0.16,-0.00381,-0.00181,0.00031,0.00826,0.02398,0.00081,0.01484,-0.01499,-0.04498,-0.015,0.011,0.00047,0.0978,-0.02373,0.00254,-0.00059,0.07223,0.04258,-0.00143,0.38102,-0.05148,-0.0017,-0.0691,0.04204,0.11025,-0.04537,-0.02,0.10318,0.52652,-0.00066,-0.00267,-0.04263,-0.03857,-0.02171,-0.12418,-0.50682,-0.00577,0.00904,0.04891,0.02752
0.18,-0.00434,-0.00188,8e-05,0.00213,0.02015,-0.00027,0.01381,-0.01399,-0.04654,-0.00538,0.01048,0.00069,0.12856,-0.02781,0.00342,-0.00065,0.07553,0.02693,0.00071,0.42773,-0.04975,-0.00173,-0.07493,0.034,0.09512,-0.05134,-0.01342,0.10947,0.55635,0.0005,-0.00352,-0.0483,-0.04068,-0.01642,-0.12757,-0.52339,-0.00673,0.00929,0.05128,0.02856
0.2,-0.00482,-0.00191,-0.00022,-0.0056,0.01483,-0.00133,0.01211,-0.01226,-0.04643,0.00572,0.0095,0.00092,0.16158,-0.03088,0.00451,-0.00071,0.07631,0.00695,0.00354,0.46994,-0.04666,-0.00171,-0.0793,0.02309,0.0733,-0.05674,-0.00492,0.11285,0.57235,0.00176,-0.00437,-0.05302,-0.04166,-0.00964,-0.1272,-0.52398,-0.00757,0.00927,0.05216,0.02874
0.22,-0.00526,-0.00188,-0.0006,-0.0147,0.00832,-0.00222,0.00978,-0.00986,-0.04457,0.01759,0.00806,0.00116,0.19632,-0.03247,0.00584,-0.0008,0.07468,-0.01667,0.00705,0.50674,-0.04276,-0.00163,-0.08211,0.00991,0.04559,-0.0614,0.00521,0.11341,0.57557,0.00298,-0.00518,-0.05663,-0.04154,-0.00173,-0.12334,-0.50924,-0.00823,0.00897,0.05154,0.02808
0.24,-0.00565,-0.00182,-0.00103,-0.02479,0.00107,-0.00279,0.00696,-0.0069,-0.04102,0.02934,0.0062,0.00138,0.23228,-0.03215,0.00738,-0.00091,0.071,-0.04276,0.01122,0.53766,-0.03881,-0.0015,-0.08338,-0.00473,0.01345,-0.0652,0.01654,0.11149,0.56835,0.00406,-0.00591,-0.05903,-0.04042,0.0068,-0.11661,-0.48111,-0.00866,0.00845,0.04953,0.02667
0.26,-0.00602,-0.00173,-0.00148,-0.03535,-0.00638,-0.0029,0.0038,-0.00358,-0.03597,0.03997,0.00401,0.00158,0.26915,-0.02965,0.00908,-0.00105,0.06595,-0.06983,0.01607,0.56264,-0.03567,-0.00134,-0.08323,-0.01997,-0.02109,-0.06802,0.02844,0.10761,0.55392,0.00485,-0.00651,-0.06021,-0.03851,0.01533,-0.10778,-0.44232,-0.00879,0.00774,0.04635,0.02464
0.28,-0.00636,-0.00163,-0.00193,-0.04573,-0.01342,-0.00246,0.00048,-8e-05,-0.02976,0.0485,0.00162,0.00174,0.30682,-0.02486,0.01082,-0.00123,0.06039,-0.09618,0.02162,0.58188,-0.03417,-0.00115,-0.08188,-0.03501,-0.05567,-0.06976,0.04022,0.10244,0.53582,0.00526,-0.00696,-0.06027,-0.03606,0.02323,-0.09765,-0.39592,-0.00862,0.00692,0.04223,0.02216
0.3,-0.00667,-0.00152,-0.00235,-0.05524,-0.0195,-0.00145,-0.00283,0.00339,-0.02282,0.0541,-0.00082,0.00184,0.34542,-0.01794,0.01243,-0.00142,0.05535,-0.12008,0.02795,0.59568,-0.03499,-0.00095,-0.07959,-0.04923,-0.08783,-0.07034,0.05114,0.09666,0.51741,0.00522,-0.00723,-0.05938,-0.03332,0.02987,-0.08695,-0.34484,-0.00812,0.00605,0.03747,0.01939
0.32,-0.00691,-0.00142,-0.00272,-0.06316,-0.02413,8e-05,-0.00595,0.00664,-0.01568,0.05617,-0.00314,0.00188,0.38513,-0.00928,0.01361,-0.00162,0.05189,-0.13988,0.03512,0.60431,-0.03852,-0.00075,-0.07659,-0.06223,-0.11522,-0.06969,0.06046,0.09091,0.50139,0.00471,-0.00732,-0.0578,-0.03054,0.03475,-0.07622,-0.29164,-0.00732,0.00518,0.03232,0.01648
0.34,-0.00706,-0.00132,-0.00302,-0.06883,-0.02695,0.00199,-0.00874,0.0095,-0.00889,0.05441,-0.00517,0.00185,0.42592,0.00048,0.01398,-0.00179,0.05094,-0.15421,0.04314,0.60777,-0.04475,-0.00057,-0.07313,-0.07386,-0.13581,-0.06777,0.06755,0.08569,0.48944,0.00378,-0.00724,-0.05581,-0.02794,0.03751,-0.06582,-0.23836,-0.00627,0.00436,0.02702,0.01356
0.36,-0.00709,-0.00122,-0.00322,-0.0717,-0.02771,0.00409,-0.01107,0.01183,-0.00301,0.04882,-0.00675,0.00173,0.46716,0.01061,0.01307,-0.00187,0.05317,-0.16203,0.05191,0.60568,-0.05327,-0.0004,-0.06935,-0.08408,-0.1481,-0.06459,0.07184,0.08134,0.48203,0.00252,-0.00699,-0.0537,-0.02566,0.03792,-0.05592,-0.18664,-0.00501,0.00363,0.0218,0.01075
0.38,-0.00695,-0.00113,-0.00333,-0.07142,-0.02635,0.00616,-0.01282,0.01349,0.00144,0.03965,-0.00773,0.00152,0.50731,0.02029,0.0103,-0.0018,0.05882,-0.16277,0.06115,0.59716,-0.06319,-0.00025,-0.06532,-0.09288,-0.15128,-0.06021,0.07294,0.07795,0.47832,0.00104,-0.00661,-0.0517,-0.02377,0.03591,-0.04664,-0.13789,-0.00361,0.00299,0.01686,0.00813
0.4,-0.00662,-0.00103,-0.00333,-0.06787,-0.02294,0.00798,-0.01387,0.0144,0.00405,0.02743,-0.00799,0.00121,0.54369,0.02881,0.005,-0.00151,0.06765,-0.15635,0.07036,0.58084,-0.07323,-0.00013,-0.06097,-0.1002,-0.14529,-0.05478,0.07063,0.0754,0.47626,-0.00053,-0.00612,-0.04992,-0.02227,0.03158,-0.03804,-0.09345,-0.00214,0.00247,0.01238,0.00579
0.42,-0.00606,-0.00092,-0.00322,-0.06119,-0.01771,0.00936,-0.01411,0.01447,0.00458,0.01285,-0.00746,0.00081,0.57256,0.0356,-0.0035,-0.0009,0.07897,-0.14321,0.07882,0.55492,-0.08179,-3e-05,-0.05618,-0.10584,-0.13084,-0.0485,0.06489,0.07331,0.47282,-0.00205,-0.00553,-0.04839,-0.02107,0.02516,-0.03024,-0.05481,-0.00067,0.00206,0.00854,0.00382
0.44,-0.00525,-0.00079,-0.00301,-0.0518,-0.01102,0.01015,-0.0134,0.01367,0.00293,-0.00323,-0.00611,0.00033,0.58932,0.04026,-0.01588,0.00012,0.09171,-0.12427,0.08556,0.51745,-0.08713,4e-05,-0.05069,-0.10947,-0.10937,-0.04163,0.0559,0.07118,0.46432,-0.0034,-0.00488,-0.04698,-0.02001,0.01701,-0.02344,-0.02359,0.00074,0.00177,0.0055,0.00229
