T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,714.6497
2.02,669.06246
2.04,611.55327
2.06,543.06211
2.08,466.23648
2.1,385.57157
2.12,306.58553
2.14,234.06576
2.16,170.8828
2.18,118.23656
2.2,76.10864
2.22,43.7297
2.24,20.10901
2.26,4.11344
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,5.20885
2.4,13.27406
2.42,21.89907
2.44,30.61624
2.46,39.08751
2.48,47.07556
2.5,54.35735
2.52,60.78455
2.54,66.42408
2.56,71.40887
2.58,75.84785
2.6,79.86196
2.62,83.58778
2.64,87.16393
2.66,90.54368
2.68,93.92041
2.7,97.24348
2.72,100.36106
2.74,103.24277
2.76,105.90361
2.78,108.31455
2.8,110.52315
2.82,112.73194
2.84,115.12346
2.86,117.80394
2.88,120.89237
2.9,124.63697
2.92,129.39134
2.94,135.19375
2.96,141.70905
2.98,148.96076
3,156.37343
3.02,163.67542
3.04,172.20322
3.06,183.09197
3.08,197.12501
3.1,215.21549
3.12,238.26721
3.14,267.26838
3.16,302.97168
3.18,345.38985
3.2,393.82409
3.22,446.32638
3.24,499.52667
3.26,549.58566
3.28,593.44798
3.3,629.47084
3.32,657.27804
3.34,677.36664
3.36,690.75424
3.38,691.84564
3.4,688.66645
3.42,686.22812
3.44,684.49977
3.46,683.35087
3.48,682.7327
3.5,682.49487
3.52,682.42836
3.54,682.51903
3.56,682.80872
3.58,683.26212
3.6,683.99049
3.62,685.12557
3.64,685.0486
3.66,679.42154
3.68,671.43759
3.7,660.66011
3.72,646.84346
3.74,630.17164
3.76,611.29479
3.78,591.46321
3.8,572.84125
3.82,558.39232
3.84,551.08704
3.86,552.80782
3.88,563.50515
3.9,581.17689
3.92,602.72366
3.94,625.1158
3.96,646.12694
3.98,664.42651
4,679.31066
4.02,690.54273
4.04,698.29249
4.06,702.96373
4.08,702.3041
4.1,699.79738
4.12,697.15972
4.14,694.57033
4.16,692.20008
4.18,690.15317
4.2,688.52781
4.22,687.38607
4.24,686.74146
4.26,686.58673
4.28,686.88897
4.3,687.59573
4.32,688.63022
4.34,689.84708
4.36,690.95669
4.38,692.29328
4.4,693.29647
4.42,693.59676
4.44,694.53439
4.46,696.00155
4.48,697.20618
4.5,696.43616
4.52,693.89768
4.54,690.97506
4.56,687.86475
4.58,684.77042
4.6,682.09301
4.62,679.21576
4.64,675.47532
4.66,672.5468
4.68,671.44072
4.7,672.34413
4.72,673.85115
4.74,675.64708
4.76,677.67671
4.78,679.73571
4.8,681.78148
4.82,683.61817
4.84,685.08579
4.86,686.36156
4.88,687.43994
4.9,688.63049
4.92,690.10126
4.94,691.50071
4.96,692.66222
4.98,693.56278
5,694.17177
5.02,694.37171
5.04,694.00349
5.06,693.03394
5.08,691.50666
5.1,689.37236
5.12,686.60957
5.14,683.47441
5.16,680.20146
5.18,676.89944
5.2,673.71861
5.22,670.76839
5.24,668.11715
