T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,766.69026
2.02,766.45904
2.04,763.74706
2.06,758.46653
2.08,750.46074
2.1,740.07284
2.12,727.71334
2.14,714.44604
2.16,700.9639
2.18,687.78721
2.2,675.42418
2.22,664.19913
2.24,654.39399
2.26,644.02363
2.28,623.47593
2.3,599.01855
2.32,569.88831
2.34,533.64391
2.36,485.45415
2.38,429.62423
2.4,368.14081
2.42,304.68103
2.44,243.7255
2.46,189.06222
2.48,142.74593
2.5,105.5843
2.52,77.50563
2.54,57.78114
2.56,45.34131
2.58,38.93806
2.6,37.40759
2.62,39.68545
2.64,44.82409
2.66,52.02716
2.68,60.64392
2.7,70.06697
2.72,79.65077
2.74,88.98205
2.76,97.85953
2.78,106.08819
2.8,113.60571
2.82,120.47699
2.84,123.36255
2.86,125.92833
2.88,129.41024
2.9,133.51054
2.92,137.98303
2.94,142.50339
2.96,146.99494
2.98,151.66276
3,156.7758
3.02,162.80087
3.04,170.48755
3.06,180.63163
3.08,194.08693
3.1,211.76644
3.12,234.40371
3.14,263.08565
3.16,298.47986
3.18,340.52023
3.2,388.47051
3.22,440.42393
3.24,493.12073
3.26,542.80918
3.28,586.49907
3.3,622.65759
3.32,650.94027
3.34,671.74459
3.36,685.97054
3.38,688.22228
3.4,686.18835
3.42,684.64247
3.44,683.31702
3.46,682.13128
3.48,681.1436
3.5,680.56791
3.52,680.71749
3.54,681.44877
3.56,682.52155
3.58,683.88078
3.6,685.40576
3.62,686.98019
3.64,688.41235
3.66,689.19705
3.68,690.13056
3.7,691.20268
3.72,692.42888
3.74,693.80613
3.76,695.33591
3.78,696.47647
3.8,697.702
3.82,699.09535
3.84,700.67475
3.86,702.35057
3.88,704.02278
3.9,705.5171
3.92,704.8655
3.94,697.11368
3.96,685.47448
3.98,669.44661
4,647.48728
4.02,616.54512
4.04,579.60031
4.06,538.11477
4.08,494.61765
4.1,452.17431
4.12,413.38563
4.14,379.8889
4.16,352.4374
4.18,331.14188
4.2,315.69928
4.22,305.50865
4.24,299.78028
4.26,297.62658
4.28,298.1418
4.3,300.52502
4.32,304.10813
4.34,308.3024
4.36,312.66851
4.38,317.0927
4.4,320.93851
4.42,323.78367
4.44,324.37265
4.46,325.13362
4.48,326.55887
4.5,326.9521
4.52,326.0757
4.54,325.04257
4.56,323.86226
4.58,322.61155
4.6,321.53532
4.62,320.03102
4.64,317.49358
4.66,315.35883
4.68,314.51066
4.7,315.0027
4.72,316.15286
4.74,317.78742
4.76,319.9108
4.78,322.34706
4.8,324.98513
4.82,327.20348
4.84,329.16665
4.86,331.04768
4.88,332.92423
4.9,335.1435
4.92,338.05824
4.94,341.76746
4.96,346.59069
4.98,353.11242
5,361.91348
5.02,373.61709
5.04,388.9692
5.06,408.60593
5.08,427.44695
5.1,445.68086
5.12,463.25899
5.14,478.05694
5.16,487.69564
5.18,490.44645
5.2,486.30569
