T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0028,0.00567,-0.00046,0.47259,-0.28828,-0.05421,0.73822,-0.03111,-0.12796,-0.22739,0.07556,-0.00622,-0.35236,-0.11531,0.0391,0.3978,1.25003,0.04177,-0.04997,-0.31442,0.1216,-0.03951,0.43567,-2.36679,0.42304,-0.10231,0.46033,-0.0183,-0.01204,-0.34748,-0.12832,-0.09297,-0.06211,0.55057,0.05804,0.01757,-0.42101,-0.11559,0.06046,0.043
0.02,-0.00247,0.00512,-0.00039,0.47228,-0.28833,-0.05415,0.73834,-0.03115,-0.12791,-0.22745,0.07563,-0.00622,-0.35164,-0.11056,0.01666,0.39797,1.34051,0.06518,-0.03608,-0.31424,0.12185,-0.03972,0.43558,-2.36635,0.42306,-0.10244,0.46081,-0.01926,-0.01786,-0.34823,-0.12774,-0.09262,-0.06178,0.55092,0.05877,0.01994,-0.42168,-0.11552,0.06032,0.04287
0.04,-0.00214,0.00457,-0.00033,0.47198,-0.28839,-0.0541,0.73847,-0.03118,-0.12785,-0.22752,0.0757,-0.00622,-0.35093,-0.10583,-0.00569,0.39815,1.43061,0.08849,-0.02226,-0.31408,0.1221,-0.03993,0.43551,-2.36586,0.42308,-0.10255,0.46129,-0.02022,-0.02367,-0.34899,-0.12715,-0.09226,-0.06145,0.55127,0.05949,0.0223,-0.42236,-0.11545,0.06018,0.04274
0.06,-0.00181,0.00402,-0.00026,0.47167,-0.28845,-0.05405,0.73859,-0.03121,-0.1278,-0.22758,0.07577,-0.00622,-0.35022,-0.10109,-0.02806,0.39833,1.52078,0.11182,-0.00842,-0.31391,0.12235,-0.04014,0.43543,-2.36541,0.4231,-0.10268,0.46177,-0.02119,-0.02947,-0.34975,-0.12657,-0.09191,-0.06112,0.55162,0.06022,0.02467,-0.42303,-0.11538,0.06004,0.04261
0.08,-0.00148,0.00347,-0.00019,0.47137,-0.2885,-0.05399,0.73872,-0.03125,-0.12774,-0.22765,0.07584,-0.00622,-0.34951,-0.09633,-0.05054,0.3985,1.61141,0.13526,0.00549,-0.31373,0.12259,-0.04034,0.43534,-2.36501,0.42313,-0.10281,0.46225,-0.02215,-0.03528,-0.3505,-0.12599,-0.09156,-0.0608,0.55197,0.06094,0.02704,-0.42371,-0.1153,0.0599,0.04248
0.1,-0.00115,0.00292,-0.00012,0.47106,-0.28856,-0.05394,0.73884,-0.03128,-0.12769,-0.22771,0.07591,-0.00622,-0.3488,-0.09165,-0.07261,0.39868,1.70039,0.15828,0.01914,-0.31357,0.12285,-0.04057,0.43528,-2.36435,0.42312,-0.10289,0.46273,-0.02311,-0.04109,-0.35126,-0.12541,-0.09121,-0.06047,0.55232,0.06167,0.02938,-0.42438,-0.11523,0.05976,0.04235
0.12,-0.00082,0.00236,-6e-05,0.47076,-0.28862,-0.05388,0.73897,-0.03131,-0.12763,-0.22778,0.07598,-0.00622,-0.34808,-0.08681,-0.09547,0.39886,1.79252,0.18211,0.03328,-0.31339,0.12308,-0.04075,0.43517,-2.36421,0.42319,-0.10308,0.4632,-0.02408,-0.0469,-0.35201,-0.12483,-0.09086,-0.06014,0.55267,0.06239,0.03178,-0.42505,-0.11516,0.05961,0.04222
0.14,-0.00049,0.00182,1e-05,0.47045,-0.28867,-0.05383,0.73909,-0.03135,-0.12758,-0.22784,0.07605,-0.00623,-0.34738,-0.08212,-0.11763,0.39903,1.88186,0.20523,0.04699,-0.31323,0.12334,-0.04098,0.43511,-2.36361,0.42319,-0.10318,0.46368,-0.02504,-0.0527,-0.35277,-0.12424,-0.09051,-0.05981,0.55302,0.06312,0.03412,-0.42573,-0.11509,0.05947,0.04209
0.16,-0.00017,0.00128,7e-05,0.47012,-0.28874,-0.05378,0.73922,-0.03138,-0.12752,-0.2279,0.07613,-0.00623,-0.34668,-0.07762,-0.13881,0.39921,1.96733,0.22735,0.0601,-0.31309,0.12362,-0.04126,0.43508,-2.36238,0.42308,-0.10314,0.46417,-0.02599,-0.05851,-0.35353,-0.12365,-0.09015,-0.05948,0.55338,0.06383,0.03639,-0.42641,-0.11502,0.05934,0.04197
0.18,0.00018,0.00068,0.00015,0.46991,-0.28877,-0.0537,0.73934,-0.03141,-0.12748,-0.22797,0.07617,-0.00623,-0.34591,-0.07205,-0.16528,0.39939,2.07371,0.25483,0.07643,-0.31281,0.12375,-0.04121,0.43481,-2.36453,0.42356,-0.10381,0.46463,-0.02698,-0.06432,-0.35428,-0.12309,-0.08983,-0.05916,0.55372,0.06459,0.03906,-0.42707,-0.11494,0.05916,0.04181
