T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,90.74161
2.96,91.29807
2.98,91.39997
3,91.04895
3.02,90.26779
3.04,89.28571
3.06,88.39974
3.08,87.75448
3.1,87.53476
3.12,87.79725
3.14,88.45509
3.16,89.45185
3.18,90.69114
3.2,92.09784
3.22,93.52344
3.24,94.99649
3.26,96.64554
3.28,98.54351
3.3,100.60362
3.32,102.69284
3.34,104.89963
3.36,107.27101
3.38,109.68563
3.4,112.17847
3.42,114.7508
3.44,117.17435
3.46,119.26156
3.48,120.91328
3.5,122.0285
3.52,122.33982
3.54,121.62248
3.56,119.90247
3.58,117.31083
3.6,113.75469
3.62,109.03497
3.64,104.17334
3.66,100.19116
3.68,97.29096
3.7,95.86746
3.72,95.08661
3.74,94.26648
3.76,93.66504
3.78,93.37031
3.8,93.50389
3.82,93.85803
3.84,94.3052
3.86,94.90099
3.88,95.62822
3.9,96.35798
3.92,96.92567
3.94,97.38473
3.96,97.8151
3.98,98.15911
4,98.1547
4.02,97.67322
4.04,96.79942
4.06,95.5446
4.08,94.11322
4.1,92.36904
4.12,90.92804
4.14,91.12133
4.16,92.86038
4.18,95.67695
4.2,98.32555
4.22,99.74223
4.24,100.39639
4.26,100.67355
4.28,100.56748
4.3,100.25463
4.32,99.84545
4.34,99.39051
4.36,98.93641
4.38,98.47276
4.4,97.92351
4.42,97.15563
4.44,96.17707
4.46,95.05518
4.48,93.80703
4.5,92.48818
4.52,91.07986
4.54,89.65768
4.56,88.26074
4.58,86.91132
4.6,85.64785
4.62,84.52199
4.64,83.49863
4.66,82.54835
4.68,81.67746
4.7,80.95299
4.72,80.50366
4.74,80.29887
4.76,80.2513
4.78,80.31578
4.8,80.42698
4.82,80.45325
4.84,80.22712
4.86,79.66384
4.88,78.71238
4.9,77.3617
4.92,75.66993
4.94,73.69651
4.96,71.51515
4.98,69.26249
5,67.05798
5.02,65.13141
5.04,63.7686
5.06,63.10104
5.08,63.24731
5.1,64.24924
5.12,66.05237
5.14,68.60973
5.16,71.79176
5.18,75.41676
5.2,79.25373
5.22,82.95327
5.24,86.29245
5.26,89.09902
5.28,91.20295
5.3,92.45578
5.32,92.86281
5.34,92.50581
5.36,91.44102
5.38,89.71779
5.4,87.61107
5.42,85.46081
5.44,83.18859
5.46,80.75585
5.48,78.30719
5.5,75.98091
5.52,73.88168
