T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.01059,0,0.10506,0,0,0.02238,0,0,0.01242,0.36748,0,0,0.02374,0.09332,0.00913,0.01468,0,0,0.02606,0,0,0,0,0.04469,0,0,0,0,0.01617,0,0.05401,0,0,0.00448,0,0.00161,0,0.01364,0.0023,0,3.72119,0.01931,0,0,0.03139,0.03859,0,0,0,0,0.00019,0.05938,0,0.0294,0.00741,0.01063,0.01297,0,0.00687,0.00157,0.03053,0.00097,0,0.01333,0,0.00445,0.01811
0.02,0,0.01057,0,0.10417,0,0,0.02222,0,0,0.01236,0.36717,0,0,0.02404,0.09302,0.00908,0.01458,0,0,0.02598,0,0,0,0,0.04476,0,0,0,0,0.01608,0,0.05405,0,0,0.00506,0,0.00158,0,0.01376,0.00233,0,3.73258,0.01939,0,0,0.03142,0.03854,0,0,0,0,0.00018,0.05939,0,0.02971,0.00738,0.01059,0.01308,0,0.00693,0.00171,0.03077,0.00095,0,0.01339,0,0.00455,0.0183
0.04,0,0.01061,0,0.10322,0,0,0.02207,0,0,0.0123,0.36688,0,0,0.02433,0.09275,0.00903,0.01447,0,0,0.02591,0,0,0,0,0.04483,0,0,0,0,0.01601,0,0.0541,0,0,0.00563,0,0.00154,0,0.01384,0.00235,0,3.74389,0.01946,0,0,0.03144,0.03849,0,0,0,0,0.00017,0.05942,0,0.03005,0.00734,0.0105,0.0132,0,0.00699,0.00185,0.03103,0.00094,0,0.01346,0,0.00465,0.01849
0.06,0,0.01075,0,0.10222,0,0,0.02193,0,0,0.01224,0.36662,0,0,0.02461,0.09246,0.009,0.01436,0,0,0.02587,0,0,0,0,0.0449,0,0,0,0,0.01594,0,0.05414,0,0,0.0062,0,0.0015,0,0.01387,0.00235,0,3.75486,0.01952,0,0,0.03146,0.03846,0,0,0,0,0.00015,0.05947,0,0.03042,0.00732,0.01039,0.01333,0,0.00706,0.002,0.03133,0.00092,0,0.01354,0,0.00473,0.01867
0.08,0,0.01099,1e-05,0.10121,3e-05,7e-05,0.0218,0,2e-05,0.01219,0.3664,5e-05,0.00011,0.02492,0.09217,0.00899,0.01431,9e-05,5e-05,0.02596,1e-05,0,3e-05,0,0.04498,3e-05,3e-05,1e-05,1e-05,0.01594,0,0.0542,3e-05,3e-05,0.00681,1e-05,0.00148,3e-05,0.01391,0.00241,1e-05,3.76784,0.01957,2e-05,9e-05,0.03157,0.03851,1e-05,3e-05,3e-05,3e-05,0.00025,0.05962,0.0001,0.03082,0.00729,0.0103,0.01346,1e-05,0.00715,0.00215,0.03165,0.00092,4e-05,0.01363,1e-05,0.00486,0.0189
0.1,0,0.01141,1e-05,0.10014,9e-05,0.00011,0.02169,4e-05,2e-05,0.01214,0.3662,3e-05,0.00013,0.02517,0.0918,0.00895,0.01424,0.00148,3e-05,0.02603,2e-05,2e-05,7e-05,0,0.04504,5e-05,1e-05,1e-05,1e-05,0.01591,0,0.05425,1e-05,2e-05,0.00744,0,0.00145,4e-05,0.01386,0.00241,0,3.7766,0.01958,1e-05,8e-05,0.03152,0.03851,4e-05,3e-05,3e-05,1e-05,0.00174,0.05962,0.00013,0.03121,0.00729,0.01018,0.0136,0,0.00726,0.00232,0.03197,0.00091,3e-05,0.01372,1e-05,0.00491,0.01902
0.12,0,0.01215,0,0.09899,1e-05,2e-05,0.0217,0,1e-05,0.01216,0.36622,1e-05,2e-05,0.02517,0.09131,0.00886,0.01417,0.00163,2e-05,0.0261,1e-05,1e-05,1e-05,0,0.04513,0,0,0,0,0.01585,0,0.05432,0,0,0.00811,0,0.00147,2e-05,0.01345,0.0022,0,3.77327,0.01962,0,1e-05,0.03143,0.03844,0,0,0,0,0.00191,0.05961,4e-05,0.03151,0.00731,0.00977,0.01377,0,0.00732,0.0026,0.03226,0.0009,1e-05,0.01385,0,0.00485,0.0189
0.14,1e-05,0.01315,1e-05,0.09793,0.00013,0.00041,0.02181,0.00015,9e-05,0.01231,0.36676,7e-05,0.00023,0.02517,0.09075,0.00881,0.01422,0.00505,0.00014,0.02755,2e-05,0.00013,6e-05,1e-05,0.04528,5e-05,4e-05,2e-05,1e-05,0.0159,1e-05,0.05445,5e-05,4e-05,0.00886,1e-05,0.00159,7e-05,0.01312,0.00243,5e-05,3.76585,0.01976,9e-05,0.00039,0.03152,0.03868,2e-05,5e-05,4e-05,4e-05,0.0056,0.05986,0.00106,0.03179,0.0075,0.00948,0.01397,1e-05,0.00749,0.00296,0.03256,0.00091,0.00013,0.01399,1e-05,0.00482,0.01873
0.16,0,0.01432,0,0.0967,0.00016,0.00049,0.02185,0,0.0001,0.01239,0.36662,0,0.00029,0.02514,0.09004,0.00877,0.01447,0.00502,0.00013,0.02873,2e-05,0.00014,2e-05,5e-05,0.04542,6e-05,5e-05,4e-05,0,0.01591,1e-05,0.0545,4e-05,2e-05,0.00969,0,0.00179,0,0.01267,0.00235,6e-05,3.75981,0.01976,0.0001,8e-05,0.0312,0.03877,3e-05,0.00011,0.00012,0.00013,0.00569,0.05969,0.0018,0.03207,0.00759,0.00909,0.01422,3e-05,0.00763,0.00329,0.03285,0.00092,0.00015,0.01413,0,0.00476,0.01857
0.18,1e-05,0.01574,2e-05,0.0956,0.00017,0.0005,0.02186,6e-05,0.00014,0.01249,0.36714,0.0005,0.00044,0.02511,0.089,0.00865,0.01479,0.00585,0.0002,0.02907,3e-05,0.00013,6e-05,5e-05,0.04562,0.00013,0.00014,5e-05,1e-05,0.01593,2e-05,0.05498,7e-05,0.00032,0.01071,1e-05,0.00219,4e-05,0.01214,0.00217,7e-05,3.75356,0.01981,0.00011,0.00043,0.03217,0.03895,6e-05,0.00017,0.00018,0.00014,0.00674,0.05957,0.00171,0.03235,0.00769,0.00881,0.01442,5e-05,0.00783,0.00366,0.03312,0.00097,0.00018,0.01426,0.00012,0.00474,0.01866
