T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.04011,0,0,0.00047,0,0.01111,0,0,0.01199,0.00333,0.00055,0,0,0.00385,0,0.01345,0,0.0016,0,0.0419,0,0.04493,0.00011,0.01846,0,0,0.05401,0,0.00671,0,0.0177,0.00319,3e-05,0.06636,0,0.00225,0.04438,0,0.0002,0,0.00523,0.00274,0,0,0,0.00483,0.0108,0,0.00161,0,0.00442,0,0.01343,0,0.018,0,0,0,0.00573,0.00286,0,0.00525,0,0.00501,0,0,0
0.02,0,0.04001,1e-05,2e-05,0.00051,4e-05,0.01159,1e-05,1e-05,0.01202,0.00322,0.00053,8e-05,1e-05,0.0042,3e-05,0.01444,0.00474,0.00104,8e-05,0.04198,1e-05,0.04382,0.00014,0.0185,2e-05,9e-05,0.05435,0,0.00684,0,0.01772,0.0032,0.00113,0.06523,3e-05,0.00286,0.04449,2e-05,0.00031,1e-05,0.0057,0.00279,1e-05,0.00012,8e-05,0.00497,0.00922,1e-05,0.00172,2e-05,0.00375,8e-05,0.00964,1e-05,0.01822,4e-05,1e-05,1e-05,0.00568,0.00278,1e-05,0.00538,6e-05,0.00497,1e-05,2e-05,0.00409
0.04,7e-05,0.03995,3e-05,9e-05,0.00054,0.00011,0.01194,2e-05,4e-05,0.01202,0.00317,0.00055,0.00022,4e-05,0.00409,7e-05,0.01551,0.00895,0.00077,0.00027,0.04205,2e-05,0.04288,0.00018,0.01857,6e-05,0.00029,0.05474,1e-05,0.00701,1e-05,0.01776,0.00323,0.00134,0.06416,5e-05,0.00394,0.04464,5e-05,0.00048,2e-05,0.00615,0.00287,4e-05,0.0003,0.00024,0.00515,0.00752,3e-05,0.00191,4e-05,0.00432,0.0003,0.00614,3e-05,0.01849,9e-05,1e-05,2e-05,0.00564,0.00273,4e-05,0.00556,0.00018,0.00494,1e-05,6e-05,0.00505
0.06,7e-05,0.03997,3e-05,9e-05,0.00053,0.0001,0.01213,2e-05,4e-05,0.01195,0.00297,0.00051,0.00022,4e-05,0.00357,7e-05,0.01668,0.01099,0.00069,0.00025,0.04207,2e-05,0.04196,0.0002,0.01862,6e-05,0.00028,0.0551,1e-05,0.00712,1e-05,0.01775,0.0032,0.0016,0.06307,6e-05,0.00551,0.04476,5e-05,0.0006,2e-05,0.00657,0.00293,4e-05,0.00029,0.00024,0.00516,0.00562,2e-05,0.00213,4e-05,0.00471,0.00028,0.00252,4e-05,0.0188,9e-05,1e-05,3e-05,0.00557,0.00262,3e-05,0.00581,0.00017,0.00491,1e-05,6e-05,0.00617
0.08,9e-05,0.04013,8e-05,0.00011,0.00053,0.00012,0.01215,3e-05,5e-05,0.01182,0.00283,0.00047,0.00033,4e-05,0.00286,8e-05,0.01801,0.01047,0.00096,0.0037,0.04207,3e-05,0.0412,0.00022,0.01913,6e-05,0.00068,0.05545,2e-05,0.00746,2e-05,0.01779,0.00319,0.00157,0.06199,6e-05,0.00769,0.04489,5e-05,0.00077,2e-05,0.00704,0.00301,4e-05,0.00031,0.00027,0.00521,0.0035,3e-05,0.00233,6e-05,0.00461,0.00064,0.00295,4e-05,0.01916,0.00012,2e-05,0.00016,0.00549,0.00263,4e-05,0.00612,0.0005,0.00489,2e-05,6e-05,0.00626
0.1,0.0001,0.04047,8e-05,0.00014,0.00053,0.00016,0.01198,3e-05,5e-05,0.01163,0.00279,0.00044,0.0004,4e-05,0.00214,9e-05,0.01947,0.00831,0.00142,0.00664,0.04205,4e-05,0.04053,0.00023,0.01926,7e-05,0.0007,0.05578,2e-05,0.00766,2e-05,0.01783,0.00318,0.0017,0.06092,7e-05,0.01036,0.04504,5e-05,0.00098,2e-05,0.00756,0.00311,5e-05,0.00034,0.00029,0.00516,0.00119,3e-05,0.00244,7e-05,0.00493,0.00086,0.00308,4e-05,0.01957,0.00015,2e-05,0.00019,0.00543,0.00254,5e-05,0.00649,0.00051,0.00487,3e-05,7e-05,0.00697
0.12,0.00014,0.04108,8e-05,0.00016,0.00057,0.00019,0.01157,4e-05,6e-05,0.01134,0.00294,0.00043,0.00046,0.00384,0.00172,0.00012,0.02102,0.00742,0.00191,0.00916,0.04201,4e-05,0.03988,0.00024,0.01919,9e-05,0.00069,0.05607,2e-05,0.00791,2e-05,0.01783,0.00318,0.00152,0.05987,8e-05,0.01349,0.04519,7e-05,0.00118,3e-05,0.00823,0.00327,6e-05,0.00045,0.00038,0.00501,0.00106,4e-05,0.00241,8e-05,0.00747,0.00081,0.00275,6e-05,0.02002,0.00017,2e-05,0.00017,0.00538,0.00245,6e-05,0.00692,0.00048,0.00487,3e-05,9e-05,0.00653
0.14,9e-05,0.04192,7e-05,0.00011,0.00061,0.00014,0.0109,3e-05,6e-05,0.01094,0.00308,0.00039,0.00035,0.00764,0.00168,9e-05,0.02253,0.00624,0.00246,0.01116,0.04191,3e-05,0.03916,0.00024,0.01908,8e-05,0.00055,0.05626,2e-05,0.00821,2e-05,0.0178,0.00314,0.00128,0.05875,6e-05,0.01694,0.0453,6e-05,0.0013,3e-05,0.00901,0.00342,5e-05,0.00035,0.00035,0.00461,0.0009,3e-05,0.00213,7e-05,0.0111,0.00054,0.00229,4e-05,0.0205,0.00013,2e-05,0.00014,0.0053,0.00232,5e-05,0.00739,0.00043,0.00487,3e-05,7e-05,0.00588
0.16,0.00012,0.04309,7e-05,0.00013,0.00069,0.00016,0.00999,4e-05,6e-05,0.01046,0.00364,0.00039,0.00039,0.01141,0.00216,0.0001,0.02392,0.0057,0.00314,0.01292,0.04183,3e-05,0.03854,0.00024,0.01903,9e-05,0.00053,0.05639,2e-05,0.00856,2e-05,0.0178,0.00312,0.00117,0.05765,6e-05,0.02053,0.04545,7e-05,0.00147,3e-05,0.01,0.00365,6e-05,0.00045,0.00039,0.00422,0.00082,4e-05,0.00166,7e-05,0.016,0.00054,0.00208,5e-05,0.02103,0.00015,2e-05,0.00013,0.00524,0.00224,6e-05,0.00789,0.0004,0.0049,3e-05,8e-05,0.00568
0.18,0.00012,0.04465,0.00016,0.00013,0.00106,0.00015,0.0087,3e-05,8e-05,0.00984,0.00446,0.00042,0.00046,0.01488,0.00356,0.00012,0.02519,0.00515,0.00359,0.01564,0.04174,8e-05,0.03778,0.00023,0.01897,0.00013,0.00065,0.05642,5e-05,0.0091,2e-05,0.01779,0.00311,0.00107,0.0565,8e-05,0.02425,0.04558,0.00033,0.0016,3e-05,0.0113,0.00396,7e-05,0.00047,0.00047,0.00372,0.00075,4e-05,0.00106,7e-05,0.01842,0.00066,0.00184,5e-05,0.02165,0.00014,2e-05,0.00011,0.00521,0.00219,5e-05,0.00847,0.00041,0.00495,3e-05,9e-05,0.00554
0.2,0.0001,0.04632,0.00015,0.00012,0.00117,0.00013,0.00737,3e-05,7e-05,0.00917,0.00558,0.00043,0.00041,0.01787,0.00446,0.0001,0.02611,0.00466,0.00404,0.01627,0.04171,7e-05,0.03714,0.00023,0.01892,0.00011,0.00058,0.05639,5e-05,0.00947,2e-05,0.01775,0.00307,0.00097,0.05528,7e-05,0.02751,0.04571,0.0003,0.0017,3e-05,0.01266,0.00428,7e-05,0.00042,0.00042,0.00302,0.00068,4e-05,0.00042,7e-05,0.02233,0.00059,0.00168,5e-05,0.02216,0.00013,2e-05,0.0001,0.00513,0.00211,5e-05,0.00896,0.00036,0.00502,3e-05,8e-05,0.00532
0.22,9e-05,0.04783,0.00014,0.00015,0.00128,0.00018,0.00645,4e-05,8e-05,0.00858,0.00728,0.0005,0.00044,0.02071,0.00283,0.00092,0.02678,0.00431,0.00497,0.01076,0.04188,6e-05,0.03712,0.00022,0.01887,0.00012,0.00058,0.05638,5e-05,0.00936,2e-05,0.01776,0.0031,0.00105,0.05393,6e-05,0.03019,0.04589,0.00027,0.00184,3e-05,0.01386,0.00467,8e-05,0.00055,0.00043,0.00236,0.00064,4e-05,0.00049,0.00013,0.03353,0.00054,0.00153,5e-05,0.02251,0.00018,2e-05,0.0001,0.0051,0.0021,5e-05,0.00931,0.00034,0.0051,4e-05,0.0001,0.00558
0.24,6e-05,0.0494,0.00012,0.00012,0.0014,0.00015,0.00561,4e-05,6e-05,0.00796,0.0093,0.00058,0.00037,0.02343,0.00249,0.00083,0.02733,0.00385,0.00575,0.0034,0.04217,5e-05,0.03708,0.00023,0.01879,0.0001,0.00047,0.05635,4e-05,0.00903,2e-05,0.01769,0.00311,0.00091,0.05248,5e-05,0.03255,0.04604,0.00023,0.00187,4e-05,0.01514,0.0051,7e-05,0.00047,0.00037,0.00154,0.00058,0.0013,0.00043,0.00011,0.0447,0.00044,0.0013,4e-05,0.02277,0.00015,1e-05,8e-05,0.00505,0.00206,3e-05,0.00955,0.00028,0.00519,3e-05,0.0001,0.00497
0.26,5e-05,0.05121,0.0001,0.00011,0.00158,0.00013,0.00459,3e-05,5e-05,0.00731,0.01187,0.0007,0.00042,0.02566,0.00224,0.00081,0.02778,0.00346,0.00596,0.00305,0.04251,4e-05,0.03693,0.00024,0.01873,8e-05,0.00045,0.05634,3e-05,0.00876,1e-05,0.01764,0.0031,0.00098,0.05097,3e-05,0.03455,0.04618,0.0002,0.00186,3e-05,0.01671,0.0056,5e-05,0.00039,0.00031,0.00071,0.00052,0.00249,0.00078,0.0001,0.05061,0.00036,0.00713,3e-05,0.023,0.00016,1e-05,7e-05,0.00499,0.00204,3e-05,0.00975,0.00023,0.00529,3e-05,8e-05,0.00512
0.28,7e-05,0.05313,0.00012,0.00015,0.0019,0.00023,0.00368,5e-05,0.00017,0.0067,0.01516,0.00097,0.00204,0.02702,0.00205,0.00074,0.02778,0.00313,0.00643,0.00276,0.04298,6e-05,0.03683,0.00026,0.01872,0.00014,0.00061,0.0565,5e-05,0.00847,2e-05,0.01761,0.00339,0.00089,0.04941,5e-05,0.0359,0.04633,0.00027,0.00194,4e-05,0.01857,0.00638,7e-05,0.00054,0.00062,0.00125,0.00048,0.00377,0.00133,0.00011,0.06038,0.00076,0.01605,4e-05,0.0232,0.00018,2e-05,8e-05,0.00503,0.00207,5e-05,0.00989,0.00032,0.00542,4e-05,0.00031,0.00468
0.3,0.00011,0.0552,0.00014,0.00034,0.00218,0.00029,0.00283,7e-05,0.00016,0.00616,0.01921,0.00122,0.00306,0.02797,0.00192,0.00069,0.02759,0.00292,0.00621,0.00258,0.04357,7e-05,0.0366,0.0003,0.01867,0.00017,0.00073,0.05675,5e-05,0.00808,2e-05,0.01758,0.0034,0.00095,0.04788,9e-05,0.03654,0.04656,0.00026,0.00193,6e-05,0.02042,0.00699,0.00012,0.00094,0.00075,0.00117,0.00045,0.00438,0.00171,0.00015,0.06373,0.00081,0.0215,8e-05,0.02323,0.00026,3e-05,7e-05,0.00501,0.00207,9e-05,0.00982,0.00045,0.00554,5e-05,0.00029,0.00469
0.32,7e-05,0.05726,0.0001,0.00026,0.00247,0.00021,0.00198,5e-05,0.00012,0.00559,0.02288,0.00139,0.00382,0.02904,0.00152,0.00054,0.02767,0.00227,0.00407,0.00201,0.04413,5e-05,0.03557,0.00032,0.01858,0.00012,0.00054,0.05696,4e-05,0.00749,2e-05,0.01746,0.00337,0.00076,0.04637,6e-05,0.03637,0.04661,0.0002,0.00175,4e-05,0.02189,0.00755,9e-05,0.00069,0.00055,0.0009,0.00035,0.00374,0.00163,0.00011,0.03977,0.0006,0.01242,5e-05,0.02291,0.00019,2e-05,6e-05,0.00485,0.0019,7e-05,0.0094,0.00033,0.00563,4e-05,0.00022,0.0037
0.34,5e-05,0.05914,8e-05,0.0002,0.00282,0.00017,0.00137,4e-05,0.0001,0.00515,0.0268,0.00159,0.00469,0.0298,0.00123,0.00043,0.02761,0.00181,0.00199,0.01023,0.04477,4e-05,0.03435,0.00035,0.0185,0.0001,0.00042,0.05744,3e-05,0.00679,1e-05,0.01735,0.00339,0.00061,0.04498,4e-05,0.0354,0.04667,0.00016,0.00156,3e-05,0.02319,0.00814,7e-05,0.00054,0.00043,0.00071,0.00029,0.00282,0.00153,9e-05,0.01385,0.00047,0.01012,4e-05,0.02238,0.00015,2e-05,4e-05,0.00469,0.00172,5e-05,0.00876,0.00025,0.00569,3e-05,0.00018,0.00281
0.36,4e-05,0.06063,7e-05,0.00017,0.0032,0.00015,0.00117,3e-05,8e-05,0.00487,0.03059,0.0018,0.00556,0.03017,0.00102,0.00037,0.02731,0.01557,0.00098,0.01545,0.04548,3e-05,0.03317,0.00038,0.01845,9e-05,0.00037,0.05842,2e-05,0.00599,1e-05,0.01726,0.00343,0.00052,0.0437,4e-05,0.03373,0.04678,0.00013,0.00135,3e-05,0.02438,0.00869,6e-05,0.00046,0.00039,0.0006,0.00024,0.00218,0.00158,8e-05,0.01161,0.00046,0.00838,3e-05,0.02174,0.00014,2e-05,4e-05,0.00455,0.00156,4e-05,0.00803,0.00023,0.00571,3e-05,0.00015,0.00213
0.38,3e-05,0.06175,0.0001,0.0002,0.00357,0.00015,0.00158,4e-05,8e-05,0.00475,0.03235,0.002,0.00553,0.03078,0.00087,0.00031,0.02715,0.02588,0.00048,0.02166,0.04626,3e-05,0.03198,0.00042,0.01845,8e-05,0.00044,0.06,3e-05,0.00518,1e-05,0.01722,0.00356,0.00085,0.04243,4e-05,0.03153,0.04698,0.00012,0.00112,3e-05,0.02528,0.00914,5e-05,0.00042,0.00075,0.00052,0.0002,0.00157,0.00169,8e-05,0.01009,0.00061,0.00717,3e-05,0.02098,0.00016,2e-05,4e-05,0.00442,0.00141,4e-05,0.0072,0.00025,0.00567,3e-05,0.00019,0.00296
0.4,3e-05,0.06227,9e-05,0.00019,0.00399,0.00023,0.00223,4e-05,8e-05,0.0049,0.0345,0.00213,0.00635,0.03122,0.00076,0.00028,0.02696,0.02708,0.00067,0.02508,0.04703,3e-05,0.03056,0.00045,0.01842,0.0001,0.00044,0.06221,2e-05,0.00433,1e-05,0.01716,0.00361,0.00147,0.04161,7e-05,0.02842,0.04719,0.00011,0.00092,4e-05,0.0254,0.00933,6e-05,0.00047,0.00073,0.0005,0.00018,0.00094,0.00162,0.00013,0.00889,0.00091,0.00631,5e-05,0.01999,0.00016,2e-05,4e-05,0.0043,0.00123,6e-05,0.00625,0.00028,0.00554,3e-05,0.00018,0.00483
0.42,0,0.06168,1e-05,1e-05,0.00445,2e-05,0.00263,0,1e-05,0.00542,0.04046,0.00246,0.00989,0.03056,0.00037,3e-05,0.02621,0.01257,0.0013,0.02056,0.04759,0,0.02857,0.00042,0.01824,0,2e-05,0.06493,0,0.0032,0,0.01701,0.00351,0.0012,0.04168,0,0.02372,0.04732,1e-05,0.00035,0,0.02397,0.00893,0,3e-05,5e-05,4e-05,6e-05,0.00029,0.00103,1e-05,0.00656,5e-05,0.00448,0,0.01867,1e-05,0,0,0.00405,0.00092,0,0.00514,1e-05,0.00528,0,1e-05,0.00337
0.44,0,0.06033,1e-05,1e-05,0.00502,0.00085,0.00335,6e-05,5e-05,0.00622,0.04631,0.00309,0.01454,0.02978,0.00164,3e-05,0.02537,0.01169,0.00241,0.01472,0.04813,2e-05,0.02672,0.00039,0.01825,1e-05,2e-05,0.06853,1e-05,0.00238,1e-05,0.01703,0.00363,0.00143,0.04233,0,0.01795,0.04763,1e-05,0.00078,1e-05,0.02139,0.00813,3e-05,4e-05,9e-05,0.0001,9e-05,0.00026,0.00026,3e-05,0.01948,0.0002,0.00393,0,0.01722,5e-05,0,1e-05,0.00391,0.00072,0,0.00406,1e-05,0.0049,1e-05,1e-05,0.00376
0.46,0,0.05835,1e-05,1e-05,0.00547,0.0009,0.00452,1e-05,1e-05,0.00698,0.04819,0.0034,0.01762,0.02908,0.00348,0.00137,0.02455,0.00857,0.00312,0.00946,0.04862,0,0.02466,0.00035,0.01822,1e-05,2e-05,0.07308,1e-05,0.00196,0,0.01707,0.0037,0.00117,0.04321,0,0.01155,0.04804,0,0.00039,0,0.0177,0.00675,1e-05,3e-05,2e-05,4e-05,3e-05,0.00015,0.00012,1e-05,0.0276,0.00012,0.00267,0,0.01567,2e-05,0,0,0.00377,0.00052,0,0.00312,1e-05,0.0043,0,1e-05,0.00248
0.48,8e-05,0.05587,5e-05,0.00013,0.00584,0.00124,0.00594,4e-05,7e-05,0.00772,0.05203,0.00394,0.02243,0.02876,0.00561,0.00303,0.02389,0.00523,0.00383,0.00452,0.04915,3e-05,0.02284,0.00034,0.01829,0.0001,0.00047,0.07874,2e-05,0.00227,1e-05,0.01728,0.00391,0.00093,0.04438,7e-05,0.00469,0.04863,8e-05,0.00031,4e-05,0.01308,0.00522,0.0001,0.00055,0.00041,0.00048,6e-05,0.0001,8e-05,9e-05,0.03357,0.00071,0.00164,4e-05,0.01413,0.00021,4e-05,2e-05,0.00375,0.00045,6e-05,0.0024,0.00044,0.00347,3e-05,0.00013,0.00151
0.5,5e-05,0.05222,0.00511,9e-05,0.00609,0.00163,0.00733,3e-05,5e-05,0.00832,0.04998,0.00383,0.02397,0.02836,0.00808,0.00477,0.02322,0.00286,0.00399,0.00247,0.04944,3e-05,0.02059,0.00026,0.01829,9e-05,0.00043,0.08514,2e-05,0.00283,1e-05,0.01747,0.00392,0.00079,0.04621,5e-05,0.00249,0.04916,8e-05,0.00024,4e-05,0.009,0.00365,6e-05,0.0004,0.00041,0.00032,4e-05,6e-05,7e-05,7e-05,0.03831,0.00046,0.00361,4e-05,0.01253,0.00017,2e-05,2e-05,0.00361,0.00024,4e-05,0.00194,0.00036,0.0024,3e-05,0.00011,0.00092
0.52,2e-05,0.047,0.01137,4e-05,0.00632,0.00204,0.00902,1e-05,3e-05,0.00924,0.0316,0.0024,0.01795,0.02759,0.01111,0.00643,0.02256,0.00143,0.00388,0.00123,0.0494,1e-05,0.01827,8e-05,0.01828,4e-05,0.00068,0.09206,1e-05,0.00389,1e-05,0.0177,0.00392,0.00069,0.04929,2e-05,0.00125,0.04969,4e-05,0.00012,2e-05,0.00743,0.00267,3e-05,0.00019,0.0002,0.00016,2e-05,3e-05,4e-05,3e-05,0.04238,0.00022,0.00624,2e-05,0.0109,9e-05,1e-05,1e-05,0.00342,0.00012,2e-05,0.00178,0.00018,0.00112,1e-05,5e-05,0.00046
0.54,4e-05,0.04099,0.01847,9e-05,0.00642,0.00255,0.01096,2e-05,0.00018,0.01028,0.01246,0.00084,0.01066,0.02667,0.01413,0.00791,0.0219,0.00143,0.00375,0.00104,0.04923,1e-05,0.01625,5e-05,0.01839,0.00016,0.00137,0.09974,1e-05,0.00574,0.00064,0.01819,0.00399,0.00102,0.05319,2e-05,0.00067,0.05035,5e-05,0.00011,2e-05,0.00705,0.0024,4e-05,0.00173,0.00019,0.00057,5e-05,3e-05,6e-05,3e-05,0.04558,0.00043,0.00985,3e-05,0.00936,0.00018,0.00027,3e-05,0.00345,0.00014,8e-05,0.00201,0.00017,0.00061,4e-05,7e-05,0.00166
0.56,4e-05,0.03482,0.02593,0.0001,0.00628,0.00302,0.01324,3e-05,0.00011,0.01135,0.00693,0.00048,0.00472,0.02565,0.01689,0.00905,0.02116,0.00094,0.00341,0.00066,0.04906,2e-05,0.01398,3e-05,0.01841,0.00012,0.00177,0.10795,1e-05,0.00836,0.00162,0.01863,0.00399,0.00075,0.05739,2e-05,0.00037,0.0511,6e-05,0.00011,3e-05,0.00649,0.002,5e-05,0.01142,0.00233,0.00042,4e-05,3e-05,6e-05,4e-05,0.04566,0.00037,0.01285,3e-05,0.00797,0.00015,0.00054,2e-05,0.00329,0.00011,5e-05,0.00265,0.00022,0.00034,3e-05,7e-05,0.00099
