T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0.02128,0,0,0,0,0,0.04311,0,0,0,0.50441,0,0,0.06142,0,0.00138,0,0.01467,0,0.01845,0.08985,0,0,0.07143,0,0.23856,0,0.03069,0.05332,0.00026,0.00741,0,0.01466,0.01245,0,0.00687,0.0002,0.00509,0.00643,0.0023,0,0.16372,0.1107,0.04007,0,0.01034,0.02667,0,0.00675,0,0.0217,0,0.01516,0,0,0.10176,0.02106,0,0.1283,0,0.04416,0,0,0,0,0.14217,0,0
0.02,0.02018,2e-05,5e-05,0.0001,0.00013,0.00012,0.04011,3e-05,4e-05,6e-05,0.49552,9e-05,0.00066,0.05844,7e-05,0.00178,6e-05,0.01677,0.00011,0.01672,0.09071,3e-05,0.00034,0.07136,0.00018,0.25212,0.00037,0.0314,0.05396,0.0011,0.00625,0.0002,0.01146,0.02898,1e-05,0.00731,0.00076,0.00484,0.0067,0.00248,0.00012,0.16932,0.12688,0.05211,0.00055,0.0094,0.02453,0.00017,0.00723,4e-05,0.03425,0.00036,0.01454,0.00047,8e-05,0.10182,0.01945,4e-05,0.12677,0.00019,0.04702,5e-05,2e-05,0.00797,2e-05,0.14209,0.00991,0.00035
0.04,0.01927,2e-05,7e-05,0.00014,0.00015,0.00014,0.03748,4e-05,5e-05,7e-05,0.48627,0.00012,0.00088,0.05572,9e-05,0.003,8e-05,0.01887,0.00014,0.01498,0.09144,4e-05,0.00047,0.07125,0.00011,0.26631,0.00043,0.03203,0.05486,0.00092,0.00509,0.00056,0.00942,0.04083,2e-05,0.00768,0.00122,0.00449,0.00693,0.00256,0.00027,0.17376,0.15119,0.06322,0.00112,0.00846,0.02244,0.00036,0.00792,6e-05,0.04609,0.0004,0.01374,0.00064,0.00013,0.10215,0.018,7e-05,0.12502,0.00036,0.04892,7e-05,3e-05,0.01222,3e-05,0.14181,0.02032,0.00044
0.06,0.01856,2e-05,6e-05,0.00012,0.00012,0.00011,0.03519,4e-05,4e-05,5e-05,0.4768,0.0001,0.0007,0.05309,8e-05,0.00554,7e-05,0.02119,0.00011,0.01321,0.09209,3e-05,0.00035,0.07111,0.00014,0.28115,0.0004,0.03263,0.05603,0.0008,0.00401,0.00041,0.00797,0.04703,2e-05,0.008,0.00145,0.00406,0.00717,0.00258,0.00022,0.17739,0.18887,0.07301,0.001,0.0076,0.02041,0.00029,0.00866,5e-05,0.05691,0.00032,0.01287,0.00052,0.0001,0.10272,0.01665,8e-05,0.12314,0.00026,0.04989,6e-05,3e-05,0.01608,3e-05,0.14118,0.03047,0.00037
0.08,0.01804,2e-05,5e-05,0.00013,0.00013,0.00012,0.03327,8e-05,4e-05,6e-05,0.46884,0.00015,0.00086,0.0506,8e-05,0.00932,7e-05,0.0238,0.00011,0.01151,0.09271,3e-05,0.00033,0.07087,0.00011,0.2992,0.00044,0.03325,0.05754,0.00089,0.00267,0.00035,0.00694,0.05219,2e-05,0.00827,0.00147,0.00358,0.00743,0.00262,0.00024,0.18043,0.24726,0.08274,0.00107,0.00716,0.0185,0.00034,0.00952,5e-05,0.06813,0.00032,0.01226,0.00054,7e-05,0.10356,0.0151,8e-05,0.1209,0.00027,0.05097,0.0001,2e-05,0.02198,3e-05,0.1404,0.04334,0.00039
0.1,0.0178,2e-05,6e-05,0.00015,0.00013,0.00016,0.03191,8e-05,5e-05,7e-05,0.46069,0.00017,0.00088,0.04806,9e-05,0.01846,8e-05,0.02669,0.00013,0.0099,0.09352,4e-05,0.00031,0.07097,0.0001,0.31633,0.00048,0.03398,0.05895,0.00104,0.00214,0.0003,0.00615,0.04829,2e-05,0.00856,0.00085,0.00308,0.0077,0.00265,0.00025,0.18429,0.34039,0.08862,0.00118,0.00689,0.01695,0.00038,0.00964,6e-05,0.07629,0.00036,0.012,0.00059,6e-05,0.10457,0.01398,8e-05,0.11892,0.00028,0.05007,0.00011,2e-05,0.02413,3e-05,0.13962,0.05075,0.00045
0.12,0.01789,5e-05,0.00145,0.00032,0.00024,0.0003,0.03125,0.00013,0.0001,0.00016,0.45122,0.00017,0.00149,0.04533,0.00017,0.04022,0.00017,0.03052,0.00025,0.0086,0.0949,5e-05,0.00055,0.07214,0.00014,0.32836,0.00091,0.03511,0.05961,0.00106,0.00376,0.00025,0.00551,0.03252,6e-05,0.00901,0.00076,0.00264,0.00802,0.00275,0.00049,0.19127,0.48881,0.08694,0.00278,0.0071,0.01634,0.00087,0.00832,9e-05,0.0777,0.00064,0.01248,0.00116,8e-05,0.10558,0.0142,0.0002,0.11793,0.00062,0.04512,0.00023,6e-05,0.01683,6e-05,0.13916,0.04255,0.00068
0.14,0.01809,4e-05,0.00339,0.0003,0.00019,0.00026,0.03091,0.00011,8e-05,0.00014,0.44092,0.00014,0.00122,0.04236,0.00015,0.07234,0.00015,0.03301,0.0002,0.00709,0.09662,5e-05,0.00042,0.07358,0.00012,0.34144,0.00086,0.03626,0.05995,0.00101,0.00623,0.00021,0.00487,0.02058,6e-05,0.00939,0.00067,0.00217,0.00829,0.00266,0.00044,0.19911,0.68547,0.08215,0.0025,0.00731,0.01581,0.00077,0.00631,8e-05,0.07653,0.00055,0.01265,0.00096,8e-05,0.10649,0.01487,0.00018,0.11727,0.00053,0.03922,0.0002,5e-05,0.00999,5e-05,0.13876,0.02898,0.00062
0.16,0.0183,3e-05,0.00558,0.00027,0.00014,0.00022,0.03075,9e-05,8e-05,0.00012,0.43237,0.00014,0.00097,0.03946,0.00012,0.11433,0.00014,0.034,0.00017,0.00568,0.09857,4e-05,0.00031,0.07498,7e-05,0.36258,0.0009,0.03746,0.06016,0.00095,0.00854,0.00018,0.00432,0.01262,5e-05,0.00964,0.00059,0.0017,0.00861,0.00255,0.00037,0.20654,0.87422,0.07833,0.00215,0.00749,0.01528,0.00064,0.00436,7e-05,0.0764,0.00046,0.01309,0.00076,9e-05,0.10727,0.01535,0.00014,0.1164,0.00042,0.03395,0.00016,4e-05,0.00613,4e-05,0.13827,0.01828,0.00054
0.18,0.01825,3e-05,0.00797,0.00023,0.0001,0.00018,0.03067,8e-05,7e-05,0.0001,0.42557,0.00011,0.00074,0.03654,0.0001,0.16868,0.00012,0.03345,0.00013,0.0041,0.10084,2e-05,0.00023,0.07676,0.00024,0.37549,0.00085,0.03893,0.0602,0.00086,0.01117,0.0001,0.00385,0.00412,4e-05,0.00986,0.00052,0.00124,0.00912,0.00246,0.00029,0.21418,0.94353,0.07542,0.0019,0.00732,0.01466,0.00053,0.0026,5e-05,0.07684,0.00037,0.0138,0.00058,8e-05,0.10783,0.01441,0.0001,0.11532,0.00027,0.03088,0.00013,2e-05,0.00219,4e-05,0.13774,0.00566,0.00044
0.2,0.01849,2e-05,0.01026,0.00021,7e-05,0.00016,0.03057,7e-05,6e-05,9e-05,0.41882,9e-05,0.00058,0.03395,8e-05,0.23828,0.0001,0.03119,0.00011,0.00317,0.10248,2e-05,0.00019,0.07861,0.0002,0.38262,0.00077,0.0401,0.06015,0.00249,0.01398,8e-05,0.01745,0.0034,3e-05,0.00971,0.00042,0.00085,0.01048,0.00237,0.00023,0.2203,0.85506,0.07169,0.00161,0.00686,0.01427,0.00043,0.001,4e-05,0.07603,0.00031,0.01443,0.00044,6e-05,0.10813,0.01323,9e-05,0.11459,0.00021,0.02854,0.00011,2e-05,0.0018,3e-05,0.13709,0.00477,0.02228
0.22,0.01957,2e-05,0.01228,0.00019,5e-05,0.00013,0.03043,6e-05,5e-05,8e-05,0.41013,8e-05,0.00045,0.03205,0.00205,0.31849,9e-05,0.02713,9e-05,0.00372,0.10236,1e-05,0.00015,0.08019,0.00017,0.37607,0.00067,0.04076,0.06017,0.00206,0.01678,6e-05,0.01916,0.0029,3e-05,0.00884,0.00035,0.00063,0.01315,0.00225,0.00019,0.22295,0.69009,0.06532,0.00143,0.00598,0.01446,0.00034,0.00084,4e-05,0.07278,0.00026,0.01401,0.00034,5e-05,0.10816,0.01299,7e-05,0.11486,0.00017,0.02522,9e-05,2e-05,0.00339,3e-05,0.1362,0.00407,0.01969
0.24,0.02076,3e-05,0.01366,0.00021,5e-05,0.00013,0.03037,6e-05,4e-05,9e-05,0.40217,8e-05,0.00048,0.031,0.00185,0.38904,0.0001,0.02221,9e-05,0.00516,0.10167,7e-05,0.00026,0.08185,0.00015,0.36198,0.00098,0.0414,0.06025,0.00173,0.01975,0.00017,0.01756,0.00257,3e-05,0.00769,0.00029,0.0005,0.01587,0.00215,0.00018,0.22331,0.53704,0.0591,0.00138,0.00466,0.01482,0.00029,0.00072,4e-05,0.06983,0.00043,0.01261,0.00053,4e-05,0.10816,0.01302,7e-05,0.11523,0.00016,0.02225,9e-05,4e-05,0.00627,2e-05,0.13516,0.00355,0.00994
0.26,0.02145,3e-05,0.01416,0.00019,4e-05,0.00012,0.03031,5e-05,4e-05,8e-05,0.39674,7e-05,0.0004,0.03093,0.00167,0.42648,9e-05,0.01639,7e-05,0.00576,0.10152,6e-05,0.00023,0.08392,0.00013,0.3466,0.0008,0.04246,0.06035,0.00146,0.02301,0.00015,0.01839,0.00346,3e-05,0.00667,0.00025,0.0004,0.01895,0.00209,0.00015,0.22279,0.42501,0.05504,0.00118,0.00295,0.01479,0.00023,0.00133,3e-05,0.06869,0.00039,0.01049,0.00041,3e-05,0.10782,0.0124,6e-05,0.11525,0.00014,0.02025,8e-05,3e-05,0.00841,2e-05,0.13377,0.00313,0.00849
0.28,0.02157,0,0.01345,0,0,0,0.02992,0,0,0,0.39167,4e-05,0,0.03171,0.00061,0.42876,0,0.01051,0,0.00474,0.10183,0,0,0.08678,0,0.32465,1e-05,0.04419,0.06052,0.00022,0.02685,0,0.01814,0.00373,0,0.00584,4e-05,0.00035,0.02229,0.00201,0,0.22219,0.35323,0.05234,1e-05,0.00091,0.01422,0,0.002,0,0.06917,1e-05,0.0071,0,0,0.10727,0.01227,0,0.11538,0,0.01764,0,0,0.00928,0,0.13198,0.00178,0.0037
