T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.03178,-0.00273,-0.00553,-0.02382,0.12389,-0.02014,-0.15443,0.02632,0.06466,-0.01221,0.08499,-0.00026,0.06162,0.29758,-1.09376,0.17917,4.57937,1.06135,0.80992,-0.13693,0.23255,-0.48663,1.1341,1.0327,-0.42909,0.15169,-0.09958,0.11803,0.58468,0.03479,-0.04221,-0.03286,-0.03643,-0.13974,0.32179,1.33838,0.01791,0.15071,-0.11332,-0.0739
0.02,-0.03334,-0.00281,-0.00194,-0.07717,0.1606,-0.01832,-0.19023,0.0316,0.08109,-0.03733,0.09509,-0.00014,0.08292,0.41882,-1.47914,0.18669,6.00352,1.37936,1.06959,-0.27484,0.29305,-0.53598,1.1991,1.23718,-0.53347,0.18504,-0.13013,0.1461,0.70133,0.04506,-0.04861,-0.03738,-0.04137,-0.19135,0.356,1.46591,0.02695,0.16036,-0.12107,-0.07839
0.04,-0.03467,-0.00281,0.00289,-0.15144,0.20914,-0.01482,-0.2365,0.03788,0.10191,-0.07237,0.10646,5e-05,0.11098,0.58293,-1.99591,0.19183,7.89635,1.80086,1.41576,-0.46715,0.36667,-0.58009,1.24829,1.48024,-0.65972,0.2247,-0.17093,0.18153,0.84913,0.05866,-0.05656,-0.04294,-0.04732,-0.2606,0.39352,1.6045,0.03932,0.16919,-0.12844,-0.08243
0.06,-0.03566,-0.00273,0.00848,-0.24368,0.26727,-0.00959,-0.29081,0.04455,0.12645,-0.11544,0.1188,0.0003,0.14525,0.78271,-2.62139,0.19329,10.17325,2.30692,1.83337,-0.7056,0.4507,-0.61728,1.27363,1.74811,-0.80147,0.26871,-0.22014,0.222,1.02023,0.07494,-0.06568,-0.0493,-0.0539,-0.34431,0.4297,1.73731,0.05449,0.17566,-0.13418,-0.08523
0.08,-0.03613,-0.00256,0.01424,-0.34921,0.33153,-0.0026,-0.34953,0.05081,0.15338,-0.16385,0.13136,0.00059,0.18439,1.00713,-3.32044,0.18938,12.70319,2.86821,2.29889,-0.97767,0.53986,-0.64287,1.26349,2.01857,-0.94804,0.31368,-0.27498,0.26424,1.20276,0.09296,-0.07539,-0.05609,-0.06057,-0.43764,0.45852,1.8426,0.07167,0.17776,-0.13673,-0.0858
0.1,-0.03586,-0.00227,0.0195,-0.46226,0.39773,0.00622,-0.40833,0.05571,0.18084,-0.21457,0.14296,0.00093,0.2264,1.24288,-4.05042,0.17829,15.3267,3.44901,2.78363,-1.26849,0.62621,-0.64804,1.20315,2.26175,-1.08459,0.35481,-0.33207,0.30433,1.38229,0.11154,-0.08493,-0.06281,-0.0667,-0.53476,0.47353,1.8971,0.08986,0.17338,-0.13443,-0.08311
0.12,-0.03461,-0.00183,0.02359,-0.57628,0.46138,0.01689,-0.46265,0.0583,0.20649,-0.2645,0.15198,0.00131,0.26857,1.47577,-4.7655,0.15842,17.8724,4.01094,3.25662,-1.56222,0.69928,-0.61943,1.07617,2.44177,-1.19277,0.38607,-0.38786,0.33814,1.54352,0.12944,-0.09353,-0.06891,-0.0716,-0.62944,0.46873,1.87971,0.10804,0.16066,-0.12581,-0.07631
0.14,-0.03218,-0.0012,0.02587,-0.68428,0.51814,0.02946,-0.50826,0.05771,0.22765,-0.31072,0.15656,0.00169,0.30764,1.69195,-5.42089,0.1288,20.17312,4.51657,3.68753,-1.84331,0.7465,-0.53968,0.86653,2.51936,-1.25173,0.40051,-0.43897,0.36169,1.67188,0.14544,-0.10045,-0.07389,-0.07468,-0.71563,0.43957,1.77539,0.12518,0.13837,-0.10992,-0.06486
0.16,-0.02851,-0.00036,0.02571,-0.77918,0.56419,0.04386,-0.54171,0.05322,0.24151,-0.35067,0.1548,0.00207,0.33992,1.87907,-5.97687,0.0895,22.08145,4.93304,4.04942,-2.0976,0.75413,-0.38877,0.56123,2.45549,-1.23988,0.39091,-0.48254,0.37152,1.75531,0.15851,-0.10515,-0.07733,-0.07549,-0.78793,0.38381,1.57875,0.14035,0.10628,-0.08661,-0.04883
0.18,-0.02372,0.00071,0.02252,-0.85409,0.59665,0.05994,-0.56079,0.04441,0.24537,-0.38238,0.14496,0.0024,0.36151,2.02726,-6.40229,0.04189,23.48338,5.23506,4.32115,-2.31333,0.70858,-0.14638,0.1529,2.21598,-1.13713,0.35051,-0.51651,0.36509,1.78574,0.16788,-0.10731,-0.07898,-0.07384,-0.84213,0.30226,1.29676,0.1528,0.06551,-0.05675,-0.0289
