T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00807,0.00187,0.00261,-0.03434,-0.04733,-0.00729,0.04689,0.0175,-0.00394,-0.03269,0.01549,0.00835,-0.38621,0.38634,-1.47258,0.56968,7.16561,1.9351,1.19713,-0.77579,0.06871,0.12588,0.84397,0.26952,-0.04451,0.10808,0.06666,-0.01891,-0.1382,0.00253,0.01018,0.01873,0.01044,0.06888,0.01006,0.01319,-0.00277,-0.00379,-0.00129,0.00203
0.02,-0.00907,0.00123,0.00242,-0.03795,-0.04237,-0.00709,0.04059,0.02005,0.00425,-0.0454,0.0211,0.00797,-0.42187,0.4835,-1.84909,0.56869,9.12566,2.47338,1.52183,-0.84971,0.06107,0.15363,0.83475,0.12627,0.02454,0.09966,0.06383,-0.02324,-0.15901,0.0009,0.01312,0.02311,0.01214,0.06526,0.00879,0.01063,-0.00439,-0.00351,-0.00121,0.00261
0.04,-0.01037,0.00022,0.00215,-0.04115,-0.03276,-0.00649,0.02874,0.02287,0.01484,-0.06195,0.02787,0.00693,-0.45167,0.60279,-2.31616,0.54315,11.6248,3.16289,1.93501,-0.9173,0.05115,0.17893,0.78223,-0.09699,0.12837,0.08249,0.0568,-0.02896,-0.18451,-0.00173,0.01699,0.02862,0.01417,0.0572,0.00619,0.00522,-0.00675,-0.00293,-0.00105,0.00338
0.06,-0.01189,-0.00122,0.00177,-0.04352,-0.01724,-0.00533,0.01037,0.02565,0.02744,-0.08152,0.03527,0.00501,-0.46902,0.73618,-2.84327,0.48352,14.53262,3.96905,2.41477,-0.96596,0.03998,0.19538,0.67138,-0.41088,0.27063,0.05408,0.04405,-0.0362,-0.21441,-0.00547,0.02174,0.03511,0.01645,0.04317,0.00227,-0.00225,-0.00989,-0.00195,-0.00082,0.00429
0.08,-0.01353,-0.00311,0.00124,-0.0444,0.00537,-0.00345,-0.01538,0.02801,0.04133,-0.10279,0.04257,0.002,-0.46532,0.87183,-3.38549,0.37937,17.64746,4.8379,2.92734,-0.9793,0.02894,0.19495,0.48598,-0.82239,0.45309,0.01205,0.0241,-0.04495,-0.2477,-0.01043,0.02723,0.04223,0.01883,0.02164,-0.003,-0.01109,-0.01382,-0.00049,-0.00053,0.00528
0.1,-0.01518,-0.00545,0.00056,-0.04293,0.03599,-0.00072,-0.04925,0.02945,0.05541,-0.12413,0.04882,-0.0023,-0.43043,0.99508,-3.88747,0.22103,20.71527,5.70121,3.43028,-0.93841,0.01984,0.16847,0.21071,-1.33305,0.67496,-0.0455,-0.00431,-0.05501,-0.28252,-0.01663,0.03321,0.0495,0.02112,-0.00856,-0.00971,-0.02108,-0.0185,0.0015,-0.00018,0.00628
0.12,-0.01677,-0.00822,-0.00021,-0.03809,0.07505,0.00294,-0.09169,0.02945,0.06812,-0.14368,0.05288,-0.00805,-0.35336,1.08942,-4.28761,0.0015,23.45009,6.48195,3.87583,-0.82353,0.01507,0.10595,-0.16612,-1.93682,0.93216,-0.1195,-0.04186,-0.06595,-0.3163,-0.02407,0.03934,0.05631,0.02303,-0.04797,-0.01804,-0.03267,-0.02382,0.00407,0.00024,0.00723
0.14,-0.01828,-0.01136,-0.00096,-0.0287,0.12231,0.00753,-0.14271,0.0275,0.07741,-0.15952,0.05351,-0.01532,-0.22316,1.1377,-4.52294,-0.28132,25.5576,7.10064,4.21493,-0.61611,0.01779,-0.00279,-0.64945,-2.61783,1.21655,-0.20936,-0.08841,-0.07716,-0.34584,-0.03265,0.04517,0.06193,0.02429,-0.09613,-0.02822,-0.04708,-0.02966,0.00721,0.00071,0.00807
0.16,-0.01983,-0.01479,-0.00146,-0.0136,0.17658,0.01293,-0.20174,0.02312,0.08081,-0.16987,0.04934,-0.02406,-0.03016,1.12361,-4.53495,-0.62227,26.76256,7.48262,4.40177,-0.30126,0.03202,-0.16748,-1.23419,-3.34833,1.51528,-0.31252,-0.14263,-0.0878,-0.36757,-0.04221,0.05018,0.06558,0.02457,-0.15131,-0.04051,-0.0662,-0.03583,0.01086,0.00117,0.00878
0.18,-0.02167,-0.01837,-0.0014,0.00827,0.23561,0.0189,-0.26747,0.01596,0.07545,-0.17336,0.03902,-0.03406,0.2327,1.03338,-4.27599,-1.00675,26.8389,7.566,4.3989,0.12968,0.06273,-0.3964,-1.9021,-4.08706,1.81025,-0.42399,-0.20182,-0.09688,-0.3777,-0.05249,0.0538,0.0665,0.02357,-0.21027,-0.0551,-0.09232,-0.04215,0.01488,0.00154,0.00934
