T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.0224,0.0361,0,0,0.00039,0.02251,6e-05,1e-05,0.01741,0.32536,3e-05,0,0.03715,0,0,0.02414,0,3e-05,0,0,0.00032,0,0,0,0.19447,0.00313,0.05266,0.0035,0,0.00914,4e-05,0.27588,0,0,0.011,0.02295,4e-05,0.06784,0.00486,2e-05,0.07255,0,0,8e-05,0,0.00618,2e-05,6e-05,0,0,0.00637,0,9e-05,0.00298,0,0,0.00075,0.01431,0,0.00906,0,0,0,0,0,0,0.06402
0.02,0,0.02174,0.04441,0,0,0.00032,0.02257,7e-05,2e-05,0.01996,0.41568,3e-05,0,0.04374,0,0,0.03247,0,4e-05,0,0,0.00019,0,0,0,0.2242,0.00317,0.06028,0.00299,0,0.00937,5e-05,0.31807,0,1e-05,0.01786,0.01985,4e-05,0.1071,0.00781,2e-05,0.06403,0,0,9e-05,0,0.00729,2e-05,7e-05,0,0,0.00746,0,0.0001,0.00305,0,0,0.00077,0.01608,0,0.00744,0,0,0,0,0,0,0.07523
0.04,0,0.0204,0.05355,0,0,0.00021,0.02357,9e-05,2e-05,0.02229,0.49992,3e-05,0,0.05105,0,0,0.0397,0,4e-05,0,0,3e-05,0,0,0,0.25322,0.00316,0.06821,0.00259,0,0.00981,6e-05,0.3593,0,1e-05,0.02573,0.01658,4e-05,0.15137,0.0112,2e-05,0.05273,0,0,0.00011,0,0.00842,2e-05,8e-05,0,0,0.00817,0,0.0001,0.00308,0,0,0.00077,0.01786,0,0.00604,0,0,0,0,0,0,0.08659
0.06,0,0.01832,0.06351,0,0,4e-05,0.02561,0.0001,2e-05,0.02436,0.57686,4e-05,0,0.0591,0,0,0.04565,0,4e-05,0,0,0,0,0,0,0.2812,0.0031,0.07638,0.00229,0,0.01047,6e-05,0.39897,0,1e-05,0.03465,0.01314,4e-05,0.20091,0.01505,2e-05,0.03826,0,0,0.00012,0,0.00958,2e-05,9e-05,0,0,0.00846,0,0.00011,0.00307,0,0,0.00076,0.01962,0,0.00488,0,0,0,0,0,0,0.09802
0.08,0,0.01549,0.0743,0,0,0,0.02877,0.00012,3e-05,0.02609,0.64543,4e-05,2e-05,0.0679,0,0,0.05015,0,5e-05,0,0,0,0,0,0,0.30777,0.00296,0.08468,0.00211,0,0.01137,7e-05,0.43646,0,1e-05,0.04468,0.00957,5e-05,0.25592,0.01938,2e-05,0.02022,0,0,0.00014,0,0.01076,2e-05,9e-05,0,0,0.00827,0,0.00012,0.003,0,0,0.00074,0.02134,0,0.004,0,0,0,0,0,0,0.10945
0.1,0,0.0119,0.08587,0,0,0,0.03313,0.00014,3e-05,0.02745,0.70476,4e-05,4e-05,0.07746,0,0,0.05302,0,5e-05,0,0,0,0,0,0,0.33252,0.00275,0.09298,0.00207,0,0.01251,8e-05,0.47104,0,1e-05,0.05585,0.0059,5e-05,0.31657,0.02422,3e-05,0,0,0,0.00015,0,0.01198,2e-05,0.0001,0,0,0.0076,0,0.00012,0.00286,0,0,0.0007,0.02297,0,0.00343,0,0,0,0,0,0,0.12077
0.12,0,0.00759,0.09818,0,0,0,0.03875,0.00015,3e-05,0.02836,0.75423,5e-05,7e-05,0.08775,0,0,0.05411,0,5e-05,0,0,0,0,0,0,0.35503,0.00246,0.10113,0.00217,0,0.01389,9e-05,0.50196,0,1e-05,0.06819,0.00217,5e-05,0.38298,0.02956,3e-05,0,0,0,0.00017,0,0.01324,2e-05,0.00011,0,0,0.00642,0.00053,0.00013,0.00264,0,0,0.00064,0.02448,0,0.0032,0,1e-05,0,0,0,0,0.13188
0.14,0,0.00262,0.11118,0,0,0,0.04565,0.00017,4e-05,0.02876,0.79348,5e-05,0.0001,0.09876,0,0,0.0533,0,6e-05,0,0,0,0,0,0,0.37488,0.00206,0.10896,0.00243,0,0.0155,0.0001,0.52842,0,2e-05,0.0817,0,6e-05,0.45518,0.03542,3e-05,0,0,0,0.00018,0,0.01454,2e-05,0.00012,0,0,0.00472,0.00269,0.00013,0.00234,0,0,0.00056,0.02582,0,0.00331,0,1e-05,0,0,0,0,0.14267
0.16,0,0,0.12476,0,0,0,0.05384,0.00019,4e-05,0.0286,0.82242,5e-05,0.00013,0.11045,0,0,0.05046,0.00017,6e-05,0,0,0,0,0,0,0.39165,0.00155,0.11624,0.00287,0,0.01733,0.00011,0.54956,0,2e-05,0.0964,0,6e-05,0.5331,0.04179,3e-05,0,0,0,0.0002,0,0.01591,2e-05,0.00012,0,0.00013,0.00252,0.00474,0.00014,0.00194,0,0,0.00045,0.02694,0,0.00379,0,1e-05,0,0,0,0,0.15303
0.18,0.00654,0,0.13882,0,0,0,0.06331,0.00021,5e-05,0.02783,0.84121,6e-05,0.00017,0.12275,0,0.00339,0.04556,0.00064,6e-05,0,0,0,0,0,0,0.40492,0.00091,0.12276,0.00347,0,0.01935,0.00012,0.56455,0,2e-05,0.11224,0,6e-05,0.61657,0.04868,2e-05,0,0,0,0.00021,0,0.01736,2e-05,0.00013,0,0.00031,0,0.00666,0.00014,0.00143,0,0,0.00032,0.02778,0,0.00463,0,1e-05,0,0,0,0,0.16284
0.2,0.01407,0,0.15322,0,0,0,0.074,0.00023,5e-05,0.0264,0.8502,6e-05,0.00022,0.13556,0,0.00831,0.03856,0.0012,6e-05,0,0,0,0,0,0,0.41433,0.00013,0.12822,0.00427,0,0.02152,0.00013,0.57253,0,2e-05,0.12919,0,6e-05,0.70529,0.05605,2e-05,0,0,0,0.00022,0,0.01891,2e-05,0.00014,0,0.00051,0,0.00843,0.00014,0.00079,0,0,0.00015,0.02828,0,0.00581,0,1e-05,0,0,0,0,0.17197
0.22,0.02216,0,0.16777,0,0,0,0.08585,0.00025,6e-05,0.02429,0.84988,6e-05,0.00027,0.14879,0,0.01352,0.02952,0.00184,7e-05,0,0,0,0,0,0,0.41954,0,0.13235,0.00527,0,0.02379,0.00014,0.57265,0,2e-05,0.14718,0,6e-05,0.7988,0.06387,2e-05,0,0,0,0.00024,0,0.02057,2e-05,0.00014,0,0.00075,0,0.01004,0.00014,2e-05,0.00295,0,0,0.02839,0,0.00732,0,1e-05,0.00035,0,0,0,0.18028
0.24,0.03079,0,0.18226,0,0,0,0.09876,0.00027,6e-05,0.02147,0.84082,6e-05,0.00033,0.16226,0,0.01892,0.01857,0.00257,7e-05,0,0,0,0,0,0,0.42029,0,0.13482,0.00647,0,0.02611,0.00015,0.56416,0,3e-05,0.16609,0,5e-05,0.89649,0.0721,2e-05,0,0,0,0.00025,0,0.02236,2e-05,0.00014,0,0.00101,0,0.01147,0.00013,0,0.00833,0,0,0.02804,0,0.00911,0,1e-05,0.01671,0,0,0,0.18764
0.26,0.03994,0,0.19645,0,0,0,0.11261,0.00029,7e-05,0.01796,0.82356,7e-05,0.00039,0.17579,0,0.02441,0.00589,0.00341,7e-05,0,0,0,0,0,0,0.41636,0,0.1353,0.00788,0,0.0284,0.00016,0.54635,0,3e-05,0.1858,0,5e-05,0.99753,0.08067,2e-05,0,0,0,0.00027,0,0.0243,2e-05,0.00015,0,0.00132,0,0.01273,0.00013,0,0.01415,0,0,0.02719,0,0.01115,0,2e-05,0.03583,0.0003,0,0,0.19387
0.28,0.04961,0,0.21004,0,0,0,0.12726,0.00031,7e-05,0.01377,0.7986,7e-05,0.00047,0.18914,0,0.02986,0,0.00436,7e-05,0,0,0,0,0,0,0.40757,0,0.13344,0.00952,0,0.03055,0.00017,0.51867,0,3e-05,0.20612,0,5e-05,1,0.08952,1e-05,0,0,0,0.00028,0,0.02637,2e-05,0.00015,0,0.00166,0,0.01379,0.00012,0,0.02042,0,0,0.02576,0,0.01338,0.00245,2e-05,0.05789,0.0023,0,0,0.19881
0.3,0.05975,0,0.22269,0,0,0,0.14253,0.00033,8e-05,0.00895,0.76628,7e-05,0.00056,0.20202,0,0.03512,0,0.00542,7e-05,0,0,0,0,0.00164,0,0.39386,0,0.1289,0.01138,0,0.03247,0.00018,0.48072,0,3e-05,0.22684,0,5e-05,1,0.09854,1e-05,0,0,0,0.0003,0,0.02858,2e-05,0.00014,0,0.00203,0,0.01466,0.00012,0,0.02712,0,0,0.02371,0,0.01577,0.02168,2e-05,0.08306,0.00465,0,0,0.20224
0.32,0.07035,0,0.23403,0,0,0,0.15822,0.00034,8e-05,0.00357,0.72678,8e-05,0.00065,0.21407,0,0.04004,0,0.0066,8e-05,0,0,0,0,0.00893,0,0.37521,0,0.12133,0.01348,0,0.034,0.00019,0.43231,0.00121,4e-05,0.2477,0,5e-05,1,0.10761,1e-05,0,0,0,0.00031,0,0.03089,2e-05,0.00014,0,0.00245,0,0.01533,0.00012,0,0.0342,0,0,0.02099,0,0.01824,0.04409,2e-05,0.11151,0.00737,0,0,0.20392
