T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00201,0.00012,0.00102,2.05106,-0.59219,-0.23561,0.73744,-0.02684,-0.1831,-0.28532,0.09827,-0.02158,-0.43246,-0.12535,-0.29704,0.53087,1.6764,0.15045,0.03237,-0.42273,0.20049,0.18258,0.70341,-1.83979,0.25139,-0.0407,0.54012,-0.07393,-0.03245,-0.36171,-0.1195,-0.06725,-0.07224,0.59253,0.08006,-0.03251,-0.44816,-0.12205,0.05924,0.06813
0.02,0.00219,0.00014,-0.00043,2.04751,-0.59137,-0.23649,0.73894,-0.02615,-0.18216,-0.28531,0.09909,-0.02159,-0.43102,-0.12605,-0.29427,0.53288,1.67766,0.15095,0.03227,-0.42584,0.19873,0.18235,0.7031,-1.84013,0.25216,-0.04091,0.53822,-0.07557,-0.04834,-0.36116,-0.11845,-0.06565,-0.07135,0.58996,0.08382,-0.01936,-0.44734,-0.12159,0.05843,0.06768
0.04,0.00236,0.00016,-0.00188,2.04397,-0.59054,-0.23737,0.74044,-0.02547,-0.18122,-0.2853,0.0999,-0.0216,-0.42958,-0.12676,-0.2915,0.53488,1.67891,0.15144,0.03217,-0.42895,0.19697,0.18212,0.70279,-1.84047,0.25294,-0.04111,0.53632,-0.0772,-0.06418,-0.36061,-0.11739,-0.06405,-0.07046,0.58739,0.08758,-0.00625,-0.44652,-0.12113,0.05762,0.06723
0.06,0.00254,0.00018,-0.00333,2.04043,-0.58972,-0.23824,0.74194,-0.02478,-0.18028,-0.28528,0.10072,-0.02161,-0.42814,-0.12747,-0.28874,0.53688,1.68016,0.15194,0.03207,-0.43206,0.19522,0.18189,0.70247,-1.84081,0.25371,-0.04132,0.53443,-0.07884,-0.08002,-0.36006,-0.11634,-0.06245,-0.06957,0.58483,0.09133,0.00685,-0.4457,-0.12067,0.05681,0.06679
0.08,0.00271,0.00019,-0.00478,2.03688,-0.5889,-0.23912,0.74344,-0.02409,-0.17934,-0.28527,0.10154,-0.02162,-0.4267,-0.12818,-0.28597,0.53889,1.68143,0.15244,0.03197,-0.43516,0.19346,0.18166,0.70216,-1.84115,0.25448,-0.04152,0.53253,-0.08048,-0.09591,-0.35951,-0.11529,-0.06085,-0.06868,0.58225,0.09509,0.02,-0.44487,-0.12022,0.056,0.06634
0.1,0.00289,0.00021,-0.00623,2.03334,-0.58808,-0.24,0.74493,-0.0234,-0.1784,-0.28525,0.10235,-0.02163,-0.42525,-0.12887,-0.28322,0.54088,1.68268,0.15293,0.03188,-0.43828,0.1917,0.18143,0.70184,-1.84151,0.25525,-0.04173,0.53064,-0.08209,-0.11163,-0.35896,-0.11424,-0.05926,-0.06779,0.5797,0.09883,0.03302,-0.44406,-0.11976,0.0552,0.0659
0.12,0.00306,0.00023,-0.00768,2.02979,-0.58725,-0.24087,0.74644,-0.02271,-0.17745,-0.28524,0.10317,-0.02165,-0.42382,-0.12959,-0.28042,0.54289,1.68391,0.15343,0.03177,-0.44136,0.18994,0.1812,0.70154,-1.84183,0.25602,-0.04193,0.52873,-0.08376,-0.12768,-0.35841,-0.11318,-0.05765,-0.06689,0.57711,0.10262,0.04628,-0.44323,-0.1193,0.05438,0.06545
0.14,0.00324,0.00024,-0.00913,2.02625,-0.58643,-0.24175,0.74794,-0.02203,-0.17652,-0.28522,0.10399,-0.02166,-0.42237,-0.13029,-0.27769,0.54489,1.68525,0.15394,0.03169,-0.44448,0.18818,0.18097,0.70122,-1.84218,0.25679,-0.04214,0.52684,-0.08538,-0.14343,-0.35786,-0.11213,-0.05606,-0.066,0.57456,0.10636,0.05932,-0.44241,-0.11884,0.05357,0.06501
0.16,0.00342,0.00026,-0.01058,2.02273,-0.58562,-0.24263,0.74942,-0.02135,-0.17561,-0.2852,0.10481,-0.02167,-0.42093,-0.13097,-0.27494,0.54685,1.68637,0.15439,0.03159,-0.44764,0.18644,0.18073,0.70089,-1.84256,0.25757,-0.04233,0.52499,-0.08692,-0.15881,-0.35732,-0.1111,-0.0545,-0.06514,0.57203,0.11004,0.07208,-0.44161,-0.1184,0.05279,0.06458
0.18,0.00358,0.00028,-0.01204,2.0191,-0.58473,-0.2435,0.75098,-0.02062,-0.17455,-0.28521,0.10561,-0.02168,-0.41952,-0.13179,-0.272,0.54899,1.68771,0.15497,0.03144,-0.45056,0.18463,0.18054,0.70066,-1.84278,0.25832,-0.04257,0.52295,-0.08886,-0.17628,-0.35674,-0.10996,-0.05276,-0.06416,0.56931,0.11405,0.08646,-0.44073,-0.11789,0.05188,0.06408
0.2,0.00377,0.0003,-0.01347,2.0157,-0.58403,-0.24438,0.75238,-0.02001,-0.17381,-0.28516,0.10644,-0.02169,-0.41802,-0.13228,-0.26964,0.55076,1.68922,0.15544,0.03149,-0.45399,0.18297,0.18024,0.7002,-1.84333,0.25912,-0.04272,0.5213,-0.08998,-0.18936,-0.35623,-0.10905,-0.0514,-0.06341,0.56701,0.11737,0.0974,-0.44001,-0.11752,0.05124,0.06373
0.22,0.00405,0.00032,-0.01485,2.01288,-0.58384,-0.2453,0.75335,-0.01978,-0.17393,-0.28491,0.10738,-0.0217,-0.41628,-0.13222,-0.26756,0.55147,1.68582,0.15408,0.03121,-0.45888,0.18179,0.17955,0.6992,-1.84484,0.26004,-0.04263,0.52069,-0.08875,-0.19014,-0.35589,-0.10877,-0.05106,-0.06328,0.56584,0.11886,0.0989,-0.43972,-0.11753,0.0513,0.06379
0.24,0.00436,0.00034,-0.0162,2.01029,-0.58385,-0.24622,0.75416,-0.01967,-0.17436,-0.28461,0.10833,-0.02171,-0.41446,-0.13179,-0.26627,0.55182,1.68341,0.15285,0.03125,-0.46429,0.18077,0.17876,0.69796,-1.84667,0.261,-0.04245,0.52047,-0.08672,-0.18655,-0.3556,-0.10872,-0.0511,-0.06337,0.56508,0.11965,0.09696,-0.43958,-0.11769,0.05163,0.06401
0.26,0.00465,0.00035,-0.01756,2.00759,-0.58376,-0.24712,0.75504,-0.01951,-0.17463,-0.28434,0.10923,-0.02173,-0.41265,-0.13128,-0.26555,0.55234,1.68428,0.15261,0.03176,-0.46946,0.17966,0.17805,0.69678,-1.84833,0.26193,-0.04232,0.52008,-0.08511,-0.18509,-0.3553,-0.10856,-0.05097,-0.06335,0.56413,0.12073,0.09659,-0.43936,-0.11778,0.05183,0.06416
0.28,0.00495,0.00038,-0.01894,2.00491,-0.58368,-0.24811,0.75591,-0.01935,-0.17499,-0.28404,0.11031,-0.02174,-0.41092,-0.13176,-0.26112,0.5528,1.67014,0.14811,0.02981,-0.47467,0.17865,0.17717,0.69579,-1.85009,0.26289,-0.04216,0.51968,-0.08324,-0.183,-0.35496,-0.10842,-0.05087,-0.06337,0.56322,0.12192,0.09614,-0.43918,-0.11786,0.05205,0.06431
0.3,0.00523,0.00039,-0.02027,2.00226,-0.58364,-0.2489,0.75677,-0.0192,-0.17524,-0.2838,0.11102,-0.02175,-0.40904,-0.13016,-0.26436,0.55335,1.68658,0.15229,0.03289,-0.47989,0.17746,0.17664,0.69435,-1.85172,0.26381,-0.04203,0.51938,-0.08174,-0.18119,-0.3547,-0.10829,-0.05078,-0.06336,0.56231,0.12271,0.09508,-0.43895,-0.11799,0.05229,0.06449
0.32,0.00542,0.00039,-0.02147,1.99948,-0.58361,-0.24919,0.75768,-0.01903,-0.17509,-0.28376,0.11086,-0.02176,-0.40647,-0.12236,-0.29058,0.55383,1.7951,0.18243,0.05113,-0.48523,0.17572,0.17712,0.69174,-1.85294,0.2646,-0.04199,0.51926,-0.08142,-0.18135,-0.35468,-0.10813,-0.05057,-0.06324,0.56122,0.12255,0.09281,-0.43855,-0.11819,0.05259,0.06474
0.34,0.00558,0.00039,-0.02261,1.99675,-0.58362,-0.24926,0.75859,-0.01886,-0.17484,-0.2838,0.11031,-0.02176,-0.40382,-0.11259,-0.32411,0.55453,1.93288,0.22091,0.07416,-0.49053,0.17381,0.17797,0.68869,-1.85409,0.26537,-0.042,0.51921,-0.0815,-0.18193,-0.35473,-0.10797,-0.05035,-0.0631,0.56012,0.12201,0.0901,-0.43807,-0.11841,0.05291,0.06501
