J27_n,J28_n,J29_n,J30_n,J34_n,J35_n,J36_n,J37_n,J20_n,J21_n,J22_n,J23_n,J13_n,J14_n,J15_n,J16_n
0.9955214765556083,1.0107357590032853,1.0304124645208044,1.0017642272941378,0.9962432389616855,1.0094636201588072,0.9933508600261723,1.0006484095715558,1.1551206509539844,1.0614581174617648,0.9595333031558565,0.9525486160012999,1.1686853962364168,1.0153585353449737,1.1129546475078582,1.00373914978856
0.9954876631693229,1.011025085165686,1.0283024597631338,1.0017684904670656,0.996155796325094,1.0100323624595469,0.9930787690769962,1.0006955625684293,1.1618609093079573,1.064613615833128,0.9562403325181685,0.9529415844502626,1.16781616840145,1.0169332714303803,1.1097945749631144,1.0052503214935038
0.9955355659744531,1.0111695870224753,1.0249770206507751,1.001725854629937,0.9961078487944515,1.0105365223012281,0.9928818073609654,1.0007427044315413,1.168347710683477,1.0675620675620674,0.9528310627231379,0.9545242471523403,1.1648999932655397,1.0184630906339331,1.1039309905633068,1.0071491615180936
0.9956623841900407,1.0111455108359133,1.020688586569153,1.001644821382678,0.9960909269622796,1.0109137875363254,0.9927880366254611,1.0007898351648352,1.1744103392568659,1.0702462656439242,0.9494273671136058,0.9572464634822603,1.1600934611552074,1.019741913859561,1.0954502143878038,1.0093215132098656
0.995868163008181,1.010928690911344,1.0158674366055738,1.0015125384294024,0.9960993878245177,1.0111335215812827,0.9928630521529871,1.0008369547722518,1.1796989871580477,1.0724545855556002,0.946284353372555,0.9610125908655701,1.1536431318584384,1.0205051011874895,1.0845741071979274,1.011605584642234
0.9961388732723049,1.0104701649919365,1.0111940535561132,1.0013374485596709,0.9961247710574141,1.0110393802453195,0.9931725809341492,1.000879781127622,1.1836782748791672,1.0738670393292074,0.9438039621351755,0.9656446444518376,1.145989012987958,1.0203463565632058,1.0719692110327133,1.0137458237514643
0.996468950531355,1.0097682222084137,1.007402893158418,1.0011151619129315,0.9961614374384313,1.0105365223012281,0.9937826816077286,1.000909754108913,1.1856770113884028,1.0740882611124412,0.9425019209128904,0.9709718113607294,1.137853870991965,1.0188796506256823,1.0587253920587254,1.015464362850972
0.9968471891445949,1.0087471185595913,1.0050721130577873,1.0008498036438551,0.9962093888346699,1.0095268956578094,0.9947035873518646,1.0009268795056643,1.1849707422235911,1.0726777270177126,0.9429397326582797,0.9768546216799164,1.130226807310382,1.0157005546851843,1.0464691853029622,1.016507991211821
0.9972651953644212,1.007426392448584,1.0043956043956044,1.000545491640448,0.9962799118777604,1.0079707198047987,0.995851808455602,1.000909754108913,1.1806678603964438,1.069137602786892,0.9456756846515704,0.9832286975619494,1.1244454968821533,1.0104553843512596,1.0371634325446095,1.0167886353852775
0.9977060810093243,1.005824755209641,1.0050338818973863,1.0002063451122,0.9963814782043474,1.0059193851688333,0.9970586357650028,1.0008540864172362,1.1715314136125654,1.0629389675236247,0.9512658588784435,0.9901076429385385,1.1220983919758,1.0029051452572628,1.0330630695271579,1.0162269356785651
0.9981472589205659,1.004010341131219,1.0062916143973752,0.9999268857299223,0.9965423232927723,1.0035206054125194,0.9980502486879405,1.000734134011656,1.1555750043759845,1.0534724873785584,0.9602435316642088,0.9974615931418166,1.1248689758442685,0.9965448954786922,1.0363119155139922,1.0148821111832143
