T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00216,344.03641,-0.02181,5.53396,0.00818,2.24724,-0.00216,344.03637,-0.02182,5.53396,0.00818,2.24724
0.02,-0.00135,344.03607,-0.01596,5.57035,0.00636,2.2996,-0.00134,344.03628,-0.01596,5.57035,0.00636,2.2996
0.04,-0.00063,344.03569,-0.00941,5.60799,0.00466,2.35362,-0.00061,344.03627,-0.00941,5.60799,0.00466,2.35362
0.06,-6e-05,344.03526,-0.00224,5.64726,0.00315,2.40875,-2e-05,344.03634,-0.00224,5.64726,0.00315,2.40875
0.08,0.00035,344.03479,0.00543,5.68895,0.00189,2.46427,0.0004,344.03652,0.00543,5.68895,0.00189,2.46427
0.1,0.00058,344.03427,0.0134,5.73417,0.00087,2.51916,0.00065,344.0368,0.0134,5.73417,0.00087,2.51916
0.12,0.00066,344.03374,0.02119,5.78414,0.00011,2.5721,0.00075,344.03719,0.02119,5.78414,0.00011,2.5721
0.14,0.00066,344.03321,0.028,5.84007,-0.00042,2.62142,0.00077,344.03766,0.028,5.84007,-0.00042,2.62142
0.16,0.00065,344.03273,0.0327,5.90327,-0.00073,2.66514,0.00078,344.03819,0.03271,5.90327,-0.00073,2.66514
0.18,0.00072,344.03234,0.03388,5.97512,-0.00084,2.70102,0.00086,344.03868,0.0339,5.97512,-0.00084,2.70102
0.2,0.00093,344.03211,0.02977,6.05683,-0.00076,2.72653,0.00107,344.03904,0.02978,6.05684,-0.00076,2.72653
0.22,0.00135,344.03216,0.01826,6.149,-0.0005,2.7387,0.00148,344.03913,0.01828,6.149,-0.0005,2.7387
0.24,0.00205,344.03261,-0.00304,6.25076,-3e-05,2.73394,0.00214,344.03879,-0.00301,6.25076,-3e-05,2.73394
0.26,0.00308,344.03366,-0.03669,6.35915,0.00063,2.70799,0.00309,344.03781,-0.03667,6.35915,0.00063,2.70799
0.28,0.00447,344.0355,-0.08537,6.46922,0.00151,2.65598,0.00436,344.03598,-0.08535,6.46922,0.00151,2.65598
0.3,0.00626,344.03834,-0.15155,6.57517,0.0026,2.5727,0.00598,344.03304,-0.15153,6.57517,0.0026,2.5727
0.32,0.00847,344.04242,-0.23698,6.67195,0.00389,2.45282,0.00795,344.02876,-0.23697,6.67195,0.00388,2.45282
0.34,0.01105,344.04791,-0.34217,6.75627,0.00534,2.29106,0.01022,344.02293,-0.34218,6.75627,0.00533,2.29106
0.36,0.01389,344.05493,-0.46625,6.82672,0.00688,2.08224,0.0127,344.01543,-0.46628,6.82672,0.00688,2.08224
0.38,0.0168,344.06345,-0.60722,6.88317,0.00845,1.82147,0.01518,344.00626,-0.60727,6.88317,0.00845,1.82147
0.4,0.01945,344.07327,-0.76216,6.92639,0.00995,1.50439,0.01737,343.99565,-0.76226,6.92639,0.00995,1.50439
0.42,0.02138,344.08386,-0.92747,6.95782,0.01128,1.12742,0.01884,343.98413,-0.92762,6.95782,0.01128,1.12742
0.44,0.02191,344.09433,-1.099,6.97944,0.01235,0.68819,0.01897,343.9726,-1.09922,6.97944,0.01235,0.68819
0.46,0.02019,344.10328,-1.27241,6.99341,0.01311,0.1859,0.01699,343.9625,-1.27271,6.99341,0.01311,0.1859
0.48,0.01513,344.10871,-1.44345,7.0019,0.01351,-0.37808,0.01194,343.95587,-1.44382,7.0019,0.01351,-0.37808
0.5,0.0055,344.10794,-1.60807,7.00696,0.01353,-0.99966,0.00272,343.95542,-1.60853,7.00696,0.01353,-0.99966
0.52,-0.0101,344.09753,-1.76261,7.01052,0.01321,-1.67132,-0.01189,343.96463,-1.76312,7.01052,0.01321,-1.67132
0.54,-0.03305,344.07334,-1.90374,7.01435,0.01262,-2.38163,-0.03309,343.98767,-1.90429,7.01435,0.01262,-2.38163
0.56,-0.06464,344.03062,-2.02854,7.02009,0.01185,-3.11476,-0.06192,344.02933,-2.02909,7.0201,0.01185,-3.11476
0.58,-0.10575,343.9643,-2.13438,7.02916,0.01103,-3.85049,-0.09909,344.09473,-2.13484,7.02916,0.01104,-3.85049
0.6,-0.15663,343.8694,-2.21885,7.04265,0.01031,-4.5645,-0.14464,344.18887,-2.21912,7.04265,0.01032,-4.5645
0.62,-0.21648,343.74175,-2.27969,7.06118,0.00981,-5.22929,-0.19769,344.31594,-2.27962,7.06119,0.00982,-5.22929
0.64,-0.28304,343.57893,-2.31474,7.08475,0.00964,-5.81571,-0.256,344.47839,-2.31416,7.08475,0.00965,-5.81571
0.66,-0.35211,343.38162,-2.32193,7.1125,0.00984,-6.29498,-0.31561,344.67557,-2.32062,7.1125,0.00985,-6.29498
0.68,-0.4173,343.15518,-2.29939,7.14256,0.01036,-6.64098,-0.37061,344.90214,-2.29712,7.14256,0.01037,-6.64098
0.7,-0.47044,342.91161,-2.24565,7.17184,0.01107,-6.83138,-0.41371,345.14609,-2.24215,7.17184,0.01108,-6.83138
0.72,-0.503,342.67179,-2.15986,7.19574,0.01179,-6.84723,-0.43771,345.38653,-2.1549,7.19574,0.0118,-6.84723
0.74,-0.50788,342.46782,-2.04221,7.20797,0.01234,-6.67194,-0.43744,345.59134,-2.03559,7.20797,0.01233,-6.67194
0.76,-0.48077,342.34524,-1.8942,7.20025,0.01256,-6.29129,-0.41112,345.7149,-1.88582,7.20025,0.01254,-6.29129
0.78,-0.42047,342.3649,-1.71898,7.16229,0.01237,-5.6953,-0.36076,345.69628,-1.70889,7.16229,0.01233,-5.6953
0.8,-0.32826,342.6039,-1.52152,7.08184,0.01177,-4.88179,-0.29153,345.4583,-1.51004,7.08184,0.0117,-4.88179
0.82,-0.20641,343.15496,-1.30868,6.94508,0.01079,-3.86118,-0.21013,344.90812,-1.29647,6.94508,0.01068,-3.86118
0.84,-0.05665,344.12359,-1.08895,6.73743,0.00948,-2.66068,-0.12297,343.94011,-1.07714,6.73743,0.00933,-2.66068
0.86,0.12036,345.62205,-0.87186,6.44511,0.00794,-1.32533,-0.03524,342.44191,-0.86213,6.44511,0.00775,-1.32533
0.88,0.32428,347.75899,-0.66695,6.05715,0.00634,0.08476,0.04894,340.30477,-0.66171,6.05715,0.00609,0.08476
