T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.01019,1.00112,0.01019,0,-0.0009,-0,-0,0,-0,0,0,-0
0.02,-0.01019,1.00111,0.01019,0,-0.0009,-0,-0,0,-0,0,0,-0
0.04,-0.01019,1.00111,0.01019,0,-0.00091,-0,-0,0,-0,0,0,-0
0.06,-0.01019,1.00111,0.01019,0,-0.00091,-0,-0,0,0,0,-0,-0
0.08,-0.01019,1.00111,0.01019,-0,-0.00091,-0,-0,0,0,-0,-0,-0
0.1,-0.01019,1.00112,0.01019,-0,-0.00091,0,-0,0,0,-0,-0,0
0.12,-0.01019,1.00112,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.14,-0.01019,1.00112,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.16,-0.01019,1.00113,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.18,-0.01019,1.00114,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.2,-0.01019,1.00115,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.22,-0.01019,1.00117,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.24,-0.01019,1.00118,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.26,-0.01019,1.0012,0.01019,-0,-0.00091,0,0,0,0,-0,-0,0
0.28,-0.01019,1.00122,0.01019,-0,-0.0009,0,0,0,0,-0,-0,0
0.3,-0.01019,1.00124,0.01019,-0,-0.0009,0,0,0,0,-0,-0,0
0.32,-0.01019,1.00126,0.01019,-0,-0.00089,0,0,0,0,-0,-0,0
0.34,-0.01019,1.00128,0.01019,-0,-0.00089,0,0,0,-0,-0,0,0
0.36,-0.01019,1.00129,0.01019,0,-0.00088,0,0,0,-0,0,0,0
0.38,-0.01019,1.00129,0.01019,0,-0.00087,-0,-0,1e-05,-0,0,0,-0
0.4,-0.01019,1.00129,0.01019,0,-0.00087,-0,-0,4e-05,-0,0,0,-0
0.42,-0.01019,1.00127,0.01019,0,-0.00086,-0,-0,9e-05,-0,0,0,-0
0.44,-0.01019,1.00124,0.01019,0,-0.00085,-0,-0,0.00015,-0,0,0,-0
0.46,-0.01019,1.0012,0.01019,1e-05,-0.00085,-0,-0,0.00023,-0,1e-05,0,-0
0.48,-0.01019,1.00114,0.01019,1e-05,-0.00084,-1e-05,-0,0.00032,-0,1e-05,0,-1e-05
0.5,-0.01019,1.00107,0.01018,1e-05,-0.00083,-1e-05,-0,0.00043,-0,1e-05,0,-1e-05
0.52,-0.01019,1.00099,0.01018,1e-05,-0.00083,-1e-05,-0,0.00054,-0,1e-05,0,-1e-05
