T,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,M5x,M5y,M5z,M6x,M6y,M6z,M7x,M7y,M7z,M8x,M8y,M8z,M9x,M9y,M9z,M10x,M10y,M10z,M11x,M11y,M11z,M12x,M12y,M12z,M13x,M13y,M13z,M14x,M14y,M14z,M15x,M15y,M15z,M16x,M16y,M16z,M17x,M17y,M17z,M18x,M18y,M18z,M19x,M19y,M19z,M20x,M20y,M20z
0,0,0.95578,0,0.01269,1.22555,-0.00422,-0.05323,1.34667,-0.0043,-0.00087,1.1831,-0.1217,0.0309,1.13962,-0.25902,0.00668,1.1622,-0.41606,0.05533,1.20203,-0.50249,-0.0014,1.18682,0.11447,-0.02306,1.18222,0.2603,-0.06669,1.22822,0.40775,-0.02423,1.26933,0.4968,-0.02693,0.91716,-0.05174,-0.03179,0.67354,-0.06004,0.02859,0.43637,-0.05121,-0.08385,0.36973,-0.08557,-0.03538,0.90987,0.03918,-0.02698,0.66652,0.05134,0.03969,0.43088,0.04904,-0.0783,0.37309,0.08073
0.02,0.00011,0.95578,8e-05,0.01257,1.22556,-0.00416,-0.05361,1.34654,-0.00426,-0.00088,1.18309,-0.12164,0.0306,1.13959,-0.25902,0.00638,1.16261,-0.416,0.05478,1.20213,-0.50271,-0.00155,1.18683,0.11453,-0.02337,1.18196,0.26033,-0.06738,1.2281,0.40762,-0.02522,1.2694,0.49672,-0.02682,0.91716,-0.05166,-0.03173,0.67355,-0.05998,0.02864,0.43637,-0.05117,-0.0838,0.36973,-0.08554,-0.03526,0.90987,0.03926,-0.0269,0.66652,0.05139,0.03975,0.43087,0.0491,-0.07824,0.37309,0.08081
0.04,0.00023,0.95578,0.00016,0.01246,1.22557,-0.00409,-0.05399,1.34641,-0.00422,-0.00089,1.18308,-0.12157,0.0303,1.13956,-0.25901,0.00609,1.16302,-0.41593,0.05423,1.20223,-0.50292,-0.0017,1.18683,0.11459,-0.02368,1.18169,0.26036,-0.06806,1.22796,0.40749,-0.0262,1.26947,0.49664,-0.0267,0.91716,-0.05158,-0.03167,0.67355,-0.05993,0.02871,0.43638,-0.05113,-0.08373,0.36973,-0.0855,-0.03514,0.90987,0.03934,-0.02682,0.66651,0.05144,0.03982,0.43086,0.04916,-0.07818,0.3731,0.08088
0.06,0.00035,0.95578,0.00024,0.01234,1.22558,-0.00402,-0.05437,1.34627,-0.00418,-0.0009,1.18307,-0.12151,0.03,1.13953,-0.25901,0.00578,1.16346,-0.41586,0.05365,1.20237,-0.50313,-0.00186,1.18684,0.11465,-0.02399,1.18139,0.26038,-0.06878,1.2278,0.40735,-0.02723,1.2695,0.49655,-0.02658,0.91716,-0.0515,-0.03161,0.67356,-0.05988,0.02876,0.43638,-0.05109,-0.08367,0.36974,-0.08546,-0.03502,0.90987,0.03942,-0.02674,0.66651,0.05148,0.03989,0.43085,0.04922,-0.07811,0.37311,0.08096
0.08,0.00044,0.95578,0.00034,0.01223,1.22559,-0.00394,-0.05474,1.34614,-0.0041,-0.00091,1.18306,-0.12143,0.02972,1.13953,-0.25899,0.00556,1.16383,-0.41579,0.05324,1.20244,-0.5033,-0.00201,1.18685,0.11473,-0.02424,1.18122,0.26044,-0.06929,1.22774,0.4073,-0.02795,1.26962,0.49651,-0.02649,0.91717,-0.05141,-0.03157,0.67356,-0.05981,0.0288,0.43638,-0.05104,-0.08363,0.36974,-0.08542,-0.03493,0.90986,0.03951,-0.02668,0.6665,0.05154,0.03994,0.43085,0.04928,-0.07806,0.37312,0.08105
0.1,0.00059,0.95578,0.00038,0.0121,1.2256,-0.00391,-0.05513,1.346,-0.00413,-0.00093,1.18305,-0.12141,0.02939,1.13947,-0.25902,0.00517,1.16434,-0.41572,0.05245,1.20268,-0.50357,-0.00217,1.18685,0.11476,-0.02463,1.18076,0.26041,-0.07024,1.22745,0.40704,-0.02934,1.26954,0.49635,-0.02635,0.91717,-0.05137,-0.03149,0.67357,-0.05979,0.02888,0.43639,-0.05102,-0.08355,0.36974,-0.0854,-0.03478,0.90986,0.03955,-0.02658,0.6665,0.05157,0.04002,0.43084,0.04932,-0.07799,0.37313,0.0811
0.12,0.00089,0.95578,0.0003,0.01189,1.22562,-0.00399,-0.05555,1.34591,-0.00442,-0.00099,1.18304,-0.12149,0.02894,1.13936,-0.25916,0.00443,1.16532,-0.41564,0.05082,1.20358,-0.504,-0.00236,1.18685,0.11467,-0.02529,1.17945,0.26019,-0.07226,1.22641,0.4063,-0.03234,1.26877,0.49594,-0.02607,0.91718,-0.05144,-0.03134,0.67358,-0.05986,0.02904,0.4364,-0.05106,-0.08338,0.36973,-0.08543,-0.03446,0.90985,0.03948,-0.02641,0.66649,0.05153,0.04017,0.43082,0.04932,-0.07785,0.37314,0.08108
0.14,0.00125,0.95579,0.00015,0.01166,1.22566,-0.00413,-0.056,1.34582,-0.00482,-0.00106,1.18305,-0.12165,0.02842,1.13919,-0.25935,0.00352,1.16645,-0.41555,0.04878,1.20466,-0.50451,-0.00258,1.18685,0.11452,-0.026,1.17777,0.25986,-0.07455,1.225,0.40537,-0.03581,1.26759,0.49541,-0.02574,0.9172,-0.05158,-0.03115,0.6736,-0.05999,0.02923,0.43643,-0.05114,-0.08318,0.36973,-0.08548,-0.03408,0.90986,0.03934,-0.0262,0.66648,0.05145,0.04035,0.43081,0.04928,-0.07769,0.37315,0.08101
0.16,0.00159,0.95579,1e-05,0.01145,1.22568,-0.00427,-0.05646,1.34569,-0.00518,-0.0011,1.18304,-0.12179,0.02791,1.13898,-0.25953,0.00267,1.16747,-0.41545,0.04683,1.20559,-0.505,-0.00278,1.18684,0.11437,-0.02657,1.17616,0.25955,-0.0765,1.22359,0.40453,-0.03882,1.26638,0.49492,-0.02543,0.91721,-0.05171,-0.03098,0.67361,-0.0601,0.02942,0.43644,-0.05121,-0.08299,0.36972,-0.08554,-0.03371,0.90985,0.03921,-0.02601,0.66647,0.05138,0.04052,0.43079,0.04925,-0.07754,0.37315,0.08095
0.18,0.0019,0.9558,-4e-05,0.0112,1.22571,-0.00432,-0.0568,1.34567,-0.0055,-0.00125,1.18304,-0.12184,0.02749,1.13909,-0.25967,0.00208,1.16875,-0.41535,0.04542,1.20705,-0.50522,-0.00297,1.18684,0.11432,-0.02691,1.17454,0.25935,-0.07797,1.22197,0.40392,-0.04108,1.26486,0.4946,-0.02514,0.91723,-0.05176,-0.03082,0.67364,-0.06016,0.02958,0.43647,-0.05124,-0.08282,0.36972,-0.08554,-0.03339,0.90985,0.03917,-0.02583,0.66647,0.05137,0.04068,0.43079,0.04927,-0.0774,0.37317,0.08094
