T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-1.05051,0.05848,-0.01291,0.05319,0.02104,-8e-05,0.08377,-0.30438,-0.06693,0.08061,-0.00376,0.00026,0.00148,-0.07936,-0.48576,-0.08785,0.33255,-0.01796,0.04486,-0.05601,-0.00634,-0.1507,0.03841,-4e-05,0.00042,0.00142,-1e-05,-0.20228,-0.32107,0.00961,-0.00646,0.00649,-0.00504,-0.001
0.02,-1.06801,0.05712,-0.01181,0.05241,0.02105,-8e-05,0.0877,-0.29919,-0.06712,0.08318,-0.00336,0.00025,0.00158,-0.07916,-0.4679,-0.08453,0.34528,0.14881,0.06827,-0.03551,-0.00766,-0.15318,0.04176,-5e-05,0.00046,0.00148,1e-05,-0.20588,-0.32378,0.02315,-0.00671,0.00663,-0.00504,-0.00094
0.04,-1.06618,0.05352,-0.01035,0.04993,0.02082,-8e-05,0.09042,-0.29354,-0.06733,0.08419,-0.00298,0.00026,0.00163,-0.07694,-0.44397,-0.07933,0.35466,0.27325,0.08179,-0.01587,-0.00957,-0.15374,0.04439,-5e-05,0.00051,0.00151,2e-05,-0.207,-0.32327,0.03627,-0.00689,0.00668,-0.00498,-0.00086
0.06,-1.04402,0.04733,-0.00859,0.04556,0.02039,-8e-05,0.09199,-0.28763,-0.06757,0.08359,-0.00263,0.00027,0.00166,-0.07283,-0.41524,-0.07257,0.36209,0.34924,0.08488,0.00201,-0.01225,-0.15257,0.04626,-5e-05,0.00059,0.00153,4e-05,-0.20598,-0.32008,0.04866,-0.00703,0.00665,-0.00487,-0.00078
0.08,-1.00028,0.0382,-0.00654,0.03917,0.0198,-8e-05,0.09247,-0.2809,-0.06768,0.08131,-0.00233,0.00027,0.00165,-0.06686,-0.3832,-0.06481,0.36891,0.37475,0.07817,0.01717,-0.01583,-0.14977,0.04727,-6e-05,0.00069,0.00153,5e-05,-0.20308,-0.31456,0.06005,-0.00711,0.00654,-0.00473,-0.00068
0.1,-0.9337,0.02583,-0.00415,0.03069,0.01908,-8e-05,0.09187,-0.27249,-0.06745,0.07725,-0.00206,0.00026,0.00161,-0.05882,-0.35021,-0.05698,0.37595,0.35017,0.06328,0.02822,-0.02043,-0.14543,0.04735,-6e-05,0.00082,0.00152,7e-05,-0.19852,-0.30695,0.0701,-0.00713,0.00634,-0.00455,-0.00059
0.12,-0.84377,0.01,-0.00129,0.02018,0.01824,-7e-05,0.09023,-0.26064,-0.06648,0.07138,-0.00182,0.00023,0.00155,-0.04817,-0.31841,-0.0502,0.38369,0.28992,0.04424,0.03494,-0.02605,-0.13956,0.04646,-6e-05,0.00098,0.0015,8e-05,-0.19244,-0.29724,0.07867,-0.0071,0.00607,-0.00435,-0.00049
0.14,-0.73119,-0.00922,0.00214,0.00795,0.0173,-7e-05,0.08748,-0.24428,-0.0645,0.06367,-0.0016,0.00016,0.00147,-0.03411,-0.29084,-0.04603,0.39136,0.20383,0.02448,0.03559,-0.03257,-0.13226,0.0445,-6e-05,0.00117,0.00146,9e-05,-0.18498,-0.28556,0.08537,-0.00699,0.00572,-0.00413,-0.00039
0.16,-0.59913,-0.03138,0.00605,-0.00538,0.01628,-7e-05,0.0836,-0.22213,-0.06123,0.05419,-0.00138,6e-05,0.00136,-0.0159,-0.26902,-0.04582,0.39762,0.11403,0.00862,0.03012,-0.0397,-0.12365,0.04147,-5e-05,0.00138,0.00141,0.0001,-0.17622,-0.27193,0.09003,-0.00679,0.0053,-0.00389,-0.00029
0.18,-0.4544,-0.05533,0.01019,-0.01871,0.01516,-6e-05,0.07868,-0.19241,-0.05638,0.04328,-0.00112,-5e-05,0.00125,0.00651,-0.25239,-0.05037,0.40218,0.04937,0.00087,0.02054,-0.0469,-0.11396,0.03767,-4e-05,0.0016,0.00134,0.00011,-0.16626,-0.25616,0.09303,-0.00649,0.00481,-0.00362,-0.00019
0.2,-0.30707,-0.07934,0.01358,-0.03045,0.01404,-6e-05,0.07235,-0.15893,-0.05052,0.0312,-0.00092,-0.00015,0.00113,0.03189,-0.239,-0.05921,0.39969,0.00632,-0.00031,0.00586,-0.05334,-0.10386,0.0329,-3e-05,0.0018,0.00126,0.00011,-0.1555,-0.23964,0.09332,-0.00606,0.0043,-0.00335,-0.00011
0.22,-0.16912,-0.10156,0.01479,-0.03869,0.013,-5e-05,0.06431,-0.1245,-0.04425,0.01855,-0.00085,-0.00022,0.00098,0.05708,-0.22078,-0.06844,0.38566,0.0097,0.00688,-0.00672,-0.05808,-0.0941,0.02727,-0,0.00197,0.00117,0.0001,-0.14439,-0.2238,0.09025,-0.00548,0.00377,-0.00308,-4e-05
0.24,-0.05076,-0.12041,0.0142,-0.04166,0.01204,-4e-05,0.05504,-0.08705,-0.03753,0.00625,-0.00083,-0.00024,0.00086,0.08021,-0.19476,-0.07617,0.36541,0.06858,0.02129,-0.01086,-0.06071,-0.08489,0.02171,3e-05,0.00209,0.00108,0.0001,-0.1331,-0.20775,0.08549,-0.00477,0.00326,-0.0028,2e-05
0.26,0.0431,-0.13537,0.01264,-0.03795,0.01121,-3e-05,0.04477,-0.04743,-0.03064,-0.00506,-0.00084,-0.00021,0.00075,0.10089,-0.15806,-0.08007,0.3422,0.14056,0.03535,-0.00984,-0.06141,-0.07642,0.01669,7e-05,0.00213,0.00099,9e-05,-0.12198,-0.1909,0.08021,-0.00393,0.00278,-0.00252,6e-05
0.28,0.1121,-0.14747,0.01045,-0.02655,0.01061,-2e-05,0.03336,-0.00986,-0.02418,-0.01477,-0.00093,-0.00014,0.00066,0.11788,-0.1094,-0.07591,0.31374,0.20748,0.04727,-0.0051,-0.06082,-0.06891,0.01219,0.00012,0.00212,0.0009,8e-05,-0.11176,-0.17375,0.0745,-0.00298,0.00234,-0.00223,0.0001
0.3,0.159,-0.15871,0.00822,-0.00685,0.01043,-2e-05,0.02077,0.02122,-0.0192,-0.02203,-0.00103,-6e-05,0.00059,0.13137,-0.06057,-0.06775,0.27947,0.24792,0.05379,-0.00057,-0.06024,-0.06245,0.00822,0.00018,0.00204,0.00082,7e-05,-0.10355,-0.15658,0.06768,-0.00195,0.00195,-0.00197,0.00012
0.32,0.18819,-0.17149,0.00629,0.02159,0.01087,-1e-05,0.00715,0.04712,-0.01634,-0.02573,-0.00101,1e-05,0.0005,0.14209,-0.01624,-0.06042,0.23857,0.24564,0.05174,-3e-05,-0.06124,-0.05708,0.00484,0.00024,0.00192,0.00076,6e-05,-0.09857,-0.13965,0.05939,-0.00089,0.0016,-0.00173,0.00012
0.34,0.20433,-0.18819,0.00472,0.05929,0.01208,-1e-05,-0.00722,0.06807,-0.0152,-0.02497,-0.00082,9e-05,0.00039,0.14817,0.02713,-0.04935,0.18884,0.22916,0.04727,-0.00079,-0.06512,-0.05296,0.00211,0.0003,0.00178,0.00071,5e-05,-0.09775,-0.12314,0.05078,0.00015,0.0013,-0.00152,0.00011
0.36,0.21124,-0.21046,0.00356,0.107,0.01421,-1e-05,-0.02239,0.08115,-0.01523,-0.019,-0.00028,0.00024,0.00022,0.14808,0.0635,-0.03325,0.1301,0.21962,0.04484,-0.00109,-0.07285,-0.0503,7e-05,0.00036,0.00161,0.00068,5e-05,-0.10168,-0.10712,0.04243,0.00111,0.00103,-0.00133,0.0001
0.38,0.21147,-0.2388,0.00286,0.1654,0.01745,-2e-05,-0.03846,0.08773,-0.01609,-0.00721,0.00095,0.00053,-5e-05,0.14225,0.08669,-0.01588,0.06414,0.21737,0.04418,-0.0016,-0.08492,-0.0493,-0.00129,0.00042,0.00142,0.00067,5e-05,-0.11071,-0.09174,0.03407,0.00195,0.00079,-0.00114,9e-05
0.4,0.20663,-0.27374,0.00282,0.23453,0.02187,-3e-05,-0.05533,0.08958,-0.01721,0.01074,0.00351,0.00106,-0.00046,0.12988,0.09689,-0.00064,-0.00639,0.22599,0.04581,-0.00215,-0.1013,-0.05027,-0.00193,0.00046,0.00122,0.00068,5e-05,-0.12484,-0.07722,0.02549,0.00261,0.00055,-0.00097,7e-05
0.42,0.19767,-0.31552,0.00389,0.31382,0.02747,-4e-05,-0.07268,0.08857,-0.01814,0.03502,0.00875,0.00197,-0.00104,0.1102,0.09961,0.01199,-0.07625,0.2459,0.04989,-0.00269,-0.12147,-0.05343,-0.00181,0.00048,0.00101,0.0007,5e-05,-0.14383,-0.06392,0.01683,0.00303,0.0003,-0.00081,6e-05
0.44,0.18565,-0.36229,0.00676,0.4029,0.03419,-5e-05,-0.09037,0.08663,-0.01877,0.06567,0.01849,0.00341,-0.00181,0.08333,0.09326,0.02244,-0.14045,0.27446,0.0558,-0.00335,-0.14426,-0.05882,-0.00102,0.00046,0.00076,0.00072,6e-05,-0.16716,-0.05232,0.0085,0.00319,3e-05,-0.00065,4e-05
0.46,0.17249,-0.41116,0.01235,0.50137,0.04193,-5e-05,-0.10842,0.08488,-0.01917,0.10251,0.03498,0.00554,-0.00273,0.04862,0.0754,0.02937,-0.19634,0.30544,0.06234,-0.00418,-0.16797,-0.06606,0.00027,0.00039,0.00048,0.00073,6e-05,-0.19409,-0.04295,0.00102,0.0031,-0.00026,-0.0005,3e-05
0.48,0.16134,-0.45826,0.02159,0.60779,0.05075,-3e-05,-0.12639,0.08465,-0.01935,0.14455,0.06149,0.00849,-0.00373,0.00429,0.052,0.03344,-0.24133,0.31941,0.06667,-0.00584,-0.19042,-0.07426,0.00178,0.00027,0.00013,0.0007,6e-05,-0.22366,-0.0364,-0.005,0.00281,-0.00058,-0.00034,1e-05
0.5,0.15693,-0.50191,0.03489,0.71758,0.05887,3e-05,-0.14406,0.08578,-0.01897,0.19153,0.10193,0.01234,-0.00465,-0.05177,0.02612,0.03374,-0.27142,0.3207,0.06776,-0.00642,-0.20859,-0.08202,0.00318,0.0001,-0.0003,0.00061,6e-05,-0.25437,-0.03361,-0.00861,0.00242,-0.00091,-0.0002,-0
