T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00039,5e-05,-0.0001,0.47154,-0.53909,-0.12238,0.8658,0.0281,-0.1271,0.05532,-0.01342,-0.01357,-0.36661,-0.19794,-0.04659,0.60391,1.6189,0.106,0.02706,-0.38133,0.33164,-0.16332,0.80034,-2.14858,0.39075,-0.10256,0.78081,-0.01024,-0.27335,-0.33539,-0.10797,-0.02856,-0.05242,0.82863,0.02251,0.00623,-0.43886,-0.1126,0.05013,0.06316
0.02,0.00057,8e-05,-0.00023,0.4697,-0.53886,-0.1223,0.86673,0.02823,-0.12657,0.05494,-0.01213,-0.01361,-0.36497,-0.19187,-0.04125,0.60584,1.6149,0.10529,0.02639,-0.38274,0.32372,-0.17042,0.80579,-2.0814,0.36123,-0.08961,0.78077,-0.00941,-0.26884,-0.33536,-0.10796,-0.02887,-0.0526,0.82791,0.0248,0.01619,-0.43873,-0.1124,0.04931,0.06274
0.04,0.00075,0.00011,-0.00035,0.46788,-0.53864,-0.12221,0.86766,0.02836,-0.12604,0.05455,-0.01083,-0.01365,-0.36334,-0.18581,-0.03593,0.60777,1.61092,0.10458,0.02572,-0.38414,0.31582,-0.17752,0.81123,-2.0145,0.33183,-0.07671,0.78074,-0.00858,-0.26434,-0.33533,-0.10794,-0.02917,-0.05277,0.8272,0.02708,0.02613,-0.4386,-0.11219,0.04848,0.06232
0.06,0.00092,0.00014,-0.00048,0.46605,-0.53841,-0.12213,0.86859,0.02849,-0.12551,0.05417,-0.00954,-0.01369,-0.3617,-0.17976,-0.0306,0.60969,1.60693,0.10387,0.02504,-0.38554,0.30793,-0.18461,0.81666,-1.94754,0.3024,-0.0638,0.7807,-0.00775,-0.25985,-0.3353,-0.10793,-0.02948,-0.05295,0.82648,0.02936,0.03606,-0.43847,-0.11198,0.04766,0.0619
0.08,0.0011,0.00017,-0.00061,0.46422,-0.53819,-0.12204,0.86952,0.02862,-0.12498,0.05379,-0.00824,-0.01373,-0.36007,-0.1737,-0.02527,0.61162,1.60293,0.10316,0.02437,-0.38695,0.30003,-0.1917,0.8221,-1.88026,0.27283,-0.05083,0.78067,-0.00692,-0.25534,-0.33528,-0.10792,-0.02979,-0.05313,0.82577,0.03164,0.04601,-0.43834,-0.11177,0.04684,0.06147
0.1,0.00127,0.0002,-0.00073,0.46241,-0.53796,-0.12196,0.87045,0.02874,-0.12447,0.05341,-0.00695,-0.01377,-0.35843,-0.16767,-0.01996,0.61354,1.59899,0.10247,0.0237,-0.38833,0.29213,-0.19882,0.82753,-1.81416,0.24379,-0.03809,0.78063,-0.0061,-0.25087,-0.33525,-0.1079,-0.03009,-0.05331,0.82505,0.03392,0.05591,-0.43821,-0.11157,0.04602,0.06105
0.12,0.00145,0.00023,-0.00086,0.46055,-0.53774,-0.12187,0.87139,0.02888,-0.12391,0.05302,-0.00565,-0.0138,-0.35679,-0.16157,-0.0146,0.61548,1.59493,0.10174,0.02302,-0.38977,0.28423,-0.20587,0.83298,-1.74579,0.21372,-0.02491,0.7806,-0.00527,-0.24633,-0.33522,-0.10789,-0.0304,-0.05349,0.82434,0.03621,0.06589,-0.43808,-0.11136,0.04519,0.06063
0.14,0.00162,0.00026,-0.00099,0.45874,-0.53751,-0.12179,0.87231,0.02901,-0.12339,0.05264,-0.00436,-0.01384,-0.35516,-0.15554,-0.00929,0.6174,1.59098,0.10104,0.02235,-0.39116,0.27634,-0.21298,0.83841,-1.67947,0.18458,-0.01212,0.78056,-0.00444,-0.24185,-0.33519,-0.10787,-0.0307,-0.05366,0.82362,0.03849,0.07581,-0.43795,-0.11115,0.04437,0.06021
0.16,0.00179,0.00029,-0.00111,0.45699,-0.53729,-0.12172,0.87321,0.02912,-0.12293,0.05229,-0.00307,-0.01388,-0.35354,-0.14957,-0.00402,0.61928,1.58715,0.10039,0.02169,-0.39248,0.26843,-0.2202,0.84383,-1.61582,0.15667,0.00016,0.78051,-0.00362,-0.23744,-0.33516,-0.10786,-0.03101,-0.05384,0.82291,0.04075,0.08565,-0.43782,-0.11095,0.04355,0.05978
0.18,0.00199,0.00033,-0.00124,0.45489,-0.53707,-0.1216,0.87425,0.02931,-0.12217,0.05182,-0.00175,-0.01392,-0.35185,-0.14321,0.00152,0.62136,1.5826,0.09948,0.02097,-0.39418,0.26054,-0.22689,0.84933,-1.53729,0.12195,0.01529,0.78052,-0.00275,-0.23262,-0.33513,-0.10785,-0.03132,-0.05402,0.82218,0.0431,0.09593,-0.43768,-0.11073,0.04271,0.05935
0.2,0.00213,0.00035,-0.00135,0.45352,-0.53683,-0.12158,0.87499,0.02933,-0.12203,0.05158,-0.0005,-0.01396,-0.35032,-0.13769,0.00647,0.62302,1.57957,0.0991,0.02038,-0.39507,0.25267,-0.23466,0.85465,-1.48985,0.10145,0.02445,0.78041,-0.002,-0.22868,-0.3351,-0.10782,-0.03161,-0.05419,0.82149,0.04526,0.10527,-0.43756,-0.11054,0.04192,0.05895
0.22,0.00211,0.00034,-0.0014,0.4542,-0.53647,-0.12186,0.87487,0.02884,-0.1237,0.05203,0.00058,-0.01399,-0.34918,-0.13423,0.00992,0.62358,1.58093,0.10024,0.02012,-0.39379,0.2444,-0.24571,0.85946,-1.53095,0.12145,0.01658,0.77995,-0.00154,-0.22715,-0.33508,-0.10774,-0.03184,-0.05431,0.82087,0.04689,0.11212,-0.43744,-0.11044,0.04121,0.05858
0.24,0.00203,0.00032,-0.00142,0.45559,-0.53607,-0.12224,0.87444,0.02818,-0.12597,0.0527,0.0016,-0.01402,-0.34821,-0.13167,0.01275,0.62371,1.5838,0.10189,0.02,-0.39169,0.23623,-0.25778,0.86407,-1.60267,0.15545,0.00282,0.77938,-0.00119,-0.22651,-0.33506,-0.10764,-0.03205,-0.05441,0.82029,0.04832,0.118,-0.43734,-0.11036,0.04055,0.05824
0.26,0.00197,0.0003,-0.00145,0.45662,-0.53569,-0.12256,0.87416,0.02761,-0.12791,0.05324,0.00264,-0.01405,-0.34719,-0.12886,0.01577,0.62401,1.58585,0.10325,0.01983,-0.38996,0.22831,-0.26921,0.86878,-1.65822,0.18204,-0.00782,0.77887,-0.0008,-0.22546,-0.33504,-0.10755,-0.03226,-0.05452,0.8197,0.04982,0.12426,-0.43723,-0.11027,0.03988,0.0579
0.28,0.00191,0.00028,-0.00151,0.45783,-0.53531,-0.12292,0.87383,0.02699,-0.13012,0.05392,0.0037,-0.01408,-0.34604,-0.12537,0.01918,0.62442,1.58844,0.10481,0.01962,-0.38825,0.21914,-0.28145,0.87346,-1.72328,0.21302,-0.02032,0.7783,-0.0004,-0.2244,-0.335,-0.10745,-0.03248,-0.05464,0.81907,0.05138,0.13079,-0.43711,-0.11018,0.03917,0.05753
0.3,0.00186,0.00026,-0.0015,0.45882,-0.53493,-0.12324,0.87353,0.02643,-0.1319,0.05436,0.00471,-0.01411,-0.34523,-0.12351,0.02163,0.6245,1.5903,0.10611,0.01952,-0.38631,0.2126,-0.29219,0.87812,-1.7759,0.23824,-0.03035,0.77782,-3e-05,-0.2236,-0.335,-0.10737,-0.03268,-0.05473,0.81853,0.05279,0.13651,-0.43702,-0.11011,0.03855,0.05722
0.32,0.00182,0.00025,-0.00133,0.45904,-0.53462,-0.12347,0.87342,0.02611,-0.13238,0.05418,0.00551,-0.01414,-0.34528,-0.12593,0.02138,0.6237,1.58949,0.10653,0.01971,-0.38388,0.21319,-0.29905,0.88309,-1.78573,0.24366,-0.03196,0.77767,0.00033,-0.22323,-0.33507,-0.10732,-0.03279,-0.05477,0.81824,0.05387,0.1403,-0.437,-0.11007,0.03819,0.05705
0.34,0.00179,0.00025,-0.00109,0.45902,-0.53431,-0.12367,0.87336,0.02586,-0.13242,0.05374,0.00626,-0.01416,-0.34567,-0.12997,0.02022,0.6226,1.58794,0.1067,0.02001,-0.38126,0.21643,-0.30427,0.88798,-1.78224,0.2429,-0.03092,0.77762,0.00067,-0.2231,-0.33517,-0.10728,-0.03287,-0.05478,0.81803,0.0548,0.14329,-0.43701,-0.11005,0.03792,0.05693
0.36,0.00175,0.00024,-0.00088,0.45911,-0.534,-0.12387,0.87327,0.02556,-0.13264,0.05338,0.00705,-0.01418,-0.34594,-0.13327,0.01958,0.62168,1.58692,0.10703,0.02026,-0.37875,0.2185,-0.30994,0.89269,-1.78539,0.24524,-0.03119,0.77751,0.001,-0.2229,-0.33525,-0.10724,-0.03296,-0.0548,0.81778,0.05579,0.14661,-0.43701,-0.11002,0.03761,0.05679
