T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0085,-0.00206,0.00065,0.19107,0.00813,-0.03398,-0.07866,-0.0432,-0.20617,0.11977,-0.01814,-4e-05,0.02523,-0.06154,-0.10963,-0.12057,0.32358,0.13205,0.01706,0.22749,-0.33191,-0.72885,0.19559,-8.60504,3.99639,-1.67495,-0.03252,-0.01596,-0.16881,0.00125,0.00713,0.00099,0.00172,-0.00163,0.00278,-0.00041,0.00313,-0.00425,-0.01143,-0.00638
0.02,-0.01038,-0.00255,0.0022,0.22589,0.00795,-0.03837,-0.09517,-0.04901,-0.22767,0.13622,-0.0334,0.00062,0.01322,-0.14844,-0.17086,-0.16298,0.34986,0.14184,0.02041,0.28218,-0.26507,-0.75956,0.18453,-10.00052,4.63646,-1.94314,-0.03475,-0.02403,-0.22758,0.0002,0.0079,0.0035,0.00346,0.0045,-0.01355,-0.0766,0.00197,-0.00638,-0.0064,-0.0037
0.04,-0.01277,-0.00318,0.00446,0.26955,0.00782,-0.04355,-0.11605,-0.05637,-0.25148,0.15415,-0.05329,0.00154,-0.0057,-0.27099,-0.25201,-0.2181,0.38,0.1526,0.02495,0.35296,-0.15658,-0.77637,0.15969,-11.71107,5.41851,-2.27042,-0.03726,-0.03484,-0.30549,-0.00135,0.00875,0.00695,0.00584,0.01294,-0.03685,-0.18544,0.00019,-0.00927,0.00108,0.00032
0.06,-0.01555,-0.00392,0.0074,0.31929,0.00792,-0.04916,-0.14,-0.06497,-0.27507,0.17166,-0.07668,0.00271,-0.03129,-0.4265,-0.34847,-0.28367,0.40848,0.16266,0.03008,0.43741,-0.00524,-0.77462,0.12102,-13.61591,6.28703,-2.63299,-0.03983,-0.04775,-0.39858,-0.00343,0.00965,0.01113,0.00873,0.02327,-0.06596,-0.32205,-0.0022,-0.01277,0.01069,0.00553
0.08,-0.01851,-0.00472,0.011,0.37119,0.00845,-0.05464,-0.16519,-0.07427,-0.29509,0.18614,-0.10188,0.0041,-0.06305,-0.60959,-0.4535,-0.35592,0.42889,0.16999,0.03512,0.53127,0.18856,-0.74775,0.06833,-15.54455,7.16364,-2.99742,-0.04219,-0.06186,-0.50094,-0.00604,0.0105,0.01576,0.01194,0.03485,-0.09924,-0.47931,-0.00514,-0.01666,0.02197,0.01169
0.1,-0.02142,-0.00553,0.01515,0.42064,0.00962,-0.05937,-0.18941,-0.0837,-0.30781,0.1945,-0.12678,0.00565,-0.10035,-0.81275,-0.55897,-0.42987,0.43563,0.17271,0.03947,0.62876,0.42285,-0.68766,0.00098,-17.30073,7.95783,-3.32534,-0.04405,-0.07614,-0.6055,-0.00913,0.01118,0.0205,0.01527,0.0469,-0.13486,-0.64906,-0.00857,-0.02068,0.0344,0.01856
0.12,-0.02403,-0.00628,0.01973,0.46298,0.01166,-0.06272,-0.21039,-0.09269,-0.30969,0.19335,-0.14886,0.00729,-0.14258,-1.02678,-0.65603,-0.49952,0.42551,0.16958,0.04279,0.72307,0.69374,-0.58557,-0.08229,-18.68741,8.57849,-3.57827,-0.04523,-0.08949,-0.70472,-0.01263,0.01158,0.02501,0.01849,0.05856,-0.17093,-0.82293,-0.01238,-0.02457,0.04742,0.02586
0.14,-0.02611,-0.0069,0.02457,0.49407,0.01482,-0.06414,-0.22603,-0.10085,-0.29797,0.17934,-0.16531,0.00891,-0.18916,-1.2412,-0.7357,-0.55826,0.39937,0.16057,0.04515,0.80687,0.99483,-0.43331,-0.18317,-19.53286,8.94583,-3.72272,-0.04572,-0.10088,-0.79128,-0.01637,0.0116,0.02895,0.02135,0.06889,-0.20571,-0.99298,-0.01647,-0.02806,0.06052,0.0333
0.16,-0.02747,-0.00732,0.02948,0.51083,0.0194,-0.06327,-0.23464,-0.10806,-0.27123,0.14944,-0.17306,0.01037,-0.23966,-1.44471,-0.78966,-0.59911,0.3635,0.14732,0.04722,0.87287,1.31677,-0.22481,-0.30342,-19.71611,9.00318,-3.7352,-0.04573,-0.10939,-0.85876,-0.02017,0.01116,0.03199,0.02363,0.07694,-0.23766,-1.15217,-0.02067,-0.03096,0.07316,0.0406
0.18,-0.02801,-0.00749,0.03427,0.51173,0.02571,-0.06002,-0.23518,-0.11456,-0.22986,0.10123,-0.16891,0.01148,-0.29376,-1.62581,-0.81098,-0.61523,0.33073,0.13354,0.05037,0.91443,1.64685,0.04248,-0.44436,-19.18823,8.72686,-3.60637,-0.04581,-0.11431,-0.90225,-0.02378,0.01023,0.03387,0.02515,0.08175,-0.26552,-1.29475,-0.0248,-0.0331,0.08487,0.0475
0.2,-0.02772,-0.00736,0.03871,0.49701,0.03409,-0.05462,-0.22744,-0.12098,-0.17635,0.03321,-0.14965,0.01204,-0.35129,-1.77347,-0.79498,-0.60033,0.32066,0.12513,0.0568,0.92598,1.96916,0.36653,-0.60624,-17.98385,8.1317,-3.3434,-0.04678,-0.11519,-0.91878,-0.02688,0.0088,0.03442,0.02577,0.08243,-0.28839,-1.41649,-0.02865,-0.03439,0.09522,0.05372
0.22,-0.02665,-0.00689,0.0426,0.4686,0.04485,-0.04761,-0.21201,-0.12823,-0.11512,-0.05508,-0.11226,0.0118,-0.41223,-1.87784,-0.73995,-0.54912,0.35891,0.12996,0.0695,0.9033,2.26516,0.74046,-0.78754,-16.21774,7.26967,-2.96934,-0.04968,-0.11183,-0.90757,-0.02915,0.00695,0.03354,0.02541,0.07823,-0.30567,-1.51465,-0.03201,-0.03484,0.10386,0.05903
0.24,-0.02497,-0.00606,0.04574,0.42962,0.05821,-0.03976,-0.1902,-0.13736,-0.05206,-0.16298,-0.05416,0.01048,-0.47658,-1.93095,-0.64781,-0.45766,0.475,0.15719,0.0921,0.84346,2.51499,1.15308,-0.98429,-14.06486,6.22108,-2.51941,-0.05556,-0.10433,-0.8698,-0.03026,0.00476,0.03128,0.02409,0.0686,-0.31704,-1.5877,-0.03463,-0.03451,0.11051,0.06322
0.26,-0.02287,-0.00485,0.04799,0.38361,0.07421,-0.03198,-0.16381,-0.14926,0.00637,-0.28875,0.02656,0.00779,-0.54431,-1.92742,-0.5245,-0.32376,0.6993,0.21633,0.1287,0.74462,2.69915,1.59025,-1.18954,-11.72763,5.0798,-2.03475,-0.06529,-0.09298,-0.80827,-0.02989,0.00235,0.02783,0.02188,0.05329,-0.32235,-1.63488,-0.03632,-0.03353,0.11501,0.06613
0.28,-0.02059,-0.00327,0.04924,0.33361,0.09264,-0.02512,-0.13483,-0.16442,0.05406,-0.42972,0.13077,0.00346,-0.61518,-1.86507,-0.38008,-0.1473,1.05907,0.31593,0.18341,0.60572,2.80052,2.03675,-1.39312,-9.39858,3.93645,-1.55516,-0.07931,-0.07827,-0.72687,-0.02784,-0.00018,0.02351,0.01899,0.03241,-0.32154,-1.65573,-0.0369,-0.03207,0.11732,0.06768
0.3,-0.01836,-0.0013,0.04944,0.28136,0.11299,-0.01982,-0.10522,-0.18268,0.08622,-0.58238,0.25804,-0.00276,-0.68861,-1.74545,-0.2285,0.06948,1.57446,0.4623,0.2599,0.42623,2.80606,2.47821,-1.5818,-7.22711,2.86333,-1.11276,-0.09736,-0.06084,-0.63011,-0.02398,-0.00277,0.01882,0.0157,0.00649,-0.31456,-1.64963,-0.03627,-0.03031,0.11756,0.06783
0.32,-0.01637,0.00102,0.04863,0.2267,0.13441,-0.01637,-0.07671,-0.20305,0.10004,-0.74248,0.40628,-0.01105,-0.76336,-1.57388,-0.08667,0.3217,2.25452,0.65829,0.36074,0.20601,2.70806,2.9029,-1.74004,-5.29767,1.9045,-0.72756,-0.11844,-0.04144,-0.52271,-0.01835,-0.00541,0.01441,0.01238,-0.02349,-0.30134,-1.61548,-0.03442,-0.02843,0.11597,0.06666
0.34,-0.01477,0.00367,0.04689,0.16733,0.15573,-0.01459,-0.05067,-0.22372,0.09503,-0.90508,0.57158,-0.02149,-0.83729,-1.35915,0.02702,0.60177,3.09385,0.90218,0.48668,-0.05469,2.50432,3.30286,-1.85127,-3.62267,1.07244,-0.40599,-0.1407,-0.02097,-0.40928,-0.01116,-0.00814,0.01106,0.00948,-0.05615,-0.28178,-1.5515,-0.03145,-0.02659,0.11291,0.0643
0.36,-0.0137,0.00658,0.04434,0.0989,0.1756,-0.01376,-0.02814,-0.24211,0.07299,-1.0647,0.7481,-0.03401,-0.90703,-1.11277,0.0947,0.8994,4.06974,1.1869,0.63591,-0.35506,2.19785,3.67462,-1.89965,-2.14993,0.35109,-0.1419,-0.16163,-0.00046,-0.29412,-0.00281,-0.01106,0.0096,0.00749,-0.08981,-0.25581,-1.4552,-0.02756,-0.02492,0.10878,0.06094
