T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00118,344.03664,0.00593,-3.4705,0.00025,-0.85615,-0.00118,344.03665,0.00593,-3.4705,0.00025,-0.85615
0.02,-0.00109,344.03659,0.00507,-3.48041,0.00017,-0.95239,-0.00109,344.0366,0.00507,-3.48041,0.00017,-0.95239
0.04,-0.00103,344.03655,0.00427,-3.49074,9e-05,-1.05032,-0.00103,344.03657,0.00427,-3.49074,9e-05,-1.05032
0.06,-0.001,344.03653,0.00357,-3.50148,3e-05,-1.14856,-0.001,344.03654,0.00357,-3.50148,3e-05,-1.14856
0.08,-0.00103,344.03653,0.003,-3.51268,-3e-05,-1.2461,-0.00103,344.03654,0.003,-3.51268,-3e-05,-1.2461
0.1,-0.0011,344.03656,0.00257,-3.52445,-8e-05,-1.3423,-0.0011,344.03655,0.00257,-3.52445,-8e-05,-1.3423
0.12,-0.00122,344.03659,0.00228,-3.53694,-0.00012,-1.43674,-0.00122,344.03657,0.00228,-3.53694,-0.00012,-1.43674
0.14,-0.00136,344.03664,0.00211,-3.55032,-0.00014,-1.5292,-0.00136,344.0366,0.00211,-3.55032,-0.00014,-1.5292
0.16,-0.0015,344.03669,0.00202,-3.56474,-0.00014,-1.61938,-0.0015,344.03661,0.00203,-3.56474,-0.00014,-1.61938
0.18,-0.00163,344.03673,0.00199,-3.58026,-0.00013,-1.7069,-0.00163,344.03662,0.00199,-3.58026,-0.00013,-1.7069
0.2,-0.00171,344.03676,0.00198,-3.59692,-8e-05,-1.79171,-0.00171,344.0366,0.00199,-3.59692,-8e-05,-1.79171
0.22,-0.00175,344.03677,0.00201,-3.61476,-1e-05,-1.87428,-0.00175,344.03655,0.00202,-3.61476,-1e-05,-1.87428
0.24,-0.00175,344.03675,0.00208,-3.63375,9e-05,-1.95514,-0.00175,344.03649,0.00208,-3.63375,9e-05,-1.95514
0.26,-0.00173,344.03672,0.00219,-3.65368,0.00021,-2.03434,-0.00173,344.0364,0.00219,-3.65368,0.00021,-2.03434
0.28,-0.00172,344.03669,0.00234,-3.67419,0.00036,-2.11151,-0.00172,344.03632,0.00234,-3.67419,0.00036,-2.11151
0.3,-0.00173,344.03664,0.00257,-3.69495,0.00054,-2.18653,-0.00173,344.03626,0.00257,-3.69495,0.00054,-2.18653
0.32,-0.00179,344.03659,0.0029,-3.71582,0.00074,-2.25998,-0.00179,344.03623,0.0029,-3.71582,0.00074,-2.25998
0.34,-0.00191,344.03653,0.00334,-3.73676,0.00095,-2.33277,-0.00191,344.03625,0.00334,-3.73676,0.00095,-2.33277
0.36,-0.00209,344.03645,0.00389,-3.75768,0.00116,-2.40543,-0.00209,344.03632,0.00387,-3.75768,0.00116,-2.40543
0.38,-0.00231,344.03632,0.0045,-3.77825,0.00133,-2.47765,-0.00231,344.03644,0.00447,-3.77825,0.00133,-2.47765
0.4,-0.00254,344.03612,0.00511,-3.79797,0.00142,-2.54846,-0.00254,344.03662,0.00508,-3.79797,0.00142,-2.54846
