T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00179,5e-05,-0.0003,-0.03369,-0.0147,-0.01223,-0.03675,0.00775,0.01581,0.07178,0.01297,-0.00015,0.02219,0.00334,0.16998,0.03545,-5.50383,-0.06433,0.19656,0.01896,-0.00102,0.05673,0.02961,0.41237,-0.02494,0.00806,0.00333,-0.07596,-0.407,0.01464,0.00786,0.03412,0.02216,0.01151,0.05826,0.18447,-0.00755,-0.00418,-0.00476,-0.00945
0.02,-0.00366,-9e-05,0.00033,-0.03368,-0.01718,-0.0137,-0.04673,0.00949,0.02071,0.08273,0.01695,-0.0001,0.01891,-0.00853,0.31034,0.04213,-5.96219,-0.09258,0.23215,0.00236,0.00174,0.01942,0.03922,0.48601,-0.03943,0.01243,0.00796,-0.07858,-0.42466,0.0169,0.00577,0.03386,0.02297,0.01909,0.04665,0.13241,-0.00839,-0.00997,0.0001,-0.00738
0.04,-0.00626,-0.00028,0.00122,-0.03262,-0.02033,-0.01532,-0.0599,0.01174,0.02704,0.09594,0.02214,-4e-05,0.01025,-0.02604,0.49747,0.04873,-6.43048,-0.13136,0.2781,-0.02541,0.00591,-0.03717,0.0505,0.56682,-0.05975,0.01895,0.01451,-0.08024,-0.43789,0.01961,0.00258,0.03259,0.02348,0.02954,0.02834,0.05332,-0.00929,-0.01802,0.00708,-0.00417
0.06,-0.00945,-0.00052,0.0023,-0.0307,-0.02415,-0.01686,-0.07553,0.01434,0.03451,0.11063,0.02837,5e-05,-0.00524,-0.04905,0.73168,0.05434,-6.84901,-0.17982,0.33264,-0.0644,0.01122,-0.1161,0.06281,0.64689,-0.08515,0.02767,0.02279,-0.08098,-0.44589,0.02256,-0.00161,0.03037,0.02365,0.04233,0.00393,-0.04946,-0.01001,-0.02791,0.01582,6e-05
0.08,-0.01301,-0.00077,0.00348,-0.02808,-0.02854,-0.01807,-0.09257,0.01711,0.04263,0.12563,0.03533,0.00016,-0.02916,-0.07705,1.00837,0.05773,-7.13894,-0.23622,0.39285,-0.1144,0.01736,-0.21945,0.07508,0.71495,-0.11443,0.03852,0.03247,-0.08066,-0.447,0.02548,-0.00662,0.02729,0.02342,0.05672,-0.02568,-0.17115,-0.01031,-0.03904,0.02577,0.00515
0.1,-0.01672,-0.00103,0.00468,-0.02479,-0.03329,-0.01864,-0.10981,0.01982,0.05079,0.13949,0.0426,0.00028,-0.06315,-0.10932,1.31656,0.0573,-7.21301,-0.2981,0.45514,-0.17532,0.02403,-0.34761,0.0858,0.75681,-0.1462,0.05138,0.04311,-0.07904,-0.43871,0.02804,-0.01226,0.02336,0.02267,0.07185,-0.05945,-0.30638,-0.00995,-0.05073,0.03636,0.0109
0.12,-0.02036,-0.00127,0.00579,-0.02074,-0.03816,-0.01829,-0.12603,0.02223,0.05831,0.15061,0.04966,0.0004,-0.10896,-0.14491,1.63735,0.05108,-6.98843,-0.36249,0.51564,-0.24751,0.03101,-0.49845,0.09296,0.756,-0.17902,0.06607,0.05424,-0.07573,-0.41805,0.02988,-0.01832,0.01859,0.02126,0.08681,-0.0963,-0.4495,-0.00874,-0.06226,0.04701,0.0171
0.14,-0.02373,-0.00148,0.00677,-0.01571,-0.04281,-0.01677,-0.14018,0.02414,0.06448,0.15747,0.05591,0.00053,-0.16843,-0.18268,1.94253,0.03683,-6.40116,-0.42611,0.57077,-0.33184,0.03825,-0.66642,0.09407,0.69478,-0.21156,0.08242,0.06535,-0.07036,-0.3822,0.03068,-0.02455,0.01297,0.01904,0.10075,-0.13507,-0.59481,-0.00657,-0.07296,0.05716,0.02352
0.16,-0.0267,-0.00166,0.00755,-0.00941,-0.0469,-0.01394,-0.15147,0.02542,0.06863,0.15877,0.06068,0.00066,-0.2435,-0.22128,2.19347,0.01213,-5.42024,-0.48564,0.61764,-0.42984,0.04584,-0.84162,0.08622,0.5554,-0.24274,0.10019,0.07595,-0.06266,-0.32918,0.03016,-0.0307,0.00658,0.01593,0.11298,-0.17449,-0.73647,-0.00345,-0.08222,0.06634,0.02992
0.18,-0.02919,-0.0018,0.00812,-0.00153,-0.05008,-0.00976,-0.15954,0.02599,0.07016,0.15364,0.06328,0.00078,-0.33621,-0.25917,2.34059,-0.02546,-4.05943,-0.53802,0.65439,-0.54364,0.05404,-1.00897,0.06615,0.32181,-0.27185,0.11914,0.0856,-0.05258,-0.25851,0.02818,-0.03652,-0.00046,0.01192,0.12294,-0.21318,-0.86864,0.00048,-0.08954,0.07415,0.03604
