T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00496,-0.01447,-0.01632,-0.30293,-0.08667,0.01013,-0.00592,0.0819,-0.04134,0.2092,0.17529,9e-05,-1.49328,-3.24961,0.14315,-0.64908,-0.91643,-0.17786,1.01614,-1.81296,0.21028,1.8009,-0.33832,0.79973,-0.54698,-0.01719,0.16105,0.07806,0.54322,-0.02028,-7.32442,-2.23437,-1.35504,0.14704,0.11897,0.3784,-0.11,0.02205,-0.03308,-0.02046
0.02,-0.00869,-0.0155,-0.01872,-0.34111,-0.10351,0.00862,-0.00317,0.10081,-0.02236,0.16433,0.23388,0.0002,-1.74741,-3.9263,0.05065,-0.68078,-1.31953,-0.17749,1.11771,-1.92023,0.31648,2.31165,-0.32958,1.15485,-0.70547,-0.05408,0.18735,0.08718,0.60432,-0.01888,-8.45141,-2.57552,-1.56216,0.18444,0.14773,0.48423,-0.12384,0.02756,-0.04541,-0.02764
0.04,-0.01394,-0.01648,-0.02144,-0.38413,-0.12449,0.0061,0.00155,0.12468,0.00628,0.09133,0.31124,0.00035,-2.05659,-4.77445,-0.09046,-0.70238,-1.86661,-0.17379,1.23019,-2.0016,0.4663,2.98228,-0.30587,1.63499,-0.91517,-0.10599,0.21942,0.09743,0.67268,-0.01626,-9.80127,-2.98393,-1.80997,0.23272,0.18418,0.62076,-0.13938,0.03455,-0.06178,-0.03714
0.06,-0.02062,-0.0172,-0.0242,-0.42792,-0.14835,0.00234,0.00887,0.15191,0.04302,-0.01041,0.40333,0.00052,-2.39868,-5.74165,-0.28146,-0.70624,-2.54409,-0.16902,1.34022,-2.03564,0.65296,3.7806,-0.26407,2.2305,-1.16973,-0.1728,0.255,0.10777,0.74064,-0.01205,-11.2676,-3.42718,-2.07876,0.28943,0.22666,0.78193,-0.15493,0.0426,-0.08162,-0.0486
0.08,-0.02849,-0.01742,-0.02662,-0.4669,-0.17321,-0.00281,0.01937,0.18024,0.08583,-0.14043,0.5042,0.00072,-2.74215,-6.75122,-0.5211,-0.68306,-3.3252,-0.16532,1.43066,-1.99519,0.86672,4.65725,-0.20108,2.91974,-1.45747,-0.25315,0.29088,0.11682,0.79821,-0.00592,-12.70217,-3.86019,-2.34112,0.35086,0.27245,0.95786,-0.16823,0.05111,-0.10391,-0.06142
0.1,-0.03726,-0.01688,-0.02826,-0.49455,-0.19682,-0.00946,0.03345,0.20701,0.1326,-0.29737,0.60668,0.00091,-3.05003,-7.71149,-0.8057,-0.62316,-4.17236,-0.16434,1.48333,-1.8503,1.09695,5.5523,-0.1144,3.67047,-1.76252,-0.34443,0.32333,0.12299,0.83445,0.00233,-13.93416,-4.23115,-2.56554,0.41243,0.31802,1.13589,-0.17678,0.05932,-0.12734,-0.07482
0.12,-0.04655,-0.01537,-0.02868,-0.5042,-0.21677,-0.01754,0.0513,0.22946,0.18149,-0.4789,0.70316,0.00109,-3.28406,-8.52538,-1.12911,-0.51804,-5.03954,-0.16708,1.48194,-1.57199,1.33386,6.40148,-0.00291,4.44128,-2.06616,-0.4427,0.34852,0.12475,0.83906,0.01268,-14.7907,-4.48784,-2.7202,0.46917,0.35928,1.30151,-0.17808,0.06645,-0.15034,-0.08788
0.14,-0.05597,-0.01277,-0.02746,-0.48984,-0.23078,-0.02681,0.07277,0.24504,0.23104,-0.68134,0.78628,0.00123,-3.40925,-9.10069,-1.48252,-0.36201,-5.87491,-0.17401,1.41507,-1.13688,1.56979,7.14269,0.13236,5.18367,-2.34837,-0.54266,0.363,0.12081,0.80394,0.02479,-15.1188,-4.5843,-2.77706,0.51619,0.3919,1.43953,-0.17003,0.0717,-0.17121,-0.09962
0.16,-0.0651,-0.00909,-0.02429,-0.44698,-0.23698,-0.03682,0.09737,0.25163,0.28033,-0.89947,0.84967,0.00134,-3.39852,-9.36081,-1.85453,-0.15388,-6.624,-0.18534,1.27887,-0.53198,1.80021,7.72263,0.28756,5.84487,-2.58957,-0.63783,0.36423,0.11036,0.72483,0.03794,-14.80741,-4.48756,-2.7159,0.54922,0.41173,1.53543,-0.15124,0.07438,-0.18828,-0.1091
0.18,-0.07351,-0.0045,-0.01899,-0.3735,-0.2341,-0.04694,0.12419,0.24792,0.32893,-1.12624,0.88861,0.00139,-3.2369,-9.25478,-2.23138,0.10184,-7.23337,-0.20129,1.07897,0.24086,2.02425,8.10285,0.4557,6.37148,-2.77255,-0.72073,0.35091,0.09327,0.60248,0.05105,-13.80662,-4.18347,-2.52791,0.56505,0.41524,1.5768,-0.12133,0.07398,-0.20001,-0.11546
