T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,692.39121
1.9,715.23793
1.92,738.14518
1.94,760.62809
1.96,782.2408
1.98,802.58433
2,818.23768
2.02,822.60823
2.04,819.69177
2.06,808.75317
2.08,789.448
2.1,761.84008
2.12,726.99856
2.14,687.76938
2.16,648.47825
2.18,614.67147
2.2,592.16713
2.22,584.3873
2.24,591.24982
2.26,609.4397
2.28,633.53029
2.3,658.24633
2.32,679.65047
2.34,695.87279
2.36,706.61511
2.38,712.31577
2.4,713.36675
2.42,705.95055
2.44,689.92993
2.46,676.60252
2.48,666.08701
2.5,658.11738
2.52,652.5843
2.54,649.8672
2.56,649.59229
2.58,650.97426
2.6,652.19552
2.62,636.35708
2.64,615.85714
2.66,590.1756
2.68,559.07513
2.7,523.48094
2.72,485.43261
2.74,446.48643
2.76,409.44336
2.78,376.85499
2.8,354.69117
2.82,347.62834
2.84,359.44024
2.86,385.80271
2.88,423.42665
2.9,469.58545
2.92,520.99913
2.94,569.77925
2.96,612.65223
2.98,647.98628
3,675.64221
3.02,696.21731
3.04,710.37625
3.06,713.33426
3.08,711.15413
3.1,709.18424
3.12,707.33504
3.14,705.48101
3.16,703.72966
3.18,702.03893
3.2,700.31104
3.22,698.45425
3.24,696.37496
3.26,694.05336
3.28,691.39086
3.3,688.41103
3.32,685.24416
3.34,681.82595
3.36,678.59445
3.38,675.72491
3.4,674.18979
3.42,674.87077
3.44,676.9935
3.46,679.83122
3.48,683.07873
3.5,687.3255
3.52,692.75295
3.54,697.4622
3.56,700.2628
3.58,700.59039
3.6,699.20328
3.62,697.56394
3.64,695.38731
3.66,691.47642
3.68,686.59587
3.7,681.93065
3.72,678.23044
3.74,674.8891
3.76,671.51304
3.78,668.28126
3.8,665.84028
3.82,664.85072
3.84,664.9747
3.86,665.82112
3.88,667.39363
3.9,670.13455
3.92,674.3625
3.94,679.35381
3.96,684.43145
3.98,689.42207
4,694.19436
4.02,698.57561
4.04,702.15636
4.06,704.7132
4.08,706.22557
4.1,706.75634
4.12,706.54766
4.14,705.60984
4.16,703.87216
4.18,701.4837
4.2,698.4848
4.22,694.83724
4.24,691.14946
4.26,687.94394
4.28,685.31791
4.3,684.00148
4.32,684.35927
4.34,685.44025
4.36,686.50265
4.38,687.43473
4.4,688.00746
4.42,688.29286
4.44,688.45238
4.46,688.48739
4.48,688.42601
4.5,688.29255
4.52,688.11308
4.54,687.91062
4.56,687.69835
4.58,687.49984
4.6,687.33227
4.62,687.20652
4.64,687.128
4.66,687.09508
4.68,687.10087
4.7,687.13209
4.72,687.17353
4.74,687.21452
4.76,687.24755
4.78,687.26871
4.8,687.28089
4.82,687.2936
4.84,687.31993
4.86,687.37328
4.88,687.46385
4.9,687.59604
4.92,687.76704
4.94,687.96582
4.96,688.17575
4.98,688.37902
5,688.55954
5.02,688.70519
5.04,688.81012
5.06,688.87542
5.08,688.90793
5.1,688.9204
5.12,688.92799
5.14,688.94514
5.16,688.9832
