T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.59644,0.00423,-0.01211,-0.00193,0.00819,-0.0005,-0.61047,-1.07903,13.20457,-0.00345,-0.40246,0.00194,0.01405,-0.9897,-0.00302,2.9858,-0.00406,-8e-05,-0.00081,-0.00158,-1.13298,-2.14544,-0.34498,0.48758,1.8645,-0.05309,1.23239,-0.29048,0.0082,-0.00829,-0.00118,-0.02206,0.00907,0.04457
0.02,0.56317,-0.00181,-0.01305,-0.0041,0.00748,-0.00047,-0.59273,-1.02836,16.11729,-0.00375,-0.46499,0.00118,0.01327,-0.92349,-0.00331,3.22926,-0.00353,-5e-05,-0.00089,-0.00168,-1.14736,-2.0277,-0.26147,0.51,1.71789,-0.06741,1.35294,-0.3067,0.00757,-0.0077,-0.00011,-0.02233,0.0088,0.04289
0.04,0.51077,-0.00865,-0.01365,-0.00689,0.00664,-0.00045,-0.55847,-0.93526,19.03986,-0.00373,-0.53612,0.00015,0.01183,-0.81904,-0.00336,3.37726,-0.00224,0.00012,-0.00091,-0.00182,-1.13833,-1.82388,-0.17825,0.53768,1.50479,-0.08409,1.37999,-0.32868,0.00686,-0.007,0.001,-0.02237,0.00821,0.03967
0.06,0.44399,-0.01553,-0.01372,-0.01031,0.00568,-0.00044,-0.50148,-0.79806,21.63601,-0.00323,-0.60815,-0.00104,0.00976,-0.66814,-0.0028,3.40401,8e-05,0.00067,-0.00077,-0.00203,-1.10823,-1.55471,-0.1064,0.57264,1.25183,-0.10201,1.30433,-0.35877,0.00613,-0.00621,0.00215,-0.02226,0.00736,0.03518
0.08,0.36987,-0.02166,-0.01302,-0.01419,0.00458,-0.00042,-0.41202,-0.61591,24.36336,-0.00202,-0.67001,-0.00229,0.00715,-0.45744,-0.00096,3.34048,0.00371,0.00182,-0.00037,-0.0023,-1.06133,-1.2554,-0.04137,0.60914,0.99331,-0.12175,1.18278,-0.3992,0.00547,-0.00538,0.00336,-0.02208,0.00631,0.02991
0.1,0.29349,-0.02627,-0.01149,-0.01821,0.00358,-0.0004,-0.29481,-0.3947,24.75194,0.00019,-0.70352,-0.00327,0.00422,-0.20364,0.00297,3.05739,0.0089,0.00404,0.0004,-0.00265,-0.99936,-0.97431,-0.01534,0.66105,0.78314,-0.13411,0.96915,-0.45094,0.00493,-0.0043,0.00458,-0.02192,0.00516,0.02439
0.12,0.22086,-0.02883,-0.00899,-0.02191,0.0028,-0.00038,-0.14792,-0.13939,20.16462,0.00364,-0.68964,-0.00369,0.00123,0.10525,0.01057,2.45783,0.01571,0.00795,0.0017,-0.00314,-0.92416,-0.76296,-0.02319,0.75908,0.671,-0.12627,0.68767,-0.51452,0.00455,-0.00266,0.00579,-0.02188,0.00401,0.01942
0.14,0.15975,-0.02955,-0.00518,-0.02469,0.002,-0.00033,0.04315,0.14675,14.42024,0.00853,-0.62504,-0.00359,-0.00172,0.49498,0.02359,1.74494,0.02409,0.01363,0.00362,-0.00379,-0.83692,-0.65818,-0.02641,0.88388,0.6759,-0.10607,0.51245,-0.59274,0.00445,-0.00056,0.0072,-0.0221,0.00301,0.01596
0.16,0.11464,-0.02886,-0.0001,-0.02601,0.00108,-0.00023,0.27883,0.45548,9.46654,0.01514,-0.51738,-0.00295,-0.00443,0.94728,0.04378,1.00494,0.03395,0.02047,0.00603,-0.00456,-0.73511,-0.66599,-0.03135,1.01223,0.79663,-0.08127,0.46354,-0.68973,0.0048,0.0019,0.00904,-0.02274,0.00225,0.01481
0.18,0.08737,-0.02715,0.00584,-0.02562,7e-05,-8e-05,0.54887,0.77208,4.66465,0.02366,-0.38261,-0.00167,-0.00675,1.43334,0.07373,0.18266,0.04482,0.0271,0.00857,-0.00555,-0.61002,-0.75626,-0.05128,1.16767,1.00835,-0.04937,0.43934,-0.80941,0.00578,0.00487,0.01151,-0.02404,0.00177,0.01654
0.2,0.07862,-0.02541,0.01175,-0.02314,-0.00095,0.00011,0.85425,1.08785,-0.04452,0.03408,-0.25297,1e-05,-0.00855,1.9586,0.11672,-0.74676,0.05595,0.03366,0.01117,-0.00662,-0.44823,-0.86928,-0.06963,1.29758,1.24396,-0.01838,0.44104,-0.95329,0.00768,0.00878,0.01488,-0.02622,0.00159,0.02167
0.22,0.08861,-0.02465,0.01562,-0.01856,-0.00223,0.00039,1.21569,1.40719,-4.81603,0.04609,-0.16032,0.00212,-0.00968,2.56567,0.17594,-1.81618,0.06634,0.04112,0.01402,-0.00742,-0.23832,-0.93478,-0.05005,1.30954,1.41531,0.01662,0.52115,-1.12144,0.01084,0.01408,0.01933,-0.02952,0.00173,0.03055
0.24,0.1172,-0.02517,0.01545,-0.01258,-0.00359,0.00077,1.61915,1.71188,-9.79912,0.05911,-0.12409,0.00464,-0.01009,3.21236,0.254,-3.02473,0.07445,0.04559,0.01619,-0.00801,0.02695,-0.89594,0.00552,1.25285,1.47624,0.06881,0.50202,-1.31562,0.01571,0.02106,0.02529,-0.03405,0.00218,0.04343
