T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.04811,0,0,0.01766,0.00337,0.01768,0.09204,0,0,0,0.00178,0.01483,0.04161,0,0.14469,0,0.00835,0,0,0.05736,0,0.0012,0.00074,0.01822,0,0,0.08355,0,0,0,0.0159,0.00789,0.00549,0.0918,0,0.00838,0.03724,0,0,0,0,0.02521,0.14384,0.00654,0,0,0,0.10418,0,0.18395,0,0.00378,0.00713,0,0.0116,0,0,0,0.00792,0.00468,0,0.01037,0.01079,0.00016,0,0,0
0.02,0,0.04773,0,0,0.01766,0.00335,0.01786,0.09212,0,0,0,0.00179,0.01484,0.04257,0,0.14431,0,0.00861,0,0,0.05757,0,0.00117,0.0008,0.01816,0,0,0.08331,0,0,0,0.01601,0.00771,0.00526,0.09153,0,0.00824,0.03713,0,0,0,0,0.02471,0.14396,0.00642,0,0,0,0.10444,0,0.18385,0,0.00383,0.00737,0,0.01169,0,0,0,0.00785,0.0046,0,0.01018,0.00812,0.00025,0,0,0
0.04,0,0.04751,0,0,0.01763,0.00333,0.018,0.09217,0,0,0,0.00181,0.01485,0.04345,0,0.14392,0,0.00889,0,0,0.05777,0,0.00122,0.00084,0.0181,0,0,0.08303,0,0,0,0.01611,0.00753,0.00502,0.09127,0,0.00808,0.03706,0,0,0,0,0.02427,0.14405,0.00632,0,0,0,0.10475,0,0.18383,0,0.00392,0.00763,0,0.01177,0,0,0,0.00778,0.00452,0,0.01003,0.00561,0.00035,0,0,0
0.06,0,0.04742,1e-05,1e-05,0.01761,0.00334,0.01812,0.0922,1e-05,2e-05,6e-05,0.00184,0.0149,0.04431,3e-05,0.1436,0,0.00928,2e-05,4e-05,0.05797,0,0.00134,0.00089,0.01806,2e-05,8e-05,0.08273,0,3e-05,0,0.01621,0.00739,0.0048,0.09104,0,0.00792,0.03702,1e-05,2e-05,0,0,0.02391,0.14415,0.0063,5e-05,4e-05,1e-05,0.10513,1e-05,0.18391,6e-05,0.00408,0.00795,0,0.01182,2e-05,0,0,0.00774,0.00446,0,0.00991,0.00327,0.00047,0,2e-05,8e-05
0.08,1e-05,0.04745,2e-05,3e-05,0.01759,0.00336,0.01822,0.09222,2e-05,4e-05,0.00013,0.00188,0.01496,0.04519,3e-05,0.14341,3e-05,0.00974,4e-05,0.0001,0.05818,1e-05,0.00149,0.00094,0.01802,5e-05,0.00019,0.08239,1e-05,7e-05,1e-05,0.01631,0.00725,0.00458,0.09087,0,0.00777,0.03704,2e-05,5e-05,1e-05,4e-05,0.0236,0.14425,0.00633,0.00015,0.0001,3e-05,0.1056,2e-05,0.18413,0.00013,0.0043,0.00831,0,0.01186,5e-05,1e-05,1e-05,0.00772,0.00441,0,0.00981,0.00103,0.0006,1e-05,4e-05,0.00018
0.1,0,0.04758,0,0,0.01751,0.0033,0.01825,0.09222,0,0,0,0.00184,0.01484,0.04589,0,0.14336,0,0.00999,0,0,0.05836,0,0.00151,0.00097,0.01795,0,1e-05,0.08201,0,0.00156,0,0.01635,0.00707,0.00431,0.09076,0,0.00764,0.03707,0,0,0,0,0.0233,0.14427,0.00614,0,0,0,0.10616,0,0.18443,0,0.00439,0.00846,0,0.01186,0,0,0,0.00763,0.0043,0,0.00972,0.00011,0.00074,0,0,0
0.12,0,0.04777,0,0,0.01746,0.00329,0.01829,0.09224,0,0,0,0.00185,0.01483,0.04673,0,0.14371,0,0.01046,0,0,0.05854,0,0.00151,0.00102,0.0179,0,1e-05,0.08157,0,0.00408,0,0.01641,0.00692,0.00408,0.09073,0,0.00756,0.03716,0,0,0,0,0.02305,0.14434,0.00611,0,0,0,0.10683,0,0.18489,0,0.00464,0.00875,0,0.01185,0,0,0,0.00759,0.00424,0,0.00963,0.00013,0.0009,0,0,0
0.14,1e-05,0.04799,0,0,0.01738,0.00329,0.01832,0.09231,0,2e-05,3e-05,0.00188,0.01483,0.04761,3e-05,0.14458,0,0.01101,0,1e-05,0.05871,0,0.00155,0.00107,0.01787,0,0.00035,0.08106,0,0.00646,0,0.01644,0.00677,0.00384,0.09078,0,0.00753,0.0373,0,0,0,0.00012,0.02286,0.14443,0.00613,9e-05,0,0,0.10761,0,0.18552,2e-05,0.00497,0.00902,0,0.01182,8e-05,0,1e-05,0.00756,0.00425,1e-05,0.00953,0.00019,0.00108,1e-05,0,1e-05
0.16,0,0.04817,1e-05,0,0.01727,0.00328,0.01833,0.09237,0,0,0,0.00185,0.01483,0.04854,0,0.14623,0,0.01156,0,0,0.05883,0,0.00131,0.00112,0.01782,0,8e-05,0.08045,0,0.00874,0,0.01644,0.00663,0.00361,0.09092,0,0.00756,0.03748,0,0,0,1e-05,0.02268,0.14449,0.00611,0,0,0,0.10846,0,0.18633,0,0.00537,0.00924,0,0.01177,9e-05,0,0,0.00754,0.00414,0,0.00941,0.00032,0.00126,1e-05,0,0
0.18,0,0.04824,0,0,0.01709,0.00327,0.01837,0.09251,0,0,0,0.00185,0.01482,0.0496,0,0.14884,0,0.01212,0,0,0.05893,0,0.00047,0.00119,0.01778,0,1e-05,0.0797,0,0.01116,0,0.01641,0.00647,0.00337,0.09111,0,0.00763,0.03768,0,0,1e-05,0,0.02238,0.14456,0.00611,0,0,0,0.10936,0,0.18731,1e-05,0.00583,0.00939,0,0.01172,0,0,0,0.0075,0.00407,0,0.00924,0.00049,0.00145,1e-05,0,1e-05
