J27,J28,J29,J30,J34,J35,J36,J37,J20,J21,J22,J23,J13,J14,J15,J16
1.3201782266327124,-1.518771507504917,0.48976854852363,-0.9108816862164746,1.460262760902409,0.3407812824312101,-0.6974075642344629,-1.0618471372667952,0.05868384007945528,0.01030814893952965,-0.21772291180352382,0.9520937787563831,0.08422295340982848,-0.024965916515858635,0.5335844311968022,1.0197753791690412
1.3200958503967568,-1.519525905511385,0.49120894585180785,-0.911077667700461,1.4606025737518133,0.3393432032516172,-0.6986217812535083,-1.0622701789481874,0.05782193037629366,0.010295520729939289,-0.21822470277122238,0.9548922676595397,0.08215214041865057,-0.025056427233625254,0.522742018457604,1.0215358358959175
1.3200612721795213,-1.5202228805866402,0.492531559869086,-0.9112826622947929,1.4608874789948272,0.337971560490943,-0.6997399981839266,-1.062689460391133,0.05651626554934942,0.010271439680311661,-0.21827751447908963,0.9576198602946876,0.08117206527093593,-0.025095316593567486,0.5131470673871918,1.0231873457384262
1.3200306987140056,-1.5210651116603768,0.4937062593656158,-0.9114866700010545,1.4611624486518662,0.3365609191940031,-0.7007771290697132,-1.0630459465179918,0.05480807273578239,0.010234812691352856,-0.21790594577088862,0.9603407657166052,0.08119858352318145,-0.025086913154841888,0.5047981801029044,1.0247367544447687
1.319915566036989,-1.5216361630772965,0.4950621871942048,-0.9115911739765442,1.4615205043105246,0.33521169638210924,-0.7020596517826702,-1.063503871227572,0.05293928801419944,0.010192733016745992,-0.21765459227492073,0.962997658122303,0.08175074697362623,-0.025029219902836197,0.4961347462408377,1.0264478823677237
1.319946566036989,-1.5226804671136656,0.49583572792386793,-0.911879746641796,1.4616995812623474,0.3338706783282782,-0.7027668579259737,-1.063692564479327,0.050779370389438666,0.010145107251636963,-0.21653356294145581,0.9656470609563627,0.08333375917834311,-0.024918569746927282,0.4905413025256458,1.0276825474917943
1.3205902107886318,-1.5247385223732883,0.4950793330008803,-0.9128527015555198,1.4614415043105247,0.33253486420689976,-0.7018567746277699,-1.063075702257689,0.04812777938746114,0.010099388306450689,-0.21321853116906758,0.9684354976420684,0.08650273512438342,-0.024750949657790254,0.49184661886006625,1.027899031954738
1.3213226215489504,-1.5271838491266583,0.49380814431879844,-0.9140008911211607,1.461053449576237,0.3312554267934993,-0.7004482185036813,-1.0622077262482865,0.04555547792929077,0.010067669686151776,-0.20936770627086806,0.9712118046717815,0.0901047415639902,-0.024535352465977777,0.4954586829003864,1.027710608541942
1.321944773941171,-1.5293966486615669,0.49290667195249993,-0.9148784582765329,1.4607974581024776,0.32998017643016014,-0.6994469549388467,-1.0614742719721835,0.04345039859730072,0.010059951391040968,-0.20621273751210406,0.973887385128098,0.09323444168799873,-0.02428345058046028,0.4976493978754924,1.0276938310334365
1.3226608639716575,-1.5317204163877916,0.4920672821369349,-0.9159340139644685,1.4603595562718998,0.32870711238324163,-0.6980841422357751,-1.0606781304054493,0.04160373839606902,0.010092780458147857,-0.20309476048193348,0.9766420235579394,0.09604229555495457,-0.024010258049628086,0.4995754146531967,1.0277678200547953
1.3231241102663214,-1.5337474749202797,0.4912950437231083,-0.9165528533079752,1.460168612654485,0.3274883855037777,-0.6973038112033951,-1.0599683104905848,0.04002174174762983,0.010176968695588266,-0.20037253381542236,0.9791549950369026,0.09864681386773652,-0.02370771443997843,0.5015708235057403,1.02765752144828
1.3227120838108162,-1.5351410544298705,0.49058903070140414,-0.9160134764772858,1.4606134581024777,0.32627182900860474,-0.698509197121767,-1.05975332967753,0.03872361888428846,0.010307951391040968,-0.1986051995499217,0.9812573714820779,0.10114882485264044,-0.0233627008910279,0.5037220770212772,1.027058476944775
1.3220361145554629,-1.536250731381667,0.4899603687105994,-0.9150633120092018,1.461203546535685,0.325159718011767,-0.7002160864013234,-1.059612292258341,0.03739307449285695,0.010513747738451698,-0.19696252695995747,0.9831699042755332,0.10344630163278928,-0.02302830682871323,0.5059658819648123,1.0263186598173022
1.3215437739411708,-1.5374966075872216,0.48946319814648254,-0.9143340199240002,1.4615918338262177,0.32399661756034354,-0.7013786645549117,-1.0593273296775303,0.03582265303898356,0.010807733016745993,-0.1949134952315246,0.9850893979510342,0.10539796559155987,-0.02274459930303642,0.5079016046902886,1.0257210409318878
1.3210009206038738,-1.538746983009635,0.4888612609407974,-0.9136785625863837,1.462320733733551,0.32283367187742784,-0.703133230022584,-1.0593332154186668,0.034045352210906085,0.011159799949404173,-0.19284179441075383,0.9873094944759001,0.10701750965677999,-0.02252123479264047,0.5093622519813021,1.025103057429211
1.3205678939767593,-1.539935904818102,0.4886029691449571,-0.9128920268601566,1.4624461063855476,0.3217219985624856,-0.7036764271249546,-1.0588303929662928,0.03197228204311342,0.011584160299292576,-0.1901732908874296,0.9890181813259488,0.10849664457852129,-0.022356850127011024,0.5112482208176674,1.0245848817922403
1.3203212246517557,-1.5408613764836603,0.4892241759208746,-0.9116312914072027,1.4608926432179679,0.3208149158918435,-0.7006090791335077,-1.0567037054209008,0.029579855815532154,0.01210185745326066,-0.1863207271659261,0.9891274027292659,0.11002122273998603,-0.022249093104445068,0.5144444115953823,1.024315739686977
1.3201384115810149,-1.5416631398407836,0.4900928511858217,-0.9102897969787772,1.4587870321476089,0.3199580350895643,-0.6965232397596157,-1.0541383606607537,0.027097030856983,0.012633429001266998,-0.1821064657693479,0.988827313485112,0.11136757618621018,-0.02222367656746532,0.5180202763008919,1.0241341718558117
1.3199726412873594,-1.542549108832998,0.4907687169106505,-0.9091146753197737,1.4571095580642592,0.3190461346237963,-0.6933018874244851,-1.0520067995214875,0.024773955225605496,0.013113654241522936,-0.17824408989495136,0.9889577152908046,0.11233135824132967,-0.022289617955487742,0.5211087525187754,1.0239151330664118
1.3197771299999237,-1.543448312327689,0.4913769098416507,-0.907870930439308,1.4552439523402825,0.31818342541557987,-0.6897893632044256,-1.0496688485090726,0.022905914001029152,0.01353381221860518,-0.17504354071728095,0.9887694070177858,0.11294535029608356,-0.022434907495529025,0.5237681031610507,1.0237856427056018
1.3197020068249152,-1.5444297938865938,0.49188840144651425,-0.9069788294211858,1.4538759825520036,0.31732079920070355,-0.6871772473995365,-1.0479586874361673,0.021501902494807792,0.01389039133719137,-0.17185053544917897,0.9893001250893725,0.11326006722116908,-0.022666556864385606,0.5265241734712398,1.023627707187959
1.3201758503967567,-1.5454205477416219,0.4923513422284525,-0.9070935654572189,1.4538609749464344,0.31640816753000117,-0.6869811421171005,-1.047820201823695,0.020502515321087645,0.014192654699453777,-0.16773065739474607,0.9920657051936735,0.11335887918016871,-0.02298955486217413,0.5301257168458938,1.0232912370846523
1.320832838516026,-1.5464856578025274,0.49271154257911404,-0.9075648072717616,1.4543427879998454,0.31560279482958986,-0.6876127339770162,-1.0482720819516769,0.0204929854115568,0.01440639499491729,-0.16410598982078162,0.9954651955662603,0.11315468367023754,-0.023366555770083085,0.5337340045749824,1.0230009742824708
1.3213536215489505,-1.5475500808538492,0.49297086821139086,-0.9078280957527496,1.454602594756688,0.31475241621271377,-0.6878793676662813,-1.0484659531249316,0.021807057654664442,0.014511461501605965,-0.16193757476992565,0.998389382185696,0.1126205542850506,-0.023758555770083085,0.5366861777719267,1.022792115948464
1.321936251484064,-1.5484705675016837,0.4935179347801448,-0.9081556947850437,1.4547537879998453,0.31390911966790125,-0.6880395806238335,-1.0485716124109892,0.024048164752803,0.014533921087420552,-0.1601247962942068,1.0016336340839522,0.11199657210405875,-0.024138554140618277,0.540051301080644,1.022505706047648
1.3223875528375353,-1.5495847203684328,0.49348323177247344,-0.9084094438237627,1.4551736481772997,0.3130749049648879,-0.6884172461174077,-1.0489188478959828,0.027373721938297218,0.014461380652504043,-0.16009666081317242,1.0041293459664287,0.11106296039246893,-0.02451222393724761,0.5420058236941275,1.0225059404713661
1.3224752594595621,-1.5512296187748502,0.4916317184247338,-0.9084581308183477,1.4564192536985698,0.31240696591066186,-0.6894222078789284,-1.049874327364436,0.031912815301716344,0.014289392838650198,-0.16347566612784298,1.004474964854244,0.10953763831350091,-0.024899944889512672,0.5402612427719099,1.023153706047648
1.322442405553598,-1.5530559651885907,0.4893482304041031,-0.9084429588270062,1.457869061107148,0.3118021433793006,-0.6906106253582238,-1.0510503038804568,0.0367629940519562,0.014061890763544147,-0.1679294837351698,1.0041073927527455,0.1079791187472569,-0.025227771675219935,0.5373712990400906,1.0240551159484639
1.322451405553598,-1.5547158235823004,0.4875699868726587,-0.9084776654417255,1.4590415681869082,0.31120836835852594,-0.691497056417912,-1.0519740600401104,0.041228701589306374,0.01381463024242373,-0.17163220630771317,1.004150964854244,0.10681508842456768,-0.025451003345399858,0.5353591009008717,1.0249106102633687
1.3224215528375352,-1.556489132450852,0.48553921787511145,-0.9083946761495276,1.460428820830631,0.3105195330061403,-0.6925693291633299,-1.0530010667472498,0.04523651889608478,0.013553506382688492,-0.17489653912114345,1.004057964854244,0.10594207231074139,-0.025591007850013118,0.5335599305711928,1.0255087900690336
1.3225072594595622,-1.5578978424888565,0.4843095503820055,-0.9084652523767707,1.4613884486518662,0.31004596043699434,-0.6931007392056232,-1.0537994769252266,0.0487570000866864,0.013275517787614825,-0.1779722228401932,1.004245778181958,0.10541055415282186,-0.025643390767604284,0.5319746150285501,1.0265036427056018
1.3229038639716575,-1.5581867902051838,0.4852380902959239,-0.9089526947850437,1.4610614637519563,0.3099918101497082,-0.69204144823556,-1.0539074775073198,0.05178258089972283,0.012968978363544253,-0.18108228531553605,1.0054939960495897,0.10527305661860727,-0.025600657113579665,0.5305965885577522,1.0287757873178627
1.3234062277919663,-1.5580577902051838,0.4868697828471193,-0.9095495708170703,1.460342680865011,0.3100417606123286,-0.6904963655460072,-1.053845725940182,0.054122881573727175,0.012658550144948068,-0.1838358300691174,1.0070209751263441,0.10544836536659588,-0.025509549969423513,0.5294817816351842,1.0313980318666498
1.3238110005096948,-1.5580724506590422,0.4880650029777884,-0.9100313727090446,1.459856956453548,0.31008771135406216,-0.689303667981991,-1.053874230022248,0.0556177117805674,0.012363795850489263,-0.18580130438117196,1.0083886419006667,0.10587575545680868,-0.025404486527610185,0.528744673501876,1.0336146656149043
1.3242378260376546,-1.5581634518556855,0.4893650388893943,-0.9105068913523138,1.4592115423832657,0.3100255652534739,-0.6879763676662813,-1.0538024775073198,0.0563388238475037,0.012085160565779952,-0.18713703932336676,1.009905101217929,0.1064719860115199,-0.02529711996295296,0.5280607800169559,1.0360338310841137
1.324568978383018,-1.5580544518556856,0.4903808511858217,-0.9109201803584629,1.4587970132719632,0.31016161367468115,-0.6869654348947787,-1.05387649325406,0.056324163516864735,0.011813630888280535,-0.18785533184824457,1.0111465461633677,0.10728761116125722,-0.025190067177571912,0.5280325229396908,1.0378028063040234
1.3246087473279657,-1.5577494506590421,0.4905750658064811,-0.9112201843864073,1.4589547091184163,0.3106510110912953,-0.6869038288444885,-1.0544983510109394,0.05564769022192319,0.011542630888280534,-0.18802042629204496,1.0114793962426158,0.1083753946742402,-0.025079579036024282,0.5294112324056875,1.0377860497034523
1.3245197473279657,-1.557315810039004,0.49054203382381445,-0.9114383157047011,1.4592392907564053,0.31123153300614037,-0.687145457355838,-1.0552486675628132,0.05440077268691626,0.011294730976677997,-0.18766274686683798,1.011527050649885,0.10952161400187221,-0.024983386404124838,0.5313017662615986,1.0371568080615057
