J27_p,J28_p,J29_p,J30_p,J34_p,J35_p,J36_p,J37_p,J20_p,J21_p,J22_p,J23_p,J13_p,J14_p,J15_p,J16_p
0.9991926369873201,0.98775644357728,0.9896208632500001,0.47756314596776006,0.99938871945292,0.9987991712511399,1.000039506186,0.50752191820474,0.9907809144173999,0.35176883102807993,0.982024393,0.78369828864686,0.985388523035,0.9878141380082299,0.8707240690625,0.7872042847040001
0.99920112264268,0.9877887122879799,0.9896685920212,0.47791361236906,0.9993980932269999,0.9988156877184999,1.000043111424,0.50789896667776,0.9905213211775998,0.35189262331487997,0.9814824293652,0.78412323900536,0.9804812897053999,0.98759030314268,0.8660432947251199,0.7852261545164599
0.99920956520908,0.98782451652078,0.9897140490832002,0.47825449385914004,0.9994073982497199,0.99883072951296,1.000046355144,0.5082758707865,0.9902609171455999,0.35201795144022,0.9809351835700001,0.78454777153886,0.97491353154515,0.9873670236563201,0.8613224020036199,0.7832615715922401
0.99921796468652,0.9878566954291199,0.98976156368,0.47860472829856004,0.9994166345210799,0.9988470315062401,1.000049068266,0.5086434429865001,0.9900040856503499,0.3521397434491799,0.9803979936357,0.7849831902533599,0.96878206663235,0.98714954694863,0.85662925066298,0.78136784139806
0.999226321075,0.98789239988152,0.9898111208692001,0.47897376705514005,0.99942618252908,0.99886187669946,1.0000528146,0.5090567974660001,0.9897054225565999,0.35227324850688,0.97977195325,0.78538428996974,0.9611518370936,0.9868910356557501,0.85124743455002,0.77904209644664
0.9992344161555201,0.98792805181792,0.9898519690832,0.47928592859296004,0.99943471195328,0.9988766278660001,1.000053908394,0.5093781751625001,0.98948424632435,0.35238537589632,0.9793041664077,0.78584142533624,0.95464485106515,0.9867126006868701,0.8471024862500001,0.77760740593664
0.9992418188612799,0.98795297692638,0.9898734353152001,0.47944670258314004,0.99944036466608,0.9988899564239999,1.000048284746,0.50944243807744,0.98950272730515,0.3524376910066199,0.9793382635293001,0.7864670785700599,0.9529957638254,0.98676257758748,0.84640127606522,0.77875552974464
0.9992489708522799,0.98797432082382,0.9898863041871999,0.4795601751625,0.9994448675,0.99890188568586,1.000038411264,0.5094240776740001,0.9896016620623499,0.35246961353112,0.9795337787277001,0.78713118381614,0.9533494948286,0.9868945224580701,0.8470702076479999,0.78079183877984
0.9992560903475199,0.9879956458154999,0.98990130757,0.47968308983464003,0.9994500990827199,0.99891375200424,1.000028442714,0.50945161815034,0.9896543314999999,0.352510499862,0.9796283690128,0.78775494892664,0.9529411456903499,0.9869858870121201,0.8472606021949799,0.7823583855913401
0.9992633915972801,0.98802050107768,0.9899205813327999,0.47982489642154,0.99945475036972,0.99892686297984,1.000015653576,0.50945161815034,0.98974533918635,0.35255013579798,0.9798323323493,0.78848432104544,0.9519275895223499,0.9870873210220701,0.8468861546172199,0.784157216984
0.99927001855532,0.98804178510688,0.9899334203200001,0.47992887563776,0.99946012249792,0.99893859641754,1.0000028793059998,0.5094883375831399,0.9897755853824,0.3525885187387799,0.9798477637312,0.78898853560184,0.952591044915,0.9871857767937499,0.8479566288705,0.7856552438315
0.9992747041610801,0.9880630502303199,0.9899270018452001,0.47994777983336,0.999468041875,0.9989463837407401,0.9999956644740001,0.50963520157354,0.98961568814,0.35263461148421993,0.9792785751956999,0.7888653387161599,0.9577462585016,0.98726582010908,0.8531483498487199,0.78614027483246
0.9992785270961201,0.98808075672462,0.9899162998591999,0.47994777983336,0.99947645268428,0.99895285180704,0.9999903029760001,0.50982792719656,0.9893901305016,0.35268202234367996,0.9785035167597,0.78851795406776,0.9639466100216,0.9873404749317499,0.8595182478583199,0.78629807335166
0.9992825519276799,0.9881019871875,0.9899055922132001,0.47994777983336,0.9994844387229999,0.99895930044634,0.999983484714,0.50999309044384,0.98919422487315,0.35272690568358,0.97781592237,0.7882712498059999,0.96880808286,0.9874114951524802,0.8648441752668801,0.78659097324206
0.999286565987,0.98812673216608,0.9898970220212001,0.47994777983336,0.99949290545152,0.998968295904,0.999976594346,0.51017657252864,0.9889900485087498,0.3527795268719999,0.9770771854848,0.7880187898835,0.9744661583883499,0.9875053141106802,0.8714827961997799,0.78695681565536
0.999290779675,0.9881373292795,0.9898863041871999,0.47995723180234007,0.9995004156932801,0.99897085904104,0.9999698853860001,0.51033250529146,0.9887799332187499,0.35281677511638,0.9763628546868,0.78773248680056,0.97764546174435,0.9875503939936698,0.8753770622700199,0.7870861924148601
0.99929561066032,0.9881055237599199,0.9898691438800001,0.48001394181274004,0.9995048610842802,0.99896058784296,0.9999622269439999,0.51037836314536,0.9885723906926001,0.35280649738998,0.9757961297413,0.78741789224504,0.974715271875,0.9874584479798298,0.8714176807053801,0.78663601693646
0.99930042586028,0.9880630502303199,0.9898498212148,0.48007064873146,0.99950822710832,0.9989437910746599,0.999954766794,0.51039670568576,0.9883603795374,0.35278209496151997,0.9752677785925,0.7870861924148601,0.96935025171635,0.9873164717654299,0.86471061026432,0.78595422324344
0.9993050169329201,0.9880275978547199,0.9898326301172001,0.48012735255850003,0.99951228735628,0.9989294758499999,0.9999478072260001,0.5104425605338601,0.9881464128494,0.35276540437877996,0.9747117607757,0.78675986258366,0.9648092564894,0.987198703772,0.8593263556188799,0.78538428996974
0.9993102165299199,0.9879885395855801,0.9898089686992001,0.48019350311583997,0.99951580517548,0.99891375200424,0.999936182016,0.51042421885226,0.9879336187904,0.35273973578598,0.9741511713652,0.7864220170484599,0.9590449412096,0.98707087551488,0.8528445175056799,0.784779672686
0.9993143627795199,0.98795653555552,0.9898003577551999,0.48024075093754004,0.9995200108030001,0.9988992401783401,0.99993379185,0.5105342637890601,0.9877115606624001,0.35273075442071994,0.9735924815552,0.7861008161033599,0.95419645125875,0.98695198849175,0.84764747975178,0.7841911922885599
