T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-6.10637,-0.1476,0.16819,-0.16,0.0001,-0.01415,0.24597,-0.96069,-0.03407,0.66207,-0.38172,-0.08333,-0.23265,0.27795,0.90918,0.16485,0.3758,0.1769,-0.06705,0.12132,0.08918,-0.80337,0.14873,-0.98104,-0.36901,0.09097,0.0727,0.04859,0.45163,-0.10251,-0.7159,-0.37321,-0.00252,0.0438
0.02,-6.10862,-0.14795,0.16736,-0.15321,-0.00474,-0.01412,0.2506,-0.95686,-0.03527,0.66329,-0.38071,-0.0826,-0.23267,0.29246,0.88043,0.16608,0.37861,0.19561,-0.07703,0.12372,0.08926,-0.80013,0.16198,-0.97989,-0.37003,0.0885,0.06912,0.04904,0.44723,-0.10415,-0.7159,-0.37314,-0.00335,0.04286
0.04,-6.11086,-0.14833,0.16656,-0.14678,-0.00932,-0.0141,0.25498,-0.95331,-0.03568,0.6646,-0.37937,-0.08176,-0.23264,0.30614,0.85398,0.1654,0.3812,0.21655,-0.0877,0.12655,0.08931,-0.79695,0.17478,-0.97877,-0.37101,0.08608,0.06558,0.04942,0.44288,-0.10577,-0.7159,-0.37307,-0.00416,0.04193
0.06,-6.1131,-0.14875,0.16577,-0.14063,-0.01371,-0.01409,0.25916,-0.95001,-0.0351,0.66603,-0.37725,-0.08067,-0.23248,0.31958,0.82963,0.16277,0.38357,0.24007,-0.09928,0.12982,0.08933,-0.79381,0.18718,-0.97766,-0.37197,0.08372,0.06208,0.04974,0.43857,-0.10737,-0.71592,-0.373,-0.00494,0.04101
0.08,-6.11535,-0.1492,0.165,-0.13465,-0.01793,-0.01408,0.26321,-0.94696,-0.03336,0.66767,-0.37375,-0.07912,-0.23211,0.3334,0.80726,0.15816,0.38568,0.26634,-0.11188,0.13354,0.08931,-0.79072,0.19921,-0.97658,-0.37291,0.0814,0.05859,0.04998,0.43429,-0.10897,-0.71593,-0.37292,-0.00571,0.04009
0.1,-6.1176,-0.14975,0.16421,-0.1288,-0.02198,-0.01408,0.26712,-0.9443,-0.03015,0.66965,-0.36819,-0.07688,-0.23144,0.34804,0.78758,0.15133,0.38744,0.29569,-0.12567,0.13788,0.08923,-0.78772,0.21074,-0.97551,-0.37382,0.07914,0.05516,0.05013,0.43006,-0.11056,-0.71597,-0.37283,-0.00644,0.0392
0.12,-6.11988,-0.15031,0.16338,-0.12303,-0.02594,-0.01408,0.27094,-0.94166,-0.02553,0.67194,-0.35976,-0.0737,-0.23033,0.36396,0.76869,0.14352,0.38892,0.32597,-0.13985,0.14215,0.08909,-0.78472,0.22202,-0.97445,-0.37471,0.0769,0.05171,0.0502,0.42583,-0.11214,-0.716,-0.37273,-0.00717,0.03829
0.14,-6.12217,-0.15101,0.16249,-0.11728,-0.02976,-0.01408,0.27466,-0.9394,-0.01911,0.6748,-0.34756,-0.06929,-0.22864,0.38148,0.75237,0.13438,0.38994,0.35722,-0.15444,0.14678,0.08887,-0.78182,0.23273,-0.97341,-0.37557,0.07472,0.04833,0.05017,0.42165,-0.1137,-0.71605,-0.37262,-0.00786,0.03742
0.16,-6.12445,-0.15188,0.16153,-0.11154,-0.03346,-0.01407,0.27826,-0.9375,-0.01093,0.67828,-0.33091,-0.06344,-0.22629,0.40087,0.73844,0.12482,0.3905,0.38734,-0.1686,0.15156,0.08857,-0.77905,0.24286,-0.97239,-0.37638,0.07261,0.04502,0.05003,0.41752,-0.11526,-0.71612,-0.3725,-0.00851,0.03656
0.18,-6.12686,-0.15238,0.1604,-0.10587,-0.0372,-0.01406,0.2819,-0.93407,-0.00236,0.68184,-0.30876,-0.05589,-0.22306,0.42247,0.718,0.12162,0.39112,0.40509,-0.17804,0.15288,0.08822,-0.77596,0.25381,-0.97132,-0.37727,0.07038,0.04148,0.04983,0.41326,-0.11669,-0.71616,-0.37241,-0.00922,0.03563
