T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00568,2e-05,-0.0078,0.00474,-0.01356,0.00117,-0.01947,0.0093,-0.00065,0.01295,0.00231,-0.0003,-0.12261,-0.03867,0.0189,0.00404,-0.00702,-0.01278,-0.00821,-0.02858,0.00248,0.02686,-0.00706,0.00051,0.00686,-0.00219,-0.00613,-0.11182,-0.46842,-0.00857,0.03813,0.02785,0.0256,-0.00822,0.05155,0.26931,0.00124,0.00797,0.00133,-0.01757
0.02,0.00578,1e-05,-0.00802,0.00507,-0.01395,0.00118,-0.01993,0.0095,-0.00094,0.01326,0.00237,-0.0003,-0.11614,-0.0382,0.01664,0.00371,-0.00743,-0.01398,-0.00986,-0.03007,0.00273,0.02568,-0.00746,-2e-05,0.00677,-0.00234,-0.00624,-0.11441,-0.47865,-0.00873,0.03903,0.0286,0.02617,-0.00826,0.05166,0.27152,0.00128,0.00799,0.00155,-0.01773
0.04,0.00581,1e-05,-0.00817,0.00547,-0.01424,0.00118,-0.02023,0.00961,-0.00136,0.01338,0.00238,-0.00031,-0.10382,-0.03647,0.01105,0.00241,-0.00771,-0.01575,-0.01177,-0.0319,0.00299,0.02415,-0.00787,-0.00067,0.00648,-0.00254,-0.00622,-0.11563,-0.48285,-0.00881,0.03948,0.02907,0.02642,-0.00812,0.05065,0.26856,0.00129,0.00786,0.0018,-0.01756
0.06,0.00579,-0,-0.00823,0.00599,-0.01449,0.00121,-0.02042,0.00965,-0.00191,0.0133,0.00232,-0.00032,-0.08504,-0.03331,0.00099,-0.00027,-0.00782,-0.01831,-0.01392,-0.03433,0.00325,0.0226,-0.00831,-0.00143,0.006,-0.00281,-0.00607,-0.11556,-0.48145,-0.00887,0.03953,0.02929,0.02636,-0.00777,0.04849,0.26038,0.00128,0.00757,0.00209,-0.01706
0.08,0.00574,-1e-05,-0.00821,0.00666,-0.01471,0.00126,-0.02057,0.00965,-0.00263,0.013,0.00218,-0.00032,-0.05938,-0.02859,-0.01477,-0.00477,-0.00769,-0.02191,-0.01619,-0.03761,0.00348,0.02144,-0.00877,-0.00225,0.00533,-0.00318,-0.00578,-0.1143,-0.47474,-0.00894,0.03922,0.0293,0.02601,-0.00722,0.04518,0.24695,0.00124,0.00713,0.00241,-0.01624
0.1,0.00566,-3e-05,-0.0081,0.00752,-0.01495,0.00137,-0.02073,0.00964,-0.00351,0.01246,0.00193,-0.00033,-0.02678,-0.0222,-0.03747,-0.01158,-0.00721,-0.02677,-0.01841,-0.04197,0.00365,0.02121,-0.00925,-0.00305,0.00446,-0.00366,-0.00531,-0.11185,-0.46284,-0.00906,0.03855,0.02912,0.02539,-0.00644,0.04073,0.2283,0.00116,0.00657,0.00274,-0.0151
0.12,0.00557,-4e-05,-0.0079,0.00857,-0.01521,0.00155,-0.02095,0.00962,-0.00453,0.01165,0.00155,-0.00034,0.01218,-0.01412,-0.06812,-0.02114,-0.00628,-0.03301,-0.02028,-0.04755,0.00371,0.02255,-0.00973,-0.00371,0.00344,-0.00427,-0.00466,-0.10823,-0.44582,-0.00928,0.03755,0.02875,0.02448,-0.00543,0.03522,0.20469,0.00104,0.00588,0.00304,-0.01365
0.14,0.0055,-4e-05,-0.00758,0.00981,-0.01552,0.00181,-0.02127,0.00963,-0.00565,0.01054,0.00103,-0.00034,0.05596,-0.00449,-0.10733,-0.0338,-0.00476,-0.04066,-0.02138,-0.0544,0.0036,0.02626,-0.01015,-0.00407,0.00229,-0.00501,-0.00381,-0.10341,-0.42377,-0.00964,0.03622,0.02818,0.02329,-0.00421,0.02883,0.17677,0.00087,0.00513,0.00328,-0.01194
0.16,0.00545,-4e-05,-0.00714,0.01117,-0.01586,0.00219,-0.02171,0.00969,-0.00679,0.0091,0.00035,-0.00035,0.10167,0.00634,-0.15499,-0.0497,-0.00253,-0.04956,-0.02115,-0.0624,0.00323,0.03321,-0.01042,-0.00393,0.00112,-0.00585,-0.00277,-0.09742,-0.397,-0.01017,0.03455,0.02738,0.02184,-0.00282,0.02192,0.14584,0.00064,0.00435,0.00338,-0.01006
0.18,0.00545,-3e-05,-0.00655,0.01256,-0.01622,0.00268,-0.0223,0.00981,-0.00781,0.00736,-0.0005,-0.00035,0.14467,0.01767,-0.20983,-0.06868,0.00053,-0.0593,-0.01887,-0.07118,0.0025,0.04435,-0.01045,-0.003,4e-05,-0.00675,-0.00154,-0.09038,-0.36628,-0.01091,0.03259,0.02633,0.02016,-0.00134,0.01507,0.11411,0.00035,0.00364,0.00326,-0.00813
0.2,0.00553,-1e-05,-0.00579,0.01384,-0.01655,0.0033,-0.02304,0.01001,-0.00853,0.00532,-0.0015,-0.00036,0.17798,0.02836,-0.26903,-0.09013,0.00451,-0.06913,-0.01368,-0.0801,0.00131,0.06065,-0.01006,-0.00097,-0.00078,-0.00763,-0.00019,-0.08248,-0.33289,-0.01189,0.03039,0.02502,0.01831,0.00011,0.00907,0.08477,0,0.00312,0.0028,-0.00636
0.22,0.00572,4e-05,-0.00487,0.01483,-0.01682,0.00406,-0.02391,0.01029,-0.00875,0.00304,-0.00263,-0.00036,0.19148,0.0367,-0.32759,-0.11303,0.00944,-0.07794,-0.00446,-0.08823,-0.00051,0.0832,-0.00897,0.00253,-0.00121,-0.00837,0.00123,-0.074,-0.29845,-0.0131,0.02804,0.02344,0.01638,0.0014,0.00483,0.06125,-0.00039,0.0029,0.0019,-0.00496
