T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.03676,0,0,0.01319,0.00329,0.02329,0.06149,0.05661,0.01471,0.04684,0,0,0.03078,0,0,0.01603,0,0,0.02815,0.05637,0,0.04413,0.0016,0.01673,0,0,0.07301,0,0,0.00016,0.01519,0.00711,0.00511,0.08049,0,0.01036,0.03779,0,0,0,0,0,0,0,0.07335,0.02432,0,0.07329,0.06419,0,0.04315,0.07187,0,0,0.01798,0,0,0,0.0078,0.00566,0,0.00012,0.04031,0,0,0,0
0.02,0,0.03674,0,0,0.01318,0.00328,0.02368,0.06123,0.0566,0.01478,0.04766,0,0,0.03095,0,0,0.0162,0,0,0.02763,0.05596,0,0.04308,0.00157,0.01675,0,0,0.07261,0.00012,0,0.00012,0.01524,0.00698,0.00494,0.08071,0,0.01087,0.03779,0,0,0,0,0,0,0,0.07344,0.02356,0,0.07289,0.06419,0,0.0437,0.07196,0,0,0.01804,0,0,0,0.00775,0.00559,0,0.00011,0.03823,0,0,0,0
0.04,5e-05,0.03673,2e-05,0.00019,0.0132,0.00334,0.02399,0.06091,0.05666,0.01474,0.04841,5e-05,0.0004,0.03104,4e-05,0.00018,0.01622,0.00079,0.0001,0.02735,0.05555,1e-05,0.04215,0.00156,0.01681,5e-05,0.00018,0.07222,0.00026,0.00021,0.00011,0.01534,0.00704,0.00496,0.08101,3e-05,0.01146,0.03791,3e-05,9e-05,1e-05,0.00013,8e-05,7e-05,0.00018,0.07356,0.0231,2e-05,0.0724,0.06433,2e-05,0.04479,0.07223,0.00038,2e-05,0.01809,5e-05,2e-05,1e-05,0.00777,0.00556,3e-05,0.00014,0.03662,4e-05,1e-05,0.00015,0.00067
0.06,0,0.03665,0,4e-05,0.01315,0.00323,0.02417,0.06038,0.05667,0.01444,0.04866,0,2e-05,0.03099,2e-05,2e-05,0.01604,0.00022,1e-05,0.02636,0.05508,0,0.04107,0.00152,0.01681,0,2e-05,0.07173,0.00032,2e-05,4e-05,0.01536,0.00679,0.00466,0.08131,0,0.01204,0.03783,0,1e-05,0,1e-05,1e-05,0,3e-05,0.07328,0.02193,0,0.07179,0.06427,0,0.04459,0.07179,4e-05,0,0.01813,1e-05,0,0,0.00767,0.00543,0,9e-05,0.03444,0,0,5e-05,0.00021
0.08,0,0.03659,0,0,0.01313,0.0032,0.02427,0.05985,0.05677,0.01408,0.04885,0,0,0.03088,0,0,0.01575,0,0,0.02559,0.0546,0,0.04006,0.00149,0.01682,0,0,0.07124,0.00039,0,2e-05,0.0154,0.00661,0.00443,0.08172,0,0.01264,0.03781,0,0,0,0,0,0,0,0.07304,0.02105,0,0.07112,0.06434,0,0.0446,0.0715,0,0,0.01816,0,0,0,0.00762,0.00535,0,4e-05,0.03259,5e-05,0,0,0
0.1,0,0.03655,0,1e-05,0.01311,0.00317,0.02428,0.05931,0.05691,0.01364,0.04888,0,1e-05,0.03069,0,0,0.01538,0,0,0.02484,0.05412,0,0.03906,0.00146,0.01685,0,0,0.07074,0.00047,0,1e-05,0.01546,0.00649,0.00427,0.08219,0,0.01321,0.03784,0,0,0,0,0,0,0,0.07273,0.02023,0,0.07045,0.06445,0,0.04473,0.07113,1e-05,0,0.0182,1e-05,0,0,0.00758,0.00528,0,1e-05,0.03085,0.00011,0,0,2e-05
0.12,2e-05,0.03653,4e-05,0.00018,0.01316,0.00336,0.02423,0.05886,0.05714,0.01319,0.04917,0.00017,0.00049,0.03053,0.00018,0.0001,0.01503,0.00044,0.0002,0.02456,0.0537,1e-05,0.03834,0.00144,0.01693,0.00012,0.00037,0.07025,0.00061,7e-05,2e-05,0.01561,0.00653,0.00424,0.08275,1e-05,0.01375,0.03796,7e-05,0.00022,2e-05,0.00012,6e-05,5e-05,0.00045,0.07282,0.01986,5e-05,0.06989,0.06464,9e-05,0.04518,0.07125,0.00054,5e-05,0.01825,0.00019,3e-05,2e-05,0.00768,0.00531,1e-05,2e-05,0.02922,0.00021,3e-05,0.00013,0.00053
0.14,3e-05,0.03655,4e-05,0.00018,0.01314,0.00333,0.02407,0.0584,0.05741,0.01268,0.04892,0.00018,0.00052,0.03027,0.00017,0.00015,0.0146,0.00042,0.0002,0.02391,0.05321,1e-05,0.03728,0.00141,0.01697,0.00012,0.00036,0.06976,0.00075,0.00012,2e-05,0.01567,0.00641,0.00408,0.08337,2e-05,0.01416,0.03799,7e-05,0.00022,2e-05,0.00013,0.00012,5e-05,0.00043,0.07241,0.01916,5e-05,0.06929,0.06482,9e-05,0.04522,0.07072,0.0006,5e-05,0.0183,0.00019,3e-05,2e-05,0.00763,0.00523,2e-05,2e-05,0.0276,0.00029,3e-05,0.00014,0.00053
0.16,4e-05,0.0366,5e-05,0.00014,0.01311,0.00327,0.02385,0.05801,0.05767,0.01219,0.04849,0.00014,0.00042,0.02999,0.00014,0.00014,0.01418,0.00033,0.00016,0.02319,0.05274,1e-05,0.03613,0.00138,0.01698,0.0001,0.00028,0.06932,0.0009,0.00014,2e-05,0.01569,0.00627,0.0039,0.08403,2e-05,0.01448,0.03799,5e-05,0.00018,2e-05,0.0001,9e-05,5e-05,0.00033,0.07184,0.01844,4e-05,0.06877,0.06499,7e-05,0.04518,0.07003,0.00049,4e-05,0.01835,0.00015,2e-05,2e-05,0.00756,0.00514,4e-05,2e-05,0.02593,0.00037,3e-05,0.00011,0.00043
0.18,9e-05,0.0367,6e-05,0.00018,0.01311,0.00329,0.02358,0.05776,0.05801,0.01174,0.04829,0.00018,0.00053,0.02975,0.00016,0.00017,0.01388,0.00039,0.00021,0.02274,0.0523,2e-05,0.03498,0.00136,0.01701,0.00012,0.00033,0.06889,0.00108,0.00017,2e-05,0.01577,0.00618,0.00376,0.08478,5e-05,0.01468,0.03803,6e-05,0.00023,2e-05,0.00012,0.00011,6e-05,0.00039,0.07145,0.01789,4e-05,0.0684,0.06519,9e-05,0.04527,0.06952,0.00061,4e-05,0.01843,0.00019,3e-05,2e-05,0.00755,0.00509,5e-05,2e-05,0.02413,0.00046,3e-05,0.00014,0.00053
