T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,76.45009
2.76,73.44128
2.78,71.08697
2.8,69.6566
2.82,69.44139
2.84,70.5072
2.86,72.51298
2.88,75.10418
2.9,77.60099
2.92,79.65799
2.94,81.28565
2.96,82.68332
2.98,83.9312
3,85.7545
3.02,88.34797
3.04,88.55542
3.06,88.32212
3.08,87.88898
3.1,87.73163
3.12,87.61951
3.14,87.01416
3.16,85.8659
3.18,84.35778
3.2,82.59682
3.22,80.65182
3.24,78.69257
3.26,76.83146
3.28,75.05524
3.3,73.39681
3.32,71.82145
3.34,70.20319
3.36,68.49654
3.38,66.73902
3.4,65.00249
3.42,63.3946
3.44,62.02485
3.46,60.99142
3.48,60.37995
3.5,60.21964
3.52,60.50562
3.54,61.17582
3.56,62.10526
3.58,63.15277
3.6,64.13103
3.62,64.91496
3.64,65.42919
3.66,65.56703
3.68,65.25243
3.7,64.52146
3.72,63.56978
3.74,62.42267
3.76,61.05628
3.78,59.54891
3.8,57.96357
3.82,56.32699
3.84,54.70111
3.86,53.2117
3.88,51.9515
3.9,51.0259
3.92,50.48998
3.94,50.3037
3.96,50.41637
3.98,50.77858
4,51.30704
4.02,51.92845
4.04,52.61795
4.06,53.33651
4.08,54.03276
4.1,54.71347
4.12,55.44053
4.14,56.13898
4.16,56.68379
4.18,57.0256
4.2,57.1572
4.22,57.10104
4.24,56.7762
4.26,56.14498
4.28,55.2278
4.3,54.0853
4.32,52.78786
4.34,51.37633
4.36,49.92784
4.38,48.53802
4.4,47.31495
4.42,46.36515
4.44,45.6752
4.46,45.232
4.48,45.0282
4.5,45.11082
4.52,45.52039
4.54,46.06415
4.56,46.56374
4.58,46.95099
4.6,47.20883
4.62,47.48692
4.64,47.79744
4.66,48.07999
4.68,48.32111
4.7,48.54439
4.72,48.69071
4.74,48.65109
4.76,48.49187
4.78,48.29356
4.8,48.16752
4.82,48.1411
4.84,48.17769
4.86,48.28393
4.88,48.46116
4.9,48.7175
4.92,49.06566
4.94,49.46334
4.96,49.85569
4.98,50.21092
5,50.52862
5.02,50.77193
5.04,50.92134
5.06,50.94822
5.08,50.8323
5.1,50.57252
5.12,50.16962
5.14,49.63069
5.16,48.98827
5.18,48.28933
5.2,47.58491
5.22,46.92594
5.24,46.34112
5.26,45.84321
5.28,45.44957
5.3,45.12884
5.32,44.85707
5.34,44.69571
5.36,44.6997
5.38,44.89758
5.4,45.38087
5.42,46.45348
5.44,48.05359
