T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-24.3981,6.06358,-0.16918,-2.70988,0.29571,0.03375,1.26328,-0.78269,-0.21708,0.53143,0.02264,-0.01358,-0.03063,1.31766,0.1501,0.0567,1.47839,-0.09494,0.06484,0.04623,4.61844,-2.7467,0.29452,-0.08006,0.66171,-0.10642,-0.0186,5.60753,-0.78339,0.2002,-1.00394,0.6311,0.04403,-0.0523
0.02,-24.36126,6.09077,-0.16818,-2.70956,0.29731,0.03389,1.2655,-0.77922,-0.21611,0.52949,0.02244,-0.01345,-0.03066,1.31305,0.15546,0.05466,1.4783,-0.09298,0.06317,0.04755,4.62175,-2.75544,0.29122,-0.07843,0.66178,-0.10597,-0.01786,5.61339,-0.79063,0.19837,-1.0038,0.63115,0.04446,-0.05161
0.04,-24.32178,6.14524,-0.16806,-2.71014,0.30103,0.03424,1.26545,-0.77796,-0.21581,0.52665,0.02224,-0.01345,-0.03059,1.31041,0.16507,0.05605,1.48153,-0.09119,0.06122,0.04928,4.62472,-2.76576,0.28836,-0.07687,0.66186,-0.10552,-0.01713,5.62079,-0.80107,0.19672,-1.00354,0.63122,0.04488,-0.05098
0.06,-24.28016,6.22986,-0.16833,-2.71181,0.30711,0.03482,1.26291,-0.77905,-0.21619,0.52281,0.02202,-0.01358,-0.03041,1.30793,0.18037,0.06084,1.48745,-0.08963,0.05904,0.05133,4.62703,-2.77794,0.28583,-0.07542,0.66193,-0.10508,-0.01641,5.63011,-0.8152,0.19511,-1.00314,0.6313,0.04527,-0.05041
0.08,-24.23711,6.34615,-0.16815,-2.71468,0.31566,0.03561,1.25776,-0.78247,-0.21721,0.5179,0.02177,-0.01385,-0.03012,1.30275,0.20319,0.06893,1.49493,-0.08836,0.05671,0.05355,4.62838,-2.79219,0.28345,-0.07413,0.66201,-0.10464,-0.01573,5.64165,-0.83333,0.19337,-1.00251,0.6314,0.04565,-0.04992
0.1,-24.1937,6.49368,-0.16597,-2.71876,0.32662,0.03659,1.24981,-0.78821,-0.21885,0.51178,0.02147,-0.01426,-0.02971,1.29107,0.23511,0.08023,1.50257,-0.08752,0.05438,0.05569,4.62855,-2.80842,0.2811,-0.07308,0.66209,-0.10419,-0.01508,5.65556,-0.85547,0.19137,-1.00162,0.63152,0.04601,-0.04953
0.12,-24.15042,6.67283,-0.16066,-2.72413,0.33988,0.03773,1.23927,-0.79608,-0.22103,0.50459,0.0211,-0.01479,-0.0292,1.26885,0.28015,0.0944,1.50753,-0.08715,0.05208,0.05742,4.62726,-2.82673,0.2785,-0.07229,0.66216,-0.10375,-0.01449,5.67207,-0.88171,0.18886,-1.0004,0.63167,0.04637,-0.04923
0.14,-24.10883,6.87855,-0.14943,-2.73049,0.35498,0.03897,1.22598,-0.80596,-0.22369,0.49611,0.02065,-0.01545,-0.02858,1.23083,0.33945,0.11129,1.50819,-0.08738,0.04996,0.05838,4.62471,-2.84637,0.27564,-0.0718,0.6622,-0.10329,-0.01396,5.69092,-0.91125,0.18576,-0.99884,0.63185,0.04673,-0.04903
0.16,-24.0697,7.10608,-0.1299,-2.73763,0.37138,0.04026,1.21019,-0.81755,-0.22672,0.4864,0.02009,-0.01621,-0.02786,1.17267,0.41516,0.13043,1.50202,-0.08827,0.04811,0.05821,4.6211,-2.86669,0.2724,-0.07163,0.66223,-0.10281,-0.01348,5.7118,-0.9432,0.18194,-0.99692,0.63206,0.0471,-0.04892
0.18,-24.03274,7.35812,-0.1027,-2.74586,0.38881,0.04161,1.19327,-0.8302,-0.22997,0.47631,0.01937,-0.01708,-0.02707,1.09134,0.51605,0.14872,1.48235,-0.08942,0.0463,0.05636,4.61625,-2.88825,0.26809,-0.07163,0.66224,-0.10238,-0.01311,5.735,-0.97766,0.17692,-0.99458,0.6323,0.04752,-0.04883
0.2,-24.00242,7.60249,-0.05937,-2.753,0.40523,0.04277,1.17305,-0.84449,-0.2334,0.46388,0.01857,-0.01802,-0.02614,0.98318,0.62547,0.17015,1.45947,-0.09137,0.04512,0.05321,4.61241,-2.9061,0.26425,-0.07202,0.6622,-0.10179,-0.01263,5.75763,-1.00958,0.17163,-0.99212,0.63255,0.04794,-0.04885
0.22,-23.9787,7.79894,0.00856,-2.75684,0.41846,0.04353,1.14752,-0.86081,-0.23699,0.44701,0.01785,-0.01895,-0.02493,0.85282,0.71607,0.20383,1.45008,-0.0949,0.04499,0.04963,4.61194,-2.91482,0.26274,-0.07308,0.66209,-0.10072,-0.0118,5.77594,-1.03288,0.16756,-0.99005,0.63276,0.0483,-0.0492
0.24,-23.96133,7.96426,0.09042,-2.75844,0.42867,0.04401,1.12028,-0.87801,-0.24049,0.42818,0.01709,-0.01989,-0.02358,0.7024,0.80836,0.24148,1.44313,-0.09844,0.04502,0.04535,4.61398,-2.91724,0.26184,-0.07437,0.66194,-0.09948,-0.0108,5.7913,-1.04956,0.16329,-0.98815,0.63297,0.04871,-0.04956
