T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00211,0.00042,0.00137,0.48982,-0.51026,-0.07199,0.76433,0.05202,0.00328,0.26245,-0.15209,-0.00226,0.49302,-0.19363,0.31232,0.55877,1.4645,0.01807,-0.02544,0.57603,0.10062,-0.34676,0.76742,-1.42834,-0.03424,0.02734,0.75049,9e-05,-0.00524,-0.34717,-0.11849,-0.07522,-0.05021,0.85982,0.07511,0.11586,-0.43117,-0.13073,0.01329,0.01793
0.02,-0.00142,0.00033,0.00185,0.4908,-0.51041,-0.07158,0.76569,0.05235,0.00531,0.25403,-0.14797,-0.00228,0.46535,-0.19442,0.29765,0.55223,1.46503,0.01953,-0.02491,0.53167,0.10974,-0.33978,0.77084,-1.42778,-0.03468,0.02493,0.7502,-0.00055,-0.01098,-0.3475,-0.11803,-0.07452,-0.04985,0.85975,0.0739,0.10908,-0.43119,-0.13022,0.01415,0.01835
0.04,-0.00072,0.00023,0.00232,0.49179,-0.51057,-0.07118,0.76705,0.05267,0.00733,0.24562,-0.14385,-0.0023,0.43771,-0.19522,0.283,0.54571,1.46556,0.02099,-0.02437,0.48736,0.11884,-0.33279,0.77424,-1.42721,-0.03512,0.02252,0.7499,-0.0012,-0.01672,-0.34783,-0.11757,-0.07381,-0.04949,0.85969,0.0727,0.10231,-0.43122,-0.1297,0.01502,0.01877
0.06,-3e-05,0.00013,0.00279,0.49277,-0.51072,-0.07077,0.7684,0.05299,0.00936,0.23723,-0.13974,-0.00232,0.41012,-0.19601,0.26837,0.53918,1.46609,0.02245,-0.02384,0.44313,0.12793,-0.32583,0.77765,-1.42665,-0.03555,0.02012,0.74961,-0.00184,-0.02244,-0.34816,-0.11712,-0.0731,-0.04913,0.85963,0.0715,0.09555,-0.43125,-0.12918,0.01588,0.01919
0.08,0.00066,3e-05,0.00327,0.49376,-0.51088,-0.07037,0.76976,0.05332,0.01139,0.22882,-0.13562,-0.00233,0.38253,-0.1968,0.25374,0.53265,1.46662,0.02393,-0.0233,0.39887,0.13704,-0.31889,0.78109,-1.4261,-0.03598,0.01771,0.74932,-0.00249,-0.02818,-0.34849,-0.11666,-0.0724,-0.04877,0.85957,0.0703,0.08878,-0.43128,-0.12867,0.01674,0.01961
0.1,0.00136,-6e-05,0.00374,0.49474,-0.51104,-0.06996,0.77112,0.05364,0.01339,0.2204,-0.13153,-0.00235,0.35479,-0.1976,0.23903,0.52613,1.46715,0.02536,-0.02276,0.35444,0.14612,-0.31181,0.78442,-1.42548,-0.03646,0.0153,0.74902,-0.00313,-0.03391,-0.34882,-0.1162,-0.07169,-0.0484,0.85951,0.06909,0.08201,-0.4313,-0.12815,0.01761,0.02003
0.12,0.00205,-0.00016,0.00422,0.49574,-0.51119,-0.06956,0.77246,0.05396,0.01545,0.21203,-0.12739,-0.00237,0.32739,-0.19838,0.22452,0.5196,1.46767,0.02687,-0.02224,0.31043,0.15526,-0.30502,0.78796,-1.42501,-0.03682,0.01289,0.74874,-0.00377,-0.03964,-0.34916,-0.11574,-0.07098,-0.04804,0.85945,0.06789,0.07525,-0.43133,-0.12763,0.01847,0.02044
0.14,0.00274,-0.00026,0.00469,0.49672,-0.51135,-0.06915,0.77382,0.05429,0.01746,0.20361,-0.12329,-0.00239,0.29966,-0.19918,0.20979,0.51308,1.46822,0.02831,-0.02169,0.26601,0.16433,-0.29795,0.79131,-1.4244,-0.03729,0.01048,0.74844,-0.00442,-0.04537,-0.34948,-0.11528,-0.07028,-0.04768,0.85938,0.06669,0.06848,-0.43136,-0.12712,0.01934,0.02086
0.16,0.00344,-0.00035,0.00515,0.49767,-0.51151,-0.06874,0.7752,0.05462,0.01938,0.19513,-0.11924,-0.00241,0.27156,-0.2,0.19489,0.50656,1.46871,0.02965,-0.02116,0.22112,0.17335,-0.29055,0.79443,-1.42361,-0.0379,0.00807,0.74814,-0.00507,-0.05112,-0.3498,-0.11483,-0.06957,-0.04731,0.85931,0.06548,0.0617,-0.43139,-0.1266,0.0202,0.02129
0.18,0.0041,-0.00046,0.00567,0.49876,-0.51163,-0.06835,0.77648,0.05489,0.02176,0.18699,-0.1149,-0.00243,0.24568,-0.20071,0.1813,0.49999,1.46928,0.03153,-0.02067,0.17902,0.18279,-0.2851,0.79886,-1.42382,-0.03775,0.00568,0.74789,-0.00568,-0.05681,-0.35018,-0.11436,-0.06887,-0.04696,0.8593,0.0643,0.05497,-0.43141,-0.12608,0.02106,0.0217
