T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00211,0.00042,0.00137,0.48982,-0.51026,-0.07199,0.76433,0.05202,0.00328,0.26245,-0.15209,-0.01893,0.48917,-0.17964,0.26261,0.55877,1.46213,0.02897,-0.01762,0.56948,0.08166,-0.29868,0.76742,-1.43267,-0.02012,0.02022,0.75158,0.00153,0.00301,-0.34717,-0.11445,-0.05636,-0.06644,0.86018,0.0691,0.08844,-0.43117,-0.12626,0.009,0.04414
0.02,-0.00142,0.00033,0.00185,0.4908,-0.51041,-0.07158,0.76569,0.05235,0.00531,0.25403,-0.14797,-0.01896,0.46175,-0.18089,0.24927,0.55223,1.46341,0.03001,-0.01709,0.52515,0.09025,-0.29076,0.77084,-1.43398,-0.02014,0.01776,0.75098,-0.00105,-0.01374,-0.3475,-0.114,-0.05481,-0.06562,0.86002,0.06945,0.08875,-0.43119,-0.12631,0.0089,0.0441
0.04,-0.00072,0.00023,0.00232,0.49179,-0.51057,-0.07118,0.76705,0.05267,0.00733,0.24562,-0.14385,-0.01899,0.43435,-0.18214,0.23593,0.54571,1.46468,0.03104,-0.01655,0.48087,0.09881,-0.28283,0.77424,-1.43527,-0.02017,0.01531,0.75037,-0.00362,-0.03043,-0.34783,-0.11355,-0.05326,-0.0648,0.85985,0.06979,0.08906,-0.43122,-0.12635,0.0088,0.04405
0.06,-3e-05,0.00013,0.00279,0.49277,-0.51072,-0.07077,0.7684,0.05299,0.00936,0.23723,-0.13974,-0.01903,0.407,-0.18339,0.22263,0.53919,1.46596,0.03208,-0.01602,0.43666,0.10737,-0.27493,0.77765,-1.43657,-0.02019,0.01286,0.74977,-0.0062,-0.04712,-0.34816,-0.11311,-0.05171,-0.06398,0.85969,0.07014,0.08936,-0.43125,-0.12639,0.00871,0.044
0.08,0.00066,3e-05,0.00327,0.49376,-0.51088,-0.07037,0.76976,0.05332,0.01139,0.22882,-0.13563,-0.01906,0.37965,-0.18464,0.20933,0.53265,1.46724,0.03312,-0.01549,0.39244,0.11595,-0.26705,0.78109,-1.43789,-0.0202,0.01041,0.74916,-0.00878,-0.06386,-0.34849,-0.11266,-0.05016,-0.06316,0.85952,0.07049,0.08967,-0.43128,-0.12644,0.00861,0.04396
0.1,0.00136,-6e-05,0.00374,0.49474,-0.51104,-0.06996,0.77112,0.05364,0.01339,0.2204,-0.13153,-0.0191,0.35215,-0.18589,0.19592,0.52613,1.4685,0.03413,-0.01495,0.34804,0.12449,-0.25902,0.78442,-1.43914,-0.02027,0.00796,0.74855,-0.01134,-0.08047,-0.34882,-0.11221,-0.04861,-0.06234,0.85936,0.07083,0.08997,-0.4313,-0.12648,0.00851,0.04391
0.12,0.00205,-0.00016,0.00422,0.49574,-0.51119,-0.06956,0.77246,0.05396,0.01545,0.21203,-0.12739,-0.01913,0.32499,-0.18714,0.18276,0.5196,1.4698,0.03521,-0.01442,0.30405,0.1331,-0.2513,0.78796,-1.44053,-0.02021,0.00551,0.74795,-0.01394,-0.09732,-0.34916,-0.11176,-0.04705,-0.06151,0.8592,0.07118,0.09028,-0.43133,-0.12652,0.00841,0.04387
0.14,0.00274,-0.00026,0.00469,0.49672,-0.51135,-0.06915,0.77382,0.05429,0.01746,0.20361,-0.12329,-0.01917,0.29751,-0.18838,0.16935,0.51308,1.47106,0.03622,-0.01388,0.25966,0.14164,-0.24331,0.79131,-1.44179,-0.02027,0.00305,0.74734,-0.0165,-0.11394,-0.34948,-0.11132,-0.04551,-0.0607,0.85903,0.07153,0.09059,-0.43136,-0.12657,0.00831,0.04382
0.16,0.00344,-0.00035,0.00515,0.49767,-0.51151,-0.06874,0.7752,0.05462,0.01938,0.19513,-0.11924,-0.0192,0.26965,-0.18964,0.15568,0.50656,1.47229,0.03716,-0.01335,0.21482,0.1501,-0.2349,0.79443,-1.44287,-0.02047,0.0006,0.74673,-0.01902,-0.1303,-0.3498,-0.11088,-0.04398,-0.05989,0.85885,0.07187,0.09088,-0.43139,-0.1266,0.00822,0.04378
0.18,0.0041,-0.00046,0.00567,0.49876,-0.51163,-0.06835,0.77648,0.05489,0.02176,0.18699,-0.1149,-0.01923,0.24401,-0.19087,0.14366,0.49999,1.47374,0.03854,-0.01283,0.1727,0.15903,-0.22864,0.79886,-1.44495,-0.01988,-0.00184,0.74615,-0.02179,-0.14823,-0.35018,-0.1104,-0.04234,-0.05902,0.85873,0.07223,0.09123,-0.43141,-0.12667,0.0081,0.04372
0.2,0.00486,-0.00054,0.00607,0.49958,-0.51185,-0.06793,0.77797,0.05531,0.02317,0.17813,-0.11119,-0.01927,0.21364,-0.19215,0.12809,0.49356,1.47473,0.03899,-0.01226,0.12479,0.16697,-0.218,0.80053,-1.44493,-0.02095,-0.00431,0.7455,-0.02403,-0.16282,-0.35042,-0.11001,-0.04094,-0.05829,0.85849,0.07255,0.09148,-0.43144,-0.12667,0.00805,0.04369
0.22,0.00587,-0.00056,0.00618,0.49965,-0.51232,-0.06742,0.77996,0.05618,0.02206,0.16735,-0.10903,-0.0193,0.17052,-0.19371,0.1032,0.48737,1.47435,0.03688,-0.01162,0.06108,0.17198,-0.19391,0.79456,-1.43918,-0.02665,-0.00678,0.74473,-0.02482,-0.16834,-0.35025,-0.10982,-0.0402,-0.05794,0.85796,0.07268,0.09138,-0.43147,-0.12647,0.00822,0.04376
0.24,0.00699,-0.00056,0.00617,0.49946,-0.51288,-0.06688,0.78216,0.0572,0.01996,0.15583,-0.10752,-0.01933,0.12263,-0.1953,0.07465,0.48136,1.47359,0.03387,-0.01089,-0.00843,0.17596,-0.16558,0.78585,-1.43148,-0.03395,-0.0093,0.74389,-0.02508,-0.17049,-0.34993,-0.10972,-0.03969,-0.05774,0.8573,0.07277,0.0912,-0.43149,-0.12621,0.00847,0.04386
