T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-37.14546,6.51508,-1.49528,-1.48468,0.14376,0.01567,0.38648,2.08713,0.00055,1.10986,-0.0304,-0.12823,-0.06559,-0.2917,6.29125,0.04905,-1.06944,0.00363,-0.1614,-0.11554,4.22734,-4.17509,0.75451,-1.26916,0.24577,-0.09501,-0.06231,5.55452,1.02081,-0.15051,-1.31215,0.24498,0.06372,0.02587
0.02,-37.06867,6.51754,-1.59736,-1.48319,0.14623,0.01594,0.40036,1.94957,-0.00759,1.07558,-0.03239,-0.13104,-0.06091,-0.28232,6.29246,0.05178,-1.06293,0.00443,-0.16174,-0.1149,4.23034,-4.17827,0.75179,-1.27312,0.2456,-0.095,-0.06249,5.54785,1.02217,-0.15291,-1.31287,0.24502,0.06409,0.02637
0.04,-36.99482,6.48121,-1.70535,-1.48331,0.15121,0.01648,0.42213,1.80435,-0.02058,1.04657,-0.03558,-0.13586,-0.05638,-0.27284,6.2877,0.05489,-1.05404,0.00549,-0.16195,-0.11392,4.23365,-4.1879,0.74912,-1.27703,0.24543,-0.09499,-0.06271,5.53666,1.02206,-0.15371,-1.31391,0.24508,0.06449,0.02695
0.06,-36.92471,6.36116,-1.82177,-1.48527,0.15914,0.01736,0.45546,1.65638,-0.03935,1.02833,-0.03997,-0.14401,-0.05221,-0.26371,6.27527,0.0584,-1.04174,0.00686,-0.16201,-0.11248,4.23681,-4.20509,0.74688,-1.28084,0.24527,-0.09497,-0.06296,5.52062,1.01905,-0.15272,-1.31531,0.24517,0.06491,0.02761
0.08,-36.85323,6.08464,-1.95784,-1.48921,0.1703,0.01858,0.50494,1.50131,-0.0645,1.02634,-0.04532,-0.15758,-0.04839,-0.25559,6.25326,0.0623,-1.02473,0.00857,-0.16193,-0.11041,4.23921,-4.23065,0.74558,-1.28453,0.24511,-0.09494,-0.06324,5.4996,1.01157,-0.14982,-1.31718,0.24529,0.06537,0.02835
0.1,-36.77204,5.53855,-2.13189,-1.49515,0.1848,0.02018,0.57361,1.29647,-0.0957,1.04185,-0.05087,-0.17984,-0.04418,-0.24928,6.21964,0.06658,-1.00133,0.01069,-0.16173,-0.10749,4.24045,-4.2649,0.74586,-1.28814,0.24495,-0.09491,-0.06351,5.47361,0.99808,-0.14494,-1.31959,0.24542,0.06585,0.02915
0.12,-36.80728,4.88103,-2.15154,-1.50315,0.2027,0.02215,0.65687,1.24853,-0.13005,1.12162,-0.05851,-0.2053,-0.04643,-0.24602,6.17228,0.071,-0.97041,0.0132,-0.16139,-0.10358,4.23896,-4.30824,0.74844,-1.29137,0.24482,-0.09487,-0.06375,5.44299,0.97649,-0.13798,-1.32273,0.24557,0.06635,0.02999
0.14,-37.1124,4.32163,-1.81099,-1.51292,0.22366,0.02444,0.73057,1.39575,-0.1614,1.27688,-0.06921,-0.228,-0.05895,-0.24683,6.10928,0.07568,-0.92944,0.01617,-0.16099,-0.09838,4.23502,-4.35936,0.7541,-1.29447,0.2447,-0.09482,-0.06392,5.40815,0.94584,-0.12911,-1.32673,0.2457,0.06686,0.03086
0.16,-37.56654,3.7113,-1.32177,-1.52426,0.24723,0.02701,0.79803,1.56148,-0.18912,1.45911,-0.07942,-0.25303,-0.07449,-0.25315,6.02901,0.08045,-0.87662,0.01959,-0.16059,-0.09167,4.22831,-4.41686,0.76366,-1.29744,0.24457,-0.09475,-0.06398,5.36985,0.90473,-0.11851,-1.3318,0.2458,0.06738,0.03172
0.18,-37.97446,3.19533,-0.96012,-1.53732,0.27336,0.02982,0.89184,2.10597,-0.21402,1.69221,-0.08866,-0.27381,-0.09487,-0.2673,5.92987,0.08458,-0.81271,0.02334,-0.16011,-0.08351,4.21464,-4.48081,0.77774,-1.29885,0.24451,-0.09466,-0.06386,5.32958,0.85033,-0.1061,-1.33836,0.24581,0.06787,0.03253
0.2,-38.88096,2.70545,-0.02928,-1.55053,0.29996,0.03264,0.90589,2.06093,-0.22939,1.87677,-0.09732,-0.29919,-0.11368,-0.28854,5.81309,0.0899,-0.7289,0.02773,-0.16014,-0.073,4.20476,-4.54258,0.79686,-1.30204,0.24435,-0.09454,-0.06354,5.28812,0.78768,-0.09339,-1.34616,0.24572,0.06837,0.03331
0.22,-41.20074,3.58415,2.55468,-1.56243,0.32442,0.03515,0.577,-0.03008,-0.22027,1.75325,-0.10401,-0.31643,-0.11861,-0.31612,5.68181,0.09758,-0.61753,0.03298,-0.16111,-0.0594,4.21287,-4.59311,0.82187,-1.31152,0.24388,-0.09442,-0.06304,5.24653,0.72167,-0.08202,-1.35506,0.2455,0.06893,0.0341
0.24,-42.94134,6.92458,4.0031,-1.57375,0.34757,0.03744,0.09281,-2.57727,-0.18206,1.27482,-0.10034,-0.28163,-0.103,-0.35214,5.53758,0.10637,-0.48484,0.03875,-0.16262,-0.04334,4.22608,-4.63653,0.85186,-1.32253,0.2433,-0.09427,-0.06231,5.20908,0.64876,-0.07152,-1.36562,0.24507,0.06947,0.0348
