T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.02188,0.03127,-0.05572,-0.03554,-0.74414,0.29741,0.4849,0.0185,0.70382,0.08483,0.40744,0.01651,0.55116,0.29102,-1.30597,-1.44068,3.71815,0.71276,0.71391,-0.36675,0.20769,-0.94412,0.62722,4.84099,-1.64351,0.66677,0.93077,-0.0544,1.76703,-0.10562,-0.13288,-0.21813,-0.10865,2.29769,-0.90972,-1.23671,-1.34825,0.07055,-0.20692,-0.12906
0.02,0.02921,0.03571,-0.07092,-0.02938,-0.85405,0.29671,0.57781,0.01675,0.74099,0.11667,0.47281,0.01982,0.59459,0.35103,-1.42152,-1.57292,4.04817,0.74184,0.7783,-0.46082,0.29027,-1.12537,0.83676,5.61705,-1.96634,0.7751,1.06348,-0.02938,2.06086,-0.11599,-0.16113,-0.26115,-0.13057,2.55219,-1.03364,-1.43429,-1.08541,0.06001,-0.22032,-0.13679
0.04,0.04088,0.0409,-0.09114,-0.02303,-0.98627,0.28505,0.69271,0.014,0.77227,0.16103,0.55244,0.024,0.63859,0.42773,-1.53841,-1.71114,4.38878,0.7587,0.84662,-0.58589,0.40093,-1.34891,1.11247,6.55893,-2.37148,0.90584,1.2154,0.00814,2.41577,-0.12338,-0.19628,-0.3144,-0.15773,2.84293,-1.1814,-1.67848,-0.65953,0.0431,-0.2317,-0.14306
0.06,0.05801,0.04652,-0.11582,-0.0176,-1.13183,0.26129,0.81846,0.01114,0.79593,0.2193,0.64269,0.02868,0.68003,0.5174,-1.64282,-1.84387,4.69569,0.75679,0.91073,-0.74044,0.53519,-1.60082,1.44262,7.59663,-2.83239,1.04971,1.37022,0.05697,2.80606,-0.12392,-0.23588,-0.37437,-0.18833,3.15468,-1.344,-1.94603,-0.06374,0.02046,-0.23933,-0.14683
0.08,0.08158,0.0521,-0.14389,-0.01458,-1.27772,0.22389,0.94064,0.00909,0.80841,0.29182,0.73746,0.03339,0.71385,0.61429,-1.71589,-1.95395,4.91078,0.72796,0.95994,-0.91978,0.68584,-1.86052,1.80831,8.63195,-3.31127,1.19341,1.50643,0.1152,3.19505,-0.11312,-0.27647,-0.43595,-0.21975,3.4622,-1.50785,-2.20708,0.70231,-0.007,-0.2408,-0.14665
0.1,0.11226,0.05702,-0.1739,-0.01597,-1.40854,0.17098,1.0439,0.00859,0.80435,0.37769,0.82876,0.03762,0.73353,0.71132,-1.73563,-2.02,4.96984,0.66353,0.98254,-1.11641,0.84378,-2.10305,2.18545,9.55169,-3.7642,1.32122,1.59998,0.18057,3.53939,-0.08639,-0.31395,-0.49307,-0.24891,3.73265,-1.6564,-2.43053,1.63176,-0.03827,-0.2332,-0.14079
0.12,0.15045,0.06056,-0.20417,-0.02439,-1.50836,0.10063,1.11403,0.01008,0.77729,0.47445,0.90741,0.04091,0.7318,0.80091,-1.67961,-2.01868,4.8116,0.5557,0.96755,-1.32047,0.99884,-2.30142,2.5467,10.24142,-4.1463,1.41673,1.62702,0.25065,3.79389,-0.03945,-0.34404,-0.53932,-0.2725,3.92923,-1.77209,-2.58906,2.70857,-0.07225,-0.21347,-0.12745
0.14,0.19618,0.06201,-0.23296,-0.0432,-1.56275,0.01133,1.13997,0.01356,0.72075,0.57802,0.964,0.0429,0.70166,0.87576,-1.52794,-1.92761,4.38776,0.39926,0.90661,-1.52043,1.14052,-2.42936,2.86353,10.60002,-4.41695,1.46466,1.5668,0.32287,3.91695,0.03116,-0.36273,-0.56863,-0.28739,4.01596,-1.83862,-2.66371,3.90489,-0.10775,-0.17877,-0.10499
0.16,0.24919,0.06072,-0.25864,-0.07654,-1.56089,-0.09743,1.11574,0.01852,0.62956,0.68259,0.98993,0.04342,0.63755,0.92967,-1.26664,-1.72866,3.67299,0.19323,0.79574,-1.70405,1.25883,-2.46405,3.10854,10.55406,-4.54487,1.45269,1.40452,0.39463,3.87612,0.12771,-0.36677,-0.57598,-0.29097,3.96307,-1.84325,-2.64792,5.17877,-0.14343,-0.12707,-0.07229
0.18,0.30897,0.05623,-0.27988,-0.12917,-1.49738,-0.22463,1.0418,0.02393,0.50114,0.78068,0.97846,0.0425,0.53637,0.9582,-0.89055,-1.41105,2.67323,-0.05778,0.63671,-1.85936,1.34509,-2.38882,3.2578,10.06999,-4.51246,1.37315,1.13378,0.4633,3.65349,0.25084,-0.35414,-0.55813,-0.28151,3.75204,-1.77891,-2.55006,6.47301,-0.17774,-0.0576,-0.02903
0.2,0.37479,0.04835,-0.2958,-0.20619,-1.37342,-0.3673,0.9258,0.0282,0.33641,0.86329,0.92558,0.04039,0.39821,0.95911,-0.4053,-0.97345,1.43015,-0.343,0.43753,-1.97555,1.39263,-2.19521,3.29304,9.16137,-4.31824,1.22408,0.75816,0.5263,3.24964,0.39922,-0.32446,-0.51409,-0.25844,3.37909,-1.64543,-2.39376,7.71611,-0.20895,0.02878,0.02412
0.22,0.44575,0.03721,-0.30604,-0.31237,-1.19682,-0.52046,0.78207,0.02922,0.13994,0.92002,0.83043,0.03753,0.22636,0.93225,0.17243,-0.42457,0.01952,-0.64603,0.21165,-2.0437,1.39722,-1.88383,3.20322,7.88798,-3.97648,1.00927,0.29141,0.58113,2.68526,0.5694,-0.27922,-0.4454,-0.22249,2.85608,-1.44952,-2.21487,8.82587,-0.23522,0.12938,0.08537
0.24,0.52078,0.02335,-0.31076,-0.45127,-0.98077,-0.67737,0.62998,0.0245,-0.08068,0.93944,0.69534,0.03445,0.02668,0.87906,0.81661,0.21814,-1.45702,-0.94661,-0.0241,-2.05706,1.35718,-1.4639,2.98533,6.34618,-3.51382,0.73741,-0.24406,0.62549,1.99981,0.75565,-0.22173,-0.356,-0.17567,2.20823,-1.20339,-2.05519,9.716,-0.25476,0.2398,0.15191
0.26,0.59865,0.00764,-0.31059,-0.62422,-0.74159,-0.83009,0.49129,0.01124,-0.31613,0.9095,0.52531,0.03172,-0.1937,0.80153,1.49511,0.93145,-2.88565,-1.22333,-0.25257,-2.01111,1.27326,-0.95155,2.64445,4.65226,-2.9634,0.42028,-0.81987,0.65734,1.24755,0.94999,-0.15694,-0.25179,-0.12106,1.46939,-0.92223,-1.95387,10.30511,-0.26611,0.35425,0.22015
0.28,0.67796,-0.00866,-0.3065,-0.82932,-0.49616,-0.97028,0.38703,-0.01345,-0.55705,0.81819,0.32736,0.02975,-0.42784,0.70126,2.17394,1.69002,-4.15651,-1.45668,-0.45947,-1.90334,1.14837,-0.36749,2.19328,2.92308,-2.35834,0.07085,-1.40495,0.67491,0.49183,1.14218,-0.0911,-0.14004,-0.06255,0.67612,-0.62143,-1.93851,10.5269,-0.26839,0.46606,0.28607
0.3,0.75717,-0.02402,-0.29968,-1.06076,-0.25941,-1.08995,0.33474,-0.05239,-0.79544,0.65434,0.10982,0.02878,-0.67035,0.57851,2.82139,2.4701,-5.17845,-1.63169,-0.63578,-1.73301,0.98715,0.26545,1.65111,1.25859,-1.72612,-0.29835,-1.96854,0.67675,-0.20166,1.31958,-0.03122,-0.02859,-0.00443,-0.13783,-0.31424,-2.01831,10.33948,-0.26163,0.56827,0.34559
0.32,0.83453,-0.03669,-0.29141,-1.3086,-0.04269,-1.18213,0.34635,-0.10815,-1.02566,0.40863,-0.11829,0.0288,-0.91831,0.43173,3.41126,3.25227,-5.88962,-1.73948,-0.77859,-1.50062,0.79565,0.92463,1.04226,-0.27003,-1.08518,-0.67601,-2.48224,0.6615,-0.77166,1.46682,0.01548,0.07486,0.04904,-0.94549,-0.01058,-2.18113,9.73159,-0.24692,0.65423,0.39491
0.34,0.90815,-0.04481,-0.28295,-1.55914,0.14708,-1.24123,0.42706,-0.1828,-1.24475,0.07469,-0.34783,0.02958,-1.17147,0.2576,3.92484,4.02301,-6.26211,-1.77738,-0.89026,-1.20737,0.58074,1.58941,0.39394,-1.62507,-0.44428,-1.05187,-2.92087,0.62764,-1.16789,1.56538,0.04223,0.16357,0.09398,-1.72857,0.28286,-2.3952,8.72481,-0.22654,0.7181,0.43082
0.36,0.97589,-0.04655,-0.27537,-1.79589,0.30722,-1.26335,0.57526,-0.27776,-1.45213,-0.34973,-0.56995,0.03074,-1.43179,0.05148,4.35167,4.77505,-6.30119,-1.74792,-0.9761,-0.8545,0.34974,2.24235,-0.26624,-2.80019,0.19552,-1.41575,-3.26234,0.5732,-1.35682,1.59317,0.04335,0.23235,0.12739,-2.47743,0.56142,-2.61505,7.37176,-0.20389,0.75534,0.45097
