T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,8e-05,-0.0005,0.00763,0.27043,-0.39233,-0.06624,0.78504,0.02071,-0.15926,-0.12926,-0.0746,-0.01367,-0.45055,-0.23071,0.0402,0.73374,1.58285,0.1367,-0.00091,-0.50136,0.29955,0.00868,0.76584,-1.63135,0.2708,0.00742,0.61054,0.04829,-0.24167,-0.37091,-0.12831,-0.0586,-0.0678,0.60029,0.24549,0.16988,-0.34801,-0.16829,0.06307,0.07259
0.02,0.00099,-0.00043,0.00812,0.26971,-0.38931,-0.06191,0.77543,0.02217,-0.15066,-0.12792,-0.07449,-0.01458,-0.44655,-0.23381,0.03882,0.72694,1.57877,0.13973,-0.00187,-0.5013,0.29571,0.01157,0.75444,-1.63473,0.27797,0.00777,0.60258,0.04487,-0.25193,-0.36879,-0.12734,-0.05701,-0.06703,0.611,0.23989,0.16375,-0.37566,-0.16906,0.06355,0.07286
0.04,0.0019,-0.00035,0.00861,0.26899,-0.38631,-0.05758,0.76584,0.02362,-0.14208,-0.12658,-0.07438,-0.01548,-0.44255,-0.23689,0.03743,0.72014,1.57473,0.14277,-0.00283,-0.50125,0.29188,0.01446,0.74307,-1.6381,0.28512,0.00812,0.59465,0.04147,-0.26215,-0.36668,-0.12637,-0.05542,-0.06626,0.62172,0.23431,0.15765,-0.40326,-0.16981,0.06402,0.07312
0.06,0.00281,-0.00028,0.0091,0.26827,-0.3833,-0.05325,0.75626,0.02508,-0.13351,-0.12524,-0.07427,-0.01638,-0.43856,-0.23998,0.03605,0.71336,1.57067,0.1458,-0.00379,-0.50119,0.28806,0.01734,0.73169,-1.64147,0.29226,0.00847,0.58672,0.03806,-0.27238,-0.36457,-0.1254,-0.05384,-0.06549,0.63241,0.22873,0.15154,-0.43082,-0.17057,0.0645,0.07339
0.08,0.00372,-0.00021,0.00959,0.26755,-0.38027,-0.04893,0.74665,0.02654,-0.12494,-0.1239,-0.07417,-0.01729,-0.43458,-0.24307,0.03469,0.70659,1.56655,0.14882,-0.00476,-0.50113,0.28423,0.02023,0.72029,-1.64486,0.29941,0.00882,0.57875,0.03465,-0.28267,-0.36246,-0.12443,-0.05224,-0.06472,0.64307,0.22313,0.14539,-0.45842,-0.17134,0.06499,0.07366
0.1,0.00464,-0.00013,0.01007,0.26682,-0.37733,-0.04459,0.73712,0.02799,-0.11633,-0.12256,-0.07403,-0.01818,-0.43055,-0.24613,0.03325,0.69971,1.56269,0.15188,-0.00569,-0.50111,0.28041,0.02309,0.70899,-1.6482,0.30655,0.00916,0.5709,0.03125,-0.29274,-0.36036,-0.12346,-0.05067,-0.06396,0.65392,0.21757,0.13943,-0.48602,-0.17207,0.06544,0.07391
0.12,0.00554,-6e-05,0.01056,0.26612,-0.37422,-0.04028,0.72743,0.02945,-0.10781,-0.12123,-0.07397,-0.0191,-0.42661,-0.24926,0.03197,0.69306,1.55833,0.15487,-0.00671,-0.50099,0.27657,0.02601,0.69749,-1.65161,0.31372,0.00952,0.56283,0.02784,-0.30323,-0.35824,-0.12248,-0.04906,-0.06318,0.66437,0.21196,0.13308,-0.5136,-0.17288,0.06597,0.07421
0.14,0.00645,1e-05,0.01104,0.26539,-0.37126,-0.03594,0.71789,0.03091,-0.09921,-0.11988,-0.07384,-0.02,-0.42259,-0.25233,0.03055,0.6862,1.55441,0.15792,-0.00764,-0.50097,0.27275,0.02888,0.68618,-1.65499,0.32086,0.00986,0.55495,0.02444,-0.31334,-0.35613,-0.12152,-0.04748,-0.06242,0.67519,0.20638,0.12708,-0.54117,-0.17362,0.06642,0.07446
0.16,0.00738,9e-05,0.01151,0.26463,-0.36851,-0.03157,0.70852,0.03236,-0.09049,-0.11851,-0.07361,-0.02088,-0.41847,-0.25532,0.02892,0.67907,1.55109,0.16105,-0.00845,-0.50105,0.26895,0.03166,0.67507,-1.65823,0.32794,0.01019,0.54733,0.02105,-0.32296,-0.35405,-0.12058,-0.04596,-0.06168,0.68648,0.20087,0.12155,-0.56886,-0.17426,0.06678,0.07466
0.18,0.00823,0.00014,0.01208,0.26404,-0.36461,-0.02738,0.69815,0.03383,-0.08241,-0.11728,-0.07393,-0.02186,-0.41493,-0.25873,0.02838,0.67345,1.54449,0.16375,-0.00994,-0.50051,0.265,0.03489,0.66272,-1.66195,0.33528,0.0106,0.53832,0.01758,-0.33533,-0.35186,-0.1195,-0.04415,-0.06081,0.69513,0.19506,0.11344,-0.59624,-0.17542,0.06768,0.07516
0.2,0.00924,0.00026,0.01241,0.2631,-0.36312,-0.02283,0.68989,0.03525,-0.073,-0.11576,-0.07309,-0.02263,-0.41018,-0.26126,0.02559,0.66468,1.54471,0.16734,-0.01001,-0.50129,0.26139,0.03718,0.65304,-1.66484,0.34214,0.01083,0.53219,0.01429,-0.34194,-0.34988,-0.11871,-0.04294,-0.06022,0.70932,0.18984,0.11072,-0.62404,-0.1755,0.06744,0.07503
0.22,0.01067,0.00059,0.01208,0.26111,-0.36849,-0.01712,0.68772,0.03652,-0.05965,-0.11351,-0.06904,-0.02281,-0.40192,-0.26136,0.01628,0.64677,1.56483,0.17357,-0.00606,-0.50549,0.25863,0.0368,0.65038,-1.66381,0.34723,0.01072,0.53447,0.01148,-0.33225,-0.34861,-0.11867,-0.0434,-0.06044,0.73923,0.18656,0.12337,-0.65485,-0.17243,0.06386,0.0731
0.24,0.01227,0.00099,0.0115,0.25877,-0.37623,-0.01107,0.68763,0.03772,-0.04501,-0.11097,-0.06384,-0.02278,-0.39249,-0.26057,0.00478,0.62578,1.59158,0.18065,-0.00072,-0.51104,0.25624,0.03548,0.65045,-1.66218,0.3519,0.0104,0.53957,0.00887,-0.31685,-0.34754,-0.11892,-0.04445,-0.06095,0.77462,0.18383,0.14131,-0.68571,-0.16829,0.05916,0.07056
0.26,0.01382,0.00136,0.01102,0.25665,-0.38273,-0.00528,0.68642,0.03896,-0.03111,-0.10852,-0.05918,-0.02287,-0.38372,-0.26019,-0.00553,0.6065,1.61453,0.1872,0.00389,-0.51609,0.25374,0.03464,0.64946,-1.66195,0.3571,0.01008,0.54307,0.0062,-0.30435,-0.34629,-0.11903,-0.04522,-0.06131,0.80719,0.18064,0.15646,-0.71532,-0.16476,0.05511,0.06837
0.28,0.01523,0.00173,0.01059,0.2543,-0.38994,0.00093,0.68598,0.04018,-0.01654,-0.10624,-0.05442,-0.02286,-0.37439,-0.25981,-0.01674,0.58587,1.64084,0.19439,0.0089,-0.52068,0.25098,0.03356,0.64775,-1.65722,0.36098,0.01015,0.54793,0.00339,-0.29053,-0.3454,-0.11916,-0.04606,-0.06172,0.84118,0.1783,0.1733,-0.75016,-0.16072,0.05048,0.06587
0.3,0.01699,0.00212,0.01,0.25233,-0.39623,0.00635,0.68442,0.04142,-0.00308,-0.10354,-0.04961,-0.023,-0.36596,-0.2592,-0.02653,0.56739,1.66171,0.20042,0.01341,-0.52653,0.24886,0.03277,0.64814,-1.66137,0.36736,0.00939,0.55061,0.00093,-0.27814,-0.34381,-0.11933,-0.04688,-0.06211,0.87349,0.17435,0.18785,-0.77406,-0.15747,0.04678,0.06387
0.32,0.01957,0.00258,0.00904,0.25176,-0.39938,0.00956,0.67915,0.04277,0.007,-0.09979,-0.04486,-0.02361,-0.36017,-0.25818,-0.0324,0.55507,1.66616,0.20317,0.01618,-0.53559,0.24835,0.03298,0.65403,-1.69329,0.38206,0.00602,0.5467,-0.00061,-0.27087,-0.34018,-0.11961,-0.0475,-0.0624,0.89992,0.1657,0.19498,-0.76822,-0.15666,0.0459,0.06342
0.34,0.02252,0.00307,0.00792,0.25153,-0.40154,0.01194,0.67272,0.04414,0.0159,-0.09562,-0.04011,-0.02436,-0.35536,-0.25695,-0.03669,0.54513,1.66488,0.20471,0.01839,-0.54585,0.2485,0.03353,0.66189,-1.73363,0.39905,0.00188,0.54048,-0.00178,-0.26527,-0.33584,-0.11992,-0.04807,-0.06265,0.92443,0.15543,0.19958,-0.75131,-0.15665,0.04599,0.06349
0.36,0.02536,0.00354,0.00687,0.25099,-0.4042,0.01464,0.66689,0.04549,0.02532,-0.0916,-0.03539,-0.02502,-0.35018,-0.25581,-0.04136,0.53443,1.66606,0.20675,0.02087,-0.55554,0.24841,0.03396,0.66863,-1.76804,0.41409,-0.00168,0.53527,-0.00309,-0.25903,-0.33185,-0.1202,-0.04863,-0.06291,0.94974,0.14595,0.20521,-0.73914,-0.15627,0.04564,0.06333
0.38,0.02797,0.00405,0.00585,0.25114,-0.40674,0.01761,0.66079,0.0469,0.03488,-0.08772,-0.03049,-0.02577,-0.34461,-0.25465,-0.04751,0.52224,1.668,0.20905,0.02337,-0.56541,0.24808,0.03421,0.6764,-1.81112,0.43287,-0.00618,0.53035,-0.00451,-0.25211,-0.32776,-0.12056,-0.04932,-0.06322,0.97557,0.13622,0.21154,-0.72812,-0.15592,0.04523,0.06315
