T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00265,0.00208,-0.01806,0.0564,-0.00759,0.03002,0.00531,0.03626,-0.0643,0.01973,-0.02313,0.00586,0.90849,0.1718,0.07503,0.04376,-0.21871,0.01712,0.03599,0.92044,-0.14486,2.47935,0.15165,0.04115,0.3803,0.36388,-0.00047,0.0046,0.32781,0.00315,-0.02538,-0.0318,-0.02231,-0.01471,-0.01092,0.22092,0.00224,0.0167,-0.01301,-0.00945
0.02,0.00133,0.0024,-0.02085,0.0815,-0.00027,0.04473,-0.01048,0.03861,-0.06487,0.01772,-0.05522,0.00719,1.30773,0.14511,0.13343,0.05949,-0.26519,0.07349,0.03632,1.05283,-0.12665,2.90889,0.10178,0.0886,0.46658,0.40767,-0.01238,-0.02443,0.26401,0.00232,-0.02385,-0.0279,-0.02079,-0.02451,-0.0121,0.30516,0.00249,0.02121,-0.01965,-0.01326
0.04,-0.00072,0.00276,-0.02424,0.11579,0.01127,0.06498,-0.03373,0.04066,-0.06307,0.01225,-0.10073,0.00869,1.80053,0.09657,0.20624,0.07653,-0.3169,0.14916,0.03262,1.16482,-0.08728,3.35716,0.02338,0.1548,0.56225,0.45054,-0.02994,-0.06605,0.16428,0.0005,-0.02099,-0.02149,-0.01799,-0.0387,-0.01376,0.41786,0.00253,0.02703,-0.0287,-0.0184
0.06,-0.00335,0.00314,-0.02817,0.1587,0.02735,0.09009,-0.06395,0.04213,-0.05909,0.00206,-0.15855,0.01021,2.35507,0.02123,0.27936,0.09124,-0.36983,0.24447,0.02373,1.2346,-0.02091,3.77174,-0.08786,0.24066,0.65978,0.48625,-0.05372,-0.12001,0.0259,-0.00231,-0.01651,-0.01232,-0.01372,-0.05758,-0.01603,0.55494,0.00228,0.03397,-0.0399,-0.02469
0.08,-0.00644,0.00353,-0.03245,0.20881,0.04812,0.11893,-0.1002,0.04263,-0.05298,-0.0142,-0.22659,0.01155,2.92339,-0.08547,0.33642,0.0992,-0.41784,0.35775,0.0082,1.23233,0.07849,4.07909,-0.23499,0.34553,0.74766,0.50639,-0.08399,-0.18513,-0.15193,-0.00614,-0.01021,-0.0003,-0.0078,-0.08116,-0.01899,0.70949,0.00161,0.04167,-0.05278,-0.03186
0.1,-0.00984,0.00387,-0.03681,0.26403,0.07355,0.15005,-0.14125,0.04169,-0.04452,-0.03782,-0.30208,0.01247,3.44292,-0.22708,0.36149,0.0957,-0.45263,0.48459,-0.01573,1.11955,0.21659,4.18626,-0.41895,0.46685,0.81027,0.50079,-0.1205,-0.25936,-0.36721,-0.01106,-0.00198,0.01452,-0.00016,-0.10914,-0.0227,0.87257,0.00039,0.04963,-0.06668,-0.0395
0.12,-0.01343,0.00412,-0.04086,0.32164,0.10345,0.18187,-0.18578,0.0388,-0.0331,-0.06997,-0.38177,0.01266,3.83821,-0.40516,0.34153,0.07617,-0.46379,0.61699,-0.05009,0.84955,0.39794,3.98441,-0.63735,0.59974,0.8278,0.45817,-0.16245,-0.33974,-0.61413,-0.01731,0.0081,0.0318,0.0091,-0.14088,-0.0272,1.03389,-0.00157,0.05726,-0.08084,-0.04716
0.14,-0.01718,0.00419,-0.04418,0.37847,0.13745,0.21275,-0.23237,0.0335,-0.01778,-0.11154,-0.46205,0.01177,4.0235,-0.61827,0.26881,0.03668,-0.43912,0.74272,-0.09713,0.36885,0.62507,3.35459,-0.88334,0.73658,0.77663,0.36706,-0.20835,-0.42244,-0.88215,-0.02527,0.01968,0.05088,0.01969,-0.17542,-0.03253,1.18254,-0.0045,0.06387,-0.09442,-0.05436
0.16,-0.02107,0.00399,-0.04634,0.43104,0.17494,0.2412,-0.27969,0.02546,0.00278,-0.16297,-0.53917,0.00945,3.90685,-0.86082,0.14324,-0.02557,-0.36514,0.84465,-0.15897,-0.37985,0.89719,2.1764,-1.14438,0.86683,0.63006,0.21689,-0.256,-0.50283,-1.15542,-0.03553,0.03208,0.0707,0.03106,-0.21146,-0.0387,1.30781,-0.00865,0.06878,-0.10656,-0.06062
0.18,-0.02519,0.00341,-0.04692,0.4758,0.21508,0.26588,-0.32649,0.01458,0.0302,-0.22406,-0.60939,0.00535,3.39618,-1.12192,-0.02517,-0.11158,-0.22795,0.90061,-0.23729,-1.45303,1.20884,0.33974,-1.40114,0.97684,0.35953,-0.00066,-0.30251,-0.57564,-1.41283,-0.04885,0.0443,0.08982,0.04241,-0.24739,-0.04574,1.40004,-0.01431,0.07132,-0.11646,-0.06547
