J27,J28,J29,J30,J34,J35,J36,J37,J20,J21,J22,J23,J13,J14,J15,J16
1.6643626210376345,-1.9585719746152794,0.014843462875554861,-1.5172502859447037,1.9440659068218893,0.6832360304905827,-0.5779534161379635,-1.9847610432684768,0.05572114959952758,1.3066220832516247,0.05859817170888568,2.7625192225654964,0.06010363593640167,-0.5354354010952095,-0.225927744094281,2.266677279075854
1.6575704568704148,-1.9592334899358772,0.011323764186797626,-1.5082510513122145,1.9470917746323781,0.6844648326544005,-0.5819253056426514,-1.9942297769866462,0.05519977506023019,1.3011111491322858,0.0489787882569552,2.796236956718978,0.06030856750280494,-0.5375755846402841,-0.21740315498452484,2.3038082267992572
1.6510202609333262,-1.9599091180811365,0.008055478500096816,-1.4996323444499902,1.9499461817285397,0.685641989242006,-0.5855519309049576,-2.0034578858859184,0.05373653299825229,1.2957913786631996,0.044331256278103554,2.8293630482847947,0.05969636601111912,-0.5395334656368679,-0.21000586727750684,2.3407070656406805
1.6447489733290868,-1.96059985908698,0.00497932539247008,-1.491470200009375,1.9526825130972996,0.6867203058536097,-0.5888040286533791,-2.0123824756301016,0.05134153562649843,1.2906881232028151,0.04443063039262471,2.861414600322109,0.05829579901056087,-0.5413177311220096,-0.20371724326593002,2.377130376218535
1.6381922309890757,-1.9612297250762833,0.0012736272598488155,-1.4829281863770327,1.95559554689444,0.6880420019225433,-0.5924069946712979,-2.0216750577792837,0.04818419100972801,1.2853895976621623,0.04676522820675863,2.8979223335447006,0.05623602286516365,-0.5432063201234564,-0.19821996764846742,2.4161573015474365
1.632704571253069,-1.962109683620835,-0.0016682340655776173,-1.4761073987437285,1.9576394591675583,0.6887436969648747,-0.5946386492138205,-2.0296592315214035,0.04419307669524621,1.280762626928666,0.05490014888020335,2.9246372562648473,0.05348037965063118,-0.5446023792215917,-0.1941368186052131,2.449973759242741
1.6295159389245624,-1.9640202582826352,-0.0021451079671063605,-1.4732340440823053,1.9578252222609116,0.6877958552400726,-0.5935502869186597,-2.034945931050729,0.03930349117333018,1.277540255361924,0.07232637849979894,2.925151814867133,0.05000084048075312,-0.5447572397287344,-0.19191281204340188,2.4695169689785317
1.6272974376653546,-1.966341219461425,-0.0024189624453003766,-1.471997325781323,1.9571150872283816,0.6863230838711766,-0.5912379698329325,-2.038833111312613,0.03395661992807284,1.2748779781618331,0.09270343468173925,2.91550671331666,0.04609421930202051,-0.544499164073686,-0.19091422234354138,2.483186026424221
1.6247374201368439,-1.9684511422866136,-0.004170690355792705,-1.4702951783111349,1.956535564720019,0.6851103889540147,-0.5895417829142432,-2.0428958680892713,0.028541197446855168,1.2720216684607621,0.11098567622967075,2.9100144983381284,0.042031110367534326,-0.5445153294733192,-0.19046932151767793,2.4989463334115647
1.6217490781478885,-1.9707495418908056,-0.0072615541213912095,-1.4678026975494962,1.9567136586771952,0.684001094024794,-0.5883627021257701,-2.0484387397586934,0.023224085681512678,1.2690322105324345,0.127733153578996,2.906638431912982,0.03795366017512907,-0.5446464125114113,-0.18998233151003163,2.5173047887268853
1.6197537401107955,-1.972853537340776,-0.01137514459390408,-1.4670470642135631,1.9551101913430748,0.682720338015448,-0.586450847652205,-2.0506418249828684,0.01795358421705751,1.266348868849829,0.14438208292274918,2.8968743387043348,0.03380908533331423,-0.5447765097659564,-0.19108038782714198,2.5291360162102623
1.6204028678698228,-1.973672186796839,-0.013994869029514998,-1.471027425139867,1.948792999376083,0.6812141352479203,-0.5823078867391833,-2.043569398089161,0.012667508211398427,1.264483825697436,0.162421317296378,2.8724042514237524,0.029527832835676483,-0.5448468272290701,-0.19547749378769586,2.52430374003046
1.6219477673979428,-1.9744486698256987,-0.017622572100127715,-1.4765953409932662,1.940897569242789,0.6796411195672561,-0.5776755714130519,-2.0333305624773446,0.007819005046759267,1.2628854538335723,0.18011388069511658,2.8421670752279513,0.02548041554975551,-0.5449399903253829,-0.20091526656563366,2.513033403611297
1.6227472737297075,-1.9756315546896617,-0.02309215610331347,-1.480960819569183,1.933985566194624,0.6782108438224955,-0.5739890155150497,-2.0252163163037786,0.003747966855923341,1.2610079877905558,0.19552961357008342,2.8149216712503327,0.021948705282951682,-0.5451963744455112,-0.20549038934168956,2.504909858205428
1.6235195869069445,-1.9753044353022904,-0.021525431895901635,-1.4851571039241678,1.9272597498964625,0.6765195382127218,-0.5701241359589262,-2.0170522940994995,0.0004142433935437756,1.259109480086683,0.20915062916254087,2.789150027673433,0.01889613201895353,-0.5454892789866439,-0.20944607341670254,2.4976498467980255
1.6239187335357927,-1.9778699691340995,-0.0308860922842831,-1.488993923607507,1.9206168568878101,0.6753686277259858,-0.5675694423253148,-2.009576829939965,-0.002223027606369124,1.2570681015106357,0.2219316240412353,2.7603792631440585,0.016259966855923343,-0.5459964305689142,-0.21365442922627562,2.487708431637767
1.6238077652579546,-1.9895615174414443,-0.07687608976762564,-1.4925211307608053,1.9139422717633956,0.6758352883517531,-0.5680191735617641,-2.0035503756075865,-0.004203954414726811,1.2548402609513245,0.23490181229401036,2.724652421346188,0.01397312544139457,-0.5469423130052522,-0.21900855819463802,2.4720386970373194
1.6232583359666086,-2.0040485491035027,-0.13155823451435966,-1.4955354128474034,1.9075123825398848,0.67679891725062,-0.5696203096797409,-1.9984386799470621,-0.005504406456388999,1.2524580200893047,0.2472943687846427,2.6863822004330657,0.012074196940704135,-0.54808001743791,-0.2245471281284233,2.4538333740257747
1.6224101744900292,-2.0164025573551725,-0.17463960318249738,-1.4980392923848722,1.9015211422087737,0.6773180099115522,-0.570855424424657,-1.9937442556994995,-0.006118040053703644,1.2499571977815227,0.258215646946111,2.6501019156232033,0.010588532466122763,-0.5491770702334148,-0.22932367549733493,2.437022545445281
