T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,158.59866
3,178.51918
3.02,194.20843
3.04,205.74754
3.06,210.69121
3.08,207.54482
3.1,197.05448
3.12,181.52495
3.14,162.05294
3.16,139.66631
3.18,116.38011
3.2,93.13131
3.22,71.32857
3.24,51.9384
3.26,35.55366
3.28,22.68821
3.3,13.78843
3.32,8.72735
3.34,6.97063
3.36,8.16632
3.38,11.93829
3.4,17.78006
3.42,24.98974
3.44,33.01795
3.46,41.46181
3.48,49.81264
3.5,57.56594
3.52,64.05915
3.54,68.80914
3.56,71.7232
3.58,72.74553
3.6,72.15112
3.62,70.53371
3.64,68.33891
3.66,65.87156
3.68,63.49875
3.7,61.64108
3.72,60.18941
3.74,58.96239
3.76,58.15443
3.78,57.97977
3.8,58.3823
3.82,59.53264
3.84,62.31015
3.86,66.89844
3.88,73.14082
3.9,80.22776
3.92,86.86626
3.94,92.6494
3.96,97.42838
3.98,100.75536
4,102.32949
4.02,102.72868
4.04,102.54571
4.06,101.83283
4.08,100.50812
4.1,98.92942
4.12,97.06641
4.14,94.08836
4.16,89.91367
4.18,84.85526
4.2,79.23997
4.22,73.52975
4.24,68.38657
4.26,64.28839
4.28,61.43527
4.3,59.83333
4.32,59.16418
4.34,59.30735
4.36,60.22962
4.38,61.80297
4.4,63.83784
4.42,66.22036
4.44,68.89586
4.46,71.66999
4.48,74.34106
4.5,76.69026
4.52,78.61871
4.54,80.15665
4.56,81.28445
4.58,82.00811
4.6,82.36752
4.62,82.41664
4.64,82.19504
4.66,81.73106
4.68,81.05278
4.7,80.19801
4.72,79.1746
4.74,77.9354
4.76,76.44503
4.78,74.70878
4.8,72.72383
4.82,70.45536
4.84,68.01222
4.86,65.6193
4.88,63.46259
4.9,61.78342
4.92,60.82548
4.94,60.7219
4.96,61.52762
4.98,63.2635
5,65.84763
5.02,69.13455
5.04,72.97229
5.06,77.13958
5.08,81.36969
5.1,85.39512
5.12,89.03458
5.14,92.07702
5.16,94.30826
5.18,95.58715
5.2,95.97253
5.22,95.57045
5.24,94.16792
5.26,91.69863
5.28,88.28496
5.3,84.08266
5.32,79.2186
5.34,73.95961
5.36,68.70207
5.38,63.75256
5.4,59.46469
5.42,56.04407
5.44,53.55722
5.46,52.08796
5.48,51.66605
5.5,52.24045
5.52,53.6757
