T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.1392,-0.43807,0.03711,0.30372,-0.07484,-0.04421,1.09796,57.42158,11.56637,1.75475,-2.65043,0.41512,0.05795,0.05336,0.02026,-2.47954,1.61273,0.008,0.26971,-0.00583,1.40627,0.30307,0.6069,-1.72756,-0.79831,0.28281,1.89351,1.38877,0.44471,-0.07338,-1.76607,-1.05539,-0.18801,-0.91467
0.02,-0.13856,-0.43748,0.03695,0.30493,-0.07495,-0.04429,1.08512,57.36413,12.11496,1.72449,-2.62914,0.41255,0.05685,0.05322,0.02029,-2.46458,1.61089,0.00891,0.27057,-0.00609,1.40609,0.30268,0.60726,-1.72932,-0.79695,0.28303,1.88958,1.38829,0.44446,-0.0736,-1.76625,-1.05537,-0.18799,-0.91464
0.04,-0.13791,-0.43689,0.03678,0.30613,-0.07502,-0.04438,1.07249,57.30657,12.68211,1.69602,-2.60927,0.41003,0.05584,0.05335,0.02028,-2.45026,1.60918,0.00974,0.27134,-0.00637,1.40589,0.30231,0.60755,-1.73104,-0.79564,0.28323,1.88573,1.38784,0.44423,-0.07389,-1.76647,-1.05534,-0.18796,-0.91459
0.06,-0.13724,-0.43628,0.03659,0.30733,-0.07504,-0.04447,1.05996,57.2481,13.26105,1.66965,-2.59088,0.40757,0.0549,0.05373,0.02024,-2.43673,1.60766,0.01046,0.27203,-0.00667,1.40564,0.30194,0.60776,-1.7327,-0.79436,0.28341,1.88199,1.38741,0.444,-0.07428,-1.76674,-1.05528,-0.18792,-0.91451
0.08,-0.13664,-0.43577,0.03645,0.30854,-0.07503,-0.04452,1.04884,57.19504,13.94219,1.64053,-2.5712,0.40558,0.05384,0.05431,0.02014,-2.42186,1.60569,0.01097,0.27271,-0.00682,1.40547,0.30156,0.60819,-1.73437,-0.79306,0.28363,1.87795,1.38689,0.44375,-0.07447,-1.76679,-1.05528,-0.18789,-0.9145
0.1,-0.13587,-0.43509,0.03623,0.30983,-0.07496,-0.04458,1.03595,57.13056,14.48432,1.62052,-2.5566,0.40345,0.05302,0.0551,0.01998,-2.41118,1.60483,0.01136,0.27331,-0.00713,1.40507,0.30125,0.60812,-1.73589,-0.7919,0.28372,1.87465,1.38654,0.44355,-0.0751,-1.76731,-1.05516,-0.18781,-0.91431
0.12,-0.13465,-0.43386,0.03572,0.31123,-0.07481,-0.04474,1.01721,57.03307,14.58368,1.62289,-2.55397,0.40028,0.05293,0.05612,0.01977,-2.4106,1.60703,0.01178,0.2737,-0.00802,1.40411,0.30112,0.60657,-1.73723,-0.79103,0.28351,1.87337,1.38675,0.44348,-0.07698,-1.76918,-1.0547,-0.18762,-0.91375
0.14,-0.13329,-0.43247,0.03515,0.31275,-0.07461,-0.04489,0.99722,56.92426,14.50518,1.63317,-2.55553,0.39727,0.05299,0.05722,0.01948,-2.41398,1.61026,0.01197,0.27404,-0.00899,1.40294,0.30107,0.60461,-1.7384,-0.79029,0.28318,1.87281,1.3871,0.44346,-0.07922,-1.77147,-1.05414,-0.18737,-0.91303
0.16,-0.13202,-0.43124,0.0347,0.31436,-0.07438,-0.04494,0.97931,56.82194,14.49247,1.63931,-2.55461,0.39525,0.05273,0.05824,0.01912,-2.41593,1.61285,0.01175,0.27446,-0.00968,1.40183,0.301,0.60303,-1.73952,-0.78952,0.28292,1.87189,1.38729,0.44342,-0.08108,-1.77345,-1.05364,-0.18714,-0.91235
0.18,-0.13076,-0.42988,0.0342,0.31597,-0.07423,-0.04498,0.96119,56.71627,14.54638,1.64374,-2.55098,0.39328,0.05238,0.05908,0.01873,-2.41589,1.61545,0.01138,0.27481,-0.01049,1.40082,0.3009,0.60129,-1.74092,-0.78869,0.28266,1.87098,1.38763,0.4434,-0.08298,-1.77561,-1.05311,-0.18694,-0.91192
0.2,-0.12952,-0.4288,0.03388,0.31786,-0.07396,-0.04492,0.94492,56.61503,14.43272,1.65078,-2.5505,0.39248,0.05175,0.0597,0.01831,-2.41988,1.61789,0.01052,0.27525,-0.01082,1.39956,0.30088,0.60002,-1.74163,-0.78802,0.28241,1.87018,1.38761,0.44336,-0.08453,-1.77735,-1.05263,-0.18669,-0.91107
0.22,-0.12825,-0.42846,0.03403,0.32032,-0.07333,-0.04457,0.93321,56.53421,13.85145,1.66668,-2.5615,0.39426,0.05068,0.06011,0.01788,-2.43591,1.62002,0.00882,0.27606,-0.00997,1.39768,0.30099,0.60009,-1.74053,-0.78768,0.28218,1.86945,1.38665,0.44317,-0.08528,-1.77798,-1.05233,-0.18631,-0.90871
0.24,-0.12701,-0.42839,0.03432,0.32306,-0.07265,-0.04418,0.92226,56.45744,13.15491,1.68469,-2.57547,0.39659,0.04943,0.06003,0.01754,-2.4554,1.62193,0.00686,0.27689,-0.00877,1.39555,0.30117,0.60059,-1.73876,-0.78747,0.28195,1.86882,1.38535,0.44295,-0.08571,-1.77821,-1.05209,-0.1859,-0.90601
0.26,-0.12581,-0.4282,0.03451,0.32581,-0.07217,-0.04391,0.90948,56.37487,12.59341,1.69905,-2.58584,0.39792,0.04823,0.05926,0.01738,-2.4715,1.62365,0.00518,0.27755,-0.00785,1.39357,0.30133,0.60083,-1.73733,-0.78721,0.28175,1.86818,1.38421,0.44279,-0.08619,-1.77858,-1.05181,-0.18553,-0.90376
0.28,-0.12457,-0.42797,0.03476,0.32853,-0.07173,-0.04368,0.89566,56.30902,11.91548,1.71887,-2.60191,0.39877,0.04749,0.05783,0.01743,-2.49057,1.62564,0.00389,0.27833,-0.00698,1.39163,0.30145,0.60118,-1.736,-0.78684,0.28156,1.86734,1.38309,0.44252,-0.08679,-1.77906,-1.05155,-0.18515,-0.90069
0.3,-0.12348,-0.42786,0.03491,0.33154,-0.07149,-0.04357,0.87827,56.21212,11.52621,1.72667,-2.60994,0.39851,0.0465,0.05551,0.01781,-2.50163,1.62664,0.00286,0.27889,-0.00628,1.3896,0.30168,0.60132,-1.73446,-0.78669,0.2814,1.86687,1.38188,0.44247,-0.08709,-1.77922,-1.05125,-0.18484,-0.89929
0.32,-0.12277,-0.428,0.03474,0.33515,-0.07165,-0.04367,0.85563,56.01074,11.93215,1.69894,-2.59,0.3963,0.0442,0.05204,0.01863,-2.49273,1.62517,0.00181,0.27884,-0.00586,1.38739,0.30222,0.60077,-1.73237,-0.78715,0.28127,1.86756,1.38051,0.44304,-0.08653,-1.77858,-1.05086,-0.18472,-0.90287
