T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,780.07009
1.56,793.63786
1.58,804.5697
1.6,813.03506
1.62,819.31634
1.64,823.58494
1.66,826.0904
1.68,827.05383
1.7,827.22625
1.72,827.4237
1.74,827.76256
1.76,828.09496
1.78,828.18366
1.8,829.28621
1.82,833.06323
1.84,836.12463
1.86,834.96726
1.88,828.59102
1.9,816.50461
1.92,799.81689
1.94,780.03009
1.96,759.2195
1.98,739.15643
2,724.22174
2.02,716.81427
2.04,713.40486
2.06,711.53676
2.08,710.36758
2.1,708.71857
2.12,704.28695
2.14,697.02573
2.16,689.78978
2.18,684.63238
2.2,680.62712
2.22,675.239
2.24,670.78391
2.26,668.01248
2.28,666.71099
2.3,666.96462
2.32,668.76504
2.34,670.84248
2.36,671.97832
2.38,664.61358
2.4,644.87193
2.42,617.99319
2.44,584.68993
2.46,545.36455
2.48,500.90973
2.5,453.62482
2.52,406.82822
2.54,363.52823
2.56,326.09435
2.58,295.72211
2.6,272.24807
2.62,254.42986
2.64,241.03722
2.66,230.89612
2.68,222.84491
2.7,216.37705
2.72,211.19057
2.74,206.86672
2.76,203.48509
2.78,201.56475
2.8,202.16087
2.82,206.69446
2.84,215.35188
2.86,228.00828
2.88,245.58443
2.9,272.46644
2.92,305.87717
2.94,344.03434
2.96,385.10479
2.98,428.02171
3,472.20726
3.02,519.86415
3.04,562.89473
3.06,598.99858
3.08,627.74264
3.1,649.50086
3.12,665.14417
3.14,670.06399
3.16,669.83169
3.18,670.23186
3.2,671.33329
3.22,673.25151
3.24,675.62943
3.26,678.19594
3.28,680.82356
3.3,683.4416
3.32,685.99081
3.34,688.33984
3.36,690.41118
3.38,692.21142
3.4,693.75759
3.42,694.78382
3.44,695.61445
3.46,696.44424
3.48,697.25713
3.5,698.0154
3.52,698.66745
3.54,699.16261
3.56,699.43535
3.58,699.40333
3.6,699.00987
3.62,698.22373
3.64,697.00845
3.66,695.35541
3.68,693.30989
3.7,690.98023
3.72,688.63172
3.74,686.48849
3.76,684.65862
3.78,683.16571
3.8,682.3472
3.82,682.46503
3.84,682.37288
3.86,681.32886
3.88,679.38294
3.9,676.64508
3.92,673.71588
3.94,671.01954
3.96,668.69139
3.98,666.80316
4,665.46714
4.02,664.80609
4.04,664.85891
4.06,665.61827
4.08,667.18616
4.1,669.49533
4.12,672.41763
4.14,675.89385
4.16,679.84776
4.18,684.15239
4.2,688.4819
4.22,692.52446
4.24,696.26047
4.26,699.64177
4.28,702.51923
4.3,704.72706
4.32,706.15396
4.34,706.82721
4.36,706.79439
4.38,706.11084
4.4,704.7917
4.42,702.7982
4.44,700.47027
4.46,698.27844
4.48,696.45903
4.5,695.31186
4.52,694.94532
4.54,695.2194
4.56,696.01667
4.58,697.24011
4.6,698.48186
4.62,699.14935
4.64,699.41613
4.66,699.60914
4.68,699.5875
4.7,699.36743
4.72,699.01703
4.74,698.35091
4.76,697.32202
4.78,696.08711
4.8,694.76471
4.82,694.24096
4.84,695.06821
4.86,696.59523
4.88,698.39073
4.9,699.34289
4.92,698.94472
4.94,697.73026
4.96,695.95468
4.98,693.63745
5,690.88697
5.02,687.86071
5.04,684.8895
