T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.02,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.04,0,0,-0,0,-0,0,0,0,0,0,0,0
0.06,0,0,-0,0,-0,0,0,0,0,0,0,0
0.08,0,0,-0,0,-0,0,0,0,0,0,0,0
0.1,0,0,-0,0,-0,0,0,0,0,0,0,0
0.12,0,0,-0,0,-0,0,0,0,0,0,0,0
0.14,0,0,-0,0,-0,0,0,0,0,0,0,0
0.16,0,0,-0,0,-0,0,0,0,0,0,0,0
0.18,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.2,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.22,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.24,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.26,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.28,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.3,-0,0,0,-0,0,-0,0,0,0,-0,0,-0
0.32,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.34,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.36,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.38,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.4,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.42,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.44,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0
0.46,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.48,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.5,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.52,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.54,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.56,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.58,0,0,-0,0,-0,0,-0,0,-0,0,-0,0
0.6,0,0,-0,0,-0,0,0,2e-05,0,0,0,0
0.62,0,0,-0,0,-0,0,0,9e-05,0,0,0,0
0.64,0,0,-0,0,-0,0,0,0.00018,0,0,0,0
0.66,0,0,-0,0,-0,0,0,0.00031,0,0,0,0
0.68,0,0,-0,0,-0,0,1e-05,0.00047,0,0,0,0
0.7,0,0,-0,0,-0,0,1e-05,0.00066,1e-05,0,1e-05,0
0.72,0,0,-0,0,-0,0,1e-05,0.00088,1e-05,0,1e-05,0
0.74,-0,0,0,-0,0,-0,1e-05,0.00111,1e-05,-0,1e-05,-0
0.76,-0,0,0,-0,0,-0,1e-05,0.00132,1e-05,-0,1e-05,-0
0.78,-0,0,0,-0,0,-0,2e-05,0.00149,2e-05,-0,2e-05,-0
0.8,-0,0,0,-0,0,-0,2e-05,0.00156,2e-05,-0,2e-05,-0
0.82,-0,0,0,-0,0,-0,2e-05,0.00149,2e-05,-0,2e-05,-0
0.84,-0,0,0,-0,0,-0,1e-05,0.00118,1e-05,-0,1e-05,-0
0.86,-0,0,0,-0,0,-0,0,0.00055,1e-05,-0,1e-05,-0
0.88,-0,0,0,-0,0,-0,-1e-05,0,-1e-05,-0,-1e-05,-0
0.9,-0,0,0,-0,0,-0,-3e-05,0,-2e-05,-0,-2e-05,-0
0.92,-0,0,0,-0,0,-0,-5e-05,0,-4e-05,-0,-4e-05,-0
0.94,-0,0,0,-0,0,-0,-9e-05,0,-7e-05,-0,-7e-05,-0
0.96,-0,0,0,-0,0,-0,-0.00013,0,-0.00011,-0,-0.00011,-0
0.98,-0,0,0,-0,0,-0,-0.00017,0,-0.00015,-0,-0.00015,-0
1,-0,0,0,-0,0,-0,-0.00022,0,-0.0002,-0,-0.0002,-0
1.02,0,0,-0,0,-0,0,-0.00028,0,-0.00025,0,-0.00025,0
1.04,0,0,-0,0,-0,0,-0.00032,0,-0.0003,0,-0.0003,0
1.06,0,0,-0,0,-0,0,-0.00036,0,-0.00034,0,-0.00034,0
1.08,0,0,-0,0,-0,0,-0.00036,0,-0.00035,0,-0.00035,0
1.1,0,0,-0,0,-0,0,-0.00033,0,-0.00033,0,-0.00033,0
1.12,0,0,-0,0,-0,0,-0.00023,0,-0.00025,0,-0.00025,0
1.14,0,0,-0,0,-0,0,-5e-05,0,-0.00011,0,-0.00011,0
1.16,0,0,-0,0,-0,0,0.00023,0.01353,0.00014,0,0.00014,0
1.18,0,0,-0,0,-0,0,0.00065,0.04918,0.0005,0,0.0005,0
1.2,0,0,-0,0,-0,0,0.00122,0.0986,0.00101,0,0.00101,0
1.22,0,0,-0,0,-0,0,0.00195,0.16331,0.00167,0,0.00167,0
1.24,0,0,-0,0,-0,0,0.00285,0.24375,0.00249,0,0.00249,0
1.26,0,0,-0,0,-0,0,0.00389,0.33864,0.00346,0,0.00346,0
1.28,0,0,-0,0,-0,0,0.00503,0.44418,0.00454,0,0.00453,0
1.3,-0,0,0,-0,0,-0,0.00618,0.55372,0.00566,-0,0.00565,-0
1.32,-0,0,0,-0,0,-0,0.00724,0.65928,0.00673,-0,0.00673,-0
1.34,-0,0,0,-0,0,-0,0.00813,0.75421,0.0077,-0,0.0077,-0
1.36,-0,0,0,-0,0,-0,0.00876,0.83471,0.00852,-0,0.00853,-0
1.38,-0,0,0,-0,0,-0,0.0091,0.8995,0.00919,-0,0.00919,-0
1.4,-0,0,0,-0,0,-0,0.00911,0.949,0.00969,-0,0.0097,-0
