T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-6.99999,687.50528,-6.99754,7.00013,-1.30788,-6.99999,-6.99999,0,-2.79149,7.00013,-1.30787,-6.99999
0.02,-6.99999,680.93794,-6.99653,7.00021,-1.22702,-6.99999,-6.99999,4.69748,-2.59616,7.00021,-1.22702,-6.99999
0.04,-7.00001,674.11878,-6.99538,7.0003,-1.14223,-7.00001,-7,11.5352,-2.38581,7.0003,-1.14223,-7.00001
0.06,-7.00002,667.06721,-6.99418,7.00041,-1.05346,-7.00002,-7,18.60543,-2.15801,7.00041,-1.05348,-7.00002
0.08,-7.00005,659.80764,-6.99303,7.00052,-0.9613,-7.00005,-7,25.88357,-1.9125,7.00052,-0.96135,-7.00005
0.1,-7.00008,652.36564,-6.99212,7.00063,-0.86671,-7.00008,-7.00001,33.34385,-1.65061,7.00063,-0.86679,-7.00008
0.12,-7.00012,644.76335,-6.99168,7.00073,-0.77079,-7.00012,-7.00002,40.96399,-1.37459,7.00073,-0.7709,-7.00012
0.14,-7.00016,637.01675,-6.99203,7.00079,-0.67459,-7.00016,-7.00003,48.7279,-1.0871,7.00079,-0.67476,-7.00016
0.16,-7.00022,629.13472,-6.99358,7.00078,-0.57905,-7.00021,-7.00005,56.6266,-0.79087,7.00078,-0.57926,-7.00021
0.18,-7.00027,621.1194,-6.99679,7.00067,-0.48487,-7.00026,-7.00007,64.65786,-0.4885,7.00067,-0.48513,-7.00026
0.2,-7.00032,612.96749,-7.0022,7.00042,-0.39256,-7.00031,-7.00009,72.82492,-0.18237,7.00042,-0.39288,-7.00031
0.22,-7.00036,604.67198,-7.01036,6.99997,-0.30243,-7.00035,-7.00011,81.13474,0.12534,6.99997,-0.30279,-7.00035
0.24,-7.00038,596.22407,-7.02178,6.99927,-0.21459,-7.00036,-7.00013,89.59608,0.43266,6.99927,-0.21496,-7.00036
0.26,-7.00035,587.61493,-7.03686,6.99828,-0.129,-7.00033,-7.00015,98.21773,0.73775,6.99828,-0.12935,-7.00033
0.28,-7.00027,578.83732,-7.05575,6.99694,-0.04551,-7.00025,-7.00015,107.00694,1.03882,6.99694,-0.04578,-7.00025
0.3,-7.00011,569.88673,-7.07822,6.99525,0.03613,-7.00009,-7.00014,115.96819,1.33399,6.99525,0.03601,-7.00009
0.32,-6.99985,560.76245,-7.10345,6.9932,0.11618,-6.99983,-7.0001,125.10221,1.62119,6.9932,0.11632,-6.99983
0.34,-6.99946,551.46816,-7.12984,6.99085,0.19493,-6.99944,-7.00003,134.40533,1.89795,6.99085,0.19546,-6.99944
0.36,-6.99892,542.01239,-7.1547,6.98834,0.27261,-6.99891,-6.99991,143.86905,2.16119,6.98834,0.27367,-6.99891
0.38,-6.99821,532.40885,-7.17409,6.98589,0.34935,-6.99821,-6.99975,153.47968,2.40696,6.98589,0.3511,-6.99821
0.4,-6.99733,522.67668,-7.18252,6.98383,0.42516,-6.99736,-6.99951,163.21814,2.63019,6.98383,0.42778,-6.99736
0.42,-6.99629,512.84074,-7.17278,6.98265,0.4999,-6.99635,-6.99922,173.05964,2.8245,6.98265,0.50355,-6.99635
0.44,-6.99514,502.932,-7.13596,6.98298,0.57331,-6.99523,-6.99885,182.97328,2.98209,6.98298,0.57809,-6.99523
