T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00267,-0.00068,-0.00135,0.01083,0.00071,0.00202,-0.01129,0.00541,0.00396,-0.00084,0.00034,-0.0002,0.10287,0.03101,-1e-05,0,0.00181,-0.01163,0.01309,0.07277,-0.04449,7e-05,-0.00146,-0.0036,-0.00356,-0.01037,0.00073,-0.01671,-0.05082,-0.00381,0.00175,0.01408,0.00415,0.002,0.03774,0.18459,-0.00176,0.00208,-0.0187,-0.00933
0.02,-0.00271,-0.0007,-0.00132,0.0112,0.00072,0.00201,-0.01152,0.00547,0.00395,-0.00091,0.00039,-0.0002,0.10513,0.03158,5e-05,1e-05,0.00152,-0.01192,0.01336,0.07379,-0.0453,0.00012,-0.00161,-0.00377,-0.00354,-0.01054,0.0007,-0.01703,-0.05223,-0.00392,0.00179,0.01434,0.00422,0.00204,0.03857,0.18823,-0.00179,0.00212,-0.01901,-0.00948
0.04,-0.00272,-0.0007,-0.00124,0.0115,0.0007,0.00196,-0.01162,0.00542,0.00388,-0.00098,0.00044,-0.00021,0.10624,0.03167,0.00013,2e-05,0.00111,-0.01209,0.01347,0.07359,-0.04547,0.00019,-0.00168,-0.00393,-0.00355,-0.01054,0.00067,-0.01714,-0.05321,-0.00399,0.0018,0.0144,0.00423,0.0021,0.03895,0.18945,-0.0018,0.00212,-0.01904,-0.00949
0.06,-0.0027,-0.0007,-0.0011,0.01175,0.00063,0.00185,-0.01159,0.00526,0.00376,-0.00108,0.00052,-0.00021,0.10636,0.03127,0.00022,5e-05,0.00059,-0.0122,0.01344,0.0722,-0.04505,0.00029,-0.00163,-0.0041,-0.00363,-0.01039,0.00063,-0.01706,-0.05388,-0.00403,0.0018,0.01428,0.00418,0.00218,0.03894,0.18847,-0.00179,0.00209,-0.01881,-0.00936
0.08,-0.00264,-0.0007,-0.0009,0.01198,0.0005,0.00169,-0.01147,0.00496,0.0036,-0.00119,0.00061,-0.00021,0.10565,0.03039,0.00034,8e-05,-3e-05,-0.01226,0.01328,0.06961,-0.04406,0.00043,-0.00138,-0.00427,-0.00386,-0.01009,0.00062,-0.0168,-0.05435,-0.00404,0.00177,0.01398,0.00409,0.00232,0.03859,0.18547,-0.00178,0.00202,-0.01832,-0.00911
0.1,-0.00255,-0.00069,-0.00064,0.01219,0.00029,0.00147,-0.01127,0.00451,0.00344,-0.00133,0.00072,-0.00022,0.10425,0.02898,0.00047,0.00012,-0.00073,-0.01229,0.013,0.06583,-0.04254,0.00061,-0.00086,-0.00445,-0.00431,-0.00963,0.00064,-0.01639,-0.05469,-0.00404,0.00173,0.01352,0.00395,0.00252,0.03793,0.18059,-0.00177,0.00193,-0.0176,-0.00874
0.12,-0.00243,-0.00067,-0.00031,0.01237,-0,0.0012,-0.01099,0.00392,0.00328,-0.0015,0.00085,-0.00023,0.10227,0.02706,0.00061,0.00018,-0.00143,-0.01233,0.01263,0.06089,-0.0405,0.00084,-0,-0.00463,-0.00505,-0.00903,0.00071,-0.01584,-0.05495,-0.00403,0.00166,0.01291,0.00376,0.00283,0.03699,0.17398,-0.00176,0.0018,-0.01665,-0.00826
0.14,-0.00228,-0.00065,7e-05,0.01253,-0.0004,0.00088,-0.01066,0.00318,0.00317,-0.00168,0.00098,-0.00024,0.09982,0.02461,0.00074,0.00025,-0.00207,-0.01238,0.01216,0.0549,-0.038,0.0011,0.0013,-0.0048,-0.00618,-0.0083,0.00086,-0.01518,-0.05516,-0.004,0.00158,0.01216,0.00355,0.00324,0.03579,0.16582,-0.00175,0.00165,-0.0155,-0.00768
0.16,-0.00211,-0.00063,0.00048,0.01262,-0.00092,0.00053,-0.0103,0.00229,0.00316,-0.00186,0.00112,-0.00025,0.09702,0.02167,0.00085,0.00032,-0.00251,-0.01246,0.01162,0.04806,-0.03513,0.00139,0.00312,-0.00493,-0.00777,-0.00747,0.00111,-0.01443,-0.05528,-0.00395,0.00147,0.01131,0.00331,0.00378,0.03439,0.15642,-0.00177,0.00147,-0.0142,-0.00703
0.18,-0.00193,-0.00061,0.0009,0.0126,-0.00154,0.00018,-0.00993,0.0013,0.00329,-0.00202,0.00123,-0.00026,0.09404,0.01835,0.0009,0.00041,-0.0026,-0.01257,0.01104,0.04078,-0.03204,0.00168,0.00552,-0.00498,-0.00987,-0.00657,0.00148,-0.01364,-0.05526,-0.00388,0.00136,0.01039,0.00307,0.00445,0.03283,0.14626,-0.00181,0.00128,-0.01282,-0.00635
