T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-28.9913,6.6999,-0.37681,-2.15659,0.3675,0.04767,1.54668,-0.62454,-0.2154,0.98711,0.01211,-0.04052,0.05772,1.42577,0.40739,0.21541,1.26272,-0.18915,0.14927,0.15252,6.44453,18.24382,-3.89445,15.21613,2.6195,7.68983,2.07802,-12.34391,-0.46975,0.02642,32.4489,-3.23071,-2.12309,-0.74396
0.02,-28.99814,6.64434,-0.38214,-2.15498,0.37253,0.04811,1.54383,-0.63286,-0.21584,0.975,-0.01509,-0.04206,0.03467,1.43411,0.39664,0.218,1.24668,-0.21673,0.14945,0.13307,6.46745,18.24677,-3.90877,15.15559,2.5855,7.73206,2.09416,-12.25424,-0.43799,0.01883,32.49583,-3.22189,-2.14528,-0.74845
0.04,-29.00478,6.58531,-0.3914,-2.15387,0.37772,0.04849,1.54256,-0.63876,-0.21517,0.96414,-0.03809,-0.04247,0.01274,1.44852,0.38317,0.21845,1.23507,-0.23715,0.14874,0.11534,6.48947,18.24994,-3.92195,15.09478,2.55138,7.77398,2.11011,-12.16816,-0.40788,0.01117,32.54206,-3.21332,-2.16748,-0.75309
0.06,-29.01187,6.52311,-0.4031,-2.15346,0.38313,0.04881,1.54331,-0.64194,-0.21333,0.95469,-0.05707,-0.04173,-0.00818,1.46708,0.36535,0.216,1.22653,-0.25068,0.14716,0.09906,6.50943,18.25366,-3.93435,15.03344,2.51714,7.81571,2.12583,-12.08707,-0.37905,0.00346,32.58766,-3.20505,-2.18973,-0.75797
0.08,-29.02003,6.45884,-0.4152,-2.15398,0.3888,0.04911,1.54644,-0.64229,-0.21033,0.94673,-0.07219,-0.03984,-0.02819,1.487,0.3421,0.21006,1.21902,-0.25773,0.14472,0.08383,6.52566,18.25824,-3.94645,14.97106,2.48276,7.85737,2.14127,-12.01298,-0.35108,-0.0043,32.63256,-3.19715,-2.21208,-0.7632
0.1,-29.02937,6.39524,-0.42528,-2.15567,0.39475,0.04942,1.55221,-0.63995,-0.20632,0.94043,-0.08323,-0.0368,-0.047,1.50474,0.31391,0.2006,1.21026,-0.25809,0.14137,0.06976,6.53543,18.26371,-3.95849,14.90736,2.44854,7.89866,2.15618,-11.94963,-0.3241,-0.012,32.67574,-3.18983,-2.23442,-0.76886
0.12,-29.04156,6.3338,-0.4311,-2.15879,0.40113,0.04979,1.56032,-0.63521,-0.20139,0.93525,-0.09086,-0.03264,-0.06518,1.51747,0.28091,0.18781,1.19765,-0.25434,0.13718,0.05513,6.53852,18.27104,-3.97135,14.84192,2.41418,7.94025,2.17075,-11.89649,-0.2969,-0.01985,32.71895,-3.18305,-2.25699,-0.77511
0.14,-29.05538,6.27972,-0.43069,-2.16355,0.4079,0.05023,1.57066,-0.62892,-0.19591,0.93128,-0.09456,-0.02749,-0.08196,1.52195,0.24712,0.17299,1.17946,-0.24599,0.13211,0.04079,6.53068,18.28018,-3.98505,14.77419,2.38026,7.98133,2.18449,-11.8603,-0.2705,-0.0277,32.75941,-3.17718,-2.27953,-0.78198
0.16,-29.07142,6.23667,-0.42314,-2.17019,0.4151,0.05079,1.58242,-0.62205,-0.19023,0.9279,-0.09474,-0.02157,-0.0973,1.517,0.21611,0.15763,1.15477,-0.235,0.12637,0.02634,6.51047,18.29184,-4.00002,14.70398,2.34697,8.02183,2.19729,-11.84272,-0.24507,-0.03558,32.79731,-3.17237,-2.30205,-0.7896
0.18,-29.09662,6.20066,-0.40807,-2.17895,0.42316,0.05155,1.59363,-0.61517,-0.18413,0.92255,-0.09498,-0.0151,-0.11409,1.50294,0.18537,0.14176,1.12072,-0.23502,0.12135,0.00409,6.48571,18.30965,-4.01883,14.63107,2.31259,8.06488,2.21041,-11.83143,-0.21572,-0.04457,32.84165,-3.1681,-2.32557,-0.79835
0.2,-29.11376,6.19153,-0.38856,-2.1898,0.43083,0.05237,1.60504,-0.61064,-0.17924,0.91878,-0.08953,-0.00884,-0.12524,1.48188,0.1703,0.12988,1.08647,-0.22512,0.1161,-0.00885,6.43264,18.32778,-4.03667,14.55489,2.28233,8.10217,2.22011,-11.86789,-0.19529,-0.05257,32.86713,-3.16652,-2.34745,-0.80761
0.22,-29.10688,6.22803,-0.37016,-2.20292,0.4367,0.05307,1.61684,-0.60995,-0.17721,0.92073,-0.07182,-0.00366,-0.1226,1.4602,0.18105,0.12469,1.06628,-0.17334,0.10873,0.01168,6.32746,18.33857,-4.04749,14.47734,2.26251,8.12414,2.22222,-11.98673,-0.20077,-0.05649,32.85135,-3.16942,-2.36443,-0.81665
0.24,-29.0938,6.28708,-0.3526,-2.21826,0.44183,0.05382,1.62585,-0.61138,-0.17627,0.9226,-0.05151,0.00061,-0.11526,1.4381,0.19513,0.1199,1.05086,-0.12006,0.10372,0.04069,6.19611,18.35189,-4.05829,14.39701,2.24753,8.14041,2.22076,-12.15575,-0.21528,-0.06014,32.81587,-3.17543,-2.37972,-0.82636
0.26,-29.09427,6.34794,-0.33488,-2.23598,0.44715,0.05474,1.62965,-0.61371,-0.17493,0.91968,-0.03604,0.00424,-0.1106,1.41689,0.19957,0.1129,1.03269,-0.09261,0.10333,0.05954,6.06391,18.37572,-4.07477,14.31405,2.2325,8.1592,2.21928,-12.33668,-0.22605,-0.06604,32.78485,-3.18288,-2.39609,-0.8376
0.28,-29.12076,6.41185,-0.31983,-2.25694,0.45246,0.05581,1.62702,-0.61739,-0.17357,0.91248,-0.0226,0.00719,-0.10574,1.40134,0.20334,0.10566,1.01671,-0.06897,0.10558,0.0823,5.93614,18.40625,-4.09457,14.23511,2.21908,8.17837,2.21726,-12.49593,-0.24375,-0.07082,32.77589,-3.1903,-2.4124,-0.85057
0.3,-29.1256,6.48182,-0.30617,-2.27825,0.45636,0.05684,1.62165,-0.62171,-0.17218,0.90381,-0.01094,0.0095,-0.10095,1.38503,0.20175,0.09803,1.00085,-0.06749,0.11008,0.09304,5.78557,18.4477,-4.11911,14.14366,2.20878,8.19533,2.21216,-12.75761,-0.25333,-0.08173,32.71833,-3.20415,-2.42881,-0.86431
0.32,-29.0703,6.56012,-0.2899,-2.29724,0.45704,0.05759,1.61772,-0.62614,-0.17085,0.8974,-0.00126,0.01123,-0.09713,1.35777,0.18751,0.09039,0.98093,-0.11211,0.1164,0.071,5.59065,18.50582,-4.15064,14.02317,2.2025,8.20867,2.2021,-13.24336,-0.23723,-0.10659,32.54214,-3.2305,-2.44647,-0.87804
0.34,-28.99228,6.63688,-0.2749,-2.316,0.45589,0.05822,1.61125,-0.63143,-0.16964,0.89001,0.00809,0.01266,-0.09318,1.32785,0.17228,0.08315,0.95971,-0.1675,0.12238,0.03891,5.37911,18.5735,-4.18663,13.89083,2.19966,8.21979,2.1888,-13.83186,-0.21128,-0.13825,32.31579,-3.2637,-2.46401,-0.89246
