J27_n,J28_n,J29_n,J30_n,J34_n,J35_n,J36_n,J37_n,J20_n,J21_n,J22_n,J23_n,J13_n,J14_n,J15_n,J16_n
0.37446970699125,0.6400836275919399,0.9999544962500001,0.6534374040320001,0.38489293862125,0.9773929483670201,1.0000122457552,0.63892281796928,0.68193040951606,0.99651270984128,0.87772646526122,0.72889333086534,0.30640365272646,0.38890233405557995,0.7162883170572999,0.6798399440415
0.3746592528674,0.6403673934865001,0.9999638513360001,0.65343011914412,0.38497466379125,0.9774757326499199,1.0000200135632,0.63893025375692,0.68005303123224,0.9966841335716801,0.8773595784079999,0.72846939143526,0.31045478818054006,0.38881234200408,0.7160256481172999,0.68069643739446
0.37484053074,0.64065104748154,0.999973022856,0.65343011914412,0.3850645552066,0.9775535086268798,1.0000263971732,0.63893025375692,0.67818494774614,0.99685098400487,0.8769950378640798,0.72804512085126,0.31449405871350006,0.38872432448352,0.7157628576773,0.68155816258776
0.3750217823314,0.6409345895770601,0.999981552234,0.6534228341796801,0.38513809784125,0.97763599829502,1.0000314475252,0.63892281796928,0.6763597245520601,0.99701286973888,0.8766386555853798,0.72762641862744,0.3185160736,0.38864018917247994,0.7155052051667999,0.6824059830125401
0.37522771814765,0.641194404864,0.9999898768739999,0.6534446888433201,0.38525248875285006,0.9777086572579201,1.0000356369999999,0.63895256066048,0.67427595471846,0.9971739867218301,0.8762381990268201,0.7271719691288601,0.32250475577254,0.388537006182,0.7152211264272001,0.6832844818935
0.37537597092125,0.64150133806954,0.9999971954,0.6534082640211201,0.38530151017125003,0.9777956920408799,1.0000377757492,0.63890794616432,0.6727311549528601,0.9973244209554801,0.8759301617548199,0.7267998651010401,0.32654068078566,0.38847399004662,0.7149895500799999,0.68409188056064
0.37530184673360006,0.641902514106,1.000002489864,0.65320424964608,0.38515444005165,0.97789701756798,1.0000379325748,0.6386327625345201,0.6726676430402401,0.9974568288117499,0.87588654068352,0.7266580444949601,0.33079427306496,0.388517907168,0.7148737266228001,0.684714208326
0.37516182237885,0.6423741983939999,1.000006681706,0.65295643721072,0.3849664915186,0.9780077274143198,1.00003755397,0.6382979384883201,0.6731680992240001,0.99757953825407,0.8759388850500001,0.7265989417161599,0.33508231476576,0.38860578578328,0.7148052744324999,0.68527251046424
0.3750712100224,0.64282201055946,1.00001090465,0.65275228992752,0.38481120802125,0.9781133638348801,1.0000374376468002,0.6380225225754801,0.67342191563776,0.9977001352384699,0.87594760803882,0.72650436398304,0.33928226536216,0.38867460162072,0.7147157476368001,0.685855661046
0.374922921085,0.64326954219904,1.00001596625,0.6524532516830001,0.3845741585746,0.9782187460780001,1.0000371626752,0.63762782529392,0.67361221325254,0.9978265993144699,0.87596214567272,0.7264038572232601,0.34368582851446006,0.38873580167447996,0.7146314742927998,0.68643827094744
0.37487348752960004,0.64374032507424,1.000018567146,0.65233651892012,0.38450058221965,0.97832864665278,1.0000370345792,0.63745647465452,0.6740858506466401,0.99793013870588,0.8759854041168799,0.7263388136,0.34765279764864004,0.38882574116117996,0.7145419202324998,0.68702034016856
0.37509592313485,0.6443753888985001,1.00001430585,0.652708536272,0.38487659293565,0.9784573058880001,1.0000374670672,0.63791828381708,0.6750507068535,0.99798014170367,0.8760086603824798,0.72632107308854,0.35036620576294003,0.38898472131167994,0.7144470829773002,0.6876081867013399
0.3754336200264,0.64505686349856,1.00000739625,0.65326983224108,0.38541588587885,0.9785903259068801,1.0000380079312,0.63861044575472,0.67630771179126,0.99801001007552,0.8760406341904998,0.72633290016006,0.35268523189600004,0.38917076148198,0.7143469599027998,0.68821441650614
0.3757300591104,0.64571421886464,1.000001746376,0.6537578633043201,0.3858814485266,0.9787229342003199,1.00003841728,0.6391904580915201,0.677521490214,0.99804766178288,0.87606679151528,0.7263388136,0.3552046294,0.38934168955799997,0.7142468192837002,0.6888137518658399
0.37595234224125,0.646370965,0.999993483066,0.65418006042608,0.38633050839885,0.97885041655198,1.0000387023700001,0.6397848586803201,0.67834422405216,0.9980866987617499,0.87610166365928,0.7263092457614999,0.35753593291350005,0.38953015869312,0.7141677485072,0.6893747114165399
0.3763721023746,0.6470036789343401,0.999989063706,0.6547837910750001,0.3868610037506,0.9789822160990199,1.0000390405712,0.6404010314010801,0.68006041877344,0.99811889316767,0.87611909789312,0.7263683798415,0.36022868802400004,0.38968999053318,0.7140253935533001,0.6900547468215
0.3772934328994,0.64761242361114,0.999997002426,0.65585175472448,0.38758700219125003,0.9791182887279999,1.0000393617172,0.6410240908977201,0.68397482878854,0.99812673196028,0.8761423416319999,0.7265930310869401,0.36336916759896004,0.38972660563800005,0.7138197071828,0.6907591817213401
0.3784112756786,0.6481738755263401,1.000008460026,0.657106490723,0.38840221764125005,0.97925391969742,1.00003903933,0.6416540178771201,0.68878387349784,0.99813081574652,0.8761568678624999,0.72692392794806,0.36703714925526004,0.38974202554392,0.7135347886352003,0.69163232139416
0.37945423673085005,0.6487582453098399,1.0000174376959998,0.658264900643,0.38919245781840006,0.9793844546591801,1.00003803008,0.64228339171052,0.69325954826166,0.99814236406208,0.8761249090320798,0.72726643136694,0.37082403430006006,0.38978251131077996,0.7132286071572,0.69262331227776
0.38043890701485,0.64934212941834,1.000025217096,0.6594502367649201,0.38990079531885,0.97951921753912,1.0000364095732,0.6429122123979201,0.6972035284493401,0.9981263914584699,0.8762498155860199,0.72735497486304,0.37286319387654,0.38974009795782005,0.7131810815853,0.6927987645718401
0.38160309009564997,0.64990220123946,1.000033933056,0.6606118869080001,0.39081207295885007,0.9796535387594999,1.000033957,0.64354786803008,0.70238447679334,0.9981697427416699,0.87611619227258,0.72798616819046,0.37884244815000007,0.38988667418742,0.7125470311293001,0.6946942056815
0.38314271852085,0.6504152072063399,1.000045289546,0.6616204043480001,0.39221020882565,0.9797920269795001,1.0000298732788,0.64417557591788,0.7106098218498401,0.9983490683481201,0.8746532731093799,0.73018664952054,0.39361189722646,0.39040871154101997,0.7105823319572,0.7013283989821399
0.38487659293565,0.65088124989354,1.000055262266,0.6625914821630001,0.3938258150514,0.97993463493472,1.0000244845648,0.644824855427,0.71995500464224,0.99857742947447,0.8730406254573799,0.73288671269976,0.41235080964934,0.39115857156918,0.7080144927412999,0.7095430460162401
0.38655905760085,0.6513469817487401,1.000061709066,0.663597052043,0.3953825527026,0.9800675854875001,1.0000182819892,0.64546617394688,0.7286776150000001,0.9987777193348701,0.87188496262122,0.7352824803375,0.43012540913094005,0.39190476242357997,0.7054727760253,0.71687980676376
