T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-2.9127,1.51078,-0.0922,-0.80697,0.23731,0.01442,-0.9769,-2.69152,-0.48088,-2.87042,4.11155,-0.05107,-0.09158,-0.76838,0.72429,-0.0231,-2.51469,-0.03645,-0.12385,0.03925,-8.52067,0.15729,-0.66892,0.17435,1.23136,-0.36606,-1.38901,-5.68862,0.7136,-0.52286,0.36303,1.48868,0.2293,0.3328
0.02,-2.19412,1.52433,-0.00867,-0.77713,0.21789,0.01215,-0.66569,-2.85748,-0.35127,-2.7175,4.15621,-0.05125,-0.14257,-0.39907,0.74658,-0.11474,-2.40798,-0.05502,-0.12463,0.06662,-8.52392,0.11247,-0.63533,0.17675,1.22056,-0.38695,-1.599,-5.66555,0.71292,-0.52597,0.37419,1.48877,0.22921,0.33351
0.04,-1.52918,1.50616,0.07917,-0.74933,0.19773,0.01015,-0.40849,-3.01539,-0.25264,-2.58721,4.20011,-0.05388,-0.18772,-0.09582,0.76205,-0.16982,-2.31698,-0.06615,-0.12875,0.0903,-8.5259,0.06145,-0.60092,0.17834,1.21005,-0.4067,-1.80992,-5.64148,0.71184,-0.52891,0.3854,1.48885,0.22913,0.33423
0.06,-0.94115,1.46212,0.16281,-0.72385,0.17724,0.00841,-0.19482,-3.16693,-0.17987,-2.47596,4.24288,-0.05812,-0.22696,0.15794,0.77195,-0.1977,-2.2385,-0.07079,-0.13476,0.10983,-8.52039,0.00786,-0.56445,0.18077,1.20029,-0.42474,-2.01596,-5.61733,0.71065,-0.53174,0.39638,1.48891,0.22907,0.33498
0.08,-0.43445,1.39387,0.2347,-0.69894,0.15607,0.00662,-0.01276,-3.32663,-0.12404,-2.38689,4.28899,-0.06363,-0.26693,0.3799,0.77894,-0.21119,-2.18392,-0.0744,-0.14188,0.12894,-8.50234,-0.05195,-0.51273,0.18909,1.18816,-0.44748,-2.28643,-5.59419,0.71158,-0.53521,0.40927,1.48903,0.22895,0.33543
0.1,-0.05113,1.31923,0.29287,-0.67932,0.13711,0.00534,0.14472,-3.46467,-0.09004,-2.29875,4.32766,-0.06872,-0.29429,0.57229,0.76898,-0.20901,-2.11422,-0.07059,-0.14753,0.14041,-8.46784,-0.09544,-0.47105,0.19663,1.1818,-0.4594,-2.44688,-5.5734,0.71095,-0.53802,0.41827,1.48899,0.22894,0.33642
0.12,0.18778,1.25059,0.34495,-0.66983,0.12348,0.00523,0.28612,-3.54753,-0.07906,-2.18539,4.34579,-0.07205,-0.29295,0.73622,0.73064,-0.18774,-1.9857,-0.05127,-0.15029,0.1353,-8.42602,-0.10256,-0.4737,0.19019,1.1915,-0.44075,-2.25528,-5.55523,0.70403,-0.53866,0.41632,1.48858,0.22927,0.33906
0.14,0.29916,1.17637,0.38565,-0.66524,0.11345,0.00552,0.41234,-3.61036,-0.07645,-2.07126,4.35692,-0.07482,-0.28203,0.87346,0.67511,-0.16221,-1.85026,-0.02969,-0.15206,0.1243,-8.38458,-0.1012,-0.48572,0.17877,1.20616,-0.41221,-1.95847,-5.54044,0.69646,-0.5392,0.41045,1.48801,0.22971,0.34223
0.16,0.30048,1.09015,0.40409,-0.66053,0.10519,0.00555,0.53056,-3.6865,-0.07437,-1.97258,4.37244,-0.07796,-0.27699,0.99466,0.61101,-0.14431,-1.74164,-0.01623,-0.15359,0.11618,-8.34776,-0.11083,-0.48096,0.16979,1.21717,-0.39034,-1.73888,-5.52892,0.69243,-0.54144,0.40643,1.48746,0.23007,0.34505
0.18,0.20812,0.99414,0.39732,-0.6547,0.09862,0.00544,0.66126,-3.78185,-0.0752,-1.87355,4.389,-0.08165,-0.27258,1.12097,0.54204,-0.13308,-1.63688,-0.00835,-0.15389,0.10722,-8.32033,-0.12241,-0.4788,0.15744,1.22926,-0.36592,-1.49796,-5.518,0.68945,-0.54516,0.40189,1.48694,0.23047,0.34804
