J27_p,J28_p,J29_p,J30_p,J34_p,J35_p,J36_p,J37_p,J20_p,J21_p,J22_p,J23_p,J13_p,J14_p,J15_p,J16_p
0.9815164984891555,0.969129997730147,0.9570060152134678,1.0188047380960372,0.9896739283227741,0.9787517432659009,1.0528053554206613,1.0018840417180666,1.0700169171061795,0.9771971167174937,1.071705986198042,1.0246046329487604,0.9256386454281588,1.0605859131518804,0.9893464744541398,0.9599499374217771
0.9794484019343838,0.9678325869176135,0.9551267812693929,1.020964405354545,0.9888113506121118,0.9776670664382854,1.0443307956064392,1.0022436817669345,1.0759186864738077,0.9807234986111625,1.0722110053520495,1.0262483879674893,0.9280955125315501,1.0706053151590917,0.9841269140619828,0.958761219122626
0.9768104549474305,0.9666797477111544,0.9531294655615892,1.0235992657534974,0.9877895220094939,0.9766948489608431,1.0311475409836066,1.0026082332857582,1.0747956848643347,0.9856907109519254,1.0729133354653022,1.0283106657122407,0.927699755475188,1.0826235623251477,0.9766632175747875,0.9578575680291933
0.973545505112755,0.9656549649919958,0.9508744861837344,1.0266940073872524,0.986589583168343,0.9758960038276195,1.013025608599431,1.002905501296849,1.0622644712272957,0.9917742878605045,1.074547363731823,1.0309742374888953,0.92169330191982,1.0960744186046512,0.9667600645981185,0.9571475836102089
0.9696725383368759,0.9647576380669217,0.9482507288629738,1.0301529525905573,0.9852418472908637,0.9753680722703261,0.9952457708526679,1.0030387107144605,1.0293315448245026,0.9984328709715758,1.0779596977329973,1.0343738997770215,0.9069837030719914,1.1100976042590949,0.9544334218187585,0.9565825612935179
0.9653005038699287,0.9640500973037572,0.9452191755608627,1.0337822938897092,0.9838057746671344,0.9752330883938701,0.9837240119245338,1.0028805145773614,0.9790945593214636,1.009399208125323,1.0839698430354714,1.0385730858468676,0.8806316571757009,1.1236526034441925,0.9399383770051735,0.9561260963431688
0.9605871811294632,0.9636102388582594,0.9417336681139582,1.0373526745240254,0.9823565980205444,0.9756504012931425,0.9733789401538591,1.0023077353946115,0.9256673254019331,1.0188796506256823,1.0931477259090363,1.0435660555444326,0.8406111875213521,1.135851497315827,0.9237653995998738,0.9557599568026515
0.955671136289665,0.963563128856888,0.9377931196515548,1.0406700743964776,0.980936515837773,0.9767932357414211,0.9649960222752586,1.0012356079752878,0.8564444803243544,1.0241977557865098,1.1055928154054286,1.049254151421334,0.7866039825997676,1.1461619740195164,0.9065091731590854,0.9554779910800854
0.9506377323787009,0.9640029553428319,0.933320576747746,1.0436078431372549,0.9795485819644487,0.9787270715877289,0.9587422530884723,0.9998239669057783,0.7746092046770143,1.0245863666446062,1.1208058088114867,1.0554793763131705,0.7204841331509174,1.1543680269449372,0.8889014015294997,0.9552800888442187
0.945554545767001,0.9650566092627462,0.9282850659659004,1.0460838681537792,0.9781410015237691,0.9815084669112104,0.9541857782784797,0.9988207621844607,0.6854023714176433,1.0195027879092775,1.1377704850784534,1.0619466145833332,0.6461379412199084,1.1603919152805893,0.8718852875231807,0.9551421929208289
