T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.01784,0,0,0.01611,0.00555,0.04265,0.08221,0,0,0.00681,0.00777,0.01805,0.07069,0,0.19627,0,0,0.00782,0,0.02932,0,0.01841,0,0.01567,0,0,0,0,0,0.15662,0,0,0,0.08389,0,0.00178,0.1194,0,0,0,0,0.14879,0.15466,0,0,0,0,0.08939,0,0.2114,0.0092,0,0.0153,0,0.02821,0,0.00119,0,0.00934,0.00635,0.20745,0.20807,0.05372,0,0.1855,0.2923,0.59118
0.02,0,0.01786,0,0,0.01623,0.0056,0.04327,0.08225,0,0,0.00689,0.00772,0.01854,0.07227,0,0.20457,0,0,0.00772,0,0.02915,0,0.018,0,0.01572,0,0,0,0,0,0.15723,0,0,0,0.08406,0,0.00158,0.12007,0,0,0,0,0.1483,0.15516,0,0,0,0,0.09102,0,0.21151,0.00945,0,0.01588,0,0.02827,0,0.00116,0,0.00926,0.00627,0.20693,0.20845,0.05349,0,0.18542,0.29233,0.59138
0.04,0,0.01787,0,0,0.0164,0.00567,0.04377,0.08214,0,0,0.00697,0.00765,0.01896,0.073,0,0.21477,0,0,0.00762,0,0.02898,0,0.01765,0,0.01577,0,0,0,0,0,0.15784,0,0,0,0.08429,0,0.00133,0.12072,0,0,0,0,0.14791,0.15549,0,0,0,0,0.09225,0,0.21212,0.00981,0,0.01639,0,0.02832,0,0.00113,0,0.00919,0.00619,0.2064,0.20884,0.05326,0,0.18535,0.29236,0.59151
0.06,0,0.0179,0,0,0.01661,0.00574,0.04412,0.08188,0,0,0.00705,0.00753,0.01933,0.07273,0,0.22663,0,0,0.00752,0,0.02882,0,0.01736,0,0.01582,0,0,0,0,0,0.15844,0,0,0,0.08457,0,0.00102,0.12139,0,0,0,0,0.14775,0.1557,0,0,0,0,0.09307,0,0.21344,0.01029,0,0.01687,0,0.02835,0,0.00109,0,0.0091,0.00611,0.20585,0.20926,0.05305,0,0.18528,0.29236,0.59153
0.08,0,0.01795,0,0,0.01689,0.00582,0.04425,0.08148,0,0,0.00712,0.00738,0.01965,0.07132,0,0.23949,0,0,0.00741,0,0.02867,0,0.01713,0,0.01587,0,0,0,0,0,0.15905,0,0,0,0.0849,0,0.00066,0.12214,0,0,0,0,0.14794,0.15586,0,0,0,0,0.09345,0,0.21578,0.01092,0,0.01735,0,0.02837,0,0.00105,0,0.00902,0.00602,0.20529,0.20972,0.05286,0,0.18522,0.29234,0.59143
0.1,3e-05,0.01805,6e-05,0.00013,0.01738,0.00635,0.04419,0.08102,0.0001,0.00014,0.00768,0.00752,0.02077,0.06874,0.00024,0.25228,0.00014,0.00055,0.00763,0.00055,0.02855,1e-05,0.01707,4e-05,0.01606,0.00025,0.00026,6e-05,0.00013,8e-05,0.15969,7e-05,0.00014,0.00022,0.08529,2e-05,0.00029,0.12312,0.00025,0.00043,4e-05,0.00027,0.14882,0.15621,0.00047,0.00071,0.00054,3e-05,0.09344,7e-05,0.21983,0.01226,0.0007,0.01862,1e-05,0.02838,0.00026,0.00107,4e-05,0.00915,0.00608,0.20476,0.21035,0.05275,4e-05,0.18519,0.29243,0.59156
0.12,0,0.01817,0.00041,0,0.01765,0.00601,0.0434,0.08044,0,0,0.00722,0.00696,0.0202,0.06444,0,0.2622,0,0,0.00717,0,0.02841,0,0.01683,0,0.01597,0,0,0,0,0,0.16027,0,0,0,0.08573,0,0.0001,0.12404,0,0,0,0,0.15021,0.15644,0,0,0,0,0.09293,0,0.22613,0.01252,0,0.01847,0,0.02833,0,0.00096,0,0.00884,0.00584,0.20414,0.21073,0.05253,0,0.18513,0.2922,0.59082
0.14,5e-05,0.01838,0.00105,6e-05,0.01822,0.00619,0.04214,0.08006,0.00015,0.00017,0.00735,0.00675,0.0206,0.05884,0.00025,0.26691,0.00017,0.00012,0.00725,0.00011,0.02832,1e-05,0.0168,1e-05,0.01606,3e-05,4e-05,5e-05,4e-05,0.00029,0.16091,8e-05,7e-05,0.00025,0.08626,1e-05,9e-05,0.12528,7e-05,8e-05,1e-05,0.00025,0.15331,0.15736,0.00013,0.0001,0.0001,1e-05,0.09214,5e-05,0.23629,0.01351,0.0005,0.01936,1e-05,0.02827,6e-05,0.00091,1e-05,0.00878,0.00576,0.20358,0.21129,0.05264,3e-05,0.18512,0.29216,0.59074
0.16,0,0.01861,0.00171,0,0.01884,0.00622,0.04003,0.07983,1e-05,1e-05,0.00716,0.00642,0.0207,0.05179,0,0.2618,0,1e-05,0.00682,2e-05,0.02822,0,0.01675,0,0.01607,0,0,0,0,1e-05,0.16149,0,0,0,0.08683,0,0,0.12656,0,0,0,1e-05,0.15629,0.15845,0,0,0,0,0.09094,0,0.24403,0.01418,5e-05,0.02019,0,0.02816,0,0.00083,0,0.00866,0.00564,0.20297,0.21174,0.05221,0,0.18506,0.29198,0.58981
0.18,3e-05,0.0189,0.00263,5e-05,0.01978,0.00642,0.03704,0.08014,0.00017,7e-05,0.00705,0.00615,0.021,0.04375,0.00013,0.2432,4e-05,0.00013,0.00663,0.00044,0.02816,1e-05,0.01684,2e-05,0.01613,2e-05,6e-05,6e-05,2e-05,0.00012,0.16214,0.00012,6e-05,0.0001,0.08754,1e-05,4e-05,0.12804,3e-05,0.0001,1e-05,0.00018,0.16025,0.16057,4e-05,4e-05,5e-05,1e-05,0.08806,3e-05,0.25322,0.01486,0.00033,0.022,0,0.02802,5e-05,0.00079,0,0.0086,0.00559,0.20239,0.2122,0.05211,5e-05,0.18507,0.29189,0.58939
