T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.29582,0.0423,0.07566,0.55667,-0.04716,-0.03746,0.06445,2.44178,0.30471,2.41454,-4.46311,0.01899,0.02922,0.05389,0.94631,0.21784,2.88746,-0.04501,0.09523,0.07329,1.09541,0.58149,-0.45669,-0.88505,-1.64178,0.60635,2.32019,1.07751,1.61474,0.77576,-1.15846,-1.23628,-0.24374,-0.99063
0.02,-0.29898,0.03786,0.07588,0.5442,-0.04419,-0.03642,0.06579,2.39105,0.32404,2.43601,-4.48823,0.01859,0.02911,0.05502,0.93398,0.22199,2.85999,-0.0452,0.09614,0.07024,1.0909,0.57861,-0.45854,-0.87987,-1.63897,0.60627,2.33046,1.07518,1.61375,0.77943,-1.15886,-1.23344,-0.24251,-0.99055
0.04,-0.30203,0.03354,0.07604,0.53244,-0.04179,-0.03559,0.06648,2.3429,0.33948,2.4573,-4.51259,0.01853,0.02896,0.05573,0.92246,0.22539,2.83353,-0.04555,0.09669,0.0675,1.08658,0.57578,-0.46021,-0.87512,-1.63625,0.60617,2.34051,1.07287,1.61275,0.78289,-1.15913,-1.2307,-0.24136,-0.99049
0.06,-0.30497,0.02936,0.07613,0.52135,-0.03997,-0.03497,0.06655,2.29779,0.35158,2.47823,-4.53594,0.01878,0.02875,0.05603,0.91179,0.22807,2.80841,-0.04608,0.09691,0.06509,1.08248,0.57302,-0.46168,-0.87085,-1.63367,0.60604,2.3502,1.07053,1.61173,0.78611,-1.15925,-1.22808,-0.24032,-0.99042
0.08,-0.30809,0.0249,0.07626,0.51084,-0.03817,-0.03455,0.06602,2.24927,0.36553,2.50075,-4.56178,0.01905,0.02853,0.05589,0.90101,0.23085,2.78051,-0.04671,0.097,0.06266,1.07812,0.57002,-0.46378,-0.86597,-1.63067,0.60592,2.36109,1.06837,1.61071,0.7896,-1.15968,-1.22527,-0.2391,-0.99061
0.1,-0.31068,0.02119,0.07622,0.50113,-0.03748,-0.03438,0.06488,2.21351,0.37264,2.52011,-4.58161,0.01977,0.02822,0.0553,0.89244,0.23244,2.76027,-0.04759,0.09666,0.06093,1.07457,0.56752,-0.46469,-0.86295,-1.62862,0.60574,2.36919,1.06589,1.60962,0.79209,-1.15928,-1.22304,-0.23837,-0.99049
0.12,-0.31186,0.01948,0.07575,0.49208,-0.03914,-0.03449,0.06313,2.20793,0.35859,2.53024,-4.58486,0.02147,0.02779,0.05426,0.88832,0.2311,2.75975,-0.0488,0.09549,0.06069,1.07311,0.56651,-0.46191,-0.86484,-1.6294,0.60547,2.3697,1.06243,1.60853,0.79207,-1.15667,-1.22235,-0.23896,-0.98901
0.14,-0.31257,0.01849,0.07514,0.48386,-0.04162,-0.03483,0.06079,2.21354,0.33622,2.53718,-4.58238,0.02336,0.02731,0.05272,0.88612,0.22903,2.76634,-0.05018,0.09408,0.06103,1.07234,0.56593,-0.45819,-0.86826,-1.63108,0.60516,2.36747,1.05871,1.60736,0.79112,-1.15331,-1.22219,-0.23998,-0.9873
0.16,-0.31356,0.01713,0.07462,0.47635,-0.04359,-0.03535,0.05795,2.21436,0.3184,2.54593,-4.58317,0.02482,0.02684,0.05071,0.88352,0.228,2.7695,-0.05152,0.09292,0.06115,1.07109,0.56498,-0.45564,-0.8705,-1.63218,0.60488,2.36659,1.05527,1.60613,0.79057,-1.15043,-1.22176,-0.24072,-0.9861
0.18,-0.31445,0.01582,0.07414,0.46845,-0.04523,-0.03581,0.05476,2.21245,0.3043,2.55395,-4.58358,0.02611,0.02663,0.04838,0.87992,0.22734,2.77205,-0.05265,0.09196,0.06095,1.06978,0.56434,-0.45262,-0.87262,-1.63393,0.60487,2.36572,1.05175,1.60514,0.79009,-1.14759,-1.22128,-0.24151,-0.98393
