T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,82.15914
2.46,82.11993
2.48,81.29883
2.5,79.77122
2.52,77.76197
2.54,75.48283
2.56,73.21878
2.58,71.30646
2.6,70.10025
2.62,69.86485
2.64,70.62989
2.66,72.35133
2.68,74.94353
2.7,78.22444
2.72,81.92266
2.74,85.75373
2.76,89.47615
2.78,92.8581
2.8,95.79667
2.82,98.25944
2.84,100.12777
2.86,101.3433
2.88,101.95241
2.9,102.09914
2.92,101.95049
2.94,101.58348
2.96,101.12482
2.98,100.75836
3,100.60497
3.02,100.75216
3.04,101.26461
3.06,102.20177
3.08,103.58237
3.1,105.37269
3.12,107.50659
3.14,109.92519
3.16,112.5443
3.18,115.24904
3.2,117.92263
3.22,120.4354
3.24,122.57608
3.26,124.18403
3.28,125.19877
3.3,125.59818
3.32,125.42032
3.34,124.79361
3.36,123.90244
3.38,122.94525
3.4,122.20118
3.42,121.93971
3.44,122.29874
3.46,123.37802
3.48,125.22645
3.5,127.97327
3.52,131.66911
3.54,136.01335
3.56,140.55044
3.58,144.9084
3.6,149.09631
3.62,152.99373
3.64,155.58248
3.66,156.35406
3.68,155.20515
3.7,151.73133
3.72,147.003
3.74,141.33959
3.76,135.11856
3.78,128.53599
3.8,122.34047
3.82,117.27425
3.84,113.44056
3.86,110.67999
3.88,109.21433
3.9,108.79761
3.92,108.57047
3.94,108.971
3.96,110.39753
3.98,112.51577
4,114.47477
4.02,115.73853
4.04,116.73262
4.06,117.62861
4.08,118.40977
4.1,119.34608
4.12,120.39224
4.14,121.46178
4.16,122.52121
4.18,123.65077
4.2,124.95294
4.22,126.52006
4.24,128.35679
4.26,130.4426
4.28,132.76139
4.3,135.25436
4.32,137.82431
4.34,140.34629
4.36,142.68391
4.38,144.72082
4.4,146.3167
4.42,147.34918
4.44,147.78277
4.46,147.64262
4.48,146.97338
4.5,145.89132
4.52,144.52059
4.54,143.07934
4.56,141.52624
4.58,139.95716
4.6,138.47765
4.62,137.1307
4.64,135.93387
4.66,134.95877
4.68,134.20219
4.7,133.69777
4.72,133.47856
4.74,133.47093
4.76,133.59448
4.78,133.80807
4.8,134.06639
4.82,134.33378
4.84,134.58706
4.86,134.81622
4.88,135.02123
4.9,135.20897
4.92,135.39086
4.94,135.5682
4.96,135.73858
4.98,135.90172
5,136.04916
5.02,136.16954
5.04,136.2546
5.06,136.29071
5.08,136.2586
5.1,136.13975
5.12,135.91923
5.14,135.58839
5.16,135.14759
5.18,134.60969
5.2,133.99937
5.22,133.34832
5.24,132.70376
5.26,132.12227
5.28,131.65374
5.3,131.34193
5.32,131.21979
5.34,131.30064
