T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00582,-0.00089,0.00272,0.03603,0.02003,0.01259,-0.00609,-0.06328,-0.00586,-0.08491,0.25821,-0.00291,-0.13042,0.01207,-0.12141,0.01343,0.075,0.01516,0.02614,0.07483,-0.04893,0.17131,0.00637,0.02424,0.08593,-0.04669,-0.02147,-0.10227,-0.55185,-0.00416,0.0425,0.03641,0.02129,-0.00741,0.03703,0.22286,-0.00085,0.01947,-0.01561,-0.0098
0.02,-0.00595,-0.00088,0.00276,0.0366,0.02049,0.01286,-0.00634,-0.06463,-0.00607,-0.08683,0.26405,-0.003,-0.11615,0.01377,-0.13158,0.01363,0.07568,0.01717,0.0249,0.1009,-0.05267,0.18019,0.00784,0.02826,0.09255,-0.04454,-0.02194,-0.10433,-0.56294,-0.0042,0.0433,0.03712,0.02172,-0.0077,0.0383,0.22999,-0.00083,0.02002,-0.01604,-0.01009
0.04,-0.00603,-0.00086,0.00276,0.03657,0.02079,0.01302,-0.00661,-0.06516,-0.00621,-0.08791,0.26661,-0.00306,-0.09631,0.01497,-0.14439,0.01316,0.07515,0.01931,0.02288,0.13323,-0.05535,0.19129,0.00936,0.02994,0.09855,-0.04052,-0.0222,-0.10508,-0.56676,-0.00416,0.04353,0.03736,0.02187,-0.00805,0.03944,0.23616,-0.00079,0.02042,-0.01636,-0.01032
0.06,-0.00607,-0.00081,0.00271,0.03597,0.02099,0.0131,-0.00695,-0.06492,-0.00626,-0.08837,0.26613,-0.0031,-0.07182,0.01524,-0.16093,0.01179,0.0735,0.02152,0.02017,0.17167,-0.05635,0.20626,0.01081,0.02767,0.10349,-0.03453,-0.0223,-0.10467,-0.56387,-0.00406,0.04321,0.03715,0.02176,-0.00851,0.04057,0.24219,-0.00075,0.02073,-0.01662,-0.01052
0.08,-0.00608,-0.00076,0.00261,0.03479,0.02116,0.01315,-0.00739,-0.06395,-0.00623,-0.0884,0.26275,-0.00311,-0.04428,0.01406,-0.18211,0.00923,0.07086,0.02361,0.01693,0.21509,-0.05484,0.22669,0.01197,0.01946,0.10665,-0.02654,-0.02228,-0.10319,-0.55474,-0.00389,0.04237,0.03653,0.02142,-0.00916,0.04183,0.24886,-0.00069,0.02099,-0.01686,-0.01072
0.1,-0.00608,-0.00069,0.00245,0.03304,0.02137,0.01321,-0.00796,-0.06225,-0.00609,-0.08818,0.25652,-0.0031,-0.01623,0.01077,-0.20852,0.00518,0.06737,0.02532,0.01342,0.26105,-0.04977,0.25403,0.01255,0.00297,0.10697,-0.01669,-0.0222,-0.10074,-0.53969,-0.00366,0.04103,0.03553,0.02086,-0.01005,0.0433,0.25682,-0.00064,0.02126,-0.01712,-0.01094
0.12,-0.00609,-0.00062,0.00224,0.03071,0.02168,0.0133,-0.00871,-0.05985,-0.00581,-0.08787,0.24743,-0.00307,0.00857,0.00461,-0.24016,-0.00064,0.06322,0.02626,0.01002,0.30535,-0.03987,0.28931,0.01215,-0.02441,0.10304,-0.00529,-0.0221,-0.0974,-0.51903,-0.00338,0.03922,0.03417,0.02009,-0.01124,0.04506,0.26653,-0.00059,0.02155,-0.01743,-0.01119
0.14,-0.0061,-0.00055,0.00197,0.02785,0.02213,0.01348,-0.00963,-0.05675,-0.00536,-0.08762,0.23548,-0.00301,0.0249,-0.00526,-0.27623,-0.0085,0.05871,0.0259,0.00725,0.34157,-0.02375,0.33289,0.0103,-0.06536,0.09311,0.00699,-0.02201,-0.09327,-0.4932,-0.00306,0.03699,0.03248,0.01913,-0.01276,0.0471,0.27815,-0.00057,0.02189,-0.01781,-0.0115
0.16,-0.00614,-0.0005,0.00165,0.02454,0.02276,0.01376,-0.01071,-0.05301,-0.00471,-0.08754,0.22077,-0.00292,0.02587,-0.01965,-0.31481,-0.01854,0.05426,0.02356,0.00586,0.36069,1e-05,0.38411,0.0064,-0.12234,0.07512,0.01908,-0.02198,-0.08853,-0.46297,-0.00274,0.03439,0.03054,0.01801,-0.01462,0.04936,0.29148,-0.00058,0.02226,-0.01825,-0.01184
0.18,-0.0062,-0.00049,0.00129,0.02095,0.02361,0.01418,-0.01191,-0.04874,-0.00382,-0.08777,0.20362,-0.00279,0.00273,-0.03931,-0.35246,-0.03071,0.05047,0.01843,0.00678,0.35077,0.03272,0.44085,-0.0002,-0.19717,0.04682,0.02936,-0.02203,-0.08342,-0.42971,-0.00243,0.03155,0.02842,0.0168,-0.01676,0.05168,0.30583,-0.00065,0.02264,-0.01875,-0.01221
0.2,-0.0063,-0.00052,0.00091,0.01733,0.02468,0.01475,-0.01316,-0.04413,-0.00267,-0.0884,0.18464,-0.00261,-0.05505,-0.06473,-0.38386,-0.04475,0.0481,0.00954,0.01117,0.29675,0.07534,0.49886,-0.01018,-0.29047,0.00592,0.03557,-0.0222,-0.0783,-0.39548,-0.00219,0.02868,0.02629,0.01555,-0.01909,0.0538,0.31994,-0.0008,0.02299,-0.01926,-0.01256
0.22,-0.00644,-0.00062,0.00055,0.01397,0.02596,0.01548,-0.01437,-0.03942,-0.00119,-0.08946,0.16461,-0.00238,-0.15968,-0.09602,-0.40121,-0.06017,0.0479,-0.00445,0.02034,0.18048,0.12827,0.55077,-0.0241,-0.4008,-0.04985,0.03496,-0.02249,-0.07358,-0.36268,-0.00208,0.02599,0.02431,0.01438,-0.02145,0.05541,0.33219,-0.00105,0.02326,-0.01974,-0.01285
0.24,-0.00663,-0.00083,0.00021,0.0111,0.02741,0.01639,-0.0155,-0.03479,0.00077,-0.09086,0.14428,-0.00209,-0.32461,-0.13272,-0.39371,-0.07649,0.05036,-0.02544,0.03567,-0.01885,0.19118,0.58472,-0.0423,-0.52373,-0.12253,0.02439,-0.02284,-0.06963,-0.33334,-0.0022,0.02369,0.02265,0.01337,-0.02367,0.05618,0.34086,-0.00144,0.0234,-0.02013,-0.01304
0.26,-0.00687,-0.00118,-6e-05,0.00879,0.02897,0.01746,-0.01656,-0.03035,0.00346,-0.09234,0.12428,-0.00176,-0.56348,-0.17357,-0.34726,-0.09315,0.05548,-0.05599,0.05843,-0.32364,0.26254,0.58345,-0.06465,-0.65068,-0.21364,0.00062,-0.02312,-0.06663,-0.30869,-0.00265,0.02194,0.02145,0.01259,-0.02557,0.05585,0.34433,-0.002,0.02339,-0.02039,-0.01308
0.28,-0.00719,-0.00169,-0.00023,0.00704,0.03053,0.01869,-0.01765,-0.02618,0.00721,-0.09345,0.10523,-0.00138,-0.88847,-0.2161,-0.2445,-0.10948,0.06271,-0.09918,0.08964,-0.75574,0.3391,0.52386,-0.09036,-0.7677,-0.32342,-0.03959,-0.0231,-0.0647,-0.28933,-0.00358,0.02084,0.0208,0.01209,-0.02696,0.05422,0.3411,-0.00276,0.02324,-0.02048,-0.01295
