T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.01019,0.30585,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69223,0.01019,-0.01019,0.00104,-0.01019
0.02,-0.01019,0.3059,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69219,0.01019,-0.01019,0.00104,-0.01019
0.04,-0.01019,0.30594,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69214,0.01019,-0.01019,0.00104,-0.01019
0.06,-0.01019,0.30599,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69209,0.01019,-0.01019,0.00104,-0.01019
0.08,-0.01019,0.30604,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69204,0.01019,-0.01019,0.00104,-0.01019
0.1,-0.01019,0.30608,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.692,0.01019,-0.01019,0.00104,-0.01019
0.12,-0.01019,0.30613,0.01019,-0.01019,0.00104,-0.01019,-0.01019,0.69195,0.01019,-0.01019,0.00104,-0.01019
0.14,-0.01019,0.30617,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69191,0.01019,-0.01019,0.00105,-0.01019
0.16,-0.01019,0.30621,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69187,0.01019,-0.01019,0.00105,-0.01019
0.18,-0.01019,0.30625,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69183,0.01019,-0.01019,0.00105,-0.01019
0.2,-0.01019,0.30628,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.6918,0.01019,-0.01019,0.00105,-0.01019
0.22,-0.01019,0.30631,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69177,0.01019,-0.01019,0.00105,-0.01019
0.24,-0.01019,0.30634,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69174,0.01019,-0.01019,0.00105,-0.01019
0.26,-0.01019,0.30636,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69172,0.01019,-0.01019,0.00105,-0.01019
0.28,-0.01019,0.30638,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.6917,0.01019,-0.01019,0.00105,-0.01019
0.3,-0.01019,0.30639,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69169,0.01019,-0.01019,0.00105,-0.01019
0.32,-0.01019,0.3064,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69168,0.01019,-0.01019,0.00105,-0.01019
0.34,-0.01019,0.30641,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69167,0.01019,-0.01019,0.00105,-0.01019
0.36,-0.01019,0.30641,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69167,0.01019,-0.01019,0.00105,-0.01019
0.38,-0.01019,0.30642,0.01019,-0.01019,0.00105,-0.01019,-0.01019,0.69166,0.01019,-0.01019,0.00105,-0.01019
