T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.60835,0.05511,0.00039,0.00691,-0.01486,2e-05,0.02056,-0.02189,-0.01991,-0.03905,-0.01505,-0.00061,-0.0014,-0.08743,-0.01863,-5e-05,0.03342,0.00081,-0.00011,-6e-05,-0.00063,-0.70696,0.92365,0.07526,0.02752,0.05455,0.02534,-0.69159,-0.28773,0.26892,-0.42629,-0.0496,0.01591,0.0072
0.02,-0.5718,0.05609,0.00047,0.00203,-0.01611,2e-05,0.02133,-0.02286,-0.02088,-0.04188,-0.01644,-0.00072,-0.00136,-0.09022,-0.0184,-3e-05,0.0361,0.00073,-0.00018,-6e-05,-0.00084,-0.72109,0.94925,0.06633,0.02737,0.05743,0.02652,-0.73032,-0.30032,0.28107,-0.44491,-0.05052,0.01694,0.00718
0.04,-0.50459,0.05589,0.00059,-0.00348,-0.01763,2e-05,0.02061,-0.0238,-0.02203,-0.04562,-0.01829,-0.00086,-0.0013,-0.09317,-0.01792,-1e-05,0.03896,0.00059,-0.00025,-5e-05,-0.00096,-0.72739,0.96661,0.05259,0.0269,0.06042,0.02749,-0.76824,-0.31075,0.29084,-0.46699,-0.05115,0.01795,0.00711
0.06,-0.40337,0.05446,0.00076,-0.00902,-0.01951,2e-05,0.01771,-0.02471,-0.02345,-0.05065,-0.02075,-0.00101,-0.00123,-0.09675,-0.01723,1e-05,0.04214,0.00038,-0.00033,-5e-05,-0.00082,-0.7275,0.97755,0.03381,0.02622,0.06374,0.02829,-0.80606,-0.31951,0.29873,-0.49616,-0.05173,0.01903,0.00699
0.08,-0.26589,0.05173,0.001,-0.01374,-0.02189,3e-05,0.01189,-0.02553,-0.0252,-0.0573,-0.02388,-0.0012,-0.00113,-0.10137,-0.01635,3e-05,0.04574,0.0001,-0.00039,-4e-05,-0.00023,-0.72308,0.98344,0.01006,0.02539,0.06758,0.02892,-0.84329,-0.32691,0.30518,-0.53613,-0.05244,0.02023,0.00687
0.1,-0.09222,0.04766,0.00134,-0.01645,-0.02486,3e-05,0.00231,-0.02612,-0.02728,-0.06581,-0.02767,-0.0014,-0.00103,-0.10737,-0.01529,4e-05,0.04985,-0.00024,-0.00043,-3e-05,0.00102,-0.71586,0.9852,-0.01808,0.02447,0.07205,0.0294,-0.87795,-0.33291,0.31043,-0.59032,-0.05348,0.02161,0.00675
0.12,0.11366,0.0423,0.00181,-0.01557,-0.02848,3e-05,-0.01188,-0.02625,-0.02961,-0.07629,-0.03201,-0.0016,-0.00093,-0.11503,-0.01404,3e-05,0.05439,-0.00065,-0.00042,-1e-05,0.00309,-0.7076,0.98285,-0.04931,0.0235,0.07712,0.02969,-0.90616,-0.33746,0.31479,-0.66143,-0.05501,0.02321,0.00665
0.14,0.34204,0.03579,0.00241,-0.00916,-0.03276,3e-05,-0.0315,-0.02561,-0.03202,-0.08846,-0.03658,-0.00178,-0.00085,-0.12431,-0.01261,2e-05,0.05921,-0.00111,-0.00035,1e-05,0.00589,-0.70042,0.97622,-0.08129,0.02251,0.08264,0.02974,-0.92206,-0.33962,0.31795,-0.75101,-0.05713,0.02502,0.00657
0.16,0.57547,0.02849,0.00308,0.00499,-0.03757,3e-05,-0.0572,-0.02379,-0.03427,-0.10168,-0.04096,-0.0019,-0.00078,-0.13492,-0.01097,0,0.06389,-0.00157,-0.00019,3e-05,0.0089,-0.6967,0.96429,-0.11039,0.02152,0.08824,0.02948,-0.91755,-0.33832,0.31959,-0.85858,-0.05989,0.027,0.00651
0.18,0.78737,0.02092,0.00371,0.02928,-0.04257,3e-05,-0.08948,-0.02035,-0.03626,-0.11522,-0.04507,-0.00192,-0.00077,-0.14656,-0.00914,0,0.06749,-0.002,9e-05,6e-05,0.01117,-0.69893,0.94459,-0.13139,0.02059,0.09322,0.02881,-0.88176,-0.33335,0.32006,-0.98057,-0.06329,0.02908,0.00647
0.2,0.93989,0.01386,0.00399,0.06601,-0.04737,3e-05,-0.12809,-0.01486,-0.0374,-0.12617,-0.04747,-0.00176,-0.00084,-0.15688,-0.00714,7e-05,0.06948,-0.00234,0.00052,9e-05,0.01053,-0.71149,0.91779,-0.13751,0.01966,0.09678,0.02765,-0.80296,-0.31955,0.31609,-1.11076,-0.06719,0.03098,0.00638
0.22,0.98841,0.00798,0.0035,0.11684,-0.05154,3e-05,-0.17193,-0.00711,-0.03704,-0.13056,-0.04609,-0.00134,-0.00102,-0.16254,-0.00499,0.00028,0.0693,-0.0025,0.00114,0.00012,0.00479,-0.74097,0.88585,-0.12204,0.01863,0.09818,0.02597,-0.67063,-0.29203,0.30425,-1.24057,-0.07142,0.03242,0.00619
0.24,0.89402,0.00368,0.00179,0.18318,-0.05434,3e-05,-0.22098,0.00253,-0.03583,-0.12798,-0.04247,-0.00058,-0.00131,-0.16323,-0.0029,0.00075,0.06466,-0.00236,0.00199,0.00014,-0.00663,-0.79623,0.84783,-0.08131,0.0177,0.09691,0.02373,-0.47593,-0.25344,0.28696,-1.3606,-0.07595,0.0333,0.00591
0.26,0.62351,0.00069,-0.00142,0.2663,-0.05526,2e-05,-0.27589,0.01317,-0.03447,-0.11878,-0.0384,0.00059,-0.00168,-0.15878,-0.00111,0.00166,0.05419,-0.00176,0.00311,0.00015,-0.02382,-0.89098,0.80807,-0.01594,0.01706,0.09324,0.02107,-0.21929,-0.20641,0.26706,-1.4617,-0.08085,0.03363,0.00558
0.28,0.14715,-0.00218,-0.00601,0.36656,-0.05435,2e-05,-0.33624,0.02318,-0.0328,-0.10212,-0.03336,0.00221,-0.00208,-0.1476,0.00011,0.00327,0.03841,-0.00044,0.00458,0.00013,-0.04402,-1.04441,0.7797,0.06828,0.01665,0.08859,0.01835,0.08767,-0.15123,0.24551,-1.5338,-0.08629,0.0336,0.00522
0.3,-0.55832,-0.00734,-0.01076,0.48265,-0.05181,1e-05,-0.40105,0.03076,-0.03067,-0.0792,-0.02907,0.00427,-0.00236,-0.13023,0.00031,0.00578,0.01775,0.00201,0.00646,7e-05,-0.06695,-1.2789,0.77851,0.16037,0.01707,0.08477,0.01603,0.42036,-0.08663,0.22141,-1.574,-0.09238,0.03306,0.0048
0.32,-1.51204,-0.01888,-0.01308,0.61153,-0.04811,0,-0.46777,0.03463,-0.02736,-0.05192,-0.02726,0.0067,-0.00225,-0.10732,-0.00066,0.00921,-0.00505,0.00615,0.00891,-2e-05,-0.097,-1.61399,0.81816,0.24518,0.01909,0.08354,0.01457,0.73305,-0.01543,0.19452,-1.58065,-0.09909,0.03184,0.00427
