T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-10.43386,-0.01229,0.00061,0.05,-0.00059,-0.00111,-1.35013,-0.0025,0.56347,1.67005,-0.05879,0.02329,0.0882,-1.67725,0.011,-1.34325,2.11226,-0.05259,0.00647,-0.10712,0.04558,-1.01158,0.17693,-0.83054,-0.2622,0.1432,0.19194,0.02276,0.87899,-0.08183,-0.63617,-0.24434,-0.1352,-0.17645
0.02,-10.4851,-0.00737,0.00479,0.05196,-0.00091,-0.00111,-1.38579,-0.00246,0.5433,1.66594,-0.05848,0.02402,0.09065,-1.67482,0.0107,-1.33975,2.11087,-0.0526,0.00652,-0.10939,0.04708,-0.99434,0.2068,-0.83145,-0.26657,0.14005,0.18641,0.02402,0.87333,-0.09378,-0.63616,-0.24703,-0.13377,-0.17404
0.04,-10.53641,-0.00252,0.0088,0.05375,-0.00119,-0.00111,-1.42161,-0.00242,0.5245,1.66192,-0.0582,0.02466,0.09294,-1.67245,0.01046,-1.33624,2.10952,-0.05261,0.00658,-0.11153,0.0484,-0.97749,0.23543,-0.83232,-0.27078,0.13703,0.18099,0.02516,0.86773,-0.10539,-0.63616,-0.24965,-0.13239,-0.17166
0.06,-10.58785,0.00227,0.01264,0.05539,-0.00144,-0.0011,-1.45772,-0.00239,0.50695,1.65799,-0.05795,0.02522,0.0951,-1.67015,0.01027,-1.33271,2.10822,-0.05262,0.00667,-0.11354,0.04956,-0.96097,0.26298,-0.83316,-0.27485,0.13412,0.17564,0.0262,0.86218,-0.1167,-0.63616,-0.25221,-0.13104,-0.1693
0.08,-10.63957,0.00703,0.01633,0.05688,-0.00167,-0.0011,-1.49426,-0.00235,0.49058,1.65414,-0.05772,0.02572,0.09712,-1.66792,0.01012,-1.32914,2.10695,-0.05262,0.00678,-0.11544,0.05056,-0.94473,0.28959,-0.83395,-0.27879,0.13132,0.17034,0.02717,0.85667,-0.12777,-0.63615,-0.25473,-0.12973,-0.16696
0.1,-10.69145,0.0117,0.01982,0.05823,-0.00186,-0.0011,-1.53083,-0.00231,0.47552,1.65043,-0.05751,0.02615,0.09898,-1.66582,0.01002,-1.32544,2.10577,-0.05262,0.00693,-0.11718,0.05142,-0.92903,0.31487,-0.83469,-0.28252,0.12867,0.16519,0.02807,0.85118,-0.13858,-0.63615,-0.25719,-0.12846,-0.16465
0.12,-10.74359,0.01639,0.02319,0.05945,-0.00202,-0.0011,-1.56833,-0.00225,0.46145,1.6467,-0.05732,0.02653,0.10074,-1.66374,0.00995,-1.32178,2.10456,-0.05262,0.00711,-0.11885,0.05216,-0.91329,0.33993,-0.83542,-0.28621,0.12608,0.16,0.02893,0.84574,-0.14918,-0.63614,-0.25962,-0.12721,-0.16234
0.14,-10.79591,0.02097,0.02634,0.06052,-0.00215,-0.0011,-1.6057,-0.00216,0.44871,1.64313,-0.05714,0.02685,0.10233,-1.66184,0.00993,-1.31792,2.10348,-0.05262,0.00733,-0.12036,0.05277,-0.89822,0.36366,-0.83608,-0.28967,0.12365,0.15499,0.02972,0.84033,-0.15949,-0.63614,-0.26198,-0.12601,-0.16007
0.16,-10.84845,0.02546,0.02926,0.06143,-0.00224,-0.0011,-1.64287,-0.00205,0.43725,1.63973,-0.05699,0.02713,0.10375,-1.66016,0.00993,-1.31383,2.10253,-0.05263,0.0076,-0.12174,0.05326,-0.88384,0.38617,-0.83668,-0.29293,0.1214,0.15018,0.03047,0.83493,-0.16953,-0.63613,-0.26429,-0.12486,-0.15783
0.18,-10.90134,0.03028,0.03251,0.06233,-0.00236,-0.0011,-1.68465,-0.0019,0.4256,1.63564,-0.05684,0.02744,0.10544,-1.658,0.00997,-1.31049,2.10109,-0.05264,0.00787,-0.12336,0.05374,-0.86728,0.41359,-0.83745,-0.29671,0.11874,0.14459,0.03117,0.82967,-0.17944,-0.63613,-0.26664,-0.12367,-0.15554
