T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00015,-5e-05,-0.00106,0.41773,-0.36107,-0.10704,0.75587,0.04603,-0.12385,-0.18623,-0.02956,-0.01973,-0.38521,-0.26226,0.11931,0.72838,1.58189,0.09289,0.02108,-0.50927,0.24538,-0.12615,0.66451,-2.79783,0.47008,-0.20437,0.5867,0.00885,-0.30983,-0.36255,-0.1273,-0.05337,-0.0653,0.60462,0.15126,0.16664,-0.46802,-0.15432,0.0651,0.07285
0.02,0.00037,-3e-05,-0.0008,0.42224,-0.36029,-0.10765,0.75588,0.04505,-0.12087,-0.18808,-0.02947,-0.01975,-0.3927,-0.26174,0.115,0.7244,1.58289,0.0932,0.02131,-0.51296,0.24876,-0.12479,0.66822,-2.68847,0.44198,-0.1866,0.58523,0.01022,-0.30703,-0.36248,-0.12762,-0.05387,-0.06559,0.60404,0.15254,0.16794,-0.46786,-0.15399,0.06466,0.07261
0.04,0.00059,-0,-0.00054,0.42674,-0.35951,-0.10826,0.75588,0.04408,-0.11789,-0.18992,-0.02937,-0.01977,-0.40017,-0.26122,0.11071,0.72042,1.58388,0.09351,0.02154,-0.51663,0.25213,-0.12343,0.67192,-2.57954,0.41399,-0.16891,0.58377,0.01157,-0.30425,-0.36242,-0.12793,-0.05437,-0.06587,0.60346,0.15382,0.16923,-0.46771,-0.15366,0.06422,0.07237
0.06,0.00081,2e-05,-0.00028,0.43124,-0.35873,-0.10887,0.75589,0.04311,-0.11491,-0.19177,-0.02928,-0.01979,-0.40764,-0.2607,0.10641,0.71645,1.58488,0.09382,0.02177,-0.52031,0.2555,-0.12207,0.67562,-2.47053,0.38599,-0.1512,0.5823,0.01293,-0.30147,-0.36235,-0.12825,-0.05487,-0.06616,0.60288,0.1551,0.17053,-0.46755,-0.15332,0.06378,0.07213
0.08,0.00102,4e-05,-2e-05,0.43574,-0.35795,-0.10948,0.7559,0.04213,-0.11193,-0.19361,-0.02918,-0.01982,-0.41513,-0.26018,0.10211,0.71246,1.58588,0.09413,0.022,-0.52399,0.25887,-0.12071,0.67932,-2.36105,0.35785,-0.13341,0.58083,0.01429,-0.29867,-0.36228,-0.12856,-0.05537,-0.06645,0.6023,0.15639,0.17186,-0.4674,-0.15299,0.06334,0.07189
0.1,0.00124,7e-05,0.00024,0.44024,-0.35717,-0.11008,0.7559,0.04116,-0.10896,-0.19545,-0.02909,-0.01984,-0.42257,-0.25967,0.09784,0.70851,1.58686,0.09444,0.02223,-0.52764,0.26223,-0.11934,0.68303,-2.25328,0.33018,-0.1159,0.57937,0.01564,-0.29593,-0.36222,-0.12888,-0.05587,-0.06673,0.60173,0.15765,0.17307,-0.46725,-0.15266,0.06291,0.07165
0.12,0.00146,9e-05,0.0005,0.44474,-0.35639,-0.11069,0.75591,0.04019,-0.10597,-0.19731,-0.02899,-0.01986,-0.43009,-0.25914,0.09349,0.7045,1.58787,0.09475,0.02246,-0.53137,0.26562,-0.118,0.68671,-2.14223,0.30163,-0.09786,0.5779,0.01701,-0.29308,-0.36215,-0.1292,-0.05637,-0.06702,0.60114,0.15896,0.17451,-0.46709,-0.15232,0.06246,0.07141
0.14,0.00168,0.00012,0.00076,0.44924,-0.35561,-0.1113,0.75591,0.03921,-0.103,-0.19915,-0.0289,-0.01988,-0.43753,-0.25863,0.08922,0.70054,1.58886,0.09506,0.02269,-0.53502,0.26899,-0.11663,0.69042,-2.0341,0.27386,-0.08029,0.57644,0.01836,-0.29033,-0.36209,-0.12951,-0.05687,-0.0673,0.60057,0.16023,0.17574,-0.46693,-0.15199,0.06203,0.07117
0.16,0.00189,0.00014,0.00102,0.45376,-0.35484,-0.11191,0.75592,0.03824,-0.10006,-0.20096,-0.02883,-0.0199,-0.44492,-0.25814,0.08503,0.69667,1.58979,0.09536,0.02292,-0.53857,0.27231,-0.11521,0.69416,-1.92993,0.24716,-0.06336,0.57498,0.0197,-0.2877,-0.36202,-0.12982,-0.05736,-0.06758,0.60002,0.16144,0.17669,-0.46679,-0.15168,0.06161,0.07094
0.18,0.00211,0.00017,0.00126,0.45821,-0.35402,-0.11252,0.75594,0.03728,-0.09695,-0.2029,-0.02865,-0.01992,-0.45272,-0.25753,0.08035,0.69234,1.59099,0.0957,0.02316,-0.54268,0.27585,-0.11405,0.69773,-1.80417,0.21462,-0.04296,0.57349,0.02111,-0.28439,-0.36195,-0.13016,-0.05788,-0.06788,0.59933,0.16294,0.17918,-0.4666,-0.15127,0.0611,0.07066
