J27_p,J28_p,J29_p,J30_p,J34_p,J35_p,J36_p,J37_p,J20_p,J21_p,J22_p,J23_p,J13_p,J14_p,J15_p,J16_p
0.9997942601720001,0.9463561222995,0.9929717772051999,0.51047007241216,0.9997202272170799,0.9955274706119401,0.998362055114,0.5211226334566401,0.9998656029085999,0.35693683166358003,0.9858509152767999,0.6665510248580601,0.9460428868766,0.99092650811863,0.8394234218000001,0.7185767352581599
0.99979103022572,0.9462810255955,0.9929735660032,0.5100664874,0.999717354092,0.99556704678504,0.998333259434,0.5210137850000001,0.9998182512350001,0.35708924702232003,0.9861446418773,0.66719824007774,0.9468215891726,0.9907335596688702,0.8450785315625,0.71546448019256
0.9997878993473202,0.94621339366072,0.9929717772051999,0.5096535580265,0.9997144678074801,0.9956064481151399,0.9983042225540001,0.5209049241766399,0.9997615194349999,0.35724062912352006,0.9864364585325,0.6678378018569601,0.9475891877371501,0.9905393559321201,0.8505940656471199,0.7123677968180601
0.9997846267,0.94614571918798,0.9929699881808,0.5092588185846401,0.9997115683635199,0.99564306494266,0.998274944474,0.52080512422474,0.9996958410253999,0.35739096874038007,0.9867343043924999,0.6684416575340001,0.94834580172875,0.9903469180716801,0.8559031944412201,0.70933321576544
0.99978133229932,0.94607047543918,0.9929789310388001,0.5088271775584999,0.9997086557601199,0.9956873234726399,0.99824740065,0.52068716542976,0.9996172559005999,0.35755271211672,0.9869792471397001,0.66920622008606,0.94913550014435,0.9901328814603201,0.8616603434844199,0.70582673724416
0.9997782625323199,0.946017773568,0.9929628298192,0.5084504847145601,0.99970572999728,0.9957184295760001,0.998215664714,0.52059641801896,0.9995368745600001,0.35768987084501996,0.9873257092800001,0.66964071511886,0.9498350634296,0.98995937642432,0.8661701609616801,0.70327604201246
0.99977653531648,0.946017773568,0.9928622324048,0.50820233985754,0.99970222978828,0.9957106635407401,0.9981746019840001,0.52056919212106,0.99947233942115,0.35776063531872004,0.9879721797647999,0.66915714625664,0.9503171068734,0.98990734087408,0.8675226692308199,0.7034951044505601
0.9997751741153199,0.94604789207392,0.9927318496208001,0.5080001014625001,0.9996984286148799,0.9956899199218601,0.9981290145539999,0.52056011665,0.99941337415115,0.35780785203672005,0.9886956897324999,0.66835743158264,0.9507092941083499,0.98989891090583,0.86773290964442,0.70468856652896
0.999773560768,0.94607047543918,0.9926186350912002,0.5077794303530601,0.9996948896138799,0.9956743295703399,0.9980859766499999,0.52054196545024,0.99934681185875,0.35786344249752,0.9893458968207999,0.6676902652729401,0.95112829402115,0.98986822724263,0.86846444365322,0.70537702542944
0.99977219168908,0.9460855283902201,0.9924879172468,0.5075495120125599,0.9996910465451201,0.9956587112439399,0.9980382974659999,0.52054196545024,0.9992730635725999,0.35792186062848,0.9900255134207999,0.66702946193726,0.95159151780035,0.9898459529124801,0.8691849940087198,0.7063091338220601
0.99977056903168,0.9461081038780801,0.9923840107700002,0.5073471394729601,0.9996876122219199,0.995640454506,0.9979974296,0.5205147380064999,0.9992057322733999,0.35797475762712,0.9905966778932,0.6663116775169401,0.951936966,0.989816729375,0.86962949046602,0.706975906526
0.99976831394992,0.94617580198302,0.9923653813300001,0.5072091343642601,0.9996850252,0.99561954303784,0.9979763136,0.52044212771114,0.9991584220443499,0.35799843514518,0.9909609632493,0.6652194472102401,0.9520119448704,0.98975121111575,0.8698410316503198,0.7066393140260601
0.99976592309708,0.9462509722094199,0.99237469888,0.50710791833704,0.99968271750848,0.9955985818365599,0.9979625307140001,0.52034227958056,0.999121547115,0.35802212074368,0.9912181287568,0.664146623744,0.95197342137875,0.98967851451247,0.8697933753751199,0.7060250303237601
0.9997637747819199,0.94632608991982,0.9923691090292001,0.5069882859985001,0.9996804021779199,0.9955775709021599,0.9979444385999999,0.5202514995353601,0.9990806040575999,0.35805836140631997,0.9914761937807999,0.663227715806,0.9519577993399999,0.9896110058315201,0.86968015679648,0.7055820837092601
0.9997612363115199,0.9464011551142201,0.9923691090292001,0.50685023065,0.9996779337690801,0.9955565102346401,0.9979284106499999,0.5201879483938601,0.9990276889886001,0.35803884485472,0.9919025925392,0.66152088113486,0.95203172119235,0.98953236158663,0.8702189942344999,0.70498655600606
0.99975919694128,0.94647616779262,0.9923653813300001,0.5067673881658601,0.9996756026829999,0.9955327575370599,0.997911247706,0.52006991368096,0.9990015343051499,0.35814206584152003,0.9919417898688,0.6615563364677599,0.9519296732631499,0.989475337687,0.8694476067696799,0.7046289505835
0.999758430208,0.9465361401238199,0.9923392620788001,0.5068042079065,0.9996725315396799,0.995508941896,0.9978896975460001,0.5197883877185001,0.9990336287631499,0.35851577115798,0.9909289129452998,0.6656354097524599,0.9510578841599999,0.98948081235263,0.8643368857629798,0.7048938642875
0.99975817439152,0.94660356882168,0.9923074861888002,0.5068962512465001,0.99966930003712,0.99547974841146,0.9978680401860002,0.51945226482304,0.9990942204471499,0.35903269385088005,0.9894285013093,0.67156446887936,0.9500625723294001,0.98951128835312,0.8579327793492199,0.7054233351515
0.9997576624004799,0.9466634697311199,0.9922793943028001,0.5069698797351401,0.9996663497747199,0.9954531272866601,0.9978473663999999,0.5191523803465001,0.9991501941600001,0.35953060361621997,0.9880155469328,0.6770873467340001,0.9493100430464,0.98952924094447,0.8524452614720001,0.70587301160894
0.99975689351872,0.9467308180794999,0.99224373812,0.5070250974946601,0.99966279370432,0.9954237542966401,0.9978222107940001,0.5188160350218399,0.99916540277915,0.35983872178422005,0.9865364880787999,0.6804929741593401,0.9476783590143499,0.98954328022303,0.8445810414963201,0.70609772103614
0.9997570217402799,0.94678317071928,0.9922249388800002,0.5071263220240001,0.9996604134419201,0.9954023330640001,0.9978068292740001,0.51853414166474,0.99926293890875,0.36060750179351997,0.9848200855236999,0.68861186562686,0.94785647362515,0.98958222949703,0.8411355252717798,0.7069165218884599
0.9997595799050799,0.9467682154479999,0.9922399800832,0.5073471394729601,0.99966100922368,0.9953996519130599,0.997812328704,0.51839771202464,0.9995531307104001,0.36246894326838,0.9825199125557,0.7087743812713401,0.9527729702366,0.98958067290175,0.8498273282199198,0.7087020222934399
0.9997631412833199,0.9467308180794999,0.9922737698127999,0.50761389455834,0.99966294221708,0.9954023330640001,0.9978276914640001,0.51830674819624,0.99980348475875,0.36489262755168,0.9799410289893,0.7326159575435001,0.9591131859871499,0.9896242142356702,0.8627573377957799,0.7111637360209401
0.99976617527308,0.94670837335648,0.9923056149812002,0.50785299288586,0.9996645738880001,0.9953996519130599,0.99784190985,0.5182066780658601,0.9999266543774,0.36726039134550004,0.9773568461328,0.75363998484446,0.96440792976035,0.98971180076732,0.87358127559402,0.71371283757854
0.9997691920749999,0.9466634697311199,0.9923130984532,0.50811041846714,0.99966516632768,0.99540501343786,0.997843001696,0.51807930105274,0.9999547910496,0.36920050738037996,0.9740519565311999,0.77358877398656,0.96892962747875,0.98951909569052,0.8822931352780798,0.7146121211915
0.99977256543232,0.9466634697311199,0.9923728358228,0.50834939621914,0.9996682688030001,0.99539696998504,0.997873464576,0.518015606234,0.99989456210315,0.37237459159302,0.9717805462451999,0.7938979979840001,0.9742097193335999,0.9899287833267201,0.89491898289792,0.71898394821326
0.99977653531648,0.94677569334622,0.992578253,0.50856075122176,0.9996782246177202,0.99535934139936,0.997986885,0.51809749879946,0.9998882556445999,0.37890343023749995,0.9726414144437,0.8163060836165601,0.98148253968315,0.99178875871168,0.9169693715181799,0.73323326503934
0.99978059725612,0.94694007424158,0.9928315534228,0.50875368785194,0.9996906181946801,0.9953080304184999,0.998124936074,0.51823397095016,0.9999133500599999,0.38720115626021995,0.9747440588148001,0.83819567927966,0.9882166607096,0.9939505893387199,0.9395007885316199,0.7502465150059999
0.9997845050730799,0.9470743786438199,0.9930520489792,0.50893740181274,0.99970152750848,0.99526188280704,0.9982444370640001,0.5183431347581601,0.9999236862303499,0.39546771686501997,0.9763864956052001,0.8579354951621601,0.99312013715435,0.9956404056723198,0.9571181503909799,0.7649237985689599
0.9997888648430001,0.9472234061966199,0.9932883652688,0.5092129083439401,0.9997126744652801,0.99521277585,0.9983687394,0.51848866726504,0.9999280299663501,0.4040264470579199,0.9772839545413,0.87832536897536,0.99696738738035,0.99693651410447,0.97249498161242,0.7808888427515001
0.99979222903852,0.9473647878,0.9934948201299999,0.5092863636985001,0.9997233588740801,0.9951716610585,0.998477595656,0.51857051963866,0.9999450719096,0.41390228369112,0.9798289254533,0.8933852841034999,0.9990065534631499,0.9982875177227201,0.9836200815804199,0.7933719777875
0.99979402166272,0.9474911264303799,0.9935823193408,0.5087996195626401,0.99973212386668,0.99515241432064,0.9985370161859999,0.51850685728256,0.9999579120087501,0.42637610823749994,0.9859518994868,0.89852364771704,0.9995752565624,0.99966099702575,0.9897304707216801,0.7977368229385401
0.9997948559230001,0.9476173132895199,0.9936437289472001,0.50811041846714,0.99974036684108,0.99513864333834,0.998586410696,0.5183795199460001,0.99990154970235,0.44054605376262,0.9920207877373001,0.8996311124182401,0.9998003929063499,1.00014539591228,0.9938743988599198,0.798902751374
0.99979556983948,0.94775075747968,0.99373360357,0.50750352190346,0.999748755403,0.9951220925159401,0.9986446139840001,0.5182885544000001,0.99977447217515,0.45519335948358,0.9960874176893,0.90169027708256,0.9999473434976,0.9995348935749999,0.9971753094589799,0.8009255000108599
0.9997985329284801,0.9478618309943799,0.9937538642452,0.50692386257384,0.99975663698608,0.99511380661416,0.998676732426,0.5181793844086401,0.99960974135235,0.47079728394647996,0.9987381356372,0.9070646663660001,0.9999347490183499,0.99792066527543,0.9992167336668198,0.80539763395424
0.99979675731308,0.94801713540448,0.9939097790800001,0.50624255755936,0.9997651658529201,0.9950889069465001,0.99875835585,0.5180883999690401,0.9992878036087499,0.48727637116799993,1.0000086099917,0.9046524630515,0.99976978902875,0.9950921380644802,1.0000942228879999,0.8040025140284601
0.9997807198379199,0.94833441705262,0.9944297060788,0.50521049868704,0.9997754218749999,0.9950082465129599,0.998972383584,0.51798830716634,0.9984261389886,0.50447508893592,0.9996122353151999,0.87928436767544,0.9993250915063999,0.9904556534100701,0.9997038610476201,0.78646144613984
0.99975945228032,0.948694786848,0.9950490958388001,0.50410352587424,0.99978620513452,0.9949156655495399,0.9992078012240001,0.5179064053258401,0.99700364032875,0.52245122409312,0.9972237428517,0.8413572043801401,0.99858821368835,0.9839849736804801,0.9978988652705,0.7619120964694399
0.99974036684108,0.94900999096318,0.99557699668,0.5031061929881601,0.9997966386999999,0.99483360792616,0.9993962843940001,0.5178335978499999,0.99529183092875,0.5412285844531199,0.9929490908125,0.8040456811129401,0.9976218248371499,0.97607373500327,0.99474425315328,0.73929242700446
0.99971694257132,0.94943361180862,0.9960847654352,0.5017656059890601,0.9998061496778798,0.9947193526269601,0.9995717979840001,0.5176697609334401,0.9929256755256001,0.56132213833638,0.9864530727653,0.75859984134014,0.99624726646875,0.9664501882547201,0.9899230896420199,0.71429297231096
0.99969941619308,0.94963748613102,0.9965681455348001,0.50111777981146,0.99981705506608,0.9946704176295401,0.9997085586500001,0.51771527397914,0.99064147736915,0.5811953393851799,0.9786336773157001,0.71507424497336,0.9949142327187501,0.95546878738727,0.9843559127091199,0.68952939938816
0.9997020893920001,0.94922202221568,0.9970059794752,0.5024962186570401,0.99983230756652,0.99482508190666,0.999791962824,0.51836132752384,0.98979141072875,0.5990425398,0.9714869036093,0.690045341336,0.99444031743915,0.943566044912,0.97989527711498,0.6687363641302401
