T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,648.80559
2.46,669.6388
2.48,691.05087
2.5,696.0133
2.52,694.56635
2.54,684.52215
2.56,664.27114
2.58,631.64296
2.6,588.0705
2.62,536.57768
2.64,471.49519
2.66,404.7965
2.68,341.34904
2.7,285.32015
2.72,238.20693
2.74,197.89702
2.76,165.15426
2.78,139.82367
2.8,122.53579
2.82,110.79482
2.84,102.28938
2.86,96.28844
2.88,91.9794
2.9,88.97646
2.92,86.70521
2.94,84.92029
2.96,83.46826
2.98,82.17151
3,80.90525
3.02,79.33905
3.04,77.32475
3.06,75.13207
3.08,69.97835
3.1,56.12129
3.12,46.20422
3.14,41.61396
3.16,43.12619
3.18,50.83557
3.2,64.7767
3.22,84.68288
3.24,92.88857
3.26,99.26585
3.28,105.20113
3.3,110.40761
3.32,114.82665
3.34,118.40047
3.36,121.25261
3.38,123.69328
3.4,125.87133
3.42,128.72358
3.44,133.02846
3.46,138.99971
3.48,146.86817
3.5,156.04811
3.52,166.02118
3.54,177.81782
3.56,191.98636
3.58,208.2058
3.6,225.95716
3.62,244.21792
3.64,262.6615
3.66,281.73368
3.68,301.82786
3.7,324.36466
3.72,351.00803
3.74,377.32381
3.76,402.37396
3.78,435.24051
3.8,474.91728
3.82,518.80348
3.84,562.07952
3.86,601.32836
3.88,634.6767
3.9,661.06245
3.92,679.98434
3.94,688.91444
3.96,686.52522
3.98,684.91631
4,684.10709
4.02,676.4853
4.04,656.92273
4.06,630.97267
4.08,598.87123
4.1,561.38291
4.12,520.21677
4.14,478.40456
4.16,435.16554
4.18,395.35326
4.2,360.51422
4.22,331.15831
4.24,307.35509
4.26,288.79136
4.28,274.89293
4.3,264.93647
4.32,258.21627
4.34,254.15788
4.36,252.16249
4.38,251.64484
4.4,252.18514
4.42,253.42536
4.44,255.01165
4.46,256.70381
4.48,258.37973
4.5,259.99339
4.52,261.47851
4.54,262.78297
4.56,263.91998
4.58,264.90724
4.6,265.75438
4.62,266.49504
4.64,267.17622
4.66,267.81752
4.68,268.39709
4.7,268.95939
4.72,269.55397
4.74,270.07054
4.76,270.4165
4.78,270.58453
4.8,270.54376
4.82,270.25907
4.84,269.71919
4.86,268.92379
4.88,267.86306
4.9,266.51902
4.92,264.89231
4.94,263.01025
4.96,260.90938
4.98,258.64104
5,256.2983
5.02,254.02677
5.04,251.96897
5.06,250.24471
5.08,248.97667
5.1,248.27661
5.12,248.21807
5.14,248.80906
5.16,250.03436
5.18,251.90185
5.2,254.40739
5.22,257.4821
5.24,260.91695
5.26,264.45227
5.28,267.85897
5.3,270.83734
5.32,273.16425
5.34,274.78101
