T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.10557,0.04233,-0.00609,0.00932,5e-05,-2e-05,-0.06549,-0.08776,-0.00462,0.05355,-0.00027,-0.00558,0.00039,-0.09056,-0.03215,-0.00492,0.03064,-0.00025,-0.00912,-0.0002,-0.13376,-0.62919,0.66259,0.01798,0.00408,0.07658,0.00911,0.30476,-0.0301,0.0536,-0.04655,-0.01053,0.01103,0.00134
0.02,0.10345,0.04543,-0.00648,0.00942,-1e-05,-2e-05,-0.06341,-0.09066,-0.0076,0.05812,-0.00027,-0.00586,0.00037,-0.09203,-0.03444,-0.00876,0.0353,-0.00023,-0.00955,-0.00019,-0.13639,-0.65607,0.67754,0.01704,0.00413,0.07923,0.00939,0.31245,-0.02196,0.05065,-0.051,-0.01068,0.01059,0.00121
0.04,0.10028,0.04912,-0.00681,0.00932,-8e-05,-2e-05,-0.05941,-0.0924,-0.01132,0.0628,-0.00026,-0.00612,0.00034,-0.09236,-0.0364,-0.01366,0.04037,-0.00021,-0.00986,-0.00017,-0.13545,-0.67808,0.6847,0.01379,0.0041,0.08113,0.00957,0.31319,-0.01173,0.046,-0.05682,-0.0106,0.00987,0.00103
0.06,0.09704,0.0537,-0.00706,0.00898,-0.00019,-2e-05,-0.05351,-0.09284,-0.01568,0.06749,-0.00025,-0.00635,0.00029,-0.0917,-0.03783,-0.01959,0.04565,-0.00018,-0.01003,-0.00015,-0.13023,-0.69534,0.68515,0.00739,0.00399,0.08235,0.00965,0.30535,3e-05,0.03981,-0.06455,-0.01023,0.0089,0.00081
0.08,0.09501,0.05941,-0.00716,0.00839,-0.00032,-2e-05,-0.04585,-0.09175,-0.02053,0.07194,-0.00024,-0.00655,0.00022,-0.09025,-0.03843,-0.02638,0.05075,-0.00016,-0.01,-0.00012,-0.11988,-0.70722,0.67981,-0.00309,0.00381,0.08287,0.00962,0.28685,0.01241,0.03236,-0.07467,-0.00955,0.00777,0.00057
0.1,0.09571,0.06642,-0.00705,0.00751,-0.00047,-2e-05,-0.03673,-0.08879,-0.02552,0.07567,-0.00021,-0.0067,0.00013,-0.08819,-0.03776,-0.03366,0.05503,-0.00013,-0.00969,-8e-05,-0.10347,-0.71212,0.66948,-0.01861,0.00354,0.08264,0.00948,0.25527,0.02399,0.02414,-0.08751,-0.00851,0.00659,0.00034
0.12,0.10099,0.07478,-0.00666,0.00631,-0.00066,-2e-05,-0.02667,-0.08349,-0.03009,0.07796,-0.00017,-0.00677,2e-05,-0.08573,-0.03526,-0.0408,0.05756,-0.0001,-0.00901,-4e-05,-0.08018,-0.70744,0.65487,-0.04003,0.00319,0.08151,0.00922,0.20792,0.03275,0.01587,-0.10316,-0.00706,0.00551,0.00017
0.14,0.11294,0.08429,-0.00593,0.0048,-0.00085,-2e-05,-0.01654,-0.07538,-0.03346,0.07779,-0.00013,-0.00671,-0.00011,-0.08318,-0.03024,-0.04682,0.05708,-7e-05,-0.00786,1e-05,-0.04935,-0.68945,0.63671,-0.06796,0.00277,0.07927,0.00881,0.14239,0.03598,0.00863,-0.12133,-0.00518,0.00477,9e-05
0.16,0.13386,0.09438,-0.00483,0.00298,-0.00104,-2e-05,-0.00763,-0.06395,-0.03452,0.07387,-7e-05,-0.00646,-0.00024,-0.08086,-0.0219,-0.05036,0.05195,-5e-05,-0.00611,6e-05,-0.0109,-0.65346,0.6159,-0.10256,0.00229,0.07564,0.00823,0.05687,0.03016,0.00393,-0.1412,-0.00288,0.00465,0.00019
0.18,0.16608,0.10407,-0.00343,0.00092,-0.00118,-2e-05,-0.00177,-0.04874,-0.03185,0.0646,-1e-05,-0.00594,-0.00036,-0.07923,-0.00939,-0.04956,0.04017,-3e-05,-0.00365,0.0001,0.03442,-0.59396,0.59368,-0.14321,0.00177,0.07035,0.00745,-0.04905,0.01095,0.00379,-0.16125,-0.00022,0.00552,0.00055
0.2,0.21171,0.1114,-0.0019,-0.00125,-0.00121,-2e-05,-0.00129,-0.02961,-0.0237,0.04814,6e-05,-0.00507,-0.00046,-0.07895,0.0081,-0.0421,0.01938,-2e-05,-0.00038,0.00013,0.08463,-0.50487,0.57172,-0.18844,0.00125,0.06307,0.00647,-0.17394,-0.02653,0.01068,-0.17907,0.0027,0.0078,0.00126
0.22,0.27271,0.11387,-0.00057,-0.00337,-0.00106,-2e-05,-0.00871,-0.00629,-0.00803,0.02223,0.00012,-0.00372,-0.00052,-0.08116,0.03112,-0.02517,-0.0129,1e-05,0.00379,0.00014,0.13633,-0.38075,0.55188,-0.23614,0.0008,0.05354,0.00526,-0.31547,-0.08698,0.02697,-0.19182,0.00572,0.01181,0.0024
0.24,0.35111,0.10982,4e-05,-0.00523,-0.00066,-3e-05,-0.02617,0.02181,0.01738,-0.01606,0.00017,-0.00172,-0.00053,-0.08771,0.05991,0.00444,-0.05905,0.0001,0.00895,0.0001,0.18622,-0.21799,0.53526,-0.28433,0.00047,0.0416,0.00382,-0.46956,-0.17323,0.05392,-0.19684,0.00876,0.01776,0.00399
0.26,0.44872,0.09812,-0.00059,-0.00663,3e-05,-3e-05,-0.05501,0.0551,0.05479,-0.07,0.0002,0.00115,-0.00047,-0.10145,0.09429,0.05012,-0.12117,0.00032,0.01511,2e-05,0.2314,-0.01626,0.52228,-0.33134,0.00033,0.02723,0.00216,-0.62945,-0.2842,0.09062,-0.19203,0.01176,0.02556,0.00598
0.28,0.56672,0.07819,-0.00289,-0.00734,0.00104,-3e-05,-0.09545,0.09394,0.10627,-0.14312,0.0002,0.00513,-0.00036,-0.12626,0.13297,0.11522,-0.20043,0.00077,0.0222,-0.0001,0.26815,0.22015,0.51287,-0.37533,0.00043,0.01071,0.0003,-0.78406,-0.41253,0.13308,-0.17605,0.01473,0.03458,0.00818
0.3,0.7034,0.05117,-0.00692,-0.00711,0.00234,-3e-05,-0.14658,0.13742,0.17314,-0.23722,0.00015,0.01051,-0.00019,-0.16618,0.17407,0.20234,-0.29591,0.00159,0.03012,-0.00025,0.29265,0.48067,0.50519,-0.41468,0.00085,-0.00739,-0.00169,-0.92698,-0.5517,0.17647,-0.14752,0.01771,0.04441,0.01041
0.32,0.85424,0.01902,-0.01226,-0.00572,0.00386,-4e-05,-0.20721,0.18236,0.25538,-0.35074,7e-05,0.01754,1e-05,-0.22462,0.21538,0.31249,-0.4047,0.00287,0.03873,-0.00042,0.30156,0.74889,0.49721,-0.44798,0.00164,-0.02609,-0.00373,-1.05632,-0.6989,0.21646,-0.10604,0.02073,0.05511,0.01251
0.34,1.01694,-0.01609,-0.0181,-0.00306,0.00555,-4e-05,-0.27639,0.22602,0.35123,-0.48195,-1e-05,0.02648,0.0002,-0.30414,0.25187,0.44465,-0.52229,0.00457,0.0477,-0.00055,0.29322,1.01187,0.48913,-0.47374,0.00283,-0.04445,-0.00572,-1.15645,-0.83933,0.24531,-0.05318,0.02386,0.06552,0.01423
0.36,1.18929,-0.05116,-0.02331,0.00082,0.00735,-4e-05,-0.35409,0.26519,0.45657,-0.62869,-2e-05,0.03749,0.00033,-0.406,0.27712,0.59475,-0.64294,0.00634,0.05657,-0.00056,0.2688,1.26236,0.48194,-0.49157,0.0044,-0.06165,-0.00758,-1.21468,-0.95698,0.25668,0.00911,0.0271,0.07442,0.01533
0.38,1.36441,-0.08267,-0.02676,0.00573,0.00925,-5e-05,-0.44198,0.29375,0.56418,-0.78638,0.00015,0.05046,0.00035,-0.5302,0.28568,0.75458,-0.76125,0.0072,0.06477,-0.00036,0.23207,1.49376,0.47682,-0.50253,0.00625,-0.07681,-0.00923,-1.23516,-1.04714,0.24975,0.07798,0.03045,0.08187,0.01586
0.4,1.53311,-0.10653,-0.02728,0.01133,0.01121,-5e-05,-0.53704,0.3055,0.65889,-0.93037,0.00069,0.06544,0.00018,-0.67047,0.26907,0.90626,-0.85287,0.00719,0.07202,0.00022,0.19005,1.69588,0.47482,-0.50945,0.00826,-0.08878,-0.01057,-1.23028,-1.11972,0.23031,0.14891,0.03387,0.0878,0.01589
0.42,1.68563,-0.11862,-0.02422,0.0172,0.01324,-6e-05,-0.63364,0.2961,0.71919,-1.02244,0.00179,0.08261,-0.00027,-0.81574,0.22105,1.02201,-0.88519,0.00694,0.07828,0.00136,0.14998,1.85697,0.4776,-0.51585,0.01033,-0.09637,-0.01146,-1.21462,-1.18865,0.20502,0.21666,0.03735,0.09211,0.01554
0.44,1.81435,-0.11528,-0.01832,0.02298,0.01533,-6e-05,-0.7317,0.26175,0.72278,-1.05249,0.00369,0.10133,-0.00109,-0.96184,0.14266,1.07286,-0.85814,0.00478,0.08253,0.00311,0.11561,1.97512,0.48931,-0.52333,0.01229,-0.0989,-0.0118,-1.19585,-1.24721,0.17457,0.27769,0.04073,0.09524,0.01493
