T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-34.70256,6.29219,-0.19344,-1.19163,0.30545,0.03317,-1.00474,-3.25636,-0.07006,-0.19385,-0.04301,-0.19165,0.02573,-1.07462,3.04953,0.06602,-0.09349,0.05659,-0.19377,-0.00302,4.26457,27.63707,-6.21394,15.9384,1.94308,7.4976,1.64947,-17.66904,-10.27761,2.2082,27.03594,-5.31219,-2.44034,-1.48876
0.02,-34.70848,6.33108,-0.19393,-1.19229,0.30855,0.03353,-1.00478,-3.25054,-0.06935,-0.19149,-0.04298,-0.19184,0.02554,-1.0762,3.04226,0.06585,-0.08995,0.05663,-0.19402,-0.00279,4.31204,27.6235,-6.21446,15.92479,1.94541,7.50538,1.64843,-17.62004,-10.25977,2.20018,27.09404,-5.3159,-2.44153,-1.49275
0.04,-34.71252,6.40144,-0.19011,-1.19349,0.3136,0.03415,-1.005,-3.24454,-0.06871,-0.18889,-0.04295,-0.19212,0.02532,-1.07787,3.03717,0.06561,-0.08692,0.05663,-0.19434,-0.0026,4.35963,27.60582,-6.21351,15.91116,1.94805,7.51305,1.64714,-17.57543,-10.2462,2.19293,27.15218,-5.31993,-2.44276,-1.49699
0.06,-34.71413,6.50824,-0.18001,-1.19527,0.32085,0.03506,-1.00536,-3.23772,-0.06821,-0.18577,-0.04297,-0.19249,0.02502,-1.07952,3.03452,0.06532,-0.08454,0.05659,-0.1947,-0.00247,4.40749,27.58396,-6.21086,15.89776,1.95083,7.52068,1.6457,-17.53458,-10.2374,2.18673,27.2103,-5.32408,-2.444,-1.5014
0.08,-34.71221,6.65553,-0.16138,-1.19762,0.33052,0.03631,-1.00579,-3.22926,-0.06796,-0.18179,-0.04307,-0.19295,0.02462,-1.08097,3.03443,0.06497,-0.08293,0.05651,-0.19508,-0.00241,4.45575,27.55798,-6.20633,15.88484,1.95352,7.52838,1.64425,-17.49664,-10.2339,2.18197,27.2683,-5.32811,-2.44521,-1.50587
0.1,-34.70478,6.84555,-0.13194,-1.20046,0.34276,0.03792,-1.00618,-3.21849,-0.06806,-0.17665,-0.04331,-0.19349,0.02405,-1.082,3.03682,0.0646,-0.08218,0.0564,-0.19543,-0.00242,4.50384,27.52806,-6.1998,15.87242,1.95578,7.53628,1.64302,-17.46153,-10.2367,2.17926,27.32548,-5.33179,-2.44624,-1.51023
0.12,-34.69049,7.08112,-0.08949,-1.20364,0.35766,0.03991,-1.0064,-3.20389,-0.0686,-0.16977,-0.04374,-0.1941,0.02324,-1.08231,3.04184,0.06424,-0.08248,0.05628,-0.19571,-0.00252,4.55273,27.49542,-6.1911,15.86146,1.95738,7.54439,1.64222,-17.42535,-10.24434,2.17849,27.38251,-5.33461,-2.4472,-1.51428
0.14,-34.66535,7.36009,-0.03224,-1.20687,0.37518,0.04229,-1.00627,-3.18503,-0.06975,-0.16095,-0.04442,-0.19476,0.02216,-1.08166,3.04882,0.06394,-0.08376,0.05616,-0.19588,-0.0027,4.60043,27.46076,-6.18042,15.85154,1.95769,7.55299,1.64225,-17.38943,-10.25856,2.18066,27.43758,-5.33631,-2.44779,-1.5177
0.16,-34.62651,7.67968,0.04103,-1.20981,0.39517,0.04503,-1.00561,-3.16103,-0.07159,-0.14988,-0.04539,-0.19543,0.02076,-1.07976,3.05713,0.06379,-0.08594,0.05609,-0.19586,-0.00294,4.64594,27.42666,-6.16815,15.84269,1.95607,7.56239,1.64356,-17.3507,-10.27793,2.1858,27.49062,-5.33633,-2.44783,-1.52012
0.18,-34.57487,8.04301,0.13073,-1.21225,0.41769,0.04814,-1.00424,-3.12811,-0.07407,-0.1352,-0.04676,-0.19609,0.01889,-1.07617,3.06753,0.06378,-0.08941,0.05609,-0.19559,-0.00329,4.69404,27.39747,-6.154,15.83901,1.95281,7.57197,1.64644,-17.2958,-10.29409,2.19156,27.5451,-5.33339,-2.44818,-1.52119
