J27,J28,J29,J30,J34,J35,J36,J37,J20,J21,J22,J23,J13,J14,J15,J16
1.2547945555380766,-1.2657683507366686,0.5431846712729095,-0.9918330120840825,1.3924725224617822,0.41090224394617114,-0.7140030024629008,-1.1195961680904514,0.023124297759198296,0.009185255159469483,-0.144252409523088,1.5673455022316123,0.38461268754636896,0.012430943205242299,1.8597659016617487,0.8432600100061697
1.254030401314502,-1.265977607425968,0.5430484175107348,-0.9909425269977675,1.3919460156306178,0.41042316802561335,-0.7142010222302606,-1.1189996272252423,0.023871281142467476,0.008638555886842517,-0.14507212208118098,1.5693799379421265,0.3924041177770764,0.012196343972878198,1.99629885939259,0.8472212861466375
1.2533095232455271,-1.266259632294163,0.5428470860053173,-0.9900557929095932,1.3914297205912558,0.40994512205537764,-0.7143212949525466,-1.1184204128898214,0.025564300722676646,0.008144863048384122,-0.1470401229786183,1.5705433153218478,0.39422369456128425,0.011558795195593496,2.1365984183782034,0.8506889447836016
1.2525880526529927,-1.2665526753932994,0.5426198425086067,-0.989160809162771,1.3909186372607567,0.4094651060009046,-0.7144164368132505,-1.1178545249071252,0.028282042740730467,0.007812176668617092,-0.15031150918774974,1.5704420453364734,0.39200127508222055,0.010499014467936,2.2766058871057564,0.8534412874333581
1.2518222077721448,-1.2667969696839172,0.5423326034104057,-0.9882445751010804,1.3903648611113664,0.40898011982763954,-0.7145142919189521,-1.1172632747822635,0.031983883198635994,0.007780394994917289,-0.15453638231214345,1.5708838996916024,0.4001218348124363,0.009130139684161478,2.4693416353455295,0.8564511550590858
1.2511153329636517,-1.2671838162990896,0.5419302146862799,-0.9873239219184905,1.3898851053947499,0.40843350352784613,-0.7143962542051367,-1.1167407272921284,0.03681482146720139,0.008249925700539083,-0.16077415551105922,1.5656520950102173,0.3968187232244928,0.007261546259371894,2.578269951374492,0.8563105385647055
1.2505357938603656,-1.2679075950457999,0.54131340248178,-0.9866252689161589,1.3896357951076894,0.40787492402837766,-0.7137353527901262,-1.1164827315824337,0.042869162312492305,0.009437465105501284,-0.17003542141386668,1.5498111472061684,0.3349525947252854,0.004649970131956379,2.413329662841296,0.8494313276336541
1.25000093605414,-1.2687770801188474,0.5405554542176951,-0.9859285357538424,1.3894831568534087,0.407194077138718,-0.7128170562055236,-1.1162444704272645,0.049850276476169776,0.011621531242914374,-0.18110118486545218,1.5271411297541913,0.26015782553052513,0.0015461617902419317,2.167165764825414,0.8385948130982933
1.2493548068604798,-1.269668729551405,0.5397115443607001,-0.9850857079839933,1.3892097847805327,0.40654393057905297,-0.7119574062170341,-1.1159892735990535,0.057437826867852086,0.015085269766411693,-0.1927096994468654,1.5026521196199225,0.2054414951246069,-0.0019378467774787064,1.981110593182253,0.8266042203822772
1.248825706781131,-1.2703930745464427,0.5390412111460544,-0.9844303819061224,1.3889761765457045,0.40591947218442975,-0.7112536727755321,-1.115711141082296,0.06533127854557014,0.020055478922880406,-0.20413374673056936,1.4822845594834668,0.15442515582115193,-0.006105484854608462,1.803282139336331,0.8134690880075318
1.2479652101424275,-1.27146168406692,0.5378769699781861,-0.9832641182944014,1.3884872762766096,0.4051061309761982,-0.7101115653770378,-1.115373443853925,0.0734894880368115,0.02701520588592189,-0.21691910233939646,1.4431077910815013,0.11532384946445473,-0.01126131833024556,1.6333297110932772,0.7935436269551593
1.246290383705643,-1.2731961075778166,0.5352982078417446,-0.9807786333588825,1.3876137157770898,0.403992683521498,-0.7077485630013269,-1.1148743581405942,0.08177670182431374,0.036325629890970934,-0.23262957299114623,1.366255267488788,0.0983081768593268,-0.01762090913121024,1.4848093215110785,0.7641235925751643
