T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00457,0.00167,-0.00219,-0.01175,0.00132,-0.00413,0.0222,-0.00153,0.00111,-0.04594,0.01514,-0,-0.19659,0.0019,-0.00016,0.03168,-0.00944,-0.04364,-0.0186,-0.16403,0.04555,-0.00069,0.04696,0.01256,-0.13027,0.01643,-0.01114,-0.01713,-0.11585,0.01044,0.00176,0.00302,0.00521,-0.00889,-0.02517,-0.12536,0.002,0.00035,-0,0.00509
0.02,0.0051,0.00184,-0.00218,-0.01274,0.00259,-0.00483,0.02573,-0.00155,0.00239,-0.05023,0.01748,1e-05,-0.25318,0.00107,-0.00011,0.04135,-0.01221,-0.0532,-0.02382,-0.21477,0.05305,-0.00034,0.05325,0.01005,-0.15513,0.02281,-0.01375,-0.02319,-0.15333,0.01152,0.00278,0.00532,0.00728,-0.01077,-0.03094,-0.15394,0.00208,0.00021,0,0.0062
0.04,0.00571,0.00203,-0.0021,-0.01373,0.0043,-0.0057,0.03002,-0.00156,0.00412,-0.05467,0.02031,3e-05,-0.32567,2e-05,-3e-05,0.05386,-0.01574,-0.06535,-0.03046,-0.28047,0.0619,0.0002,0.06077,0.00587,-0.18605,0.03118,-0.01706,-0.03108,-0.20199,0.0127,0.00417,0.00843,0.01002,-0.0131,-0.03834,-0.19055,0.00213,-1e-05,6e-05,0.00763
0.06,0.00641,0.00221,-0.00194,-0.01462,0.0064,-0.00668,0.03471,-0.00159,0.00623,-0.05882,0.02345,6e-05,-0.40965,-0.00111,9e-05,0.06858,-0.01976,-0.07929,-0.03809,-0.35738,0.07108,0.00098,0.06897,-0.00017,-0.2208,0.04113,-0.02093,-0.04044,-0.25962,0.01384,0.00589,0.0123,0.01332,-0.01583,-0.04698,-0.23341,0.00212,-0.00031,0.0002,0.00932
0.08,0.00715,0.00238,-0.00169,-0.01528,0.00881,-0.00767,0.03935,-0.00164,0.00856,-0.062,0.02661,9e-05,-0.49873,-0.00212,0.00027,0.08454,-0.02389,-0.09386,-0.04609,-0.44002,0.07928,0.00202,0.07706,-0.00822,-0.25628,0.05199,-0.02516,-0.05069,-0.32266,0.01476,0.00788,0.01676,0.01702,-0.01883,-0.05632,-0.27973,0.00203,-0.00068,0.00047,0.01118
0.1,0.00789,0.00249,-0.00133,-0.01553,0.01139,-0.00858,0.04341,-0.00174,0.01097,-0.06344,0.02948,0.00012,-0.58519,-0.00282,0.0005,0.1005,-0.02773,-0.10777,-0.05372,-0.52174,0.08509,0.00333,0.08416,-0.01833,-0.28892,0.06298,-0.02943,-0.06108,-0.38654,0.01526,0.01005,0.02158,0.02089,-0.02189,-0.06563,-0.32606,0.00182,-0.00112,0.00088,0.01306
0.12,0.00856,0.00252,-0.00086,-0.01518,0.01396,-0.00932,0.04635,-0.0019,0.01327,-0.06236,0.0317,0.00015,-0.66076,-0.003,0.00081,0.11513,-0.03083,-0.11969,-0.06021,-0.59537,0.08722,0.0049,0.08938,-0.03043,-0.31514,0.07321,-0.03339,-0.07076,-0.44605,0.01516,0.01226,0.02648,0.02466,-0.02475,-0.07416,-0.36864,0.00149,-0.00163,0.00147,0.01485
0.14,0.00908,0.00244,-0.00026,-0.01405,0.01631,-0.00979,0.04772,-0.00213,0.0153,-0.05802,0.03297,0.00017,-0.71728,-0.00245,0.00117,0.12705,-0.03282,-0.12845,-0.06479,-0.65382,0.08463,0.00668,0.09199,-0.0443,-0.33175,0.08176,-0.03663,-0.07882,-0.49567,0.01431,0.01437,0.03112,0.02801,-0.02707,-0.08117,-0.40377,0.001,-0.00218,0.00228,0.0164
0.16,0.00938,0.00225,0.00046,-0.012,0.0182,-0.00993,0.0472,-0.00245,0.01689,-0.04991,0.03302,0.00019,-0.74752,-0.001,0.00159,0.13497,-0.03338,-0.13319,-0.06682,-0.69065,0.07671,0.00857,0.09156,-0.05951,-0.33639,0.08775,-0.03876,-0.08435,-0.53002,0.01265,0.01621,0.03512,0.03065,-0.0285,-0.08601,-0.42823,0.00038,-0.00278,0.0033,0.01762
0.18,0.00939,0.00193,0.00131,-0.00896,0.01936,-0.00973,0.04464,-0.00289,0.01791,-0.03784,0.03172,0.00021,-0.74594,0.00155,0.00205,0.13782,-0.03236,-0.13349,-0.06583,-0.70077,0.06344,0.01039,0.088,-0.07543,-0.32789,0.09039,-0.03943,-0.08656,-0.54442,0.01023,0.01758,0.03808,0.03228,-0.0287,-0.08822,-0.43967,-0.00037,-0.00342,0.00457,0.01843
0.2,0.00908,0.0015,0.00224,-0.00499,0.01956,-0.0092,0.04013,-0.00345,0.01828,-0.02204,0.02906,0.00023,-0.70943,0.00533,0.00251,0.13484,-0.02975,-0.1295,-0.0616,-0.6809,0.0454,0.01191,0.08165,-0.09125,-0.30646,0.08905,-0.03838,-0.08482,-0.53534,0.00717,0.01834,0.03965,0.03266,-0.02739,-0.08757,-0.43689,-0.0012,-0.00408,0.00608,0.0188
0.22,0.00843,0.00098,0.00323,-0.00024,0.01862,-0.00839,0.03398,-0.00415,0.01799,-0.00316,0.02518,0.00024,-0.63771,0.01045,0.00293,0.12566,-0.02578,-0.1219,-0.05418,-0.62993,0.02382,0.01278,0.07324,-0.10595,-0.27373,0.08328,-0.03548,-0.07877,-0.50086,0.00371,0.01832,0.03952,0.03162,-0.02438,-0.08411,-0.42004,-0.00204,-0.00475,0.00782,0.01877
0.24,0.00747,0.00041,0.00421,0.005,0.01642,-0.0074,0.02667,-0.005,0.0171,0.01775,0.02036,0.00027,-0.53356,0.01692,0.00323,0.11035,-0.02084,-0.11188,-0.04393,-0.54894,0.00037,0.01261,0.06372,-0.11846,-0.23246,0.07286,-0.03074,-0.06836,-0.441,0.00018,0.01744,0.03748,0.02909,-0.01967,-0.07813,-0.39049,-0.00283,-0.00542,0.00978,0.01838
0.26,0.00625,-0.00016,0.00511,0.0103,0.01299,-0.00633,0.01877,-0.00598,0.01575,0.03932,0.01496,0.0003,-0.40268,0.02468,0.00334,0.0894,-0.01555,-0.10093,-0.03146,-0.44117,-0.02297,0.0109,0.05408,-0.12767,-0.18608,0.0578,-0.02435,-0.05393,-0.35794,-0.0031,0.01565,0.03347,0.02511,-0.0134,-0.07012,-0.35062,-0.00349,-0.00607,0.01194,0.01773
0.28,0.00485,-0.00068,0.00588,0.01519,0.00851,-0.00528,0.01086,-0.00703,0.01417,0.06001,0.00939,0.00033,-0.25339,0.03351,0.00313,0.06367,-0.01068,-0.0907,-0.01763,-0.31168,-0.04424,0.00709,0.04515,-0.13261,-0.13822,0.03833,-0.01668,-0.03621,-0.25607,-0.00583,0.01301,0.0276,0.01986,-0.00597,-0.0607,-0.30351,-0.00396,-0.00667,0.01423,0.01692
0.3,0.00336,-0.00112,0.00644,0.01915,0.0033,-0.00433,0.00346,-0.00809,0.01267,0.07825,0.00408,0.00037,-0.09602,0.04307,0.00248,0.0344,-0.00714,-0.0828,-0.00347,-0.16714,-0.06169,0.00059,0.03738,-0.13253,-0.09225,0.01498,-0.00827,-0.0163,-0.14186,-0.00777,0.00964,0.02018,0.01363,0.00203,-0.05055,-0.25248,-0.00418,-0.00721,0.01659,0.01602
0.32,0.00189,-0.00144,0.00673,0.02171,-0.00218,-0.00354,-0.00303,-0.00907,0.01157,0.09259,-0.00061,0.00042,0.0578,0.05284,0.00122,0.00305,-0.00586,-0.07856,0.00994,-0.01546,-0.07401,-0.00915,0.03082,-0.12698,-0.05099,-0.01146,0.00026,0.00434,-0.02348,-0.00881,0.00575,0.01171,0.00684,0.00989,-0.0403,-0.20076,-0.00413,-0.00764,0.01891,0.01511
0.34,0.00054,-0.00163,0.0067,0.02252,-0.00741,-0.00293,-0.0083,-0.00988,0.0112,0.10179,-0.00438,0.00045,0.19615,0.06216,-0.0008,-0.02874,-0.00776,-0.07899,0.02151,0.13455,-0.08039,-0.02263,0.0251,-0.11589,-0.01664,-0.0399,0.00819,0.02406,0.08986,-0.00891,0.00164,0.00279,-4e-05,0.01682,-0.03048,-0.15105,-0.0038,-0.00792,0.02104,0.01418
0.36,-0.00057,-0.00167,0.00632,0.02142,-0.0119,-0.00251,-0.01217,-0.01043,0.01178,0.10496,-0.007,0.00048,0.30789,0.07023,-0.00375,-0.05932,-0.0136,-0.08459,0.03032,0.2736,-0.08063,-0.04013,0.01954,-0.09949,0.00914,-0.06889,0.01487,0.04115,0.18882,-0.00817,-0.00239,-0.0059,-0.00651,0.02211,-0.02144,-0.10521,-0.00323,-0.00803,0.0228,0.01321
0.38,-0.00138,-0.00157,0.00557,0.01852,-0.01523,-0.00228,-0.01447,-0.01069,0.01342,0.10156,-0.00837,0.0005,0.38388,0.07618,-0.00776,-0.08711,-0.02386,-0.09534,0.03565,0.39244,-0.07503,-0.06164,0.01337,-0.07841,0.02506,-0.09671,0.01977,0.05403,0.26488,-0.00674,-0.00603,-0.01368,-0.01211,0.02527,-0.01333,-0.06409,-0.00246,-0.00789,0.02396,0.01213
0.4,-0.00183,-0.00135,0.00446,0.01424,-0.01722,-0.00222,-0.01509,-0.01067,0.01607,0.09153,-0.00848,0.00048,0.41791,0.07908,-0.01294,-0.11072,-0.03861,-0.1107,0.03714,0.48239,-0.06437,-0.08673,0.0059,-0.05354,0.03003,-0.12141,0.02253,0.06141,0.31129,-0.00481,-0.009,-0.02002,-0.01645,0.02607,-0.00607,-0.02744,-0.00155,-0.00747,0.02426,0.01081
0.42,-0.00189,-0.00104,0.00303,0.00923,-0.01784,-0.00233,-0.01393,-0.01044,0.01947,0.07526,-0.0074,0.00044,0.40745,0.07809,-0.0193,-0.12899,-0.05737,-0.12965,0.0348,0.53604,-0.0498,-0.11436,-0.00331,-0.02601,0.02309,-0.14095,0.02304,0.06245,0.32378,-0.0026,-0.0111,-0.0245,-0.01929,0.02466,0.00061,0.00588,-0.00056,-0.00673,0.02344,0.00913
0.44,-0.00158,-0.00065,0.00131,0.00432,-0.01729,-0.00262,-0.01095,-0.0101,0.02329,0.05356,-0.00529,0.00036,0.35399,0.07246,-0.02675,-0.14097,-0.07893,-0.15077,0.02899,0.54797,-0.03265,-0.14279,-0.01434,0.00285,0.00346,-0.15343,0.02142,0.05687,0.30107,-0.00032,-0.01219,-0.02686,-0.02047,0.02143,0.00706,0.03758,0.00043,-0.00562,0.0213,0.00698
0.46,-0.00092,-0.00024,-0.0006,0.00035,-0.01586,-0.00309,-0.00618,-0.00978,0.02709,0.02765,-0.00237,0.00023,0.263,0.06165,-0.03503,-0.1459,-0.10132,-0.1724,0.0204,0.51549,-0.01432,-0.1694,-0.02687,0.03166,-0.02931,-0.1573,0.01794,0.045,0.24495,0.00186,-0.01222,-0.02705,-0.02,0.017,0.01367,0.06937,0.00136,-0.00415,0.01769,0.00426
